lgd_state_id,lgd_district_id,lgd_state_name,lgd_district_name,state,district,deaths,month,year,pc11_state_id,pc11_district_id,pc11_district_name
06,065,haryana,jind,Haryana,Jind,907,1,2021,06,077,jind
06,065,haryana,jind,Haryana,Jind,724,10,2019,06,077,jind
06,065,haryana,jind,Haryana,Jind,717,6,2018,06,077,jind
06,065,haryana,jind,Haryana,Jind,724,2,2020,06,077,jind
06,065,haryana,jind,Haryana,Jind,776,7,2020,06,077,jind
06,065,haryana,jind,Haryana,Jind,680,3,2020,06,077,jind
06,065,haryana,jind,Haryana,Jind,688,2,2019,06,077,jind
06,065,haryana,jind,Haryana,Jind,742,5,2019,06,077,jind
06,065,haryana,jind,Haryana,Jind,743,3,2019,06,077,jind
06,065,haryana,jind,Haryana,Jind,757,10,2018,06,077,jind
06,065,haryana,jind,Haryana,Jind,722,11,2019,06,077,jind
06,065,haryana,jind,Haryana,Jind,686,4,2018,06,077,jind
06,065,haryana,jind,Haryana,Jind,887,12,2020,06,077,jind
06,065,haryana,jind,Haryana,Jind,722,9,2019,06,077,jind
06,065,haryana,jind,Haryana,Jind,629,4,2020,06,077,jind
06,065,haryana,jind,Haryana,Jind,794,12,2018,06,077,jind
06,065,haryana,jind,Haryana,Jind,887,11,2020,06,077,jind
06,065,haryana,jind,Haryana,Jind,1233,4,2021,06,077,jind
06,065,haryana,jind,Haryana,Jind,734,9,2020,06,077,jind
06,065,haryana,jind,Haryana,Jind,761,10,2020,06,077,jind
06,066,haryana,kaithal,Haryana,Kaithal,740,1,2021,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,652,5,2018,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,607,8,2018,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,942,4,2021,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,657,5,2019,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,655,2,2019,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,587,4,2018,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,651,2,2020,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,632,6,2018,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,663,8,2020,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,761,9,2020,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,766,11,2018,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,616,3,2020,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,613,2,2021,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,680,3,2019,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,689,7,2020,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,655,9,2019,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,670,1,2018,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,792,1,2019,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,603,4,2019,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,705,8,2019,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,633,5,2020,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,678,3,2018,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,1386,5,2021,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,599,7,2018,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,654,6,2019,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,657,2,2018,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,814,12,2019,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,644,6,2020,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,717,10,2020,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,759,12,2018,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,601,4,2020,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,845,12,2020,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,660,3,2021,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,856,1,2020,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,668,11,2019,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,797,11,2020,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,644,7,2019,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,612,9,2018,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,656,10,2019,06,073,kaithal
06,066,haryana,kaithal,Haryana,Kaithal,745,10,2018,06,073,kaithal
06,067,haryana,karnal,Haryana,Karnal,920,6,2020,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,948,3,2019,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,872,2,2021,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,1060,12,2018,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,957,9,2018,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,809,6,2018,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,1017,11,2018,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,928,5,2020,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,1063,1,2019,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,1009,8,2020,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,1119,1,2021,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,843,6,2019,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,1051,10,2020,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,1106,12,2019,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,1194,12,2020,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,908,3,2020,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,1071,1,2018,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,946,2,2020,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,925,8,2019,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,1134,1,2020,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,1455,4,2021,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,1164,11,2020,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,1017,7,2020,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,834,7,2019,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,845,2,2018,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,1193,10,2018,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,1036,11,2019,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,1215,9,2020,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,853,8,2018,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,849,4,2018,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,951,3,2021,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,910,2,2019,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,740,4,2020,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,920,5,2018,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,943,10,2019,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,855,5,2019,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,2183,5,2021,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,770,7,2018,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,962,9,2019,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,821,4,2019,06,074,karnal
06,067,haryana,karnal,Haryana,Karnal,885,3,2018,06,074,karnal
06,068,haryana,kurukshetra,Haryana,Kurukshetra,559,9,2018,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,595,3,2019,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,667,11,2018,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,614,11,2019,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,696,9,2020,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,574,2,2018,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,536,7,2019,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,878,4,2021,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,742,12,2019,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,639,10,2018,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,571,3,2018,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,569,3,2021,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,620,10,2020,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,508,4,2018,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,565,3,2020,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,704,1,2019,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,562,7,2020,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,540,9,2019,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,537,5,2019,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,485,4,2019,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,555,7,2018,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,575,8,2019,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,641,8,2020,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,537,6,2019,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,764,1,2020,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,708,1,2021,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,585,5,2020,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,637,2,2019,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,621,2,2020,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,550,10,2019,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,565,6,2020,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,774,12,2020,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,437,4,2020,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,537,2,2021,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,571,5,2018,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,710,11,2020,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,713,1,2018,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,693,12,2018,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,549,6,2018,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,1238,5,2021,06,072,kurukshetra
06,068,haryana,kurukshetra,Haryana,Kurukshetra,528,8,2018,06,072,kurukshetra
06,069,haryana,mahendragarh,Haryana,Mahendragarh,476,8,2019,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,421,9,2018,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,451,3,2018,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,464,2,2020,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,404,11,2019,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,412,4,2020,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,622,11,2020,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,359,7,2019,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,529,6,2019,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,503,9,2019,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,474,6,2020,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,437,2,2019,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,491,9,2020,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,561,1,2021,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,419,8,2018,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,414,4,2019,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,433,8,2020,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,571,1,2019,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,651,4,2021,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,534,6,2018,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,1657,5,2021,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,479,10,2019,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,495,2,2018,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,501,5,2020,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,449,3,2019,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,569,1,2018,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,585,12,2020,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,439,3,2021,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,631,12,2019,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,505,12,2018,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,479,5,2018,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,455,10,2018,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,519,5,2019,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,414,3,2020,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,469,11,2018,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,441,10,2020,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,560,1,2020,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,452,7,2018,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,383,2,2021,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,423,7,2020,06,084,mahendragarh
06,069,haryana,mahendragarh,Haryana,Mahendragarh,456,4,2018,06,084,mahendragarh
06,070,haryana,panchkula,Haryana,Panchkula,307,6,2020,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,359,3,2019,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,309,5,2018,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,414,1,2018,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,367,10,2019,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,526,11,2020,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,386,2,2019,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,1143,5,2021,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,339,7,2020,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,568,12,2020,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,461,8,2020,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,339,9,2019,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,312,6,2019,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,470,10,2020,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,291,4,2019,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,454,1,2020,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,526,9,2020,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,328,7,2019,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,376,10,2018,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,301,8,2018,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,453,1,2019,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,451,3,2021,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,488,1,2021,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,313,5,2019,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,380,2,2020,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,339,3,2018,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,320,7,2018,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,398,2,2021,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,333,9,2018,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,429,12,2019,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,362,3,2020,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,721,4,2021,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,310,6,2018,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,390,11,2019,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,311,4,2018,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,380,2,2018,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,289,4,2020,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,390,12,2018,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,343,5,2020,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,334,8,2019,06,069,panchkula
06,070,haryana,panchkula,Haryana,Panchkula,343,11,2018,06,069,panchkula
06,071,haryana,panipat,Haryana,Panipat,660,9,2019,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,738,7,2020,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,698,6,2020,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,612,7,2018,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,766,11,2018,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,838,9,2020,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,865,10,2020,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,975,11,2020,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,645,2,2021,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,693,3,2020,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,610,8,2019,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,769,1,2019,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,633,9,2018,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,618,4,2019,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,709,11,2019,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,610,8,2018,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,746,12,2018,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,701,3,2019,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,705,6,2018,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,554,7,2019,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,679,3,2018,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,636,5,2019,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,692,2,2020,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,590,4,2018,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,659,6,2019,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,807,1,2018,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,690,2,2018,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,637,2,2019,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,702,5,2020,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,610,5,2018,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,860,1,2021,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,1946,5,2021,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,557,4,2020,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,704,3,2021,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,1337,4,2021,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,828,8,2020,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,839,12,2019,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,949,12,2020,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,673,10,2019,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,844,1,2020,06,075,panipat
06,071,haryana,panipat,Haryana,Panipat,702,10,2018,06,075,panipat
06,072,haryana,rewari,Haryana,Rewari,433,2,2021,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,524,3,2021,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,481,4,2020,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,432,7,2020,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,502,2,2018,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,662,11,2020,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,545,9,2020,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,555,2,2019,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,504,3,2020,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,631,1,2018,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,493,2,2020,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,489,5,2018,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,484,9,2018,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,588,1,2019,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,463,4,2019,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,509,8,2018,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,437,7,2019,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,509,8,2019,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,445,3,2018,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,629,12,2020,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,496,8,2020,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,572,6,2018,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,481,3,2019,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,583,1,2021,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,552,12,2018,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,508,11,2018,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,663,12,2019,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,523,6,2019,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,463,10,2019,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,930,4,2021,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,674,1,2020,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,500,5,2019,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,532,9,2019,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,433,7,2018,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,542,5,2020,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,534,10,2020,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,473,4,2018,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,1963,5,2021,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,503,11,2019,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,496,10,2018,06,085,rewari
06,072,haryana,rewari,Haryana,Rewari,480,6,2020,06,085,rewari
06,073,haryana,rohtak,Haryana,Rohtak,1032,4,2020,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1297,3,2020,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,878,3,2021,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1722,4,2021,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,994,4,2019,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1109,12,2018,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1275,12,2020,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1098,5,2019,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1148,6,2018,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1020,11,2019,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1414,2,2020,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1116,10,2018,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,904,2,2021,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1358,1,2018,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1030,6,2019,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1008,9,2018,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1166,11,2018,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,2735,5,2021,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1230,6,2020,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1093,9,2020,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1144,10,2020,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1352,1,2020,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1054,2,2019,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1102,8,2019,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,958,7,2018,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1155,1,2021,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1018,4,2018,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1114,9,2019,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,999,8,2018,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1088,8,2020,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1363,11,2020,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1015,10,2019,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1297,12,2019,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,983,7,2019,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1282,7,2020,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1080,3,2019,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1050,5,2018,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1126,2,2018,06,082,rohtak
06,073,haryana,rohtak,Haryana,Rohtak,1296,5,2020,06,082,rohtak
