location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Falkland Islands,2021-12-20,17.42,227.415,148.882,17.42,-42.511,NA,FALSE
France,2021-12-20,132.646,139.038,135.219,132.632,130.614,180.622,FALSE
Faroe Islands,2021-12-20,-77.883,-63.339,-69.943,-77.883,-77.883,26.502,FALSE
Micronesia,2021-12-20,22.02,104.045,45.726,-25.638,-91.21,NA,FALSE
Gabon,2021-12-20,154.54,243.123,166.235,86.611,27.54,12.55,FALSE
Britain,2021-12-20,216.321,216.321,216.321,216.321,216.321,216.064,TRUE
Georgia,2021-12-20,446.281,526.237,476.955,434.229,398.453,329.567,FALSE
Guernsey,2021-12-20,-64.178,183.268,57.081,-64.178,-95.671,NA,FALSE
Ghana,2021-12-20,16.158,200.258,115.101,16.158,-0.772,3.961,FALSE
Gibraltar,2021-12-20,133.399,290.328,198.271,133.399,97.977,296.815,FALSE
Guinea,2021-12-20,129.765,178.26,129.765,27.342,-48.397,2.875,FALSE
The Gambia,2021-12-20,150.369,210.646,150.369,54.438,-18.809,13.752,FALSE
Guinea-Bissau,2021-12-20,131.202,188.301,131.202,45.458,-10.961,7.393,FALSE
Equatorial Guinea,2021-12-20,99.424,245.63,169.157,95.9,18.925,12.07,FALSE
Greece,2021-12-20,217.278,228.65,223.097,217.278,213.655,192.619,FALSE
Grenada,2021-12-20,106.384,277.508,201.154,106.384,53.937,176.968,FALSE
Greenland,2021-12-20,-43.557,-8.694,-31.225,-49.125,-63.357,NA,FALSE
Guatemala,2021-12-20,268.169,293.915,269.694,250.608,240.442,88.094,FALSE
Guyana,2021-12-20,208.868,451.947,329.78,208.868,193.751,130.705,FALSE
Hong Kong,2021-12-20,29.214,33.755,30.448,28.02,26.041,2.82,FALSE
Honduras,2021-12-20,446.385,489.213,446.385,290.073,216.755,103.578,FALSE
Croatia,2021-12-20,430.292,445.679,434.511,423.481,411.799,295.052,FALSE
Haiti,2021-12-20,137.105,249.675,161.367,72.508,1.261,6.628,FALSE
Hungary,2021-12-20,407.259,411.77,409.38,407.259,405.381,393.35,FALSE
Indonesia,2021-12-20,281.231,361.789,281.231,173.363,102.207,52.11,FALSE
Isle of Man,2021-12-20,52.734,323.821,203.289,52.734,50.296,78.445,FALSE
India,2021-12-20,348.701,526.245,412.607,304.771,79.086,34.305,FALSE
Ireland,2021-12-20,64.108,71.089,66.009,61.983,59.415,117.1,FALSE
Iran,2021-12-20,304.868,304.868,304.868,304.868,304.868,154.211,TRUE
Iraq,2021-12-20,579.281,1031.804,730.186,408.324,237.454,58.461,FALSE
Iceland,2021-12-20,-18.087,-0.894,-13.504,-19.002,-27.363,10.033,FALSE
Israel,2021-12-20,83.444,83.444,83.444,83.444,83.444,88.602,TRUE
Italy,2021-12-20,299.046,313.057,301.129,293.144,286.464,224.919,FALSE
Jamaica,2021-12-20,135.437,244.452,153.718,106.317,77.911,82.362,FALSE
Jersey,2021-12-20,-60.68,218.369,72.756,-60.68,-89.438,NA,FALSE
Jordan,2021-12-20,284.67,381.386,301.552,236.714,175.167,119.466,FALSE
Japan,2021-12-20,9.265,14.589,10.183,8.644,7.109,14.578,FALSE
Kazakhstan,2021-12-20,426.858,432.4,426.858,420.768,417.117,95.388,FALSE
Kenya,2021-12-20,162.624,256.013,171.297,105.819,38.875,9.735,FALSE
Kyrgyzstan,2021-12-20,202.927,212.632,206.86,202.912,199.699,42.001,FALSE
Cambodia,2021-12-20,150.346,232.587,163.867,100.078,46.434,17.732,FALSE
Kiribati,2021-12-20,-58.994,70.132,12.261,-58.994,-124.103,NA,FALSE
Saint Kitts and Nevis,2021-12-20,70.821,254.566,176.027,70.821,44.254,52.291,FALSE
South Korea,2021-12-20,6.374,11.676,7.007,4.574,2.408,9.41,FALSE
Kuwait,2021-12-20,339.667,585.607,349.46,198.709,133.496,56.971,FALSE
Laos,2021-12-20,153.786,208.429,153.786,86.29,33.237,3.713,FALSE
Lebanon,2021-12-20,200.984,216.119,205.981,197.585,191.791,132.217,FALSE
Liberia,2021-12-20,-7.775,125.557,50.758,-8.502,-48.902,5.54,FALSE
Libya,2021-12-20,376.576,510.083,418.116,297.892,205.627,80.577,FALSE
Saint Lucia,2021-12-20,239.602,423.796,347.57,228.312,148.896,158.893,FALSE
Liechtenstein,2021-12-20,104.228,104.228,104.228,104.228,104.228,177.759,TRUE
Sri Lanka,2021-12-20,153.954,258.086,181.921,123.385,81.838,68.711,FALSE
Lesotho,2021-12-20,58.279,213.572,154.767,58.279,37.842,30.8,FALSE
Lithuania,2021-12-20,637.53,637.53,637.53,637.53,637.53,265.553,TRUE
Luxembourg,2021-12-20,45.6,51.936,48.464,44.998,42.425,142.246,FALSE
Latvia,2021-12-20,403.326,403.326,403.326,403.326,403.326,238.573,TRUE
Macau,2021-12-20,0.076,4.517,0.978,-1.028,-2.702,NA,FALSE
Morocco,2021-12-20,222.17,329.551,244.983,170.704,110.252,39.657,FALSE
Monaco,2021-12-20,403.979,403.979,403.979,403.979,403.979,93.623,TRUE
Moldova,2021-12-20,419.844,454.165,430.004,409.182,387.803,236.604,FALSE
Madagascar,2021-12-20,3.23,148.68,81.027,3.23,-28.506,3.504,FALSE
Maldives,2021-12-20,137.482,268.133,194.395,136.013,69.716,47.828,FALSE
Mexico,2021-12-20,469.264,480.4,472.169,467.963,464.781,228.705,FALSE
Marshall Islands,2021-12-20,-70.538,72.721,11.975,-70.538,-113.66,NA,FALSE
North Macedonia,2021-12-20,727.956,756.704,732.812,714.398,697.12,375.721,FALSE
Mali,2021-12-20,69.084,182.7,105.694,43.654,-2.733,3.097,FALSE
Malta,2021-12-20,97.484,97.484,97.484,97.484,97.484,91.261,TRUE
Myanmar,2021-12-20,205.75,266.375,214.037,128.629,72.937,35.08,FALSE
Montenegro,2021-12-20,534.047,603.68,566.7,528.079,492.235,378.632,FALSE
Mongolia,2021-12-20,31.834,31.834,31.834,31.834,31.834,61.425,TRUE
Mozambique,2021-12-20,157.237,248.086,162.156,98.782,46.945,6.069,FALSE
Mauritania,2021-12-20,171.722,263.808,181.966,110.246,48.111,17.905,FALSE
Montserrat,2021-12-20,82.2,303.416,181.666,82.2,22.092,20.076,FALSE
Mauritius,2021-12-20,11.195,60.484,31.93,5.421,-9.636,59.838,FALSE
Malawi,2021-12-20,34.453,215.023,110.374,34.453,-1.377,11.772,FALSE
Malaysia,2021-12-20,30.507,87.902,56.247,30.507,22.038,94.993,FALSE
Namibia,2021-12-20,334.283,529.05,383.712,305.907,210.818,138.482,FALSE
New Caledonia,2021-12-20,-31.69,140.515,88.278,-31.69,-51.55,97.149,FALSE
Niger,2021-12-20,111.923,213.402,111.923,25.985,-20.934,1.082,FALSE
Nigeria,2021-12-20,103.551,154.574,103.551,35.961,-8.862,1.412,FALSE
Nicaragua,2021-12-20,367.367,405.061,367.367,215.079,146.284,3.208,FALSE
Niue,2021-12-20,-45.235,63.178,19.592,-45.235,-91.425,NA,FALSE
Netherlands,2021-12-20,188.065,188.065,188.065,188.065,188.065,119.833,TRUE
Norway,2021-12-20,32.867,32.867,32.867,32.867,32.867,22.083,TRUE
Nepal,2021-12-20,345.995,392.425,345.995,211.727,139.767,39.003,FALSE
Nauru,2021-12-20,-93.755,50.481,-0.182,-93.755,-124.862,NA,FALSE
New Zealand,2021-12-20,-51.884,-51.884,-51.884,-51.884,-51.884,0.956,TRUE
Oman,2021-12-20,82.757,82.757,82.757,82.757,82.757,78.742,TRUE
Pakistan,2021-12-20,339.496,423.22,356.382,252.975,138.323,12.825,FALSE
Panama,2021-12-20,178.448,216.293,188.29,174.165,161.053,168.843,FALSE
Pitcairn,2021-12-20,-54.215,62.6,21.989,-54.215,-91.571,NA,FALSE
Peru,2021-12-20,624.469,624.469,624.469,624.469,624.469,606.201,TRUE
Philippines,2021-12-20,208.309,234.291,210.885,199.819,192.1,45.732,FALSE
Palau,2021-12-20,-104.349,45.156,-7.161,-104.349,-133.35,NA,FALSE
Papua New Guinea,2021-12-20,17.334,202.473,94.157,17.334,-27.516,6.459,FALSE
Poland,2021-12-20,435.864,435.864,435.864,435.864,435.864,242.12,TRUE
North Korea,2021-12-20,43.607,173.008,90.637,30.396,-13.235,NA,FALSE
Portugal,2021-12-20,243.33,243.33,243.33,243.33,243.33,184.856,TRUE
Paraguay,2021-12-20,263.162,279.775,271.173,263.162,257.764,229.693,FALSE
Palestinian Territories,2021-12-20,160.042,327.239,258.266,160.042,130.637,93.246,FALSE
French Polynesia,2021-12-20,214.728,237.477,222.812,209.444,199.066,225.106,FALSE
Qatar,2021-12-20,31.36,35.876,32.516,30.694,29.322,20.952,FALSE
Romania,2021-12-20,603.876,615.099,607.023,598.996,592.125,304.437,FALSE
Russia,2021-12-20,733.336,733.336,733.336,733.336,733.336,200.347,TRUE
Rwanda,2021-12-20,192.47,248.147,192.47,98.067,48.709,10.131,FALSE
Saudi Arabia,2021-12-20,506.611,932.19,580.793,222.589,91.122,25.082,FALSE
Sudan,2021-12-20,390.396,600.597,394.08,181.471,84.858,7.337,FALSE
Senegal,2021-12-20,25.945,211.562,119.594,25.945,8.599,10.967,FALSE
Singapore,2021-12-20,13.508,34.838,21.344,9.638,2.071,14.944,FALSE
St. Helena Ascension and Tristan da Cunha,2021-12-20,-37.354,150.426,59.025,-37.354,-128.82,NA,FALSE
Solomon Islands,2021-12-20,-13.776,94.625,26.943,-28.062,-76.524,NA,FALSE
Sierra Leone,2021-12-20,-41.306,123.306,27.01,-41.306,-62.392,1.486,FALSE
El Salvador,2021-12-20,289.605,447.539,328.109,221.241,164.331,58.434,FALSE
San Marino,2021-12-20,365.505,378.395,372.401,365.505,364.045,282.27,FALSE
Somalia,2021-12-20,151.457,190.259,151.457,46.029,-26.178,8.148,FALSE
St. Pierre and Miquelon,2021-12-20,-14.974,165.446,86.299,-14.974,-65.498,NA,FALSE
Serbia,2021-12-20,745.016,745.016,745.016,745.016,745.016,180.469,TRUE
South Sudan,2021-12-20,235.44,272.771,235.44,89.612,11.184,1.169,FALSE
São Tomé and Príncipe,2021-12-20,60.738,213.314,134.498,60.738,18.353,25.519,FALSE
Suriname,2021-12-20,219.988,476.699,347.316,219.988,209.312,200.237,FALSE
Slovakia,2021-12-20,466.698,470.214,468.342,466.41,464.796,294.865,FALSE
Slovenia,2021-12-20,260.01,264.233,261.674,259.868,258.716,264.874,FALSE
Sweden,2021-12-20,114.67,114.67,114.67,114.67,114.67,149.909,TRUE
Eswatini,2021-12-20,362.274,457.98,362.274,263.065,186.133,107.731,FALSE
Sint Maarten,2021-12-20,8.595,198.332,89.077,8.595,-47.722,NA,FALSE
Seychelles,2021-12-20,-56.374,47.874,-2.594,-56.374,-61.016,132.444,FALSE
Syria,2021-12-20,87.813,237.792,153.688,87.813,35.468,15.594,FALSE
Turks and Caicos Islands,2021-12-20,98.159,305.306,208.574,98.159,48.942,63.733,FALSE
Chad,2021-12-20,174.502,239.071,174.502,10.293,-44.121,1.07,FALSE
Togo,2021-12-20,117.553,205.727,117.553,42.964,-7,2.89,FALSE
Thailand,2021-12-20,83.584,83.584,83.584,83.584,83.584,30.604,TRUE
Tajikistan,2021-12-20,163.735,171.952,163.735,146.635,135.124,1.282,FALSE
Tokelau,2021-12-20,-45.118,60.069,23.022,-45.118,-81.617,NA,FALSE
Turkmenistan,2021-12-20,59.524,225.51,107.217,42.287,0.199,NA,FALSE
Timor-Leste,2021-12-20,47.149,191.553,119.59,47.149,11.977,9.078,FALSE
Tonga,2021-12-20,-15.608,91.846,35.397,-17.7,-54.315,NA,FALSE
Trinidad and Tobago,2021-12-20,233.383,344.439,276.956,211.227,158.583,186.123,FALSE
Tunisia,2021-12-20,210.037,301.908,236.273,194.805,147.727,213.434,FALSE
Turkey,2021-12-20,411.202,549.735,422.323,288.453,161.976,94.765,FALSE
Tuvalu,2021-12-20,-18.221,102.357,52.494,-18.221,-60.881,NA,FALSE
Taiwan,2021-12-20,-18.265,-18.265,-18.265,-18.265,-18.265,3.563,TRUE
Tanzania,2021-12-20,112.043,123.05,112.043,19.298,-24.039,1.194,FALSE
Uganda,2021-12-20,110.303,170.984,110.303,42.932,-0.189,6.948,FALSE
Ukraine,2021-12-20,445.2,459.776,448.391,438.355,432.716,228.112,FALSE
Uruguay,2021-12-20,83.578,91.572,85.36,80.691,75.573,176.635,FALSE
United States,2021-12-20,293.543,293.543,293.543,293.543,293.543,243.356,TRUE
Uzbekistan,2021-12-20,104.491,104.491,104.491,104.491,104.491,4.305,TRUE
Vatican,2021-12-20,-2.484,258.547,134.415,-2.484,-38.823,NA,FALSE
Saint Vincent and the Grenadines,2021-12-20,153.26,341.5,242.943,153.26,88.331,69.202,FALSE
Venezuela,2021-12-20,198.981,346.824,248.147,139.33,63.226,18.411,FALSE
Virgin Islands (British),2021-12-20,119.857,305.432,198.696,119.857,55.908,128.192,FALSE
Vietnam,2021-12-20,138.399,228.318,154.736,106.808,64.678,30.347,FALSE
Vanuatu,2021-12-20,-14.887,97.877,19.502,-33.534,-84.202,0.318,FALSE
Wallis and Futuna,2021-12-20,21.154,175.751,101.031,21.154,-60.222,63.097,FALSE
Samoa,2021-12-20,-13.437,115.817,50.097,-13.437,-47.971,NA,FALSE
Yemen,2021-12-20,196.182,275.199,196.182,111.361,29.934,6.484,FALSE
South Africa,2021-12-20,394.635,394.635,394.635,394.635,394.635,150.65,TRUE
Zambia,2021-12-20,112.782,266.76,182.314,112.782,71.903,19.471,FALSE
Zimbabwe,2021-12-20,273.087,320.495,273.087,186.653,138.704,31.838,FALSE
European Union,2021-12-20,252.902,255.91,253.752,252.235,250.519,197.686,FALSE
Aruba,2021-12-27,276.464,310.361,289.921,274.494,261.215,168.851,FALSE
Afghanistan,2021-12-27,172.604,270.634,213.306,149.303,76.806,18.461,FALSE
Angola,2021-12-27,120.56,202.198,120.56,47.556,0.715,5.154,FALSE
Anguilla,2021-12-27,52.396,296.526,171.624,52.396,4.457,33.058,FALSE
Albania,2021-12-27,496.65,532.942,500.965,449.933,420.438,111.176,FALSE
Andorra,2021-12-27,215.496,359.775,295.761,215.496,176.913,179.693,FALSE
United Arab Emirates,2021-12-27,204.223,674.868,361.23,111.356,53.169,21.609,FALSE
Argentina,2021-12-27,331.59,417.87,363.543,316.155,287.822,256.691,FALSE
Armenia,2021-12-27,550.02,705.129,589.23,478.96,423.444,267.846,FALSE
Antigua and Barbuda,2021-12-27,74.361,175.556,115.038,69.791,26.037,119.52,FALSE
Australia,2021-12-27,-51.995,-44.471,-49.29,-53.494,-56.287,8.539,FALSE
Austria,2021-12-27,186.551,186.551,186.551,186.551,186.551,150.944,TRUE
Azerbaijan,2021-12-27,400.256,536.071,417.305,335.126,248.51,81.265,FALSE
Burundi,2021-12-27,150.822,174.808,150.822,24.442,-40.843,0.31,FALSE
Belgium,2021-12-27,199.832,199.832,199.832,199.832,199.832,242.582,TRUE
Benin,2021-12-27,-19.45,153.27,68.642,-19.45,-35.99,1.293,FALSE
"Caribbean Netherlands (Bonaire, Sint Eustatius and Saba)",2021-12-27,71.625,332.318,212.994,71.625,58.942,86.973,FALSE
Burkina Faso,2021-12-27,79.159,202.73,115.467,38.123,-21.207,1.475,FALSE
Bangladesh,2021-12-27,358.07,451.589,358.07,220.07,111.81,16.873,FALSE
Bulgaria,2021-12-27,879.908,879.908,879.908,879.908,879.908,444.027,TRUE
Bahrain,2021-12-27,197.427,731.745,410.398,172.8,88.728,79.735,FALSE
Bahamas,2021-12-27,238.354,430.905,293.883,210.085,146.028,179.636,FALSE
Bosnia,2021-12-27,594.993,634.82,608.673,578.093,559.858,408.309,FALSE
Belarus,2021-12-27,609.122,644.125,609.122,538.792,455.91,58.372,FALSE
Belize,2021-12-27,252.151,414.36,305.779,226.424,179.178,146.204,FALSE
Bermuda,2021-12-27,127.928,218.409,157.198,115.538,85.237,170.714,FALSE
Bolivia,2021-12-27,435.991,464.09,435.991,417.152,407.363,165.251,FALSE
Brazil,2021-12-27,319.959,319.959,319.959,319.959,319.959,289.166,TRUE
Barbados,2021-12-27,-4.183,17.94,4.142,-9.676,-20.459,90.369,FALSE
Brunei,2021-12-27,45.955,143.451,86.398,43.288,9.268,22.195,FALSE
Bhutan,2021-12-27,62.868,169.861,79.156,10.662,-51.539,0.385,FALSE
Botswana,2021-12-27,335.003,471.585,366.567,271.245,188.973,101.742,FALSE
Central African Republic,2021-12-27,25.656,155.089,80.534,15.779,-37.971,2.053,FALSE
Canada,2021-12-27,62.172,73.504,66.495,58.624,53.627,79.306,FALSE
Switzerland,2021-12-27,146.445,146.445,146.445,146.445,146.445,138.994,TRUE
Chile,2021-12-27,196.852,196.852,196.852,196.852,196.852,203.286,TRUE
China,2021-12-27,52.076,147,77.6,29.361,-6.234,0.321,FALSE
Ivory Coast,2021-12-27,64.415,199.778,116.813,48.715,-8.371,2.613,FALSE
Cameroon,2021-12-27,174.107,217.843,174.107,73.642,21.58,6.799,FALSE
Congo,2021-12-27,172.619,197.036,172.619,25.099,-35.977,1.304,FALSE
Congo-Brazzaville,2021-12-27,218.239,234.416,218.239,67.442,-5.182,6.488,FALSE
Cook Islands,2021-12-27,-46.138,72.194,24.35,-46.138,-90.226,NA,FALSE
Colombia,2021-12-27,336.733,356.384,336.733,314.773,300.029,253.186,FALSE
Comoros,2021-12-27,158.689,211.966,158.689,58.308,9.546,17.221,FALSE
Cape Verde,2021-12-27,243.281,384.139,276.05,189.823,116.175,62.644,FALSE
Costa Rica,2021-12-27,127.228,190.941,148.578,109.832,87.859,142.886,FALSE
Cuba,2021-12-27,171.599,272.088,190.208,126.136,78.307,73.523,FALSE
Curaçao,2021-12-27,186.583,358.097,264.468,179.612,113.995,112.867,FALSE
Cayman Islands,2021-12-27,43.464,262.082,121.602,43.464,0.181,16.542,FALSE
Cyprus,2021-12-27,68.46,88.528,75.735,64.13,57.748,70.312,FALSE
Czech Republic,2021-12-27,401.797,407.957,403.706,399.64,396.703,333.86,FALSE
Germany,2021-12-27,129.643,129.643,129.643,129.643,129.643,132.073,TRUE
Djibouti,2021-12-27,402.625,573.272,402.625,163.256,50.77,18.859,FALSE
Dominica,2021-12-27,145.892,308.156,222.242,135.045,78.892,62.351,FALSE
Denmark,2021-12-27,39.908,39.908,39.908,39.908,39.908,55.339,TRUE
Dominican Republic,2021-12-27,76.904,193.33,124.121,76.904,41.043,38.69,FALSE
Algeria,2021-12-27,191.204,289.785,208.236,164.857,132.081,13.999,FALSE
Ecuador,2021-12-27,376.782,376.782,376.782,376.782,376.782,188.104,TRUE
Egypt,2021-12-27,307.794,366.302,329.817,280.793,219.765,20.755,FALSE
Eritrea,2021-12-27,32.616,147.165,83.218,2.722,-65.339,2.027,FALSE
Spain,2021-12-27,243.154,243.154,243.154,243.154,243.154,190.691,TRUE
Estonia,2021-12-27,280.807,280.807,280.807,280.807,280.807,144.583,TRUE
Ethiopia,2021-12-27,188.681,239.871,188.681,80.183,12.7,5.857,FALSE
Finland,2021-12-27,81.119,84.15,81.921,80.866,79.831,29.847,FALSE
Fiji,2021-12-27,140.161,288.561,199.713,113.692,46.622,77.196,FALSE
Falkland Islands,2021-12-27,18.062,237.128,150.144,18.062,-42.376,NA,FALSE
France,2021-12-27,134.35,142.954,138.282,134.35,131.349,182.374,FALSE
Faroe Islands,2021-12-27,-77.03,-56.646,-65.65,-77.03,-77.03,26.502,FALSE
Micronesia,2021-12-27,22.423,105.649,46.644,-26.236,-91.729,NA,FALSE
Gabon,2021-12-27,159.878,249.08,170.322,89.327,31.323,12.638,FALSE
Britain,2021-12-27,217.18,217.18,217.18,217.18,217.18,217.169,TRUE
Georgia,2021-12-27,458.418,540.558,489.934,445.049,407.001,341.301,FALSE
Guernsey,2021-12-27,-64.068,187.878,59.547,-64.068,-97.008,NA,FALSE
Ghana,2021-12-27,17.779,209.081,119.202,17.779,2.714,4.034,FALSE
Gibraltar,2021-12-27,134.406,297.712,202.124,134.406,98.339,296.815,FALSE
Guinea,2021-12-27,132.061,184.681,132.061,28.145,-46.039,2.882,FALSE
The Gambia,2021-12-27,152.864,215.703,152.864,57.415,-17.433,13.752,FALSE
Guinea-Bissau,2021-12-27,133.613,192.286,133.613,47.106,-9.467,7.393,FALSE
Equatorial Guinea,2021-12-27,102.102,250.8,171.551,98.356,18.762,12.07,FALSE
Greece,2021-12-27,220.852,234.022,228.247,220.852,216.602,197.633,FALSE
Grenada,2021-12-27,108.466,282.949,205.737,108.466,55.444,176.968,FALSE
Greenland,2021-12-27,-39.064,1.765,-23.685,-45.055,-59.694,1.758,FALSE
Guatemala,2021-12-27,273.096,298.003,273.875,253.15,242.191,88.209,FALSE
Guyana,2021-12-27,215.21,459.277,333.169,215.21,199.152,132.856,FALSE
Hong Kong,2021-12-27,29.505,35.593,31.107,27.905,25.275,2.82,FALSE
Honduras,2021-12-27,451.722,492.273,451.722,292.461,218.18,103.657,FALSE
Croatia,2021-12-27,438.228,457.721,444.394,430.936,417.365,303.186,FALSE
Haiti,2021-12-27,140.823,253.05,164.602,73.106,2.517,6.637,FALSE
Hungary,2021-12-27,412.555,422.631,416.993,412.555,409.395,402.142,FALSE
Indonesia,2021-12-27,283.909,364.662,283.909,174.855,103.06,52.128,FALSE
Isle of Man,2021-12-27,52.878,328.967,205.894,52.878,51.27,78.445,FALSE
India,2021-12-27,351.24,529.532,415.471,308.236,79.119,34.469,FALSE
Ireland,2021-12-27,67.018,76.171,69.182,63.975,59.953,118.204,FALSE
Iran,2021-12-27,304.321,304.321,304.321,304.321,304.321,154.576,TRUE
Iraq,2021-12-27,580.007,1034.989,733.328,409.983,238.933,58.619,FALSE
Iceland,2021-12-27,-17.946,1.096,-12.738,-19.152,-28.154,10.033,FALSE
Israel,2021-12-27,84.015,84.015,84.015,84.015,84.015,88.71,TRUE
Italy,2021-12-27,300.369,316.63,304.096,295.035,286.473,226.534,FALSE
Jamaica,2021-12-27,140.729,249.233,157.572,108.019,79.267,82.833,FALSE
Jersey,2021-12-27,-60.522,224.707,74.186,-60.522,-90.521,NA,FALSE
Jordan,2021-12-27,289.8,389.034,306.489,240.945,177.012,121.901,FALSE
Japan,2021-12-27,8.973,16.477,10.277,8.246,6.116,14.584,FALSE
Kazakhstan,2021-12-27,429.775,438.481,429.775,422.453,417.08,95.762,FALSE
Kenya,2021-12-27,166.905,264.084,175.062,108.716,39.384,9.755,FALSE
Kyrgyzstan,2021-12-27,202.795,217.573,208.353,202.795,198.203,42.198,FALSE
Cambodia,2021-12-27,153.075,235.856,166.167,102.111,47.608,17.756,FALSE
Kiribati,2021-12-27,-59.668,70.898,12.237,-59.668,-125.272,NA,FALSE
Saint Kitts and Nevis,2021-12-27,72.596,260.959,179.584,72.596,46.208,52.291,FALSE
South Korea,2021-12-27,7.093,13.333,7.632,4.599,1.99,10.42,FALSE
Kuwait,2021-12-27,340.427,586.721,350.028,199.692,133.05,57.017,FALSE
Laos,2021-12-27,158.35,214.464,158.35,91.813,36.92,4.445,FALSE
Lebanon,2021-12-27,203.587,221.236,209.336,200.418,192.825,133.798,FALSE
Liberia,2021-12-27,-5.954,129.993,53.488,-6.426,-43.15,5.54,FALSE
Libya,2021-12-27,380.505,517.874,422.165,302.615,207.605,81.411,FALSE
Saint Lucia,2021-12-27,245.879,433.364,353.971,233.208,150.679,159.977,FALSE
Liechtenstein,2021-12-27,105.458,105.458,105.458,105.458,105.458,180.373,TRUE
Sri Lanka,2021-12-27,156.183,261.075,184.052,126.255,83.126,69.316,FALSE
Lesotho,2021-12-27,59.603,220.032,158.739,59.603,39.462,30.8,FALSE
Lithuania,2021-12-27,642.808,642.808,642.808,642.808,642.808,271.538,TRUE
Luxembourg,2021-12-27,47.553,55.606,50.855,46.466,42.947,143.349,FALSE
Latvia,2021-12-27,409.612,409.612,409.612,409.612,409.612,241.412,TRUE
Macau,2021-12-27,0.28,6.175,1.536,-1.202,-3.452,NA,FALSE
Morocco,2021-12-27,223.981,331.37,246.692,172.116,110.705,39.716,FALSE
Monaco,2021-12-27,415.078,415.078,415.078,415.078,415.078,96.154,TRUE
Moldova,2021-12-27,423.071,459.241,434.662,413.328,391.358,239.188,FALSE
Madagascar,2021-12-27,4.909,154.718,83.476,4.909,-27.865,3.613,FALSE
Maldives,2021-12-27,138.138,269.502,197.247,136.826,69.499,48.011,FALSE
Mexico,2021-12-27,474.468,487.41,477.263,470.602,466.155,229.366,FALSE
Marshall Islands,2021-12-27,-71.29,73.396,11.948,-71.29,-115.246,NA,FALSE
North Macedonia,2021-12-27,733.885,764.097,740.36,719.247,698.757,379.659,FALSE
Mali,2021-12-27,70.474,184.682,108.231,45.62,-0.841,3.155,FALSE
Malta,2021-12-27,95.352,95.352,95.352,95.352,95.352,92.23,TRUE
Myanmar,2021-12-27,207.387,268.897,215.222,129.741,73.302,35.137,FALSE
Montenegro,2021-12-27,539.898,614.053,575.353,534.524,498.099,381.338,FALSE
Mongolia,2021-12-27,33.268,33.268,33.268,33.268,33.268,61.755,TRUE
Mozambique,2021-12-27,162.542,255.855,169.761,104.898,50.712,6.134,FALSE
Mauritania,2021-12-27,175.325,270.309,184.724,112.093,50.138,18.052,FALSE
Montserrat,2021-12-27,84.202,306.882,184.212,84.202,22.752,20.076,FALSE
Mauritius,2021-12-27,13.83,65.361,36.356,8.35,-8.028,59.838,FALSE
Malawi,2021-12-27,43.848,223.533,117.521,43.848,0.897,11.895,FALSE
Malaysia,2021-12-27,31.825,90.529,59.323,31.825,22.632,95.707,FALSE
Namibia,2021-12-27,341.918,542.368,394.124,313.51,214.715,139.564,FALSE
New Caledonia,2021-12-27,-30.561,141.556,89.726,-30.561,-52.073,97.149,FALSE
Niger,2021-12-27,113.337,215.513,113.337,26.393,-19.652,1.09,FALSE
Nigeria,2021-12-27,107.546,162.154,107.546,37.909,-6.678,1.43,FALSE
Nicaragua,2021-12-27,372.769,419.817,372.769,217.143,147.481,3.223,FALSE
Niue,2021-12-27,-46.199,63.708,19.948,-46.199,-92.657,NA,FALSE
Netherlands,2021-12-27,191.335,191.335,191.335,191.335,191.335,121.137,TRUE
Norway,2021-12-27,33.427,33.427,33.427,33.427,33.427,23.017,TRUE
Nepal,2021-12-27,348.303,395.327,348.303,212.259,140.039,39.043,FALSE
Nauru,2021-12-27,-94.895,50.902,-0.149,-94.895,-126.188,NA,FALSE
New Zealand,2021-12-27,-52.823,-52.823,-52.823,-52.823,-52.823,0.975,TRUE
Oman,2021-12-27,82.783,82.783,82.783,82.783,82.783,78.761,TRUE
Pakistan,2021-12-27,342.625,427.197,360.43,255.658,139.158,12.838,FALSE
Panama,2021-12-27,181.346,219.229,190.704,176.022,162.167,169.3,FALSE
Pitcairn,2021-12-27,-55.308,63.101,21.506,-55.308,-92.821,NA,FALSE
Peru,2021-12-27,626.235,626.235,626.235,626.235,626.235,607.175,TRUE
Philippines,2021-12-27,210.436,239.708,213.59,200.881,192.446,46.117,FALSE
Palau,2021-12-27,-105.151,46.319,-6.515,-105.151,-135.112,NA,FALSE
Papua New Guinea,2021-12-27,17.666,204.829,96.993,17.666,-28.592,6.47,FALSE
Poland,2021-12-27,447.817,447.817,447.817,447.817,447.817,249.663,TRUE
North Korea,2021-12-27,44.373,175.785,91.329,31.124,-13.053,NA,FALSE
Portugal,2021-12-27,242.313,242.313,242.313,242.313,242.313,185.78,TRUE
Paraguay,2021-12-27,267.42,284.324,273.78,265.102,258.237,230.025,FALSE
Palestinian Territories,2021-12-27,162.47,331.091,261.931,162.47,134.292,93.954,FALSE
French Polynesia,2021-12-27,215.242,239.13,223.899,209.079,198.233,225.106,FALSE
Qatar,2021-12-27,31.501,37.648,33.244,30.891,29.06,21.02,FALSE
Romania,2021-12-27,608.68,622.25,612.61,603.017,596.294,306.23,FALSE
