location,date,estimate,estimate_top_95,estimate_top_50,estimate_bot_50,estimate_bot_95,official_covid_deaths,known_excess_deaths
Europe,2022-09-26,3467318.043,3515415.954,3467318.043,3392830.086,3322947.676,1925711,FALSE
Asia,2022-09-26,9582087.598,13885145.067,12120021.449,9039807.272,6243634.72,1483318,FALSE
North America,2022-10-03,1290240.856,1290240.856,1290240.856,1290240.856,1290240.856,1094555,FALSE
Oceania,2022-10-03,24963.272,46173.99,35188.571,24963.272,19037.432,20981,FALSE
Africa,2022-10-03,2090571.153,3758953.607,2646153.579,2005333.773,1488394.778,257851,FALSE
Latin America and Caribbean,2022-10-03,2605146.487,2650635.226,2606079.43,2572307.473,2548893.085,1746002,FALSE
Europe,2022-10-03,3485704.296,3537717.904,3485704.296,3410144.365,3339667.391,1929837,FALSE
Asia,2022-10-03,9611380.195,13952291.554,12172244.118,9068488.362,6270132.381,1485318,FALSE
North America,2022-10-10,1295034.672,1295034.672,1295034.672,1295034.672,1295034.672,1097288,FALSE
Oceania,2022-10-10,25118.449,46402.422,35378.667,25118.449,19139.874,21111,FALSE
Africa,2022-10-10,2101309.816,3770804.609,2662191.143,2014341.945,1489642.935,257882,FALSE
Latin America and Caribbean,2022-10-10,2606385.829,2652445.715,2607058.639,2573398.731,2549436.386,1747081,FALSE
Europe,2022-10-10,3502277.849,3557923.258,3502277.849,3426438.33,3352752.93,1935141,FALSE
Asia,2022-10-10,9640928.367,14017256.246,12211719.685,9097990.037,6296846.06,1487134,FALSE
North America,2022-10-17,1299457.287,1299457.287,1299457.287,1299457.287,1299457.287,1099797,FALSE
Oceania,2022-10-17,25476.166,46869.338,35798.123,25476.166,19441.638,21219,FALSE
Africa,2022-10-17,2110566.723,3785177.89,2673779.273,2018804.907,1491977.07,257951,FALSE
Latin America and Caribbean,2022-10-17,2607173.81,2653796.948,2607244.714,2574072.671,2549371.366,1747780,FALSE
Europe,2022-10-17,3520319.181,3578926.97,3520319.181,3443427.308,3365881.923,1941121,FALSE
Asia,2022-10-17,9671788.59,14078702.551,12257658.546,9121468.703,6321965.987,1488822,FALSE
North America,2022-10-24,1303473.903,1303473.903,1303473.903,1303473.903,1303473.903,1103059,FALSE
Oceania,2022-10-24,25661.941,47148.169,36014.181,25661.941,19548.068,21293,FALSE
Africa,2022-10-24,2118413.357,3794194.849,2686407.929,2019445.748,1492211.481,257980,FALSE
Latin America and Caribbean,2022-10-24,2608492.576,2655585.862,2608494.656,2575189.709,2549889.461,1748465,FALSE
Europe,2022-10-24,3535938.985,3595241.751,3535938.985,3458409.045,3376416.207,1947335,FALSE
Asia,2022-10-24,9703904.186,14141530.805,12303573.223,9145942.192,6350141.22,1490571,FALSE
North America,2022-10-31,1308938.421,1309141.148,1308986.626,1308755.257,1308556.279,1106503,FALSE
Oceania,2022-10-31,25928.914,47505.7,36316.064,25928.914,19734.841,21422,FALSE
Africa,2022-10-31,2128937.85,3802869.153,2696544.112,2023689.145,1494496.699,258045,FALSE
Latin America and Caribbean,2022-10-31,2609386.795,2656763.369,2609677.82,2576388.415,2549902.018,1749329,FALSE
Europe,2022-10-31,3547068.792,3606670.464,3547068.792,3468782.356,3383118.957,1952734,FALSE
Asia,2022-10-31,9735624.474,14233568.486,12358132.559,9166727.954,6376836.808,1492286,FALSE
North America,2022-11-07,1314041.942,1314446.045,1314099.516,1313667.945,1313295.442,1109327,FALSE
Oceania,2022-11-07,26284.402,47946.202,36705.031,26284.402,19943.007,21508,FALSE
Africa,2022-11-07,2139558.259,3811420.853,2705976.007,2027548.502,1496164.096,258112,FALSE
Latin America and Caribbean,2022-11-07,2611778.907,2659344.756,2612461.127,2579308.148,2551416.673,1749998,FALSE
Europe,2022-11-07,3558017.449,3618632.492,3558017.449,3478483.864,3389904.716,1957296,FALSE
Asia,2022-11-07,9765686.11,14309600.603,12419704.249,9191758.845,6399390.369,1495594,FALSE
North America,2022-11-14,1318959.857,1319466.779,1319106.963,1318487.665,1317958.25,1111964,FALSE
Oceania,2022-11-14,26664.384,48416.226,37122.621,26664.384,20112.597,21656,FALSE
Africa,2022-11-14,2150256.97,3825136.088,2716058.331,2032557.383,1497201.03,258149,FALSE
Latin America and Caribbean,2022-11-14,2614597.191,2661993.635,2615041.047,2581738.834,2553219.012,1750741,FALSE
Europe,2022-11-14,3571480.631,3636030.61,3571480.631,3489611.69,3399659.234,1961326,FALSE
Asia,2022-11-14,9798784.773,14411130.933,12486798.513,9230748.775,6425128.954,1497540,FALSE
North America,2022-11-21,1326814.493,1327496.016,1327016.019,1326156.93,1325569.402,1114479,FALSE
Oceania,2022-11-21,27109.291,48931.216,37584.872,27109.291,20328.586,21804,FALSE
Africa,2022-11-21,2159732.284,3833607.468,2727580.945,2038106.758,1497759.339,258204,FALSE
Latin America and Caribbean,2022-11-21,2618113.704,2665583.067,2618171.448,2585309.923,2555692.244,1751391,FALSE
Europe,2022-11-21,3586292.432,3653515.578,3586292.432,3501911.614,3412633.675,1965258,FALSE
Asia,2022-11-21,9831284.478,14599096.731,12544235.422,9268261.258,6443027.373,1499690,FALSE
North America,2022-11-28,1335261.537,1336306.681,1335545.667,1334519.938,1333571.644,1117427,FALSE
Oceania,2022-11-28,27697.633,49420.399,38130.525,27697.633,20873.155,21990,FALSE
Africa,2022-11-28,2168022.645,3846168.448,2739308.975,2039903.833,1499132.885,258257,FALSE
Latin America and Caribbean,2022-11-28,2622160.233,2669562.273,2622160.233,2589109.499,2558578.959,1752370,FALSE
Europe,2022-11-28,3602876.714,3671595.881,3603778.291,3516238.393,3427200.26,1969079,FALSE
Asia,2022-11-28,9877250.491,14748071.091,12596351.172,9307373.485,6485784.663,1502041,FALSE
North America,2022-12-05,1343846.529,1345247.354,1344069.833,1342926.803,1341768.334,1119478,FALSE
Oceania,2022-12-05,28417.436,50233.202,38880.794,28417.436,21498.336,22191,FALSE
Africa,2022-12-05,2176875.487,3852887.618,2752695.544,2044331.237,1499795.763,258316,FALSE
Latin America and Caribbean,2022-12-05,2625300.574,2673506.75,2625300.574,2592077.516,2560519.473,1753548,FALSE
Europe,2022-12-05,3627030.514,3694960.434,3628873.522,3538036.833,3447042.39,1973105,FALSE
Asia,2022-12-05,9934340.748,14829118.931,12650775.025,9353895.243,6529297.176,1504647,FALSE
North America,2022-12-12,1351431.208,1353179.96,1351682.772,1350393.44,1348939.699,1122798,FALSE
Oceania,2022-12-12,29110.932,51025.228,39682.869,29089.264,21913.218,22477,FALSE
Africa,2022-12-12,2186258.144,3858394.123,2769906.115,2050436.03,1498179.058,258421,FALSE
Latin America and Caribbean,2022-12-12,2628123.153,2676764.09,2628123.153,2594239.863,2562283.821,1754796,FALSE
Europe,2022-12-12,3658407.15,3725139.768,3659429.758,3565774.627,3471136.061,1977609,FALSE
Asia,2022-12-12,10010040.491,14933993.794,12727001.133,9424964.162,6599653.405,1507737,FALSE
North America,2022-12-19,1359747.866,1361909.982,1360021.704,1358545.34,1356926.932,1125748,FALSE
Oceania,2022-12-19,29949.538,51638.609,40357.076,29604.792,22240.062,22781,FALSE
Africa,2022-12-19,2195801.373,3861814.137,2787269.706,2058008.433,1491716.01,258466,FALSE
Latin America and Caribbean,2022-12-19,2631002.035,2679756.019,2631002.035,2595001.978,2563804.96,1756623,FALSE
Europe,2022-12-19,3695915.66,3761773.035,3696461.947,3600153.568,3501668.836,1982982,FALSE
Asia,2022-12-19,10093983.611,15049601.652,12819836.245,9479941.921,6675145.18,1511949,FALSE
North America,2022-12-26,1369856.141,1372367.057,1370172.346,1368498.968,1366716.865,1129144,FALSE
Oceania,2022-12-26,30623.022,52357.486,40895.439,30247.982,22683.355,23083,FALSE
Africa,2022-12-26,2205476.613,3865251.529,2804817.283,2061453.283,1482442.382,258491,FALSE
Latin America and Caribbean,2022-12-26,2633463.929,2682678.161,2633463.929,2597146.708,2565194.414,1758252,FALSE
Europe,2022-12-26,3725812.336,3794097.315,3726823.241,3626861.915,3525687.116,1989047,FALSE
Asia,2022-12-26,10189534.671,15169473.027,12928462.039,9556454.259,6763894.663,1519433,FALSE
North America,2023-01-02,1375139.878,1378165.074,1375477.73,1373637.533,1371763.763,1131934,FALSE
Oceania,2023-01-02,31339.772,53157.83,41681.521,30994.132,23157.561,23460,FALSE
Africa,2023-01-02,2215408.889,3873193.37,2821359.996,2065745.233,1476287.356,258514,FALSE
Latin America and Caribbean,2023-01-02,2640351.135,2689629.468,2640351.135,2604149.593,2570326.286,1760266,FALSE
Europe,2023-01-02,3748947.656,3819795.765,3751084.93,3646655.589,3542851.881,1994992,FALSE
Asia,2023-01-02,10294461.275,15316098.286,13058071.138,9682823.992,6873878.197,1537487,FALSE
North America,2023-01-09,1377214.611,1380674.781,1377503.087,1375577.877,1373506.925,1134922,FALSE
Oceania,2023-01-09,32161.323,53796.052,42331.236,31582.342,23704.533,23897,FALSE
Africa,2023-01-09,2225249.282,3875420.766,2836103.038,2070685.708,1470422.565,258535,FALSE
Latin America and Caribbean,2023-01-09,2644978.946,2696760.359,2644978.946,2607709.462,2573089.63,1762148,FALSE
Europe,2023-01-09,3763169.245,3835195.097,3764449.363,3657084.252,3550436.005,2000562,FALSE
Asia,2023-01-09,10401310.021,15463120.193,13191169.385,9818539.92,6974279.024,1568238,FALSE
North America,2023-01-16,1378478.294,1382210.537,1378802.546,1376754.363,1374491.986,1139642,FALSE
Oceania,2023-01-16,32881.346,54695.82,42897.544,32189.894,24243.46,24279,FALSE
Africa,2023-01-16,2235048.063,3877715.793,2849017.304,2073952.684,1465316.442,258565,FALSE
Latin America and Caribbean,2023-01-16,2649883.676,2704070.982,2649883.676,2610896.012,2576154.603,1763546,FALSE
Europe,2023-01-16,3768332.74,3841986.035,3770362.439,3659570.302,3551989.67,2005256,FALSE
Asia,2023-01-16,10487767.931,15647890.424,13359420.254,9939964.256,7046221.42,1591861,FALSE
North America,2023-01-23,1378507.706,1382452.992,1378872.488,1376629.719,1374238.409,1143579,FALSE
Oceania,2023-01-23,33577.903,55288.036,43395.844,32655.126,24395.464,24537,FALSE
Africa,2023-01-23,2245926.488,3880115.591,2862441.144,2078029.109,1459661.534,258626,FALSE
Latin America and Caribbean,2023-01-23,2653975.119,2711353.364,2653975.119,2617329.59,2577863.549,1765339,FALSE
Europe,2023-01-23,3767596.408,3844236.045,3770426.653,3656727.954,3550913.638,2008968,FALSE
Asia,2023-01-23,10552747.825,15830515.624,13495151.73,10009363.351,7107386.87,1605102,FALSE
North America,2023-01-30,1382775.836,1406583.092,1387398.187,1380150.544,1375527.902,1147598,FALSE
Oceania,2023-01-30,33828.329,55459.997,43632.871,33016.048,24529.133,24757,FALSE
Africa,2023-01-30,2256721.37,3888440.316,2876492.165,2081979.629,1457753.999,258653,FALSE
Latin America and Caribbean,2023-01-30,2657895.871,2718452.669,2657899.577,2620865.302,2578025.325,1766619,FALSE
Europe,2023-01-30,3768703.773,3849678.537,3772895.741,3653205.141,3550888.023,2011961,FALSE
Asia,2023-01-30,10606311.209,16002285.435,13562294.607,10043418.363,7139540.788,1611304,FALSE
North America,2023-02-06,1386972.245,1434435.381,1395067.059,1383540.324,1375059.518,1151273,FALSE
Oceania,2023-02-06,34091.652,55751.517,43991.069,33270.903,24662.591,24884,FALSE
Africa,2023-02-06,2267591.711,3916749.303,2890997.461,2086193.368,1458020.995,258685,FALSE
Latin America and Caribbean,2023-02-06,2661566.242,2723895.568,2663663.816,2623930.287,2578649.313,1768125,FALSE
Europe,2023-02-06,3770131.823,3855105.427,3774468.591,3650048.911,3550540.279,2014762,FALSE
Asia,2023-02-06,10651909.867,16143623.714,13618198.068,10060876.219,7158189.447,1617337,FALSE
North America,2023-02-13,1391423.27,1458454.207,1403070.297,1386062.319,1374176.842,1154932,FALSE
Oceania,2023-02-13,34407.275,56285.042,44417.206,33584.507,24814.438,24981,FALSE
Africa,2023-02-13,2279358.833,3944327.692,2905054.419,2086444.426,1458270.955,258706,FALSE
Latin America and Caribbean,2023-02-13,2663388.022,2728365.481,2665126.048,2624299.04,2575519.63,1768923,FALSE
Europe,2023-02-13,3772513.258,3858854.313,3776923.969,3649690.969,3550844.56,2017239,FALSE
Asia,2023-02-13,10692178.254,16282146.195,13660478.786,10078492.35,7167655.837,1620283,FALSE
North America,2023-02-20,1394981.306,1469225.424,1410538.212,1388535.864,1372069.326,1157959,FALSE
Oceania,2023-02-20,34832.753,56950.542,44976.597,33824.632,25021.99,25237,FALSE
Africa,2023-02-20,2291166.88,3972215.906,2922047,2086952.17,1458553.515,258724,FALSE
Latin America and Caribbean,2023-02-20,2665545.866,2735322.029,2670737.27,2624112.418,2572720.779,1769736,FALSE
Europe,2023-02-20,3775065.817,3860251.118,3780128.586,3647074.508,3551482.152,2019856,FALSE
Asia,2023-02-20,10725461.228,16404580.992,13702898.965,10096294.723,7177481.852,1622136,FALSE
North America,2023-02-27,1398560.396,1490975.301,1417136.671,1390386.422,1369934.75,1160492,FALSE
Oceania,2023-02-27,34963.191,57332.18,45332.611,33719.925,24901.538,25318,FALSE
Latin America and Caribbean,2023-02-27,2668357.765,2743146.208,2674949.559,2626257.591,2570787.81,1770982,FALSE
Africa,2023-02-27,2302971.711,4000018.003,2934018.781,2087474.943,1458881.149,258739,FALSE
Europe,2023-02-27,3779904.485,3871175.047,3784839.094,3646419.31,3553575.332,2022382,FALSE
Asia,2023-02-27,10758328.226,16524351.642,13746238.459,10113911.09,7197198.951,1623400,FALSE
North America,2023-03-06,1402231.594,1509710.154,1423496.222,1392206.657,1367920.202,1162837,FALSE
Oceania,2023-03-06,35456.042,57723.894,45610.544,33734.754,24807.498,25326,FALSE
Latin America and Caribbean,2023-03-06,2672359.816,2751129.693,2674927.859,2627376.292,2569838.564,1771661,FALSE
Africa,2023-03-06,2314913.684,4028991.483,2951688.515,2087742.214,1459795.792,258751,FALSE
Europe,2023-03-06,3792574.127,3886893.64,3793112.727,3657341.175,3558269.914,2024871,FALSE
Asia,2023-03-06,10785078.557,16652382.033,13782993.918,10131687.496,7209536.264,1624568,FALSE
North America,2023-03-13,1407866.381,1543448.1,1434408.539,1397918.082,1369912.399,1164853,FALSE
Oceania,2023-03-13,35950.797,58136.525,45871.064,33918.496,24719.645,25338,FALSE
Latin America and Caribbean,2023-03-13,2676409.74,2758124.874,2679024.743,2628388.448,2569614.182,1771969,FALSE
Africa,2023-03-13,2328191.32,4059256.759,2971928.204,2087612.671,1461601.904,258775,FALSE
Europe,2023-03-13,3806778.464,3902010.874,3806814.686,3667653.318,3556203.495,2026268,FALSE
Asia,2023-03-13,10812629.099,16781727.217,13820479.869,10154178.02,7220936.184,1625623,FALSE
North America,2023-03-20,1413470.785,1574338.653,1443773.204,1402771.788,1371797.49,NA,FALSE
Oceania,2023-03-20,36444.028,58548.736,46149.048,34100.237,24629.709,NA,FALSE
Latin America and Caribbean,2023-03-20,2680455.87,2765121.523,2680455.87,2629842.729,2569387.054,0,FALSE
Africa,2023-03-20,2341371.298,4089468.919,2999314.987,2087544.693,1463373.806,NA,FALSE
Europe,2023-03-20,3820950.996,3917087.015,3820950.996,3677971.374,3554047.609,NA,FALSE
Asia,2023-03-20,10840128.406,16909396.779,13856957.043,10197353.532,7231795.977,NA,FALSE
North America,2023-03-21,1413491.033,1573738.886,1444137.102,1402546.126,1371381.892,NA,FALSE
Oceania,2023-03-21,36402,58587.06,46162.201,34114.982,24605.734,NA,FALSE
Latin America and Caribbean,2023-03-21,2680865.906,2765921.434,2680865.906,2630159.483,2569261.722,0,FALSE
Africa,2023-03-21,2342489.941,4093830.965,3001800.544,2087427.778,1463859.448,NA,FALSE
Europe,2023-03-21,3821995.907,3918799.841,3821995.907,3679064.656,3553177.074,NA,FALSE
Asia,2023-03-21,10839194.754,16925450.06,13860981.836,10200659.268,7232456.216,NA,FALSE
