custom_regions,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
Latin America and Caribbean,2021-05-17,655119303,0.7451498513462292,0.7658361230776539,0.7626342646070524,0.7461008835704125,0.7264990806501922,0.7159772068925562,0.7045704067805524,28.171781794839976,0.5869121207258329,0.6386406232942277
Asia,2021-05-17,4666863690,1.25350280363043,1.85153427073501,1.7477970171879735,1.25350280363043,0.7094676117736057,0.3795361145471549,0.36069720801848626,1.609781570163306,0.03285268510537359,0.12015407718068577
Oceania,2021-05-17,44446737,0.07987687550475273,0.12871349355434314,0.11132208964261671,0.08608064930190086,0.057747077065461526,0.04435474688370697,0.04207978180055258,1.0761151586092406,0.046787615591706105,0.005143234699096133
European Union,2021-05-17,447593544,0.19159540043809922,0.19159540043809922,0.19159540043809922,0.19159540043809922,0.19159540043809922,0.19159540043809922,0.19159540043809922,5.173075811828679,0.19159540043809922,0.28677089229866104
North America,2021-05-17,375152636,0.1851030321250979,0.1851030321250979,0.1851030321250979,0.1851030321250979,0.1851030321250979,0.1851030321250979,0.1851030321250979,0.3702060642501958,0.1851030321250979,0.16572294589981235
Latin America and Caribbean,2021-05-24,655119303,0.733906806775589,0.7579520394518945,0.7550302745944915,0.7373403388596589,0.7155209655716976,0.7002541560019603,0.6980567203450292,27.636446368418294,0.5757592993420478,0.6080026922974059
Asia,2021-05-24,4666863690,1.4613826009808937,1.9286505169740378,1.7125388646899378,1.4613826009808937,0.6612196093407597,0.3464572818513199,0.3218227736559817,1.5236462067368242,0.03109482054564947,0.11823790807997651
Oceania,2021-05-24,44446737,0.08409201796314036,0.13131270230691372,0.12334887680919573,0.09652572977938191,0.06312427656607185,0.048936889200064775,0.042061983166720586,1.2860614719106862,0.05591571617002985,0.006427918431897487
European Union,2021-05-24,447593544,0.1200317485472011,0.1200317485472011,0.1200317485472011,0.1200317485472011,0.1200317485472011,0.1200317485472011,0.1200317485472011,3.2408572107744296,0.1200317485472011,0.2221088783175121
North America,2021-05-24,375152636,0.11914130905269331,0.11914130905269331,0.11914130905269331,0.11914130905269331,0.11914130905269331,0.11914130905269331,0.11914130905269331,0.23828261810538662,0.11914130905269331,0.15768808299137207
Latin America and Caribbean,2021-05-31,655119303,0.7424097459489658,0.7641782999644378,0.7579845493298566,0.7424097459489658,0.7215174494879792,0.709230590515622,0.7005679681214062,27.57814510094017,0.5745446896029202,0.6270828811160829
Asia,2021-05-31,4666863690,0.9212370394759514,1.6240783424830878,1.4612735625128488,1.108369053905973,0.5449340818320397,0.29019573279271615,0.2788623057958879,1.4011703775788484,0.028595313828139766,0.10338857786523437
Oceania,2021-05-31,44446737,0.027218048398037008,0.06632826159045828,0.06041468381525038,0.03162943293974455,0.008145880179550284,-0.009539743497824115,-0.011534212735144895,0.15796966170648757,0.006868246161151635,0.0022498839453613884
European Union,2021-05-31,447593544,0.15711641468093906,0.15711641468093906,0.15711641468093906,0.15711641468093906,0.15711641468093906,0.15711641468093906,0.15711641468093906,4.242143196385355,0.15711641468093906,0.17314771635758894
North America,2021-05-31,375152636,0.14952132444765925,0.14952132444765925,0.14952132444765925,0.14952132444765925,0.14952132444765925,0.14952132444765925,0.14952132444765925,0.2990426488953185,0.14952132444765925,0.170597228590445
Latin America and Caribbean,2021-06-07,655119303,0.7053329682289904,0.7216709422844704,0.7183059490921125,0.7053329682289904,0.6762762700221138,0.6629751125460841,0.660823991845297,25.316858731500954,0.5274345569062698,0.5801123524519319
Asia,2021-06-07,4666863690,0.8936924866308963,1.349311712563601,1.307927500802636,0.927190647279256,0.4765605847937541,0.2737546479731772,0.2618264688324177,1.6364755399371627,0.033397459998717606,0.08686161133624197
Oceania,2021-06-07,44446737,0.0626606517835505,0.09300448273253388,0.09157932302738317,0.06750943309438297,0.0430206623425205,0.025134811851700984,0.024526710483750495,0.9711610793154875,0.04222439475284728,6.43466808373357e-4
European Union,2021-06-07,447593544,0.13401354723556755,0.13401354723556755,0.13401354723556755,0.13401354723556755,0.13401354723556755,0.13401354723556755,0.13401354723556755,3.6183657753603233,0.13401354723556755,0.13232742248847093
North America,2021-06-07,375152636,0.10936243219956135,0.10936243219956135,0.10936243219956135,0.10936243219956135,0.10936243219956135,0.10936243219956135,0.10936243219956135,0.2187248643991227,0.10936243219956135,0.13819121878701127
Latin America and Caribbean,2021-06-14,655119303,0.7027297198402758,0.7217467209027736,0.7203797348935816,0.7027297198402758,0.6747177279996333,0.6603552869548635,0.6594786565011145,25.602224420731098,0.5333796754318979,0.637440689180853
Asia,2021-06-14,4666863690,0.5808784658830436,0.8568184424615581,0.8105853574730963,0.5996927095668635,0.37266861264682216,0.2535643752604212,0.2466339410163072,1.4844569580531048,0.030295039960267445,0.08202510838708468
Oceania,2021-06-14,44446737,0.07782186175201244,0.1055950538282761,0.10505156895135304,0.08111443541376344,0.05633037019650244,0.04085281422569679,0.03867467884764665,1.2712955976266966,0.05527372163594334,3.217334041866785e-4
European Union,2021-06-14,447593544,0.21072217311844194,0.21072217311844194,0.21072217311844194,0.21072217311844194,0.21072217311844194,0.21072217311844194,0.21072217311844194,5.6894986741979325,0.21072217311844194,0.122560972416528
North America,2021-06-14,375152636,0.13276623949681293,0.13276623949681293,0.13276623949681293,0.13276623949681293,0.13276623949681293,0.13276623949681293,0.13276623949681293,0.26553247899362586,0.13276623949681293,0.09523750220963395
Latin America and Caribbean,2021-06-21,655119303,0.6822594871224809,0.6953382357814991,0.6934605929659284,0.6822594871224809,0.6559755055719115,0.6405994465485154,0.6371600999063102,24.933155446587318,0.5194407384705692,0.628627332631046
Asia,2021-06-21,4666863690,0.49173100714764445,0.7549325268469761,0.7289051634839,0.5027235294800084,0.30194669138940283,0.23180632075643806,0.22016480279632034,1.4689345774437488,0.029978256682525486,0.06349328364463115
Oceania,2021-06-21,44446737,0.032051817519540934,0.062031874969382894,0.05825266945207825,0.036491108867025994,0.011905250263103883,-0.0065196473444618566,-0.00864304013448225,0.14024679709432142,0.006097686830187888,0.0035368175621081025
European Union,2021-06-21,447593544,0.17566485653786656,0.17566485653786656,0.17566485653786656,0.17566485653786656,0.17566485653786656,0.17566485653786656,0.17566485653786656,4.742951126522398,0.17566485653786656,0.08607988322548281
North America,2021-06-21,375152636,0.1247999581974557,0.1247999581974557,0.1247999581974557,0.1247999581974557,0.1247999581974557,0.1247999581974557,0.1247999581974557,0.2495999163949114,0.1247999581974557,0.08617452444076655
Latin America and Caribbean,2021-06-28,655119303,0.6742195935548235,0.6849670350725319,0.6829250744265357,0.6742195935548235,0.6447653071372569,0.6334629604280669,0.6312376263602764,25.236751185043882,0.5257656496884141,0.5695364161785353
Asia,2021-06-28,4666863690,0.44975336834801155,0.6723489738449778,0.6443766418068434,0.4780480056223752,0.32790419098357415,0.23597218185334923,0.22354539328687137,1.5208443858487173,0.031037640527524845,0.05335189037843957
