continent_alt,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
"Europe, United States, Canada, and Oceania",2021-05-24,1164189376,1924.042099527272,1934.9725377647026,1930.5821377291625,1924.042099527272,1891.7046363981437,1873.9616332177766,1872.7409618203703,137832.04904054033,1837.760653873871,2208.716
Latin America and Caribbean,2021-05-31,658737988,4744.021892783593,5002.268822273417,4966.828192876247,4840.432772753609,4694.418553270021,4624.196773069072,4573.2112175705115,179970.24883366795,3749.3801840347487,4108.1410000000005
Asia,2021-05-31,4653336159,47242.57245102052,76475.29359184312,74830.65041795891,56750.24863690408,28105.350476294378,14388.099313061985,13458.463014719051,66747.21429921381,1334.9442859842761,4824.575
Africa,2021-05-31,1372305269,4969.154538657939,6233.1674445163635,5982.555460918442,4969.154538657939,3409.1558389444003,2688.7094258660477,2556.8526151409155,75902.17662531347,1355.3960111663118,279.717
"Europe, United States, Canada, and Oceania",2021-05-31,1164189376,2198.4952749467416,2207.3967173664146,2206.0946569867833,2198.4952749467416,2164.827240043796,2145.265423974954,2143.378645725382,158477.62046911087,2113.034939588145,2016.714
Latin America and Caribbean,2021-06-07,658737988,4522.112656165531,4736.769214746861,4674.094164724002,4552.6898332956025,4407.890856458588,4354.19750139613,4330.790433397567,165853.40828067256,3455.2793391806786,3800.428
Asia,2021-06-07,4653336159,38138.1645213245,65734.19507440842,63990.30996528385,45854.11112437005,23957.968400709004,13190.998524662344,12117.459211414898,77991.26652655637,1559.8253305311273,4055.1420000000003
Africa,2021-06-07,1372305269,4205.396603150308,5485.743893782313,5233.056177541785,4261.375676880803,2890.618549376985,2257.737307950674,2116.612993088302,44349.078990904854,791.9478391233009,278.289
"Europe, United States, Canada, and Oceania",2021-06-07,1164189376,2898.5263583587184,2908.1137990508732,2906.6325225875585,2898.5263583587184,2860.698055706783,2840.8104116229074,2839.389227233562,210565.70341841978,2807.542712245597,1640.3373333333334
Latin America and Caribbean,2021-06-14,658737988,4537.8275764032105,4737.980672302826,4684.496761720872,4555.531267433064,4423.2103544781685,4337.380940026071,4312.4781161969,167844.03685210116,3496.750767752107,4175.997
Asia,2021-06-14,4653336159,23558.33659378654,44651.60968664511,41771.96400139269,29204.55407012791,18567.785889244653,12382.999472965395,11663.264589762102,70727.69509798494,1414.5539019596988,3828.572
Africa,2021-06-14,1372305269,4069.9425562876777,5362.0586315525625,5077.959698974425,4257.659147305132,2922.853069273793,2253.636816612683,2241.517842236044,41033.87899090485,732.7478391233009,345.29
"Europe, United States, Canada, and Oceania",2021-06-14,1164189376,3307.3408778817707,3322.9604696267907,3320.9985738943287,3309.4423519056077,3286.8060079130437,3268.6031100982586,3266.007423084236,242755.7034184198,3236.7427122455974,1399.431
Latin America and Caribbean,2021-06-21,658737988,4428.584235220205,4578.607851389182,4547.975020678642,4442.783318113684,4302.425845047679,4209.811856103991,4190.377437501288,163716.15113781538,3410.753148704487,4118.259
Asia,2021-06-21,4653336159,19033.68988220312,42305.34385750253,38796.88317754505,24657.27135854648,15168.205926856937,11695.343821966255,10777.703149797697,69897.07433830979,1397.9414867661958,2965.574
Africa,2021-06-21,1372305269,4319.233004955122,5953.607710318538,5457.966817013963,4533.432228881262,3308.015042478442,2570.8101720185746,2509.4302042552254,56664.278990904844,1011.8621248375865,421.718
"Europe, United States, Canada, and Oceania",2021-06-21,1164189376,3011.229522790199,3035.672581412687,3031.887250931677,3014.1865936761205,2982.6861060741876,2965.4177615297303,2963.8838295808496,219152.13198984772,2922.028426531303,1236.8600000000001
Latin America and Caribbean,2021-06-28,658737988,4328.25985485993,4502.012036490801,4497.756715777673,4395.617239676419,4237.85003949492,4172.858343941665,4161.730603069037,165794.89399495831,3454.060291561632,3731.143
Asia,2021-06-28,4653336159,19897.02939172011,39021.73650112592,33815.33970730995,24369.76815672173,16839.827832542243,12248.982400784738,11005.319392035963,72597.64576688127,1451.9529153376252,2491.86
Africa,2021-06-28,1372305269,4592.3624894571285,5985.785041320766,5705.806967581401,4780.686794069257,3654.9145147316294,2895.07590187566,2836.6833526191376,69075.47899090484,1233.490696266158,526.574
"Europe, United States, Canada, and Oceania",2021-06-28,1164189376,2980.448004956387,3000.972690683866,2997.325462096393,2985.259227555801,2962.9121587540676,2945.9486115091368,2940.18159798141,218045.98913270494,2907.2798551027327,1299.8600000000001
Latin America and Caribbean,2021-07-05,658737988,3585.832379502395,3772.980252803159,3750.4719882654776,3643.8496906092937,3502.993834713955,3454.1756871514453,3402.373871070623,134480.1843175389,2801.6705066153936,3530.286
Asia,2021-07-05,4653336159,19080.818143748987,32163.836371495057,30600.802251521967,22308.948735960297,16498.303787147914,12748.885669087773,11437.453875448397,95295.01750267236,1905.9003500534473,2327.714
Africa,2021-07-05,1372305269,4580.497201856214,6099.962530036033,5664.5043856481725,4943.257579580318,3765.4887490024903,3099.688472907182,3013.5086032009235,72246.64114144247,1290.1185918114727,772.147
"Europe, United States, Canada, and Oceania",2021-07-05,1164189376,3489.239498845554,3516.68615330913,3510.0597691717007,3491.7253104702595,3469.2267552641233,3451.4977182523376,3448.1748546808185,255297.11816496446,3403.9615755328596,1250.003
Latin America and Caribbean,2021-07-12,658737988,3543.709367198079,3726.140389163891,3711.3903986757573,3630.2713546211394,3482.4504313268576,3413.396790520853,3406.7664403502768,135445.55574611027,2821.7824113772976,3086.713
Asia,2021-07-12,4653336159,19613.661457553775,32210.426859833562,31753.4865207024,26100.91125522485,18642.823788645484,13800.2988529654,12140.953119606362,100518.44607410088,2010.3689214820176,3107.8579999999997
Africa,2021-07-12,1372305269,4379.026093816017,6567.25411827207,6223.918224856674,5280.201005859142,3827.48495548728,2555.644012667968,2441.572432004849,96509.04114144237,1723.3757346686139,765.57
"Europe, United States, Canada, and Oceania",2021-07-12,1164189376,3918.7615980743503,3940.6364564035675,3935.697866391998,3918.7615980743503,3878.409165441009,3851.6441842708696,3850.1683626519894,285086.6895935348,3801.1558612471304,1223.431
Latin America and Caribbean,2021-07-19,658737988,3577.349246085199,3735.239337142264,3708.96850929976,3615.1012655863624,3505.3821986468292,3426.5788289293287,3425.016961116196,139003.04146039614,2895.8966970915862,2798.1440000000002
Asia,2021-07-19,4653336159,20472.269693980015,33355.44616476776,32352.92775262786,26368.803251625985,18704.1700964377,14596.822560156132,12858.594274098012,100576.73178838666,2011.5346357677333,3010.286
Africa,2021-07-19,1372305269,4381.898860942524,6403.84523865703,6305.8036912066,5324.6037373716035,3973.3776961523317,2751.625713635401,2474.008944030166,90392.24114144246,1614.147163240044,888.43
"Europe, United States, Canada, and Oceania",2021-07-19,1164189376,4128.940546398252,4147.232991100041,4142.768275120729,4128.940546398252,4091.9327728034827,4062.4266648454536,4058.2120142124777,301342.40387925063,4017.8987183900085,1243.287
Latin America and Caribbean,2021-07-26,658737988,3769.427347353261,3918.089042931124,3907.577289353578,3829.2388965620403,3719.745322333283,3677.490123875962,3650.9961363830666,151843.2700318246,3163.401458996346,2602.429
Asia,2021-07-26,4653336159,23782.124340517545,34968.8473107192,34171.437477056985,27204.9787232787,19557.545559387352,15511.441928934795,14804.897517459885,116229.44607410091,2324.588921482018,4018.432
Africa,2021-07-26,1372305269,5013.707786766904,6709.030279590112,6593.388564881516,5454.27802992466,4253.250043398909,3666.5086871420826,3433.875703933021,82198.64114144247,1467.8328775257582,946.144
"Europe, United States, Canada, and Oceania",2021-07-26,1164189376,4481.678321222495,4492.358753008516,4488.988810519162,4481.678321222495,4443.288220102652,4412.326382955577,4409.018091150923,327372.7610221066,4364.970146961422,1313.858
Latin America and Caribbean,2021-08-02,658737988,4074.9631134129163,4223.302562741726,4167.488452186104,4103.399704314752,3995.801934475413,3939.087010488536,3923.0763068535935,166395.8783267554,3466.580798474071,2422.284
Asia,2021-08-02,4653336159,26609.989265397628,38180.080046141884,37127.65725601838,30493.254511811774,23308.786921029245,18764.42387070919,17577.063107821235,201313.4184243314,4026.268368486628,4287.143
Africa,2021-08-02,1372305269,4543.03345005507,6340.573080372387,5965.869134071707,5117.438221162739,3990.643860072334,3410.157080470633,3240.151798608403,63468.06049628116,1133.3582231478779,945.7130000000001
"Europe, United States, Canada, and Oceania",2021-08-02,1164189376,4882.63458473626,4901.565155775285,4899.042021991679,4882.63458473626,4850.371294781477,4829.110577168776,4825.974276321584,358910.28867187595,4785.470515625013,1503.858
Latin America and Caribbean,2021-08-09,658737988,4273.065374527393,4432.551435729674,4404.136802527311,4315.075632438144,4235.207398521602,4182.983063508507,4164.473289247506,179790.506898184,3745.635560378833,2327.142
Asia,2021-08-09,4653336159,26977.268234134965,37538.96386398641,35261.612385913504,29415.382714237792,22398.76853154234,17716.321101884216,17349.07776029266,199940.27556718857,3998.8055113437713,4667.43
Africa,2021-08-09,1372305269,4208.635433543974,5656.2765744837625,5625.739207530298,4664.066815349887,3547.286777254401,3124.0243663057627,2891.472355937701,50157.66049628117,895.6725088621637,910.571
"Europe, United States, Canada, and Oceania",2021-08-09,1164189376,5746.551075209837,5760.9010058875865,5756.134744594555,5746.551075209837,5713.676226404626,5683.733383900141,5677.905987946598,422958.5743861626,5639.447658482169,1709.1923333333334
Latin America and Caribbean,2021-08-16,658737988,4461.1959089703805,4581.783578303269,4562.961075517958,4523.764805766167,4418.345852215493,4372.757415323175,4367.646290832382,191873.36404104112,3997.3617508550233,2143.287
Asia,2021-08-16,4653336159,26269.141240491525,36521.55374740758,34559.556160498345,28856.765000756,22427.183660410385,17651.118064876275,17038.511628679822,215701.9898529028,4314.039797058056,4837.575
Africa,2021-08-16,1372305269,4191.223518619775,5721.464471988482,5388.415123221768,4638.203631597379,3533.411039069193,3046.919086049549,2751.9039708796577,53533.66049628117,955.958223147878,885.287
"Europe, United States, Canada, and Oceania",2021-08-16,1164189376,6172.001201829069,6185.781744017835,6183.8878009300615,6172.001201829069,6141.0080397302845,6108.923006998628,6104.73336995142,454846.4315290191,6064.6190870535875,2015.146
Latin America and Caribbean,2021-08-23,658737988,4390.3474488294505,4519.9300687490695,4490.206609193915,4418.720544084253,4335.13652400654,4289.142516581002,4282.379341938631,186893.70689818397,3893.618893712166,2177.93
Asia,2021-08-23,4653336159,26570.943660610417,37017.0611779035,34241.59642296687,28762.57649456149,22007.533568396724,17552.5359835694,17016.217397444154,243156.84699575973,4863.1369399151945,4548.573
Africa,2021-08-23,1372305269,4714.981657259347,6146.708863095157,6031.401565400079,5173.038583513292,3745.6040117531843,3123.8629389803837,2795.177966510764,47967.26049628116,856.5582231478779,789.717
"Europe, United States, Canada, and Oceania",2021-08-23,1164189376,6357.922056866792,6367.771080005269,6365.156635495639,6357.922056866792,6319.604864956674,6287.324680846322,6281.43074472441,468245.7172433059,6243.276229910745,2521.147
Latin America and Caribbean,2021-08-30,658737988,4225.503033378813,4340.757966984649,4335.918210193269,4276.319347757384,4189.488799055398,4140.5260310349295,4120.758678677464,182951.30689818395,3811.4855603788324,1997.426
Asia,2021-08-30,4653336159,24726.521114921637,33521.85034058771,32579.029100396365,26592.32198075487,20236.80908584679,15479.501434637068,14624.59231682375,225703.27556718857,4514.0655113437715,4167.571
Africa,2021-08-30,1372305269,4283.994550617481,5872.7619414736655,5384.297392137076,4852.112158510923,3457.9932522026384,2829.171426319202,2716.9811927173473,46669.66049628116,833.3867945764493,791.57
"Europe, United States, Canada, and Oceania",2021-08-30,1164189376,6551.548250282343,6565.858479437639,6565.625420076546,6551.548250282343,6514.523533292528,6488.65240870319,6476.355611669844,482374.43152901885,6431.659087053585,2950.431
Latin America and Caribbean,2021-09-06,658737988,3466.9498204569313,3593.0521176297284,3569.552228961608,3493.3974811583207,3405.466260740942,3345.0888538227528,3323.9891461997795,144793.33970924382,3016.527910609246,1936.715
Asia,2021-09-06,4653336159,23463.966496495304,32918.00020670846,31676.686140393023,25446.29062841847,19474.16611172304,15300.813194734606,14629.407575315188,222803.97910021455,4456.079582004291,3877.002
Africa,2021-09-06,1372305269,4188.3021388484285,5693.832339105866,5356.919145130944,4644.085947969571,3317.575491980898,2593.608542716448,2417.994645034053,50606.35899090485,903.6849819804438,615.2860000000001
"Europe, United States, Canada, and Oceania",2021-09-06,1164189376,7956.6009423666765,7979.640364990604,7970.71287807776,7956.6009423666765,7903.917937543091,7869.708853764818,7866.792053455322,585914.0962755631,7812.187950340842,3089.998
Latin America and Caribbean,2021-09-13,658737988,3194.617703343653,3316.481736158858,3297.5439299958853,3239.7237037129826,3150.815503461463,3090.8141993786135,3072.3754152421748,133983.73970924388,2791.3279106092473,1682.714
Asia,2021-09-13,4653336159,21207.10480548336,31239.543727753065,29762.579623311387,23725.859741692962,17705.385964197318,14164.027494435783,13355.299544405187,211341.69338592884,4226.833867718577,3323.573
Africa,2021-09-13,1372305269,3894.706565069972,5369.417922699999,5139.526166974332,4313.828735369087,3049.5925244478863,2468.300079437474,2249.7796307289227,42649.55899090485,761.5992676947295,501.429
"Europe, United States, Canada, and Oceania",2021-09-13,1164189376,7573.981888060411,7601.691918998951,7601.122822951576,7579.6125938111045,7539.707754086073,7509.982732584949,7506.690669025192,558278.3105612766,7443.710807483688,3623.592
Latin America and Caribbean,2021-09-20,658737988,2835.525932708164,3018.510178858948,2964.6858313922858,2870.6725239587504,2781.143753957539,2728.623554211201,2712.6522717497087,116939.3968521011,2436.237434418773,1626.642
Asia,2021-09-20,4653336159,19342.46709188518,29454.02215085818,28605.321838372645,22637.952275938886,16173.979275714906,12858.347895722007,12658.262794453585,200199.2415225748,4003.9848304514962,2824.715
Africa,2021-09-20,1372305269,3816.841114849373,5203.553977552489,4994.778652848529,4180.895197508018,3041.8160724082036,2285.6360367349744,2105.1205210654025,40459.15899090485,722.4849819804438,431.716
"Europe, United States, Canada, and Oceania",2021-09-20,1164189376,7152.893647547245,7173.789190424092,7168.594121362966,7152.893647547245,7100.265481364804,7070.374316190357,7067.282551782267,524290.4534184206,6990.5393789122745,3839.43
Latin America and Caribbean,2021-09-27,658737988,2636.3972336367606,2752.0306311607474,2716.4411216732115,2640.1596123447966,2553.521094517601,2485.114322391311,2472.6951081719544,106328.99685210118,2215.1874344187745,1502.856
Asia,2021-09-27,4653336159,18130.83170359822,27315.108194668326,25783.951458444422,20910.115941134,14805.903517773648,11694.951407708764,11209.493724711128,188676.24152257483,3773.5248304514967,2206.143
Africa,2021-09-27,1372305269,3910.976896806543,5406.94238718375,5134.330709969893,4116.756769543403,2885.944297732236,2305.3584126657947,2049.0335103530883,36193.55899090485,646.3135534090152,410.289
"Europe, United States, Canada, and Oceania",2021-09-27,1164189376,7171.280747866366,7199.262553126586,7197.880681320455,7173.99855739376,7120.5518836857345,7088.481559663252,7080.649867691996,525728.0962755637,7009.7079503408495,3972.2870000000003
Latin America and Caribbean,2021-10-04,658737988,1802.1432144699625,1892.852941143048,1876.0135203859898,1802.1432144699625,1714.7459765243943,1664.4937239515418,1655.921063626074,69421.7553103528,1446.2865689656835,1373.001
Asia,2021-10-04,4653336159,15305.111724440629,23895.919391180327,21861.821931288312,18448.351525866517,12886.499836530493,9581.69208230716,9450.089858254594,89493.16801546418,1789.8633603092837,1928.2830000000001
Africa,2021-10-04,1372305269,3778.876490070621,5022.833160706256,4944.893712725326,4040.043990157513,2777.126834862295,2229.073692301155,2135.850821968027,46824.75727047478,836.1563798299068,434.144
"Europe, United States, Canada, and Oceania",2021-10-04,1164189376,8594.273446991032,8642.036680794681,8635.777950118088,8606.58236718792,8543.925138894148,8503.719671571203,8502.108435235095,632393.1504230277,8431.908672307036,3931.999
Latin America and Caribbean,2021-10-11,658737988,1548.4907052896422,1633.2337184591172,1619.1312229603677,1571.025196526979,1484.616122277979,1436.8401620827492,1403.4958121822324,59643.12673892424,1242.565140394255,1260.0216666666668
Asia,2021-10-11,4653336159,13699.697282061592,24252.059535827368,21550.208785000534,17457.119251494074,12178.39492440523,9735.268813507953,8817.980432816154,99862.16801546417,1997.2433603092834,1607.716
Africa,2021-10-11,1372305269,3885.5865292792923,4919.768880096255,4772.264965293667,3932.5435617225107,2771.410834371013,2079.9020121459926,2019.8508312754675,50087.15727047475,894.4135226870492,270.145
"Europe, United States, Canada, and Oceania",2021-10-11,1164189376,8937.804975950909,8970.644768390268,8961.586436041074,8939.478250161315,8867.393073046644,8826.925418217692,8824.75813327023,656315.5789944562,8750.87438659275,3837.288
Latin America and Caribbean,2021-10-18,658737988,1273.589195015437,1346.0434506666306,1331.8661548529108,1275.8746490982878,1196.9400139439547,1136.347889938053,1113.8025850386255,46925.29816749565,977.6103784894927,959.1696666666666
Asia,2021-10-18,4653336159,13303.778582328969,22955.92041988074,20492.41778601173,16426.91605803709,11562.350334639374,9723.666137854156,8056.176837733218,92519.59658689275,1850.391931737855,1460.284
Africa,2021-10-18,1372305269,3739.9912630943145,4865.140847110702,4655.087380348425,3759.474340548575,2608.308134837625,1975.990767444968,1919.9750391830835,47960.75727047477,856.442094115621,218.429
"Europe, United States, Canada, and Oceania",2021-10-18,1164189376,9357.94344562358,9395.761833319695,9388.680534106907,9362.382644033232,9290.220605956132,9247.641820131357,9236.09864549899,687089.1504230277,9161.188672307037,4269.061
Latin America and Caribbean,2021-10-25,658737988,1152.8552212884533,1247.6727056575673,1221.0005064433894,1171.60300991678,1100.3566788548542,1048.2302687856409,1041.0722597106892,43454.09816749566,905.2937118228263,896.1429999999999
Asia,2021-10-25,4653336159,13779.252579492626,25043.880380938117,22029.00360723918,17090.68151300626,11563.364904168604,9443.761787140034,8538.089798287543,89163.02515832132,1783.2605031664264,1516.143
Africa,2021-10-25,1372305269,3125.5308720490552,4536.643605669961,4175.8663884253765,3441.783880617139,2383.135810320653,1967.1885834193763,1692.0933815301187,44512.75727047477,794.8706655441924,207.573
"Europe, United States, Canada, and Oceania",2021-10-25,1164189376,9549.301023750733,9585.255609380303,9579.743789133006,9554.545884354322,9486.67563237923,9456.05319230713,9452.043264048576,703192.7218515992,9375.902958021323,4491
Latin America and Caribbean,2021-11-01,658737988,1053.1606007066578,1184.6233490403877,1180.2825680899628,1094.4992237035315,1018.9782462313538,963.3918980597965,943.3239416496264,38029.86280286356,792.2888083929909,807.8570000000001
Asia,2021-11-01,4653336159,12911.599887485172,24525.00313744243,20180.003802629388,15582.040099023237,11003.174958868112,8803.469964525484,7274.023980196629,64168.203345725226,1283.3640669145045,1672.429
Africa,2021-11-01,1372305269,2829.2369706144614,4471.992898218591,4155.375076266014,3374.3363767365386,2297.1729623596298,1758.5233193587828,1571.0138674399464,41824.33232423819,746.863077218539,181.858
"Europe, United States, Canada, and Oceania",2021-11-01,1164189376,10890.73536857864,10920.487250161832,10913.043621351962,10890.73536857864,10815.832117717257,10778.066269474934,10774.871952814106,801526.4274954671,10687.019033272894,4556.286
Latin America and Caribbean,2021-11-08,658737988,1060.9972710976192,1190.369386451601,1173.4646983640007,1106.7198972957574,1036.4210471959148,968.1362462127853,954.0198991136759,38671.00566000643,805.6459512501339,680.572
Asia,2021-11-08,4653336159,12343.398337238616,19862.595521262185,18779.923993415625,14319.72495568397,10533.882784107216,8009.773997885157,6147.229337547551,59386.63191715378,1187.7326383430757,1433.146
Africa,2021-11-08,1372305269,2856.5449191486273,4659.888683606372,4244.788901035148,3373.880067201131,2285.696296527898,1792.555666514801,1586.1004154091434,42288.33232423818,755.1487915042533,179.433
"Europe, United States, Canada, and Oceania",2021-11-08,1164189376,11186.111181087485,11215.719149789513,11204.531369974271,11186.111181087485,11102.399926443417,11072.119647597474,11048.113950019044,823527.3560668954,10980.364747558606,4810.907333333334
Latin America and Caribbean,2021-11-15,658737988,1021.3590472373922,1160.5552108822185,1129.4111239062856,1078.450112617798,1010.3610031719502,939.5613299113836,927.148641742807,38645.17708857785,805.1078560120386,696.717
Asia,2021-11-15,4653336159,10677.037408473421,18397.96642508337,17042.141587666323,12831.441754347414,9830.814921760462,7514.262688164159,6205.933935121062,54700.63191715379,1094.0126383430759,1410.856
Africa,2021-11-15,1372305269,2844.1856951264313,4572.285289644058,4319.435220343791,3341.6115163825816,2307.3134138741566,1621.0223422001072,1586.3284971207577,39521.93232423821,705.7487915042537,167.713
"Europe, United States, Canada, and Oceania",2021-11-15,1164189376,11240.94012145775,11264.380196744245,11259.816764158904,11240.94012145775,11155.499817736083,11125.612459836026,11108.536719695629,827519.4989240385,11033.59331898718,5013.568
Latin America and Caribbean,2021-11-22,658737988,873.2815311945888,1005.228369250964,981.647813585712,929.5779811394834,863.6286721049262,795.2585712071126,787.9640483826399,32118.205660006402,669.1292845834668,619.999
Asia,2021-11-22,4653336159,10454.975349922173,17893.148950063973,17715.276385995392,12921.507784265305,10058.133051464201,7369.492020949904,6089.461118327147,56948.06048858237,1138.9612097716474,1430.286
Africa,2021-11-22,1372305269,2783.280506117513,4285.396226882437,4276.22191189336,3303.285379698484,2229.3956701668735,1630.2238670611193,1446.0864296461625,39067.5323242382,697.6345057899679,149.287
"Europe, United States, Canada, and Oceania",2021-11-22,1164189376,11506.415678979714,11535.208017205034,11525.667854588426,11506.415678979714,11429.025061456803,11389.875569216369,11387.073326461019,847182.3560668956,11295.764747558609,5117
Latin America and Caribbean,2021-11-29,658737988,1002.8140063859842,1149.5778973682648,1136.8291869099871,1073.0609124521488,991.4372632984399,941.2271227586278,922.6224758952532,37643.46280286356,784.2388083929909,682.287
Asia,2021-11-29,4653336159,9480.78920599522,17951.52274790434,16468.28388802807,12473.038097882354,8857.011931391457,6455.429190985224,5371.651672193258,55885.6319171538,1117.712638343076,1455.145
Africa,2021-11-29,1372305269,2836.506582514549,4249.1594706482865,4201.524071477117,3354.8731298704174,2377.3257221614363,1836.7895506480763,1722.54245562371,44422.73232423818,793.263077218539,166.148
"Europe, United States, Canada, and Oceania",2021-11-29,1164189376,12259.669001355884,12281.111812533232,12277.3196410125,12259.669001355884,12172.4261584788,12142.84976045697,12138.187036291049,905096.2846383242,12067.950461844322,4829.856
Latin America and Caribbean,2021-12-06,658737988,1151.5663236308214,1277.1161728453162,1270.0906700406108,1224.2327959368263,1137.5186876032476,1067.616302746613,1063.342227188036,44963.73619022513,936.7445039630236,634.858
Asia,2021-12-06,4653336159,9201.74896816283,17102.529032713035,16574.036852264686,12184.18488418052,8403.05159916935,5092.070545505715,4937.437819147836,28713.103499335084,574.2620699867017,1699.429
Africa,2021-12-06,1372305269,2336.8125129100913,3811.7999467156787,3741.363216935781,2949.332539491382,1959.043596873409,1392.3658716520395,1077.6809789668164,23233.118560797295,414.8771171570946,146
"Europe, United States, Canada, and Oceania",2021-12-06,1164189376,9298.708470428304,9303.684242221721,9298.708470428304,9298.708470428304,9219.236797735379,9185.702951365398,9174.025362364617,683414.2436244993,9112.189914993323,5496.4310000000005
Latin America and Caribbean,2021-12-13,658737988,1078.842442633402,1262.877475063512,1259.1494297350243,1162.334282447459,1071.6750194551166,1011.207823238801,971.4920571299668,40762.02190451088,849.20878967731,577.286
Asia,2021-12-13,4653336159,8233.805131682893,15678.358776235886,15192.837262975176,10712.910973104403,7241.90475676946,4574.482623400853,4419.006725730851,27645.24635647797,552.9049271295594,1293.288
Africa,2021-12-13,1372305269,2679.1954902702983,4436.240753488051,4206.97308502324,3396.211920043985,2436.569602722266,1888.1123477854471,1763.5045144815076,31903.518560797293,569.7056885856659,131
"Europe, United States, Canada, and Oceania",2021-12-13,1164189376,8647.899435879744,8669.50959621388,8662.555893327984,8647.899435879744,8584.80613382128,8554.973075162341,8546.960340252019,636565.6007673563,8487.541343564752,5151.571
Latin America and Caribbean,2021-12-20,658737988,1276.1843743646998,1433.0390188379274,1426.6865261340024,1330.2501429232836,1247.4645026983042,1187.801756996012,1158.5717117696247,48070.7076187966,1001.4730753915958,570
Asia,2021-12-20,4653336159,8090.334228007317,16024.6114645639,15345.220297750147,10733.003698278815,7162.464564516776,5213.395138262984,4822.236458728402,27044.38921362081,540.8877842724162,1189.004
Africa,2021-12-20,1372305269,3810.9496417201053,6427.971687869886,5492.10757010493,4479.063305110833,3106.730136405052,2320.5898306352224,2136.8971610916956,37623.518560797296,671.8485457285232,166.56799999999998
"Europe, United States, Canada, and Oceania",2021-12-20,1164189376,8300.752301945751,8325.503090317885,8315.01516667889,8300.752301945751,8246.65697408643,8219.335723455642,8217.641804894723,612194.8864816421,8162.598486421895,5014.575
Latin America and Caribbean,2021-12-27,658737988,1333.5040856554265,1673.802511456794,1579.9768310594768,1436.6051156933681,1308.5561013297256,1239.34207021958,1217.8387639974271,45654.53426406148,951.1361305012808,427.29
Asia,2021-12-27,4653336159,7716.4476193613145,15465.810705254624,14391.094985689253,10069.81369700113,6789.370636011527,4650.291089679056,4065.2868932032284,22398.06839554999,447.9613679109998,1193.002
Africa,2021-12-27,1372305269,4767.2464758500855,6903.973108996631,6370.046127816885,5146.463773837998,3583.7959740657284,2779.9781530018518,2584.3848512779023,40130.71856079729,716.6199742999517,192.716
"Europe, United States, Canada, and Oceania",2021-12-27,1164189376,7864.508242206419,7879.792366430753,7877.4571316916235,7866.328357354816,7819.5207372478635,7799.1114280522515,7794.985152049061,580640.2436244993,7741.869914993324,4406.144
Latin America and Caribbean,2022-01-03,658737988,2475.9331362792127,2882.900466675871,2807.6753116835907,2608.028868565861,2422.194153000924,2303.5457754674003,2241.3053344572713,93079.38670633869,1939.1538897153894,413.429
Asia,2022-01-03,4653336159,6655.472591256424,16830.973542192252,15773.491115467916,10429.805987235402,6655.472591256424,4602.18236446988,3664.7862853648735,7586.465681613837,151.72931363227673,1016.999
Africa,2022-01-03,1372305269,4809.837513940747,7069.469358444572,6547.849652986263,5061.7493595805545,3517.2429763912346,2921.6181037288247,2627.4078709259793,37527.41063401522,670.1323327502719,222.863
"Europe, United States, Canada, and Oceania",2022-01-03,1164189376,4970.888702979122,5003.390141561819,4997.241613887724,4972.507932614853,4949.082245694395,4927.5931620471965,4916.629075743873,365001.5662938551,4866.687550584735,4461.5689999999995
Latin America and Caribbean,2022-01-10,658737988,3174.4677739292088,3480.110099686755,3477.948860194384,3277.534113556802,3063.7162005270375,2886.3193378987075,2879.1107699093504,117149.21527770492,2440.6086516188525,475.428
Asia,2022-01-10,4653336159,14669.800966662822,25989.522959378188,22769.794233781267,16246.79604873525,11082.683636368,8293.88192706318,7494.39005982224,12690.751395882566,253.81502791765132,1071.002
Africa,2022-01-10,1372305269,4039.9604616397914,6438.059823457212,5835.121264202132,4636.817627714866,3276.8784222469408,2588.506879358287,2524.46015933059,36076.74396735114,644.2275708455561,304.73966666666666
"Europe, United States, Canada, and Oceania",2022-01-10,1164189376,5253.898588684221,5288.299287075238,5287.723119675679,5258.911677171013,5231.646167505481,5206.7461108576845,5199.642790268236,386508.35200806265,5153.444693440835,4797.286
Latin America and Caribbean,2022-01-17,658737988,4173.991128644545,4487.451488556851,4447.844178218523,4274.781261549721,4034.5194014393596,3894.0988512751874,3834.5195282622717,158461.32956341925,3301.277699237901,817.571
Asia,2022-01-17,4653336159,19324.325909462434,32945.11008874633,31780.27309346627,21623.979315997134,14494.337968903454,10052.2233346069,8482.85268635387,9434.79901493019,188.69598029860379,1029.856
Africa,2022-01-17,1372305269,3378.03903854417,5230.68531390108,5031.702256035006,4079.2630406658373,2777.807245260889,2265.629556100313,2221.6456026255732,30075.41063401787,537.0609041788905,352.142
"Europe, United States, Canada, and Oceania",2022-01-17,1164189376,5697.734890341465,5741.501946312718,5738.615224812379,5706.864896849255,5675.280960952966,5648.438834034661,5641.561295340697,419220.8520080637,5589.611360107516,5191.146
