region,date,population,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_90_top,cumulative_estimated_daily_excess_deaths_ci_50_top,cumulative_estimated_daily_excess_deaths_ci_50_bot,cumulative_estimated_daily_excess_deaths_ci_90_bot,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_raw_estimate,cumulative_daily_excess_deaths,cumulative_daily_covid_deaths
Northern Africa,2021-02-22,255737737,370429.1577485673,402603.6421338205,372437.7246345777,370429.1577485673,278086.0436639125,240975.42764959153,230937.96050046818,1278202.1229200724,182600.30327429605,33734.393
Melanesia,2021-02-22,12188834,-662.8983618644073,4771.076507342433,3970.000886547935,1818.1988839025246,-2361.8581121722505,-5167.9926758701195,-5477.17926753105,0,0,12.761
Micronesia,2021-02-22,534606,22.876227821004203,357.66002907541446,310.3193578848025,103.21296571019053,-47.10875434356494,-249.83424631341794,-270.44126448256435,0,0,0
Central Asia,2021-02-22,75497721,72041.51526110356,75441.5946760812,74881.36543323171,73096.99088707795,71274.15300608876,69640.56785754293,69319.66924079374,347710.92733926786,69542.18546785357,5940.34
Other,2021-02-22,25642027,-1707.9285394262595,-1707.9285394262595,-1707.9285394262595,-1707.9285394262595,-1707.9285394262595,-1707.9285394262595,-1707.9285394262595,-3415.857078852519,-1707.9285394262595,1589.511
Latin America and the Caribbean,2021-03-01,654992992,1178285.6348573994,1194271.6893110839,1192363.5041841127,1179000.1131164436,1162571.2231514982,1150308.2737006417,1145869.1953570708,50507951.76608909,1122398.928135313,750210.202
Southern Asia,2021-03-01,1989452477,2024131.693614968,2344498.545060999,2315834.638354636,2024131.693614968,1686688.8255516621,1365399.793614313,654339.34921892,1120075.5154232027,124452.83504702253,244556.0833333333
Sub-Saharan Africa,2021-03-01,1136656566,530491.5680642535,911996.5723924991,799984.1972819167,530491.5680642535,219480.33205987018,-92612.45461464336,-184729.34331730526,6005210.484530815,122555.31601083296,69706.98466666667
Southern Europe,2021-03-01,150043376,296053.2302262927,296076.12100850174,296074.61513473047,296053.2302262927,296043.5519564495,296035.9661103694,296035.0150725864,4736010.979857182,296000.6862410739,216956.572
Western Asia,2021-03-01,289775883,379170.9764498977,461516.60523754486,452071.1078467876,379170.9764498977,273264.16097073787,217992.00011901752,211749.10122719733,511037.39251499344,28390.966250832967,82326.58933333334
Australia and New Zealand,2021-03-01,31050817,-5184.405617972188,-5184.405617972188,-5184.405617972188,-5184.405617972188,-5184.405617972188,-5184.405617972188,-5184.405617972188,-10368.811235944377,-5184.405617972188,943.1986666666667
Western Europe,2021-03-01,198272204,175900.555310282,175900.555310282,175900.555310282,175900.555310282,175900.555310282,175900.555310282,175900.555310282,1583104.997792538,175900.555310282,216735.67533333335
Eastern Europe,2021-03-01,291464163,763493.9750287208,763493.9750287208,763493.9750287208,763493.9750287208,763493.9750287208,763493.9750287208,763493.9750287208,7634939.750287208,763493.9750287208,235815.96266666666
Northern America,2021-03-01,375278947,641923.9697200991,641930.4323548959,641929.592586858,641926.2235434435,641922.0917838817,641920.6807439569,641919.4215652412,3209627.455299231,641925.4910598462,535082.9890000001
South-eastern Asia,2021-03-01,675308604,206607.28951955045,365014.3668239475,346194.2333781303,259804.91361863172,75160.66884865364,2764.1029387208177,662.9571277198651,-104619.71944120806,-9510.883585564368,53155.34
Eastern Asia,2021-03-01,1613865100,-356.7632976234607,958440.1426706675,773728.9350198562,279143.38567857567,-356.7632976234607,-246114.22349497722,-248740.9179111442,-569875.9596891383,-94979.32661485639,13115.333
Polynesia,2021-03-01,672480,-10.26199033035649,238.7209594057165,181.45850326373267,79.83643465778654,-32.18009470138695,-122.26015628518333,-150.47128947957503,450.75758064508483,50.08417562723164,140.518
Northern Europe,2021-03-01,106197356,146478.2765846825,146702.68501984692,146636.84122130834,146528.1043189058,146418.61467335766,146367.83652390543,146357.53194791553,2050872.02324285,146490.85880306072,175446.222
Northern Africa,2021-03-01,255737737,376311.26516385184,409477.40436379943,379537.33689988736,376311.26516385184,283765.6177363833,245936.41681390532,235979.41253536052,1301047.3014333723,185863.90020476747,34491.401
Melanesia,2021-03-01,12188834,-686.7645996912421,4890.104337622403,4109.749360954513,1858.9718702840933,-2400.8979640948714,-5265.347952859405,-5561.536919873763,0,0,16.758
Micronesia,2021-03-01,534606,21.552225766339323,364.0021320614722,315.00311532382494,103.98276694151328,-48.52497711254204,-254.17874909057866,-270.52505874677684,0,0,0
Central Asia,2021-03-01,75497721,72578.72290409311,76083.01910391095,75454.27634654782,73662.19053400436,71767.77873101016,70073.27743333076,69857.53362703456,350533.9364231697,70106.78728463393,6027.343
Other,2021-03-01,25642027,-1918.793545811954,-1918.793545811954,-1918.793545811954,-1918.793545811954,-1918.793545811954,-1918.793545811954,-1918.793545811954,-3837.587091623908,-1918.793545811954,1609.51
Latin America and the Caribbean,2021-03-08,654992992,1215859.0950586097,1231825.6334482557,1230552.4134439705,1216745.8713740192,1199845.9501207157,1186781.3196525767,1182331.1340267968,52070989.27291277,1157133.094953617,773462.2
Southern Asia,2021-03-08,1989452477,2054465.2353235013,2387229.9429905443,2353595.965936709,2054465.2353235013,1718893.7663617774,1389264.014716354,651262.4653307277,1126659.4431760139,125184.38257511266,246520.0943333333
Sub-Saharan Africa,2021-03-08,1136656566,547225.7031519362,934469.0889078005,818909.9966340658,547225.7031519362,229485.0035370642,-93113.05869516238,-175693.84707288953,6082433.908284833,124131.30425071088,71091.97666666667
Southern Europe,2021-03-08,150043376,299177.7345146475,299204.5512383246,299201.07506466995,299177.7345146475,299166.335263497,299159.48204293335,299157.3921833046,4785966.139778939,299122.8837361837,222173.574
Western Asia,2021-03-08,289775883,385461.8933696532,469222.2075478459,458549.9684562583,385461.8933696532,279335.42613544484,224207.46472276835,217618.31348300682,534213.743725196,29678.541318066444,84215.60233333333
Australia and New Zealand,2021-03-08,31050817,-5101.371910106957,-5101.371910106957,-5101.371910106957,-5101.371910106957,-5101.371910106957,-5101.371910106957,-5101.371910106957,-10202.743820213915,-5101.371910106957,943.1986666666667
Western Europe,2021-03-08,198272204,172001.48140670985,172001.48140670985,172001.48140670985,172001.48140670985,172001.48140670985,172001.48140670985,172001.48140670985,1548013.3326603887,172001.48140670985,221440.67633333334
Eastern Europe,2021-03-08,291464163,782672.8488819061,782672.8488819061,782672.8488819061,782672.8488819061,782672.8488819061,782672.8488819061,782672.8488819061,7826728.488819061,782672.8488819061,245661.95966666666
Northern America,2021-03-08,375278947,643530.4356256106,643537.0213992186,643536.1804678517,643532.7204003095,643528.4492673822,643527.0366194444,643525.839670943,3217660.0364307,643532.0072861401,546357.987
South-eastern Asia,2021-03-08,675308604,215771.72187160066,377423.7030330047,356905.9744089519,271199.2880021766,83395.1023214048,8649.81038076002,5904.22496863082,-68403.19599238239,-6218.472362943852,54620.342
Eastern Asia,2021-03-08,1613865100,-1434.911756931336,984789.2475222369,780551.925784904,278544.1461034884,-1434.911756931336,-247264.39496716482,-268307.03088036634,-573220.5959682959,-95536.76599471598,13516.335
Polynesia,2021-03-08,672480,-16.870131794887232,239.76997844926132,175.7750140076597,75.69598959904775,-38.78283715469182,-133.6632782510099,-158.71931647754607,397.97502224686,44.21944691631777,142.52
Northern Europe,2021-03-08,106197356,145726.42572370166,145964.08708602437,145888.89424562422,145775.406716212,145664.99006355138,145610.87779743012,145600.8664753945,2040349.4036384253,145739.24311703036,177512.223
Northern Africa,2021-03-08,255737737,382272.76895989716,416325.76823004463,386573.5768271503,382272.76895989716,289644.59652604326,250899.40813109328,240985.45735864187,1323892.4799466725,189127.4971352389,35176.4
Melanesia,2021-03-08,12188834,-728.6744121595221,4955.127155287636,4235.913379100749,1837.5337259311048,-2563.8976208627478,-5325.419638410502,-5636.775818465832,0,0,18.759999999999998
Micronesia,2021-03-08,534606,20.490868059079194,369.18230752417696,319.4643475029806,105.99956416385218,-51.357687804921305,-258.9880395117704,-272.39718629362096,0,0,0
Central Asia,2021-03-08,75497721,73109.91272052011,76701.0253568893,76050.10985676323,74221.0757138506,72310.89453111826,70494.65814617291,70397.07018441407,353356.9455070715,70671.3891014143,6100.339
Other,2021-03-08,25642027,-2129.658552197648,-2129.658552197648,-2129.658552197648,-2129.658552197648,-2129.658552197648,-2129.658552197648,-2129.658552197648,-4259.317104395296,-2129.658552197648,1673.511
Latin America and the Caribbean,2021-03-15,654992992,1252780.4970318512,1269077.5147928623,1268369.3219921843,1253913.4839965282,1236274.5788361023,1223192.1780557928,1218463.4874633553,53608445.77973645,1191298.7951052545,798223.216
Southern Asia,2021-03-15,1989452477,2096011.8106700715,2440869.8676334764,2392602.370312848,2096011.8106700715,1755377.4936995246,1423904.3596392323,651075.7668705739,1139619.5109288252,126624.3901032028,248435.09133333332
Sub-Saharan Africa,2021-03-15,1136656566,565306.085679386,957061.8408947403,836382.1941832022,565306.085679386,241586.7842093909,-95680.45992059524,-166890.589757838,6133520.732038851,125173.89249058878,72375.97966666667
Southern Europe,2021-03-15,150043376,303215.6322842059,303241.8001810521,303241.21890386747,303215.6322842059,303202.23584668513,303194.27652746567,303192.20053919684,4850503.699700696,303156.4812312935,226910.579
Western Asia,2021-03-15,289775883,392921.1929548856,479785.7233652384,466834.19281674176,392921.1929548856,286265.7837400172,231485.64746072487,225018.41808533933,558318.8949353985,31017.716385299915,86297.59833333333
Australia and New Zealand,2021-03-15,31050817,-4985.538202241725,-4985.538202241725,-4985.538202241725,-4985.538202241725,-4985.538202241725,-4985.538202241725,-4985.538202241725,-9971.07640448345,-4985.538202241725,943.1986666666667
Western Europe,2021-03-15,198272204,169558.80750313768,169558.80750313768,169558.80750313768,169558.80750313768,169558.80750313768,169558.80750313768,169558.80750313768,1526029.2675282392,169558.80750313768,225542.68333333332
Eastern Europe,2021-03-15,291464163,804186.3227350913,804186.3227350913,804186.3227350913,804186.3227350913,804186.3227350913,804186.3227350913,804186.3227350913,8041863.227350913,804186.3227350913,256758.96166666667
Northern America,2021-03-15,375278947,644641.3154270379,644648.0415553079,644647.1595333011,644643.5743994738,644639.2674027334,644637.7778877326,644636.6515929098,3223214.617562169,644642.9235124339,555026.99
South-eastern Asia,2021-03-15,675308604,225188.6666007201,390988.99496666656,367578.1737770863,282726.11836968554,91623.4597823951,17006.993352650803,10751.570094795019,-32186.672543556728,-2926.0611403233374,56004.746
Eastern Asia,2021-03-15,1613865100,-2262.1667448778812,1011442.505127132,787377.1759878552,278168.7830481867,-2262.1667448778812,-252553.81385469047,-277043.57443741825,-576456.0322474536,-96076.0053745756,13877.332
Polynesia,2021-03-15,672480,-21.096283092761382,243.26393052861044,173.40810949872872,74.3544834989724,-44.04680579595708,-140.93541907223172,-165.26773981331291,345.1924638486352,38.354718205403906,142.52
Northern Europe,2021-03-15,106197356,144471.880920162,144718.58549994646,144639.77577787283,144519.3480542965,144406.60529272174,144348.78920821525,144340.02766556112,2022762.3840340003,144483.02743100002,179087.223
Northern Africa,2021-03-15,255737737,388256.7331010729,423272.96283968334,393550.21002818487,388256.7331010729,295380.6724735625,255625.8821437684,246105.47704346536,1346737.6584599724,192391.09406571035,35887.404
Melanesia,2021-03-15,12188834,-729.4204360607623,5158.186287226072,4509.586137766907,1880.9202654545,-2551.214459118674,-5347.124225508792,-5678.064900233617,0,0,28.762999999999998
Micronesia,2021-03-15,534606,19.383286669082967,376.9159518195904,323.2561713513159,109.24603869385876,-53.98440291995152,-260.0063174373281,-272.33963225775136,0,0,0
Central Asia,2021-03-15,75497721,73643.01763219848,77297.52998296717,76656.73766882758,74802.76006996776,72804.1734207272,70985.29392467077,70941.94682907757,356179.9545909733,71235.99091819467,6165.341
Other,2021-03-15,25642027,-2340.5235585833425,-2340.5235585833425,-2340.5235585833425,-2340.5235585833425,-2340.5235585833425,-2340.5235585833425,-2340.5235585833425,-4681.047117166685,-2340.5235585833425,1733.508
Latin America and the Caribbean,2021-03-22,654992992,1290279.2185910067,1307269.0505939098,1306731.767222291,1291825.8452740605,1273658.7312876987,1260166.5035697564,1255534.923129238,55167531.53656013,1225945.1452568918,825672.239
Southern Asia,2021-03-22,1989452477,2132405.8638597494,2508865.8788607083,2431262.674108731,2132405.8638597494,1785370.0752856766,1454455.648577011,658249.9070161011,1135338.0986816366,126148.67763129294,250812.08833333332
Sub-Saharan Africa,2021-03-22,1136656566,585277.2027111026,984469.6682503897,857882.318238384,585277.2027111026,256440.64811579083,-84285.17116859336,-156303.48222132245,6190193.555792868,126330.4807304667,73796.02766666666
Southern Europe,2021-03-22,150043376,308696.5464633367,308724.73238438444,308722.14864181686,308696.5464633367,308681.26193424413,308674.2032990324,308671.47037906386,4938167.659622455,308635.47872640344,232395.59
Western Asia,2021-03-22,289775883,402155.059640122,493074.526179687,476712.71743472485,402155.059640122,294569.6580111674,240755.54625247035,234053.35516181702,582200.846145601,32344.49145253339,88921.60433333334
Australia and New Zealand,2021-03-22,31050817,-4934.104494376495,-4934.104494376495,-4934.104494376495,-4934.104494376495,-4934.104494376495,-4934.104494376495,-4934.104494376495,-9868.20898875299,-4934.104494376495,943.1986666666667
Western Europe,2021-03-22,198272204,168430.33359956552,168430.33359956552,168430.33359956552,168430.33359956552,168430.33359956552,168430.33359956552,168430.33359956552,1515873.0023960897,168430.33359956552,229405.68233333333
Eastern Europe,2021-03-22,291464163,827548.5965882766,827548.5965882766,827548.5965882766,827548.5965882766,827548.5965882766,827548.5965882766,827548.5965882766,8275485.965882766,827548.5965882766,268480.97266666667
Northern America,2021-03-22,375278947,646695.5977988278,646702.4606957787,646701.5396778593,646697.8669520809,646693.4402825382,646691.8902660622,646690.8651679687,3233486.198693638,646697.2397387277,562381.988
South-eastern Asia,2021-03-22,675308604,234784.0833091604,403457.1641321538,379748.8964120908,292149.01137238543,100203.50425156149,25187.154030518614,16939.50864365656,4029.8509052689324,366.3500822971779,57311.744
Eastern Asia,2021-03-22,1613865100,-2573.5165052086554,1028810.6321830831,791593.4003773851,287025.4759930668,-2573.5165052086554,-258029.43924249068,-284714.76354614564,-579912.2685266112,-96652.04475443519,14141.33
Polynesia,2021-03-22,672480,-25.17468148817695,246.47791550448568,172.4666761479758,72.39831915704205,-49.36326743539483,-148.01366734943457,-174.40045259207892,292.4099054504104,32.48998949449003,146.02
Northern Europe,2021-03-22,106197356,143801.22205627573,144056.06848895224,143974.89496345964,143850.03296704197,143733.548206192,143673.70683338642,143665.6488121581,2013368.1644295754,143812.01174496967,180278.224
Northern Africa,2021-03-22,255737737,394481.4720014045,430325.45664949686,400929.82026599563,394481.4720014045,301563.20971171034,260497.36010494476,251373.98087722162,1369582.8369732725,195654.69099618177,36544.403
Melanesia,2021-03-22,12188834,-742.4454573620508,5334.353993761979,4769.057516154161,1924.7891455640902,-2548.046381953279,-5413.249164243622,-5693.807309176996,0,0,38.766
Micronesia,2021-03-22,534606,18.271850581968742,382.05633109707725,328.3615794624677,110.91706844894297,-52.682552655396414,-257.90823535564624,-271.8747142378505,0,0,0
Central Asia,2021-03-22,75497721,74090.17548239892,77797.87490868822,77212.65606176447,75291.06189513303,73243.86666860427,71410.02489152046,71332.95815280687,358658.42446547345,71731.68489309469,8463.343
Other,2021-03-22,25642027,-2551.388564969037,-2551.388564969037,-2551.388564969037,-2551.388564969037,-2551.388564969037,-2551.388564969037,-2551.388564969037,-5102.777129938074,-2551.388564969037,1770.51
Latin America and the Caribbean,2021-03-29,654992992,1329390.1888064523,1347450.7351857799,1345633.248476483,1330840.2106703792,1312439.255914714,1298377.7165770563,1294056.0362343276,56753290.29338381,1261184.2287418623,856994.243
Southern Asia,2021-03-29,1989452477,2209344.6239076806,2605973.9346197904,2509612.509697956,2209344.6239076806,1855035.8415137162,1520881.887854174,689198.0677513664,1153157.2664344478,128128.58515938309,254042.09133333332
Sub-Saharan Africa,2021-03-29,1136656566,608694.5478430268,1015661.2995786358,878844.2901721679,608694.5478430268,268358.3000734391,-66698.47259135699,-141569.95690457188,6249914.179546886,127549.26897034462,75147.02766666666
Southern Europe,2021-03-29,150043376,314658.42095506855,314688.6109215792,314684.65846620104,314658.42095506855,314641.89027524553,314634.3808256539,314634.249228719,5033521.219544211,314595.0762215132,238786.59
Western Asia,2021-03-29,289775883,413146.5180061738,508031.8798295461,488168.80208352616,413146.5180061738,304499.34562024043,251484.73029104856,244126.76327329327,604603.1973558036,33589.066519766864,92107.60533333333
Australia and New Zealand,2021-03-29,31050817,-4816.470786511264,-4816.470786511264,-4816.470786511264,-4816.470786511264,-4816.470786511264,-4816.470786511264,-4816.470786511264,-9632.941573022528,-4816.470786511264,943.1986666666667
Western Europe,2021-03-29,198272204,169074.85969599333,169074.85969599333,169074.85969599333,169074.85969599333,169074.85969599333,169074.85969599333,169074.85969599333,1521673.73726394,169074.85969599333,233623.68633333335
Eastern Europe,2021-03-29,291464163,852698.0704414619,852698.0704414619,852698.0704414619,852698.0704414619,852698.0704414619,852698.0704414619,852698.0704414619,8526980.70441462,852698.0704414619,281128.96466666664
Northern America,2021-03-29,375278947,647340.0751640666,647347.1088005389,647346.1138410287,647342.4342899356,647337.8177144428,647336.2796386132,647335.2978298329,3236708.779825107,647341.7559650214,569356.991
South-eastern Asia,2021-03-29,675308604,244774.50213161187,415074.0709021576,394872.78201521374,301081.26363915746,109892.82121580523,32589.114860724483,23921.361299866978,40246.374354094594,3658.761304917693,58424.751
Eastern Asia,2021-03-29,1613865100,-1327.3067813471484,1049116.7727213264,800480.1550166877,286483.93697139574,-5883.759775967593,-261204.11428238123,-291851.3666055366,-583120.1048057688,-97186.6841342948,14393.33
Polynesia,2021-03-29,672480,-27.556017510213238,250.06014015762582,171.1795799868714,68.1484421608366,-54.788827707090135,-156.62772914430036,-180.62024605722522,239.6273470521856,26.625260783576167,149.023
Northern Europe,2021-03-29,106197356,141547.62437813022,141810.07988211705,141725.28144230094,141597.07530782453,141479.09880483279,141421.52149497703,141409.0077585091,1981784.5048251504,141556.03605893932,181261.22
Northern Africa,2021-03-29,255737737,400874.2582270054,437859.7975516435,409389.2138274338,400874.2582270054,308258.70651162055,265504.5290023643,256370.75327022595,1392428.0154865724,198918.2879266532,37255.407
Melanesia,2021-03-29,12188834,-646.7226420401245,5518.04823671132,5078.9249295088175,2002.1950184716566,-2556.7209744254933,-5445.355862628551,-5645.7574925249355,0,0,51.765
Micronesia,2021-03-29,534606,18.434868871105273,387.5081379018615,332.49562213550485,112.31048980684973,-54.58781455099348,-255.94446646832512,-272.73768139441125,0,0,0
Central Asia,2021-03-29,75497721,74572.35285615106,78347.19249687358,77733.96020990868,75818.74026388187,73752.12483036456,71781.50331971669,71766.92613174702,361136.8943399736,72227.37886799472,8584.338
Other,2021-03-29,25642027,-2762.2535713547313,-2762.2535713547313,-2762.2535713547313,-2762.2535713547313,-2762.2535713547313,-2762.2535713547313,-2762.2535713547313,-5524.507142709463,-2762.2535713547313,1870.512
Latin America and the Caribbean,2021-04-05,654992992,1369845.475672886,1388804.2582937134,1385335.568358322,1370597.2598520175,1352285.7011302877,1337468.7666315364,1333773.2566639374,58351691.088917166,1296704.2464203816,887805.254
Southern Asia,2021-04-05,1989452477,2313755.97593671,2707544.4704731586,2606132.99312732,2323264.3199900985,1963945.8942523953,1598785.553431021,732046.2628191231,1184535.114187259,131615.01268747324,259327.09833333333
Sub-Saharan Africa,2021-04-05,1136656566,630554.8991644785,1041527.660912832,894150.072183854,630554.8991644785,277334.52828089066,-53750.70473823575,-133290.95088418698,6307217.912548217,128718.73290914728,76261.03566666666
Southern Europe,2021-04-05,150043376,320497.4650376984,320529.8514237527,320525.3903935391,320497.4650376984,320478.10415738705,320472.6315719766,320471.50126824476,5126868.000971346,320429.25006070914,244353.592
Western Asia,2021-04-05,289775883,424563.75300763047,523137.01397509844,499913.9875716067,424563.75300763047,315449.9030390064,261821.40491968766,255783.17191931355,627054.4863079416,34836.3603504412,95514.59633333333
Australia and New Zealand,2021-04-05,31050817,-4902.037078646033,-4902.037078646033,-4902.037078646033,-4902.037078646033,-4902.037078646033,-4902.037078646033,-4902.037078646033,-9804.074157292065,-4902.037078646033,943.1986666666667
Western Europe,2021-04-05,198272204,170726.77439457172,170726.77439457172,170726.77439457172,170726.77439457172,170726.77439457172,170726.77439457172,170726.77439457172,1536540.9695511453,170726.77439457172,237399.69633333333
Eastern Europe,2021-04-05,291464163,876105.009608233,876244.2843717583,876117.9929211568,876105.009608233,875763.0974393798,875502.667315913,875484.775051547,8753998.75163651,875399.8751636511,294885.95266666665
Northern America,2021-04-05,375278947,650636.1961629797,650643.3706994994,650642.3056611741,650638.6534712493,650633.915787203,650632.2912198745,650631.322915612,3253189.472784533,650637.8945569067,575042.993
South-eastern Asia,2021-04-05,675308604,255777.73571786485,427479.268594725,411120.6429520466,312683.1009960153,120405.5749037789,40110.048021932686,32652.76207636135,85970.0629642106,7815.460269473695,59953.754
Eastern Asia,2021-04-05,1613865100,885.2022494176659,1070244.718064994,811711.0080481744,287176.0681325004,-7754.448693155989,-266563.81050948356,-296221.72380614094,-580042.1707623457,-96673.69512705762,14585.332999999999
Polynesia,2021-04-05,672480,-33.64115939429326,247.9385513671469,166.12507045278136,62.77911093982576,-61.764058918651834,-167.35949073119986,-189.61077413913117,180.32801446041242,20.036446051156926,149.023
Northern Europe,2021-04-05,106197356,140327.22269932204,140595.55108746083,140508.23728414075,140377.11389971807,140258.0448718399,140200.32427942404,140192.4798587173,1964690.0443605103,140335.0031686079,182014.224
Northern Africa,2021-04-05,255737737,410690.2829110593,451052.22130971524,421061.6888512961,410690.2829110593,316814.9379795679,273023.0246893092,263876.4200276956,1433072.2595912702,204724.6085130386,37997.414
Melanesia,2021-04-05,12188834,-635.8338031038246,5695.724918585151,5088.864672467448,2113.7252878298914,-2536.5903339728925,-5518.465499999044,-5677.351388961876,0,0,69.762
Micronesia,2021-04-05,534606,17.66303371496917,392.9301726394988,337.2959293447703,113.76166365608478,-56.5570786371051,-257.1931091227141,-277.41412492603644,0,0,0
Central Asia,2021-04-05,75497721,75082.23003891562,78930.60418459623,78303.16116486391,76372.85763722751,74270.16110033817,72245.26586842407,72207.48109893657,363697.14378436614,72739.42875687323,8715.336
Other,2021-04-05,25642027,-2806.1633089232223,-2806.1633089232223,-2806.1633089232223,-2806.1633089232223,-2806.1633089232223,-2806.1633089232223,-2806.1633089232223,-5612.326617846445,-2806.1633089232223,1910.51
Latin America and the Caribbean,2021-04-12,654992992,1412801.7960030562,1432838.7149039623,1426890.6338501389,1412801.7960030562,1394272.0960147027,1379170.8577291174,1375873.1375411144,60014116.384450525,1333647.0307655672,926656.269
Southern Asia,2021-04-12,1989452477,2471671.8219244685,2848321.9570303624,2742670.426739883,2471671.8219244685,2057511.8350730932,1701464.4472730188,821446.9811174349,1212345.3619400703,134705.04021556338,267524.1053333333
Sub-Saharan Africa,2021-04-12,1136656566,652292.9405022151,1066540.9325000674,910190.7280010032,652292.9405022151,288853.84640325356,-41150.03064094157,-124943.42076355199,6374380.445549546,130089.39684794992,77385.04666666666
Southern Europe,2021-04-12,150043376,326259.0464009292,326293.3598331573,326288.2286501258,326259.0464009292,326238.7194160029,326232.33033998136,326231.6958318308,5218995.58239848,326187.223899905,250429.592
Western Asia,2021-04-12,289775883,436227.0674219368,535617.9303575711,513259.56106469425,436227.0674219368,325705.431226854,270659.3862553009,267063.09090645006,648933.3752600797,36051.85418111554,99415.58433333333
Australia and New Zealand,2021-04-12,31050817,-4731.803370780803,-4731.803370780803,-4731.803370780803,-4731.803370780803,-4731.803370780803,-4731.803370780803,-4731.803370780803,-9463.606741561605,-4731.803370780803,944.1996666666666
Western Europe,2021-04-12,198272204,173634.8890931501,173634.8890931501,173634.8890931501,173634.8890931501,173634.8890931501,173634.8890931501,173634.8890931501,1562714.001838351,173634.8890931501,241927.69533333334
Eastern Europe,2021-04-12,291464163,897711.7965956603,897908.4887753798,897770.9955961936,897711.7965956603,897102.4247657732,896682.7902781001,896628.590826787,8964212.798858402,896421.2798858403,308989.9446666667
Northern America,2021-04-12,375278947,652464.7252010778,652472.0916085403,652470.9581344391,652467.2787390942,652462.432366465,652460.7125675597,652459.7376364424,3262332.165743959,652466.4331487919,582159.998
South-eastern Asia,2021-04-12,675308604,267375.9423867237,440379.1978566443,428232.20777544426,325121.43274552014,129955.2763509675,47422.50234163239,41672.96093628111,131693.75157432663,11972.159234029696,62558.762
Eastern Asia,2021-04-12,1613865100,4646.242206522161,1091113.2664198831,835252.4910755936,291136.24912166264,-9336.042419998425,-272519.8222600688,-299182.3632529648,-575435.4367189226,-95905.90611982043,14800.338
Polynesia,2021-04-12,672480,-39.22741755923813,243.48498485935698,161.90581464987596,57.47865291727823,-68.33590598962782,-179.7422688993685,-198.26966347306282,121.02868186863921,13.447631318737681,150.024
Northern Europe,2021-04-12,106197356,138984.45925193751,139265.13574108144,139170.96725236127,139035.56813172082,138915.04400018454,138858.00004740857,138851.5145593139,1945883.6638958706,138991.69027827648,182779.226
Northern Africa,2021-04-12,255737737,424878.7023866508,467745.0572358571,435980.54162118793,424878.7023866508,329061.12478152156,281198.78283472173,271778.5970235954,1473716.5036959683,210530.92909942401,38762.416
Melanesia,2021-04-12,12188834,-596.6547867693419,5866.432101657882,5236.7951396817725,2243.0273398750223,-2527.8204827588274,-5556.9882070564345,-5719.4023642646725,0,0,71.764
Micronesia,2021-04-12,534606,17.778891729941982,400.18999937109425,342.05658702194086,115.49094303506718,-58.57609924296245,-254.43040468622914,-282.438604446204,0,0,0
Central Asia,2021-04-12,75497721,75598.40837556912,79419.64165599621,78878.42398196198,76922.22021118045,74791.0202947805,72725.57783701956,72611.80040277762,366257.39322875877,73251.47864575175,8890.336
Other,2021-04-12,25642027,-2850.073046491713,-2850.073046491713,-2850.073046491713,-2850.073046491713,-2850.073046491713,-2850.073046491713,-2850.073046491713,-5700.146092983426,-2850.073046491713,1987.51
Latin America and the Caribbean,2021-04-19,654992992,1455164.1015466214,1476847.4770870502,1467848.1303666506,1455164.1015466214,1435445.9064291648,1419634.981315437,1418070.5975242741,61641992.179983884,1369822.0484440862,962407.264
Southern Asia,2021-04-19,1989452477,2642376.181750259,3002661.665266867,2973402.730918148,2642376.181750259,2167105.651220913,1842702.7366317683,950291.6364407752,1255259.5896928816,139473.28774365352,280951.1203333333
Sub-Saharan Africa,2021-04-19,1136656566,673567.7290322351,1091240.2051027287,943364.9253037077,673567.7290322351,298650.0335686522,-29080.848607681655,-115646.3191171508,6435143.578550876,131329.46078675258,78461.06566666666
Southern Europe,2021-04-19,150043376,332341.2750005993,332377.78423569805,332372.4781586056,332341.2750005993,332319.43071977823,332313.3584868644,332312.1637924127,5316262.363825614,332266.39773910085,255568.6
Western Asia,2021-04-19,289775883,449348.0108334167,550395.9362556095,527512.2385209918,449348.0108334167,336884.6901183672,281792.11924598395,280312.78703238186,669815.0642122178,37211.94801178988,103592.60333333333
Australia and New Zealand,2021-04-19,31050817,-4594.769662915571,-4594.769662915571,-4594.769662915571,-4594.769662915571,-4594.769662915571,-4594.769662915571,-4594.769662915571,-9189.539325831141,-4594.769662915571,944.1996666666666
Western Europe,2021-04-19,198272204,177562.00379172846,177562.00379172846,177562.00379172846,177562.00379172846,177562.00379172846,177562.00379172846,177562.00379172846,1598058.0341255562,177562.00379172846,246271.69933333332
Eastern Europe,2021-04-19,291464163,917923.3977121359,918140.43155681,918070.783750254,917923.3977121359,916949.8860762753,916339.7926549715,916295.4363338609,9159208.846080294,915920.8846080294,323012.94666666666
Northern America,2021-04-19,375278947,656533.0698409464,656540.5922276214,656539.4043315987,656535.6978086225,656530.691520041,656528.9140509054,656527.9768493166,3282673.858703385,656534.7717406771,587609.001
