region,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
AMRO,2020-11-16,1026162142,4877.608902305863,4900.927534584619,4892.258192242306,4877.608902305863,4793.275924745745,4765.0148883172315,4759.90886806752,165130.67133541073,4718.019181011735,2933.289
WPRO,2020-11-16,1939733436,1379.6203927891574,3520.686241428961,3164.6287755970484,1804.4633103401516,542.6475356383396,-186.36211061798002,-454.53091640326284,-2465.4474260658376,-91.31286763206806,41.429
SEARO,2020-11-16,2040340794,6820.570050424205,10599.33624870851,9471.30227306383,7644.006249389133,4431.139539129342,2117.027197635446,1959.288530714239,919.2135009504723,83.56486372277021,640.713
Other,2020-11-23,44430902,47.180508713848404,52.73310663812559,52.66341167762164,50.28764534120708,47.180508713848404,43.77769398258584,42.55240914439882,1722.364352984646,47.843454249573504,27
EMRO,2020-11-23,739378959,3204.2421569083835,3796.914749796541,3686.6730746170056,3262.9058931962822,2767.637379518184,2373.2601762490785,2256.7618427298794,25764.798445681252,1226.8951640800597,889.713
AFRO,2020-11-23,1148918838,1923.9057376665817,2702.275080492835,2679.495920690476,1923.9057376665817,938.54287083676,304.43067407596413,53.588619219033816,21034.434381896375,447.541157061625,154.00300000000001
EURO,2020-11-23,935273721,10734.739136653958,11112.958813264906,11010.356276411363,10734.739136653958,10390.884505450998,10155.48979296155,10102.514226469688,515082.245131344,9718.53292700649,4951.715999999999
AMRO,2020-11-23,1026162142,5112.745826564057,5139.477946631453,5138.638768377858,5112.745826564057,5028.218512485553,5001.057956685672,4998.189272485688,173354.50466874405,4952.985847678401,3253.571
WPRO,2020-11-23,1939733436,1161.4423402281072,3054.857511681846,2589.5640018443382,1833.4514408700954,170.34221976410714,-508.7387455725357,-631.6354195475083,-3260.0188546372656,-120.74143906063946,66.286
SEARO,2020-11-23,2040340794,7017.272679804947,10667.0526795916,9777.455208614087,7949.409126736386,4759.4457512565405,2240.9132313418636,2058.3681130858236,919.2135009504723,83.56486372277021,701.429
Other,2020-11-30,44430902,47.026088920431654,54.57429117786573,54.193771503505715,51.59854011425,47.026088920431654,44.392086120801885,42.791109403983526,1722.364352984646,47.843454249573504,27.143
EMRO,2020-11-30,739378959,2749.4583254519907,3302.7842258691785,3220.9734916670586,2949.1085352146893,2435.187466907014,2100.1310970120553,2041.4573423256911,20635.698445681257,982.6523069372026,787.287
AFRO,2020-11-30,1148918838,2265.2713753396924,2994.932027125579,2984.319829520791,2265.2713753396924,1170.8823174918152,551.9746996712333,72.71540331584136,29219.14866761067,621.6840142044823,133.431
EURO,2020-11-30,935273721,10601.399352045903,10987.676750817725,10904.745364738337,10707.312601395737,10294.05368235899,10085.873621566641,10007.534835155051,502319.84513134393,9477.73292700649,5243.1449999999995
AMRO,2020-11-30,1026162142,5663.416656915435,5692.6069036489525,5683.818578158489,5663.416656915435,5593.405670085332,5546.843709583494,5544.91630548681,192274.6713354102,5493.562038154578,3435.429
WPRO,2020-11-30,1939733436,363.61547158576946,2824.3673856192877,2592.944304892039,1496.4601794376238,102.06490212830838,-725.221504877319,-807.3411169794455,-1183.333140351557,-43.82715334635396,59.43
SEARO,2020-11-30,2040340794,6921.740723184711,10440.729256350089,9899.926598502814,7841.123403802273,4637.569142717082,2382.832493593499,1521.7595697256522,919.2135009504723,83.56486372277021,707
Other,2020-12-07,44430902,73.45592272186579,80.30769031613109,79.97726742417618,77.42401102517364,73.45592272186579,70.56328279025199,66.56309681289837,2649.0275787911014,73.58409941086393,33.428
EMRO,2020-12-07,739378959,2797.8461259838346,3235.324414478772,3154.7687405951892,2925.602774779195,2467.51500747613,2124.6993406291863,2084.5200581528843,22011.434090842562,1048.1635281353601,682.429
AFRO,2020-12-07,1148918838,2454.8336581751005,3162.5063050975773,3102.5503283431867,2454.8336581751005,1313.5923978942408,436.1345342927113,252.62262192337172,28938.079282050006,615.7038145117023,150.857
EURO,2020-12-07,935273721,10281.80500083516,10691.86663682685,10550.89529388349,10332.188072107941,9945.247768476034,9761.878625081,9700.348544013435,484220.5050268895,9136.235943903575,5157.999
AMRO,2020-12-07,1026162142,6785.861865963579,6823.925184956244,6818.042540200494,6785.861865963579,6709.502169891284,6670.478002666445,6655.797450667528,230956.20305584086,6598.74865873831,4237.571
WPRO,2020-12-07,1939733436,438.2390070442087,2464.157553895675,2282.8390604085266,1541.0311627613135,-70.60957385174328,-656.0523713303842,-922.1072078366874,2584.1979195562935,95.7110340576405,68
SEARO,2020-12-07,2040340794,6910.313864136176,10363.24616555639,9620.682169581756,7847.717149787124,4613.676136014706,2246.1789330395327,1736.373091427826,1310.4421031010113,119.13110028191012,687.286
Other,2020-12-14,44430902,73.09667286586492,79.97124173418545,79.8658414406327,77.15553580925408,73.09667286586492,69.8750502050925,67.5560742457392,2649.0275787911014,73.58409941086393,38.144
EMRO,2020-12-14,739378959,2605.024765047825,3002.2575548696377,2966.9966233194173,2706.93751694354,2249.1356968958103,1968.5663029585965,1903.595044203696,20029.57409084256,953.7892424210744,576.999
AFRO,2020-12-14,1148918838,3048.505329640436,3984.0206297545906,3707.7699690639606,3048.505329640436,1732.958713173239,971.7874605329436,883.0639751497355,34799.650710621434,740.4181002259879,230.286
EURO,2020-12-14,935273721,9643.075937359374,9917.330839969094,9881.159983530722,9643.075937359374,9290.653692408901,9100.515299836488,9050.78894507326,451914.7335983181,8526.693086760719,5096.574
AMRO,2020-12-14,1026162142,7000.389213718598,7045.292227945262,7037.059829210141,7000.389213718598,6926.28306353275,6884.5241666622,6883.831651145131,238325.45305584095,6809.298658738313,4546.715999999999
WPRO,2020-12-14,1939733436,391.36424181928294,2468.623197971559,2304.960861219135,1502.1361231826565,-53.07566888483674,-719.0199263148204,-952.2653748616642,2284.883633842011,84.62531977192633,74.286
SEARO,2020-12-14,2040340794,5660.551238693772,10024.862679449496,9152.399183346466,6947.650471746524,4261.541825154707,2030.3799576120948,1251.1833920299491,1310.4421031010113,119.13110028191012,618.57
Other,2020-12-21,44430902,72.92772780977161,79.86235512468362,79.41828339450784,76.97516656534009,72.92772780977161,69.76438822853072,67.44345644980025,2649.0275787911014,73.58409941086393,36.715
EMRO,2020-12-21,739378959,2295.3925343526967,2692.47717168988,2634.6461117311574,2426.842357604278,2007.6527664536252,1759.254088826041,1734.4272330047118,16573.454090842562,789.2120995639315,518.572
AFRO,2020-12-21,1148918838,3576.9961837621922,4148.5905087205565,4109.376756670252,3576.9961837621922,2390.267429780073,1824.6818514928962,1590.2942055999176,56684.19356776429,1206.0466716545593,271.001
EURO,2020-12-21,935273721,9348.856761948075,9549.881739752072,9436.408177635598,9348.856761948075,8933.194058107227,8744.032261819315,8697.12859147027,439237.52203497203,8287.50041575419,5329.999
AMRO,2020-12-21,1026162142,7550.153486766385,7603.529390937028,7582.018656464923,7550.153486766385,7468.514306023897,7433.349714433855,7431.076764941658,257462.0363891743,7356.058182547837,4949.1449999999995
WPRO,2020-12-21,1939733436,367.0148595391546,2519.5538713108945,2316.2211628480486,1406.8404903613093,-105.39515377620432,-696.408000921419,-929.6747006957627,3085.6264909848665,114.28246262906913,94
SEARO,2020-12-21,2040340794,5671.671141308076,9201.628583749287,8638.061479544307,6790.598681355021,4107.376452029896,1777.1099870846017,1077.0131774811375,1310.4421031010113,119.13110028191012,576.1429999999999
Other,2020-12-28,44430902,72.83284112340502,79.92934742757953,79.44850617308163,77.161729526996,72.49723437362474,69.3572765040018,67.88764463343811,2649.0275787911014,73.58409941086393,35.715
EMRO,2020-12-28,739378959,1955.447286107313,2427.1935173177076,2410.7732313997585,2239.415233723556,1850.6629383001416,1618.901076572223,1528.4228198076137,14348.977413542918,683.2846387401389,453.143
AFRO,2020-12-28,1148918838,4106.470054265117,5067.20774318448,4716.493240921607,4106.470054265117,2809.1468064791475,2102.5169100686903,1614.6173273019429,74873.19356776409,1593.046671654555,400.57399999999996
EURO,2020-12-28,935273721,9282.261377037292,9472.308001558742,9382.93375956091,9282.261377037292,8846.284458981614,8633.864219803332,8608.76478012676,441236.83608621045,8325.22332238133,4599.879666666667
AMRO,2020-12-28,1026162142,8554.550690943855,8632.465343154494,8619.402283458283,8554.550690943855,8489.95356043907,8454.923938795642,8443.510210393553,292806.72376352927,8365.906393243693,4353.571
WPRO,2020-12-28,1939733436,-99.73326454574463,2123.025675944966,2003.3020870428334,822.830019418025,-271.64271682147677,-1118.9630204966923,-1287.9680194810705,3246.1193882560856,120.22664400948466,97.429
SEARO,2020-12-28,2040340794,5795.658731778989,8904.456900057745,8503.280661715713,6479.990725370435,4030.076536636668,1653.3516281549764,938.2122266265941,1310.4421031010113,119.13110028191012,539.857
Other,2021-01-04,44430902,73.66298668893971,111.63926491329228,104.82937182148648,92.58359669114657,72.13683573976496,66.90352373659036,66.27289473325968,1790.663728834592,49.74065913429422,30.714000000000002
EMRO,2021-01-04,739378959,1820.1236263481285,2361.526426204785,2324.850964187367,2099.0982320231565,1630.2714284499566,1395.3999477766117,1285.0898725078493,11866.190032928274,565.0566682346797,407.571
AFRO,2021-01-04,1148918838,4522.362094685211,5294.833665759591,5221.002911113965,4522.362094685211,3201.4087991942934,2002.9573826358135,1684.6565011911127,89149.55034799414,1896.7989435743434,497.573
EURO,2021-01-04,935273721,6546.474448887523,6810.570625116917,6732.508521476634,6549.5457262917635,6301.877183506147,6131.081383296545,6116.167608473208,319850.98937721364,6034.924327871955,4846.571
AMRO,2021-01-04,1026162142,8914.495901471055,9083.747134715406,9074.473569403897,9004.732005217562,8858.182785074045,8775.053972325491,8769.256829029573,297328.2022400228,8495.091492572079,4991.929
WPRO,2021-01-04,1939733436,-262.9815648307185,1556.3750075953224,1423.0418209898821,573.9648616135008,-395.26472537825316,-1235.4701692754595,-1309.8018003450068,276.02354241754676,10.223094163612844,98.428
SEARO,2021-01-04,2040340794,4833.835446238782,8982.406931830063,8301.73603909722,5824.521881959979,3526.272711172307,690.0425556809724,-313.28112994021916,336.7247770156579,30.611343365059806,504.572
Other,2021-01-11,44430902,65.3737132505368,105.24769491520156,93.96143832080378,79.18853093668916,64.93083232582809,60.2898005609985,59.53898191522738,1790.663728834592,49.74065913429422,27.715
EMRO,2021-01-11,739378959,1814.6055034697324,2419.1904144041555,2319.6174200932846,2012.1378576269683,1590.3227000872014,1364.9640253484945,1258.8350222528177,11863.090032923878,564.9090491868513,359.428
AFRO,2021-01-11,1148918838,5053.784717279372,5657.042656562591,5584.9650206911,5053.784717279372,3531.784399576725,2272.6406888858673,1869.7357842632339,104843.07415752042,2230.7037054791576,623.142
EURO,2021-01-11,935273721,5873.655325482715,6058.422526283076,6030.351799120793,5874.087164380553,5684.1748484239815,5551.09439247614,5474.939243324608,291683.7608057716,5503.467185014559,5373.571
AMRO,2021-01-11,1026162142,10195.217035491818,10346.155104037567,10335.107313395523,10260.327411833558,10113.589963000486,10050.355512382912,10029.150041779225,340745.7855732848,9735.593873522423,6302.002
WPRO,2021-01-11,1939733436,-143.01827572783796,1463.7039078790672,1387.0131859174153,554.3984426414485,-474.69686779385114,-1155.8499237406181,-1252.4474503741706,195.02354241151025,7.223094163389268,114.428
SEARO,2021-01-11,2040340794,4638.605445439401,8656.038545698175,7200.419952342928,5456.22480402168,3246.332580162237,584.1867608900385,-609.966613358578,336.7247770156579,30.611343365059806,463.964
Other,2021-01-18,44430902,63.21384594730412,96.70472843445134,89.88721577278935,75.8885113025317,62.51255242218342,57.04166271946421,56.40672941155549,1790.663728834592,49.74065913429422,25.429
EMRO,2021-01-18,739378959,1735.0518616592885,2405.4400710386685,2268.2993257520784,1948.1689222714806,1541.520720415983,1216.6813033794908,1169.226291016274,11353.89003292388,540.6614301392324,423.141
AFRO,2021-01-18,1148918838,4527.479101139569,5699.1482598091125,5518.46813200921,4527.479101139569,3226.376520365576,2338.8149100867536,1906.550211026272,85390.66939561543,1816.8227530982008,704.4309999999999
EURO,2021-01-18,935273721,6482.53238205284,6627.647014273747,6618.997831352629,6497.691697801355,6320.685399102267,6182.877303512668,6135.372892982838,324947.5703295812,6131.086232633608,5636
AMRO,2021-01-18,1026162142,10311.437089248931,10497.181917934362,10451.139978198345,10380.21872361367,10241.081917242685,10159.212555268223,10150.255316562934,344169.20223995106,9833.405778284316,6491.106
WPRO,2021-01-18,1939733436,-195.93669801204615,1457.1788916147457,1313.524958891879,573.2289130508294,-458.91448109717516,-988.410997514007,-1260.565304817353,688.094970982943,25.484998925294185,161.429
SEARO,2021-01-18,2040340794,4742.457231982607,7605.428044234068,7294.523915997766,5392.720595847455,3170.7918267639725,820.5983800193051,-1376.7499078178207,336.7247770156579,30.611343365059806,496.144
Other,2021-01-25,44430902,61.95888637031525,98.1423890447905,93.50694761255272,74.87973263244704,60.728043960560576,54.88667564879602,52.91508392937328,1790.663728834592,49.74065913429422,23.429
EMRO,2021-01-25,739378959,1823.363404744424,2427.2397225813183,2367.8745669522777,2077.0622520732086,1621.6653294014486,1294.5320638379771,1259.6223189625664,12307.390032923882,586.0661920439944,425.572
AFRO,2021-01-25,1148918838,3618.846703105841,4862.26607685199,4742.257503274945,3675.670835830012,2539.696514496187,1818.2540826190152,1653.2641966047875,46735.40749085343,994.3703721458177,714.002
EURO,2021-01-25,935273721,5856.0174097503395,6045.996509454991,5968.045712179798,5864.890187403138,5697.548305681607,5553.654311155481,5516.268424733547,292003.02271053335,5509.490994538365,5795.718
AMRO,2021-01-25,1026162142,8678.740312437763,8807.417265129821,8803.104453888174,8743.987595881636,8627.811651424357,8540.254020155287,8535.244950046708,287283.95223995164,8208.112921141475,6920.43
WPRO,2021-01-25,1939733436,-225.4731512126173,1293.1529455399118,1221.1506423470812,396.80678934080714,-585.9334449443866,-1335.2148603710366,-1457.4411998176706,-1508.5478861599136,-55.872143931848655,166.714
SEARO,2021-01-25,2040340794,4561.106880814586,6816.613280865424,6497.587838193222,5562.746798518036,3347.597147472809,310.557394965714,-1692.6799037550156,336.7247770156579,30.611343365059806,452.42900000000003
Other,2021-02-01,44430902,2.2200177994415378,37.77330068537109,35.912049276753365,14.958256324028499,1.9551921386431594,-2.697335300345859,-7.116358385581853,-281.3658551830182,-7.815718199528284,15.572
EMRO,2021-02-01,739378959,1514.9799714056737,2144.7685174522426,2015.391550885308,1723.4074209003961,1344.6616823164288,1065.4032852607686,873.4096444429554,8144.8410618448825,387.8495743735658,451.429
AFRO,2021-02-01,1148918838,3218.3349566453735,4528.836363061276,4495.235985407004,3381.3839847271815,2231.3453742116276,1660.9544645229782,1523.2515228441885,30759.317311288774,654.4535598146548,629.001
EURO,2021-02-01,935273721,4172.083121229,4345.888664101219,4307.478224648115,4184.941522785609,3989.5159786407316,3857.470715453,3842.1100639197725,204481.0578891722,3858.13316772023,5524.713
AMRO,2021-02-01,1026162142,7608.711969898847,7708.95855036423,7688.986085210227,7642.413985214662,7519.512898491313,7448.651644542813,7437.5545592879935,249519.9691105477,7129.141974587077,6985.285
WPRO,2021-02-01,1939733436,-395.74575419506886,1500.7417657151432,1372.2506849043443,375.24971971390954,-615.0780902232185,-1457.364114832116,-1563.346312867715,1068.6587124409439,39.57995231262755,185.571
SEARO,2021-02-01,2040340794,4251.035147543962,5997.10410452422,5802.429996253529,4704.015834177272,3092.8600036814873,402.88916949784533,-562.2020204564639,-583.8663096415246,-53.078755421956785,466.715
Other,2021-02-08,44430902,8.82492070189547,38.10602710957323,35.46254198480747,15.210398539197255,5.53071646130806,-1.172620602673445,-2.2277143917700153,-281.3658551830182,-7.815718199528284,13.571
EMRO,2021-02-08,739378959,1274.7005742965996,1863.916848961089,1835.447311926426,1572.2348715894407,1189.050245814558,910.818621269803,722.9592434765154,5955.94106184491,283.61624104023383,381.716
AFRO,2021-02-08,1148918838,3006.542644315136,4297.23789985448,4251.1847258392845,3006.542644315136,1802.3213066373253,1210.7541462113963,970.0634971459176,18280.817311288778,388.95355981465485,431.859
EURO,2021-02-08,935273721,3400.9630464468887,3632.952522132274,3569.9424115679085,3422.866041430582,3246.098744411002,3135.7359475668623,3087.7654258651987,167133.59836536302,3153.464120101189,5037.474333333334
AMRO,2021-02-08,1026162142,6016.068348519432,6095.840306810522,6091.618579809855,6039.695538398606,5924.462442909743,5861.541829720662,5846.214792344378,195478.5524438812,5585.101498396606,6500.8550000000005
WPRO,2021-02-08,1939733436,-524.9088935635727,1507.5699315367615,1280.8096890614531,276.19306369867394,-656.9780712076956,-1514.0262932840396,-1753.3373312747574,-46.055573273328804,-1.705761973086252,182.142
SEARO,2021-02-08,2040340794,4112.671026956648,5586.86199400122,5478.985961060345,4577.233281515011,2799.5622454516665,270.57795902914074,-902.0342499069205,-583.8663096415246,-53.078755421956785,334.715
Other,2021-02-15,44430902,2.8427346317403743,38.41865845651645,34.72495141066482,17.13208212934195,2.8427346317403743,-4.21601372890066,-4.467453455527466,-281.3658551830182,-7.815718199528284,12.57
EMRO,2021-02-15,739378959,1507.6293053240045,2208.2326593841117,2175.0507608060866,1887.7927871398454,1444.7311411083062,1193.786503061061,1061.139182885224,8724.166909302507,415.4365194905955,338.858
AFRO,2021-02-15,1148918838,3016.7466349172782,4296.243133804477,4228.5437582903905,3071.4190054138944,1880.5398436088753,1184.5724928621662,908.9442905728031,16106.507787479279,342.6916550527506,363.856
EURO,2021-02-15,935273721,3049.3158058455115,3234.8006787823197,3216.787621936374,3084.8898843713323,2916.0668055667143,2794.8898261827026,2772.1568258494945,148245.40788917226,2797.0831677202314,4328.716
AMRO,2021-02-15,1026162142,5517.607242502796,5620.710553685552,5607.003254944637,5533.7742140392465,5447.543479567646,5364.055396950731,5332.59704773251,179205.30244388102,5120.151498396601,6042
WPRO,2021-02-15,1939733436,-563.4243380323824,1501.148695885794,1212.9493654038865,402.7098119417237,-563.4243380323824,-1459.5183642251634,-1524.2054345101508,952.3015695838069,35.27042850310396,134.572
SEARO,2021-02-15,2040340794,3991.3578300748,5714.711205361276,5690.451412739196,4675.880229895,2990.35214971505,272.82472636000506,-908.3101735458513,-583.8663096415246,-53.078755421956785,341.43
Other,2021-02-22,44430902,4.364763022312802,43.677061410991804,35.98270143097419,17.482091131704493,4.364763022312802,-3.139764106245047,-3.7820375424673722,-281.3658551830182,-7.815718199528284,13.143
EMRO,2021-02-22,739378959,1474.5954553748745,2048.2566830845535,2033.788247022534,1746.9718965998625,1362.7462195686917,1088.3331946148578,892.0055109331214,6947.216909302508,330.81985282392895,352.998
AFRO,2021-02-22,1148918838,2598.5754422216187,3854.2836513531033,3598.5589193157703,2636.8924374995017,1514.752835949079,785.3295571085362,550.0087010530755,11485.960168431704,244.38213124322775,275.286
EURO,2021-02-22,935273721,2392.5445711025914,2565.3201688881177,2550.6524705450593,2430.438307323603,2246.8995215136674,2133.109975454692,2127.2435161647936,113457.21741298182,2140.7022153392795,3621.719
AMRO,2021-02-22,1026162142,4967.718986697038,5061.192214010945,5049.364875649562,4993.708663868579,4899.388403058498,4833.491706556658,4816.9086635392405,159776.302443881,4565.037212682314,5148.002
WPRO,2021-02-22,1939733436,-354.384861960183,1549.1273812159886,1240.3232573143966,325.7392756708372,-477.90862309741584,-1489.4619320870884,-2699.558940466258,530.5872838695211,19.651380884056337,173.858
SEARO,2021-02-22,2040340794,4274.19681765885,6213.615775119594,6109.336301000878,4839.756652659166,2946.927374090537,903.3916678560009,-783.2540598489173,-583.8663096415246,-53.078755421956785,301.286
Other,2021-03-01,44430902,-24.030620142899167,14.72097041492918,11.12659665022122,-5.72820078486148,-24.030620142899167,-28.978470775172156,-30.55156110406565,-1378.5758737221392,-38.29377427005942,14.43
EMRO,2021-03-01,739378959,1838.3430600437885,2614.7013448271564,2574.0128342014273,2271.517151084001,1818.684261561825,1577.5173914543893,1434.327306883148,13981.230499237652,665.7728809160786,368.002
AFRO,2021-03-01,1148918838,2304.108989295467,3611.8814445712796,3271.739914648792,2304.108989295467,1095.0327119989586,423.95658330285323,282.38336762317306,10920.040007102143,232.3412767468541,225.856
EURO,2021-03-01,935273721,2332.6598978340417,2617.055904522335,2524.2411887091944,2381.4821222813307,2184.426915092826,2082.3206787781855,2049.8677649177525,109955.01069560077,2074.622843313222,3275.286
AMRO,2021-03-01,1026162142,5922.042525172483,6063.185332130512,6037.387403087641,5969.064465746062,5868.499021838819,5825.201258437645,5819.261225118756,192983.06614781538,5513.801889937582,5274.001
WPRO,2021-03-01,1939733436,-284.1556391557877,1591.5044676483958,1413.787864266451,459.68540826425254,-284.1556391557877,-1474.477529982511,-2426.281855110051,4776.917228192482,176.92286030342527,106.142
SEARO,2021-03-01,2040340794,4406.877324018353,6798.730980325945,6526.309429649941,5397.360059679461,3132.5067469751452,1100.735789827825,590.0727125851364,1629.6295454679084,148.14814049708258,460.71500000000003
Other,2021-03-08,44430902,-17.478281499794093,20.789263985030736,19.911328553078718,-1.0129410853570588,-18.677158241752302,-25.18566016692333,-28.374037000703577,-1378.5758737221392,-38.29377427005942,24.573
EMRO,2021-03-08,739378959,1960.888351094421,2664.460085860746,2565.4849436326567,2263.4821284279396,1871.6820040336797,1562.5437962084743,1470.8731635618751,13470.270499237635,641.4414523446493,389
AFRO,2021-03-08,1148918838,2678.8868432879244,3861.188244220696,3639.4501123000305,2678.8868432879244,1232.1277781514052,670.6702206931782,453.83927075511474,10569.330483292708,224.87937198495123,193.142
EURO,2021-03-08,935273721,3025.5423758883258,3235.5156116478433,3194.452825594827,3028.508390457183,2806.354990074708,2699.268749797999,2633.790475878474,140070.233281955,2642.834590225566,3243.43
AMRO,2021-03-08,1026162142,5502.479279546303,5650.796593202346,5646.448340022941,5593.450422647191,5483.555894509094,5416.658689158257,5407.201702047337,178769.41439099616,5107.697554028462,4931.428
WPRO,2021-03-08,1939733436,196.05301398910282,1883.974541069598,1598.6127321043602,818.1678060724745,-168.9990556881069,-1681.1158552927757,-2229.9451956597513,5576.888656763902,206.55143173199636,91.715
SEARO,2021-03-08,2040340794,4442.275761618722,6788.153493279515,6572.032940629237,5279.199769362389,3196.030447445241,719.8885121745614,19.518658095706957,1629.6295454679084,148.14814049708258,319.144
Other,2021-03-15,44430902,-8.186650118495402,33.12293511788084,25.59064734578198,7.418675947223655,-9.728457955689645,-16.8353299271765,-19.4681405386144,-1378.5758737221392,-38.29377427005942,28.715
EMRO,2021-03-15,739378959,2352.202086279304,3067.088990510884,3057.02076773392,2660.6421264043693,2167.647379197782,1903.8035447962463,1820.337075184839,15595.650499237614,742.6500237732197,408.142
AFRO,2021-03-15,1148918838,2978.4005220264853,4324.935912162884,3967.776661070037,2978.4005220264853,1343.6520847374013,243.69293236106915,180.74550094655788,7001.35905472128,148.96508627066552,176.286
EURO,2021-03-15,935273721,3698.7959563043332,3998.0176959806754,3925.866123761549,3745.0237383741237,3509.1271221906673,3340.0255762491074,3305.9531875552584,172168.5475676692,3248.4631616541355,3170.002
AMRO,2021-03-15,1026162142,5333.771099636121,5509.8044048650545,5489.275435605247,5426.163905360903,5329.968740866291,5284.30143311494,5264.9562704362525,173348.7477243294,4952.821363552269,4781.859
WPRO,2021-03-15,1939733436,118.8735246207336,1862.4245387430908,1576.8921453733958,824.305441383476,-129.34846422894788,-1591.895386339664,-1898.013483723379,5781.317228192466,214.1228603034247,103.486
SEARO,2021-03-15,2040340794,5079.589617094389,8163.282530514435,7522.222410815302,6382.202076188012,4041.5695597825534,953.6297629461299,147.58767131785507,1629.6295454679084,148.14814049708258,297
Other,2021-03-22,44430902,-5.791484451043703,33.11069556315674,31.660372962284363,10.199435692549399,-7.654714513191138,-15.145072205867145,-16.56746115139719,-1378.5758737221392,-38.29377427005942,30.358
EMRO,2021-03-22,739378959,1992.6642713451324,2895.904048783927,2720.7623632606233,2415.1808397273003,1954.273041481596,1609.3263163947847,1323.65555593785,9848.490499237687,468.9757380589375,443.857
AFRO,2021-03-22,1148918838,3397.9148081692138,4274.835463927544,4123.723636295944,3397.9148081692138,1492.3204692968088,620.88412681821,515.4449825634315,7766.787626149919,165.25080055638125,196.864
EURO,2021-03-22,935273721,4644.352397475302,4901.236526256055,4857.059926529616,4657.01109266328,4370.530825512277,4176.189481956132,4131.363446023383,210807.75962200435,3977.504898528384,3610.146
AMRO,2021-03-22,1026162142,5602.876348037884,5766.8590689486755,5731.335954494201,5670.833873845386,5565.1515008199685,5496.588445878769,5487.064448403367,180370.331057663,5153.438030218943,4979.717
WPRO,2021-03-22,1939733436,219.35607346820086,1923.042958297874,1767.9856138946782,876.4358372743415,-82.0986058917691,-1280.5531404548071,-1893.374606364826,5363.974371049638,198.66571744628288,62.429
SEARO,2021-03-22,2040340794,5255.507297242566,9852.928971996922,9308.70754225241,6859.668486550052,4313.5432324522835,1116.6580399767467,609.9217068457607,1629.6295454679084,148.14814049708258,375.714
Other,2021-03-29,44430902,-8.966536671132273,30.471466232218308,27.811239196773716,6.267508716110639,-11.897298153427865,-17.118730281018873,-17.712806630236038,-1378.5758737221392,-38.29377427005942,36.859
EMRO,2021-03-29,739378959,3012.1473072433805,4220.504086872281,4136.72161851969,3537.3700615754933,2797.530280999672,2303.4833471868833,2221.326683267626,17215.350499237644,819.7785952017925,481.286
AFRO,2021-03-29,1148918838,3324.986233658938,4380.266552053738,4283.153136267314,3324.986233658938,1729.1074190935412,867.8470416273304,685.7544721766718,8177.701911864206,173.9936576992384,185.858
EURO,2021-03-29,935273721,5135.59479543117,5393.237016014434,5354.646523020064,5175.119348312907,4860.578020975355,4644.752314625038,4607.913382483147,228847.74819343208,4317.882041385511,3676.282
AMRO,2021-03-29,1026162142,5488.753691067239,5715.226358647337,5698.767759983556,5601.353581757167,5488.753691067239,5433.210510548393,5420.41917447714,176228.83105766278,5035.109458790365,5475.429
WPRO,2021-03-29,1939733436,377.3059248863617,2061.9562487544376,1980.540150211739,1023.5242057710874,35.72065209931125,-679.2962212065528,-897.2781175222476,5790.574371049609,214.46571744628181,71.571
SEARO,2021-03-29,2040340794,7302.109294943066,16332.211499199333,15264.089332709767,11821.896551562033,7302.109294943066,3795.645810987323,3513.0680652199576,1629.6295454679084,148.14814049708258,439.287
Other,2021-04-05,44430902,32.41292302644498,67.7324354582286,67.27780177897131,46.621921029343454,28.872007575595482,21.630499350817733,20.711723031286027,-212.60942210923955,-5.90581728081221,26.570999999999998
EMRO,2021-04-05,739378959,4328.8398285828225,5121.418031542931,4844.434488523703,4460.340272463542,3656.493797021783,3077.8172756811123,3009.3868714039413,29294.978241173132,1394.9989638653872,549.857
AFRO,2021-04-05,1148918838,2983.5182621069252,3467.2646084393195,3264.6321982913405,2983.5182621069252,1370.3659868824034,639.5364826436033,325.29121816911146,7846.5244617874,166.9473289742,153.144
EURO,2021-04-05,935273721,5145.71818551449,5521.389424688894,5475.381888458601,5288.903726199786,4958.701849966874,4796.14124650197,4747.692149747721,225760.59595582943,4259.633885959046,3639.858
AMRO,2021-04-05,1026162142,5973.422146687516,6182.835755990459,6174.143573178165,6096.887436265074,5973.422146687516,5920.384175628651,5901.623199087583,189693.13105766283,5419.803744504652,5219.145
WPRO,2021-04-05,1939733436,1009.2444463884457,2648.5045154949753,2312.1887736970293,1613.5121520416405,521.523146321983,-73.99682450025043,-104.38361995775274,16094.875108376871,596.1064854954396,71.857
SEARO,2021-04-05,2040340794,10984.602049623674,19406.507602665377,17764.545515990038,14732.010971719508,9918.627488755083,5428.303046848046,5119.093516552989,-509.2695943170367,-46.297235847003336,723.144
Other,2021-04-12,44430902,31.210156074722054,69.40933961827974,67.69595303102213,48.765354944445605,29.204002752425325,24.01019144865225,22.79398448123185,-212.60942210923955,-5.90581728081221,38.144
