region,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
Latin America & Caribbean,2022-09-26,660258572,0.05360919829029679,0.07505171496438025,0.06578161236221987,0.05409292679216974,0.04510111860295975,0.03826655401710467,0.03795315240253182,1.998867957104299,0.04079322361437345,0.023605448927060655
South Asia,2022-09-26,1918999115,0.2571848470849611,0.40448712584744323,0.34662980045867353,0.2571848470849611,0.08622431504912216,0.024978704142596907,0.013316861791470715,0,0,0.0015633149471254446
Sub-Saharan Africa,2022-09-26,1211214422,0.14699657644372444,0.3296602343717233,0.2952522000342392,0.17197406549769625,0.0865479751154001,0.036547056191967235,0.002007551468145822,0.23385778052044012,0.004872037094175836,3.42135952539046e-4
Europe & Central Asia,2022-09-26,923927595,0.3620688108258723,0.4254759927246494,0.4155769755008463,0.37507708287405545,0.3361465666189631,0.26990451373324714,0.26435365786104986,13.499531679467976,0.2288056216858979,0.05416355163631626
Middle East & North Africa,2022-09-26,493379661,0.024277187963096872,0.0806669126855983,0.06989422525916567,0.03317226952613071,0.0050599570033663475,-0.011080471613967479,-0.013838500276809848,-0.3339500879080742,-0.015902385138479722,0.004111640913385766
East Asia & Pacific,2022-09-26,2362944397,0.15298126468589535,0.33990959790015474,0.2958402764483332,0.20296460969298033,0.12402466615595754,0.06765312148281034,0.057135721939342715,1.8124969998764426,0.04420724389942543,0.013276444439331427
North America,2022-09-26,376814276,0.19480278784422578,0.1948428857716332,0.19483969427568218,0.19481340454675364,0.1947837331869295,0.194766371927779,0.19475997219041147,0.7790750343644893,0.19476875859112233,0.11119536246020573
Other,2022-09-26,3675292,-0.1412049143864519,0.18981146369879717,0.13856681518546807,0.007391681700399396,-0.1412049143864519,-0.2036774612824791,-0.21880807209039715,-0.7658026144057725,-0.12763376906762874,0.023317875151144453
Latin America & Caribbean,2022-10-03,660258572,0.030586914340592696,0.05237345890793857,0.042357493327932864,0.030586914340592696,0.021348584615683164,0.01433216027359682,0.013634508213471765,0.7993576431353864,0.016313421288477275,0.02144175115684829
South Asia,2022-10-03,1918999115,0.266884578570654,0.40863879432049294,0.36933733536125096,0.266884578570654,0.09775640067625557,0.02514877464426885,0.00987401546840015,0,0,0.0014739975531463442
Sub-Saharan Africa,2022-10-03,1211214422,0.14801162516605362,0.2572545126983498,0.23128074302905968,0.15406211886674978,0.08473619990855927,0.03324179369506829,0.011980264621929403,0.38561485681374397,0.008033642850286333,4.3658661125156253e-4
Europe & Central Asia,2022-10-03,923927595,0.3081976728056201,0.3604124257206777,0.34692813454376403,0.3132822099078033,0.2781235859556414,0.24024601178873103,0.23432480762901256,11.797366489628027,0.19995536423098348,0.06484739748464813
Middle East & North Africa,2022-10-03,493379661,0.0940087499743071,0.14104523894189883,0.13189403735430752,0.09663891979726826,0.0690164091704177,0.049543702487696684,0.048754527777746214,0.8967879765705461,0.0427041893605022,0.002634887699596518
East Asia & Pacific,2022-10-03,2362944397,0.14124415381265398,0.27759523615998744,0.2706050809487548,0.20119818333327769,0.10584260461864352,0.05330328779916665,0.04419390489144817,1.379146931189457,0.03363773002901115,0.010356358800092409
North America,2022-10-03,376814276,0.19210635515791744,0.19214468294494536,0.1921342128148484,0.19210635515791744,0.19207055852905314,0.19204930033930398,0.19204468380800213,0.7681867602088193,0.19204669005220482,0.12184862125552802
Other,2022-10-03,3675292,-0.1352685586210745,0.11195927632175505,0.09033327497029844,-0.007389711753878656,-0.1352685586210745,-0.1506460935154771,-0.16784861494765543,-0.6633924938563898,-0.11056541564273163,0.011672541936803933
Latin America & Caribbean,2022-10-10,660258572,0.040786642524139945,0.06761541849410178,0.060336171060632354,0.04119343750735914,0.032757203292533066,0.024797558696726597,0.022843293870858965,1.1740037563126111,0.023959260332910428,0.023410979660859293
South Asia,2022-10-10,1918999115,0.26169604343227804,0.38221939162416196,0.3476312071303663,0.26169604343227804,0.07526420601014819,0.020477699062385023,0.012754370188063432,0,0,0.0010719650592439175
Sub-Saharan Africa,2022-10-10,1211214422,0.14391113543065587,0.23245779432797758,0.18469952030793232,0.14391113543065587,0.07357870509523284,0.03503341968801631,0.0023368568459963732,0.2864275117202395,0.00596723982750499,2.7129795850465855e-4
Europe & Central Asia,2022-10-10,923927595,0.2763983879064909,0.35287709366327424,0.3325424653258351,0.28747042364443864,0.25286828971233727,0.2208173064850384,0.21110356535242616,11.007500019007656,0.18656779693233316,0.08146893805028088
Middle East & North Africa,2022-10-10,493379661,0.0834409486804221,0.184697743965496,0.16375237233286102,0.09677693079827525,0.05904874518895673,0.03884274530294259,0.03527243695234888,0.7228583847835064,0.03442182784683363,0.0024901715597879094
East Asia & Pacific,2022-10-10,2362944397,0.14333065928760924,0.2890281627182419,0.2755593336286615,0.2042493845354245,0.10546318110593282,0.0542987207901891,0.03944004747466388,1.4208394665627906,0.03465462113567782,0.010035953461328951
North America,2022-10-10,376814276,0.2007977478337341,0.20083638869512813,0.20082707864422214,0.2007977478337341,0.20076284015514262,0.2007366809417093,0.20072852779073438,0.8029443150344328,0.2007360787586082,0.10384054557423403
Other,2022-10-10,3675292,-0.12464636075844422,0.16182377651236432,0.09220791303805631,0.0072979151642595785,-0.12464636075844422,-0.17713146401181662,-0.20538760750730342,-0.6633924938563898,-0.11056541564273163,0.007781694624535955
Latin America & Caribbean,2022-10-17,660258572,0.02629615596776575,0.0567970028589854,0.052719709382693075,0.03536929201640039,0.019171201876601526,0.011087253507692237,0.009903960087176712,0.6074908538493067,0.012397772527536871,0.015102568028454161
South Asia,2022-10-17,1918999115,0.20399872131781988,0.5030823349560216,0.4617170299852617,0.22395576736357148,0.07916307736960755,0.007818188600322738,-0.0067961325172987384,0,0,8.560712650458935e-4
Sub-Saharan Africa,2022-10-17,1211214422,0.14457115874257476,0.2444771026717682,0.18648504790603523,0.14457115874257476,0.057751055018285265,0.010930070264598624,-0.006594288377744972,0.06121788912779686,0.0012753726901624347,7.549447755832617e-4
Europe & Central Asia,2022-10-17,923927595,0.3198126170064552,0.3656441469084732,0.35095808474489976,0.3198126170064552,0.24591016857831494,0.21532047708253338,0.20435218318371792,11.555217644620335,0.19585114651898872,0.0902515526663104
Middle East & North Africa,2022-10-17,493379661,0.07447069540760021,0.137190420825309,0.13214829747246348,0.09376502571693951,0.057986464676967414,0.028463577107230936,0.02650479694398547,0.7254121990154231,0.034543438048353484,0.002200739280170692
East Asia & Pacific,2022-10-17,2362944397,0.1477543406382667,0.28633940755643655,0.2791305612348267,0.19925187737283392,0.10850025251367669,0.05628763877155258,0.04393163778990971,1.4672911974127472,0.03578759018079871,0.008971815006275833
North America,2022-10-17,376814276,0.19347391821846036,0.19350675008800997,0.19350075354830348,0.19347391821846036,0.19343409502164127,0.19341335977233962,0.1934033687031604,0.7736460620138936,0.1934115155034734,0.09534829832190328
Other,2022-10-17,3675292,-0.12081602982114233,0.15775546630563228,0.10884080159179553,0.015894902777303068,-0.12081602982114233,-0.17148306217343404,-0.2079028600452,-0.6633924938563898,-0.11056541564273163,0.007781694624535955
Latin America & Caribbean,2022-10-24,660258572,0.03368709203136225,0.06135410235582657,0.05835588738168528,0.0400220418903822,0.02777108998121209,0.017863102659986318,0.017027717084299804,1.0818731841706377,0.022079044574910976,0.014821466036188016
South Asia,2022-10-24,1918999115,0.19860195405838102,0.4972306060737151,0.43652780441828526,0.20622710658779386,0.08087923279228626,0.004083636778305778,-0.013492204588038747,0,0,7.369987765731721e-4
Sub-Saharan Africa,2022-10-24,1211214422,0.14188331142560076,0.2437529151417427,0.20733582564728176,0.14188331142560076,0.05298964326662077,-8.090783699745462e-5,-0.002041125625413433,-0.14315786189249258,-0.0029824554560935954,2.8318685260833197e-4
Europe & Central Asia,2022-10-24,923927595,0.2841720233780269,0.3489530085775803,0.3175621233478351,0.2841720233780269,0.21227149283425598,0.17970924381326964,0.17131817687535747,9.733810230732468,0.16497983441919434,0.09223049561583882
Middle East & North Africa,2022-10-24,493379661,0.07144976227932948,0.14782827082421282,0.12857700657206228,0.091267626605973165,0.05820487272765348,0.03447590465546559,0.027636780522438974,0.7241960970002245,0.03448552842858212,0.002229520361197054
East Asia & Pacific,2022-10-24,2362944397,0.15040197892011634,0.2919887571656811,0.28805233202887065,0.1915107792136404,0.10487076026090994,0.06550311910187741,0.038570808846319464,1.477503637706334,0.036036674090398395,0.01019313024486712
North America,2022-10-24,376814276,0.1904373482846609,0.19046857053567376,0.19046030822907037,0.1904373482846609,0.19040078032087335,0.19038023633860868,0.1903732197991324,0.7615142802248486,0.19037857005621214,0.12541244589151393
Other,2022-10-24,3675292,-0.1357260895021734,0.11256875589262083,0.08660351076844565,-0.017958548756203892,-0.1357260895021734,-0.17043087541226448,-0.20527700605547486,-0.6633924938563898,-0.11056541564273163,0.011672541936803931
Latin America & Caribbean,2022-10-31,660258572,0.03525173260303419,0.06513251923363997,0.057834525799241275,0.041315098867252965,0.029722565743680516,0.022543584735023464,0.021687240552507363,1.1051973796496204,0.02255504856427797,0.018802482128168416
South Asia,2022-10-31,1918999115,0.18676938972336388,0.48058704826789805,0.44423227030999507,0.2421356491646109,0.07367931169202965,0.00299023103730512,-0.013769722026419611,0,0,4.913498878815273e-4
Sub-Saharan Africa,2022-10-31,1211214422,0.1446997634096446,0.2273530544932587,0.20046222013634293,0.1446997634096446,0.052338281032452146,0.005436553597227008,-0.001353054051341788,0.04446020981976286,9.262543712450597e-4,7.430558814795883e-4
Europe & Central Asia,2022-10-31,923927595,0.20726933038312123,0.27632044198528644,0.2580209117648489,0.20726933038312123,0.1490180765258237,0.1260935503113492,0.11410289391510947,6.752252228575717,0.11444495302670706,0.08037101651888642
Middle East & North Africa,2022-10-31,493379661,0.06963322370743809,0.14747438931858092,0.12250738862239086,0.08738961366158528,0.051737450400226974,0.03050602186816038,0.02239779352956638,0.7161698236999153,0.034103324938091206,0.0022009419638398917
East Asia & Pacific,2022-10-31,2362944397,0.15265465135872552,0.40386147772842684,0.30547340672433887,0.20912051350898164,0.11056836109925239,0.06378996362744155,0.038643024573433556,1.4717529431720813,0.03589641324809955,0.010410782425194748
North America,2022-10-31,376814276,0.21555101767735432,0.21558736500137546,0.21558531639775938,0.21555101767735432,0.21551334745778625,0.21548930855676376,0.21548720391855689,0.8619351039836581,0.21548377599591453,0.1312129161475825
Other,2022-10-31,3675292,-0.1375779821293831,0.08525345884511575,0.08330507760205735,-0.02664840277774265,-0.1375779821293831,-0.18336661831166282,-0.2128592186332787,-0.6633924938563898,-0.11056541564273163,0.007781694624535955
Latin America & Caribbean,2022-11-07,660258572,0.059825716175637075,0.08827310430624158,0.0853100790376912,0.06753524424862023,0.0539018123329005,0.04420755246274505,0.04281496635815231,2.2495942130212674,0.045910085980025876,0.014496744769259884
South Asia,2022-11-07,1918999115,0.18705832430302421,0.44336965125836614,0.4107631620378312,0.20225207881664645,0.07045905055378562,0.0016405585871315867,-0.02118736856723691,0,0,0.011144246932078444
Sub-Saharan Africa,2022-11-07,1211214422,0.1461228996186345,0.24007328424643984,0.19564885187922634,0.1461228996186345,0.05768583908282213,0.005597055649709073,0.0015343642618589044,0.10559359727623724,0.002199866609921609,8.257002078530403e-4
Europe & Central Asia,2022-11-07,923927595,0.16280883443739433,0.24436191003398022,0.24163953517705056,0.18451764138985477,0.14569054572246076,0.11358912968750337,0.10854138098528263,6.859986546953101,0.11627095842293392,0.06670252120784421
Middle East & North Africa,2022-11-07,493379661,0.05768772807897388,0.14478726559695937,0.11038935131383426,0.07338273159499317,0.03907301706593478,0.016056848649347408,0.01207697535652147,0.49063229585224916,0.023363442659630914,0.0019398853979106366
East Asia & Pacific,2022-11-07,2362944397,0.1770003248811142,0.3795110450539396,0.31494737168138265,0.22489725439528774,0.11703673114081227,0.07585275474721745,0.05802118575027547,1.745213873825678,0.042566192044528724,0.01053778499046078
North America,2022-11-07,376814276,0.2023492721825406,0.2023927019479564,0.20237896685842258,0.2023501919427282,0.2023190261454492,0.20229549160901225,0.20228632694974635,0.8091618532013183,0.20229046330032957,0.10766948755412865
Other,2022-11-07,3675292,-0.11414806366571689,0.132653711967182,0.11416773805243775,0.00990504598527798,-0.11414806366571689,-0.14707370223672697,-0.14866354198660198,-0.5024221809599422,-0.08373703015999036,0
Latin America & Caribbean,2022-11-14,660258572,0.06831841597756003,0.09861704639212222,0.0925006885917735,0.0777404981750345,0.06262144756630873,0.056177426331535274,0.0533054210470258,2.6449393263899816,0.053978353599795546,0.016292556365326522
South Asia,2022-11-14,1918999115,0.1865356572284122,0.4517977681363751,0.4106667711004643,0.19404497258722903,0.07129541501120985,4.690055478399923e-4,-0.020329359004942257,0,0,2.532049109360845e-4
Sub-Saharan Africa,2022-11-14,1211214422,0.1472792183008619,0.23952668697446233,0.20114978716929333,0.1472792183008619,0.06828709773334626,0.016731283113155207,0.005199700796107434,0.25743175911458055,0.005363161648220427,3.0671695552185224e-4
Europe & Central Asia,2022-11-14,923927595,0.21122935517308072,0.2962197921287097,0.27886796114532136,0.23170545694830627,0.18860838367371108,0.1597693390225719,0.15423226509210622,9.217799630161846,0.15623389203664145,0.05965229342457295
Middle East & North Africa,2022-11-14,493379661,0.05393707017180803,0.13098488527205876,0.1099897005435595,0.06903534645858593,0.03686752228023175,0.011107666859296124,0.008919539673648828,0.4607161862783689,0.021938866013255662,0.0018823232358579128
East Asia & Pacific,2022-11-14,2362944397,0.17793153048769395,0.40916267986270943,0.3203890170204786,0.23422134231849975,0.11430549392173525,0.055603417222578284,0.044109665414876036,1.7757520448006745,0.04331102548294328,0.013711706479904951
North America,2022-11-14,376814276,0.20182943707435289,0.20186591818153013,0.20186163762623535,0.2018299565786022,0.20179555398401794,0.20177057937641288,0.20176980250075113,0.807008461933765,0.20175211548344124,0.09985980467470397
Other,2022-11-14,3675292,-0.10722750395118903,0.1384839369304801,0.1347440687829251,0.03293971216253317,-0.10722750395118903,-0.15744015229399783,-0.16228440423065182,-0.5024221809599422,-0.08373703015999036,0
Latin America & Caribbean,2022-11-21,660258572,0.09659203701375728,0.12350134956339173,0.12173118938634782,0.10535499761922458,0.08743573333446217,0.08130859668182022,0.07719821082338084,3.7211919191393563,0.07594269222733381,0.014150365320815554
South Asia,2022-11-21,1918999115,0.192614664238302,0.4505032364010734,0.3563052942301312,0.192614664238302,0.07173632296732547,0.0021305571256617817,-0.012455287162707824,0,0,5.137052916254211e-4
Sub-Saharan Africa,2022-11-21,1211214422,0.13602074090687627,0.2303337582719161,0.19580265408181843,0.13602074090687627,0.054314756914410116,0.010528675329552168,0.005175561816870733,0.22074602873753058,0.004598875598698553,5.780149140265108e-4
Europe & Central Asia,2022-11-21,923927595,0.22517985434176108,0.30596650846552426,0.29375582496162356,0.24533963157948327,0.20636078009875872,0.17874018838236494,0.1718104116196805,10.20540639479923,0.17297298974235983,0.058136914938664644
Middle East & North Africa,2022-11-21,493379661,0.05257769705952473,0.14808815260555913,0.11838063466876718,0.0719677858379858,0.03846215152749864,0.014408642404783513,0.011535468108813939,0.5074145036619874,0.02416259541247559,0.0017374044123801044
East Asia & Pacific,2022-11-21,2362944397,0.1766796215972208,0.4064351757297212,0.3617996133910459,0.21839036369335316,0.10845286397214747,0.05552152567758164,0.050381451390865195,1.7503200939724715,0.042690733999328566,0.013838666725089257
North America,2022-11-21,376814276,0.3190056365010981,0.31904324693753405,0.31903483795196697,0.3190056365010981,0.31896150463937734,0.3189361536988395,0.318930760951934,1.2756591924445315,0.3189147981111329,0.09508291559526795
Other,2022-11-21,3675292,-0.09393139739317691,0.19087267454598225,0.1536110577356815,0.03802827001945235,-0.09393139739317691,-0.15693639831712253,-0.16018140497756367,-0.5024221809599422,-0.08373703015999036,0.011672541936803933
Latin America & Caribbean,2022-11-28,660258572,0.11643135735859464,0.1890918371486473,0.13727589621731562,0.11643135735859464,0.0951581267062418,0.08605488826621913,0.08319672368217411,3.826256817865122,0.07808687383398208,0.021247433346461727
South Asia,2022-11-28,1918999115,0.1940999910776053,0.4612835407389452,0.3699160005757441,0.1958900007697855,0.08013289236418669,0.0035986588617830796,-0.006240211946356886,0,0,2.8290789493146796e-4
Sub-Saharan Africa,2022-11-28,1211214422,0.12980033490008072,0.23013363524196462,0.18480697385719794,0.12980033490008072,0.05306188194920707,0.008688797325329815,-0.006931557058376448,0.11906767726040098,0.0024805766095916874,6.015450169400311e-4
Europe & Central Asia,2022-11-28,923927595,0.30441215867110344,0.34650754248418963,0.3349443013090511,0.30441215867110344,0.23876024949168537,0.2095959737048348,0.20430022504328468,12.182353207699336,0.20648056284236158,0.05826073416499699
Middle East & North Africa,2022-11-28,493379661,0.04365543541873436,0.14020197154470135,0.11288181213454153,0.06440879060268825,0.0324265517403884,0.010288053025398043,0.006344812308399846,0.46509415353308325,0.02214734064443254,0.0016504531182934194
East Asia & Pacific,2022-11-28,2362944397,0.24597132929134924,0.5138677616252346,0.47584287297905964,0.28350475174165857,0.1504480083685814,0.0993999178811037,0.08388139329476635,1.729151589092075,0.042174429002245724,0.014703265994794375
North America,2022-11-28,376814276,0.3529580401535267,0.35298075670472906,0.3529768314232362,0.3529580401535267,0.3528967859313169,0.3528719062895753,0.352868286307164,1.411383501209459,0.3528458753023648,0.11149869491674992
Other,2022-11-28,3675292,-0.07088105035577258,0.22290659251493147,0.20790345891183634,0.029944103504298568,-0.08597726639264507,-0.14422390756448758,-0.1681224465542471,-0.5024221809599422,-0.08373703015999036,0
Latin America & Caribbean,2022-12-05,660258572,0.11032924732008033,0.12779866992465125,0.12317646301467165,0.11032924732008033,0.08605534753909276,0.0770021619603769,0.0723559657575455,3.0605196043241927,0.062459583761718215,0.025531512523854064
South Asia,2022-12-05,1918999115,0.19490178309091533,0.481527915075309,0.4208449211331719,0.21159730450349956,0.08525228104440519,0.018179676949423948,-9.278029136173666e-4,0,0,2.0104230220033219e-4
Sub-Saharan Africa,2022-12-05,1211214422,0.13180789400140386,0.23342817933065577,0.2141129799540983,0.13180789400140386,0.05933982694038515,0.008004229285251402,0.0037599567186325017,0.05640389145386761,0.0011750810719555753,6.488529080608983e-4
Europe & Central Asia,2022-12-05,923927595,0.4413810716813706,0.4491877723876321,0.4413810716813706,0.4413810716813706,0.34566614792273337,0.31823693310970336,0.29951188217335595,17.08936507957589,0.2896502555860321,0.06252827636347413
Middle East & North Africa,2022-12-05,493379661,0.021227824040082374,0.11506696909576411,0.09433203535834468,0.03930463903046045,0.0076630215163904615,-0.013024090091948843,-0.015473431689453662,-0.028035573229921208,-0.0013350272966629146,0.0021427717507795686
East Asia & Pacific,2022-12-05,2362944397,0.3047301027203471,0.6111153753429757,0.5465405064914961,0.3242318415953388,0.2006260008341921,0.1378355353418747,0.0946020053739731,2.561933343300541,0.06248617910489126,0.017048983484819598
North America,2022-12-05,376814276,0.35552743817927945,0.35555010367048395,0.3555486092269655,0.35552743817927945,0.35549073687205046,0.35546311901675204,0.35546051837254306,1.4217865040935627,0.35544662602339067,0.07859123681396826
Other,2022-12-05,3675292,-0.12859081556748359,0.1675275274139121,0.125642113897644,-0.027036608454247185,-0.14081889371245657,-0.22995804413367177,-0.24226323204357586,-0.9024781712445689,-0.15041302854076147,0.0038908473122679773
Latin America & Caribbean,2022-12-12,660258572,0.10656569206349273,0.12726431596701382,0.12530215707113102,0.10657822040635817,0.08439121160929991,0.07267127205896953,0.0719037686512495,2.8731308974646614,0.05863532443805432,0.026721500860726423
South Asia,2022-12-12,1918999115,0.19744161316371625,0.5177344376857487,0.4674150960985729,0.22005773444164678,0.07686091623745664,0.014479812142747473,0.008705613676262042,0,0,3.052632986753618e-4
Sub-Saharan Africa,2022-12-12,1211214422,0.13281416640973248,0.25622055169055385,0.23598958948726725,0.13948885424328294,0.06759569932343945,0.016810595297053647,0.012184217932774207,0.24424841829190808,0.005088508714414752,0.0011677535986274773
Europe & Central Asia,2022-12-12,923927595,0.5488333485219187,0.5488333485219187,0.5488333485219187,0.5488333485219187,0.43079740089302465,0.3993733756066174,0.38439092100406774,21.391794674799126,0.3625727910982902,0.07016653723823456
Middle East & North Africa,2022-12-12,493379661,0.026839173171879165,0.14318995262733483,0.11696138706571105,0.043476712274560715,0.007834629682523481,-0.012614054807689153,-0.01520313371966447,-0.006632177762429346,-3.1581798868711165e-4,0.0024613904787615477
East Asia & Pacific,2022-12-12,2362944397,0.35369145104925354,0.68925023927805,0.641421280761093,0.4164675771330658,0.2848598970862453,0.22683879870904067,0.19933666926661542,2.521381031843482,0.061497098337645904,0.02208503089038197
North America,2022-12-12,376814276,0.3054653257811001,0.3055192909883725,0.30551015429074885,0.3054702819488611,0.3054458930862019,0.30543255898427984,0.3054300207496947,1.22173342239223,0.3054333555980575,0.12586704650224026
Other,2022-12-12,3675292,-0.13799454186571047,0.17522561399232348,0.1245219588324092,-0.014677402917219447,-0.14114300049379566,-0.20818171647499584,-0.24418648562890924,-0.9024781712445689,-0.15041302854076147,0.007781694624535955
Latin America & Caribbean,2022-12-19,660258572,0.1332534903793371,0.15889765205221162,0.15263272629045982,0.1332534903793371,0.1101874812947825,0.09817718527176875,0.09675188508702567,3.936343144559889,0.08033353356244671,0.03976790474747521
South Asia,2022-12-19,1918999115,0.20351177269318288,0.521039101708583,0.4737273877757807,0.2388321213651178,0.0805409921224803,0.013864733778241297,0.006583669891745793,0,0,2.158937941980239e-4
Sub-Saharan Africa,2022-12-19,1211214422,0.13432616582082102,0.2517524323476982,0.22400875961525415,0.13432616582082102,0.05187801036777149,0.009621513038043084,0.002030885286036339,-0.002021530998469775,-4.2115229134786976e-5,4.128088230442157e-4
Europe & Central Asia,2022-12-19,923927595,0.6392661547215476,0.6444217298363112,0.6392661547215476,0.6392661547215476,0.5324691507196677,0.49907382161394664,0.4787717187987314,27.076964965968664,0.4589316095926892,0.08222668141002976
Middle East & North Africa,2022-12-19,493379661,0.019802818558228203,0.16047216472743675,0.11577904929701988,0.04191263914538431,0.007984625580154612,-0.015630876102576845,-0.01737970218493014,-0.015996163279456854,-7.61722060926517e-4,0.002374236501005663
East Asia & Pacific,2022-12-19,2362944397,0.5141914869730592,0.7339355325057445,0.6780185805197775,0.5141914869730592,0.3394302430415626,0.2549064929023239,0.2379832883916575,2.5679814875520854,0.06263369481834355,0.029327901277737937
North America,2022-12-19,376814276,0.3384130167262818,0.3384800361838095,0.3384693013845533,0.33842215602611586,0.3383941183285648,0.3383775808237505,0.3383715679180597,1.3535149020757193,0.33837872551892983,0.11115741273029688
Other,2022-12-19,3675292,-0.14800341788967525,0.1468992960803722,0.07122546837656796,-0.05138384443474112,-0.15199313009632434,-0.2346310920529645,-0.24763614148480168,-0.9024781712445689,-0.15041302854076147,0
Latin America & Caribbean,2022-12-26,660258572,0.12293772121472661,0.15269096016609726,0.14840925926710943,0.1309615651371632,0.10994135626455841,0.10053726646370285,0.0959819298936983,4.219042995672159,0.08610291827902365,0.035354482304244886
South Asia,2022-12-26,1918999115,0.2053459537715723,0.5334804987483869,0.4960432264739461,0.23087008948475427,0.08435459391698687,0.016571463226249524,0.007902681487542347,0,0,1.7868689845643832e-4
Sub-Saharan Africa,2022-12-26,1211214422,0.14375228086266886,0.2461901448513551,0.20573059596619026,0.14375228086266886,0.05942124133227234,0.015823335123912853,0.006690156078707148,0.19805157263192,0.004126074429831666,1.7701242332135967e-4
Europe & Central Asia,2022-12-26,923927595,0.5596309791794591,0.5608525617178264,0.5596309791794591,0.5596309791794591,0.4515189620875063,0.4211610908834632,0.40328558486607263,22.539593336601047,0.38202700570510245,0.09257078202107386
Middle East & North Africa,2022-12-26,493379661,0.024788135798494183,0.16296543888041823,0.1372800571117363,0.044324575014518586,0.011436763732761852,-0.01748961189810635,-0.021394254616388247,-0.05977583582659914,-0.0028464683726951968,0.0021427717507795686
East Asia & Pacific,2022-12-26,2362944397,0.5633174409065422,0.8139337001952571,0.7627666352843001,0.5633174409065422,0.38254489765130406,0.31006026199414816,0.28798754391639136,2.5507294039493265,0.06221291229144699,0.06199291028006361
North America,2022-12-26,376814276,0.4103727855842216,0.410418485589948,0.4104159131354209,0.4103727855842216,0.4103438929127846,0.4103138475533426,0.41031175526608926,1.6412504366573688,0.4103126091643422,0.12946882086813505
Other,2022-12-26,3675292,-0.1320627596517476,0.11814585759646198,0.09533748089941298,-0.030518628937852236,-0.15428113930895346,-0.21484467174176736,-0.2325913310620174,-0.9024781712445689,-0.15041302854076147,0.0038908473122679773
Latin America & Caribbean,2023-01-02,660258572,0.08739483165506566,0.12541920782426774,0.11823044066603178,0.09711318813256915,0.07459339124002412,0.06431659892265817,0.063610854110624,2.282536224741958,0.04658237193350934,0.04383570502133518
South Asia,2023-01-02,1918999115,0.2211391418773546,0.529222912905186,0.45572382461660893,0.22893272230778902,0.0891752890874812,0.02166412015422468,-0.0025034373182773366,0,0,1.4148000271485274e-4
Sub-Saharan Africa,2023-01-02,1211214422,0.10501813592638323,0.22877832635370718,0.2083509606130985,0.12669520569560477,0.05775765304262638,0.009458080644152713,0.0023823917303473097,-0.04242377795242832,-8.838287073422567e-4,2.006250879994888e-4
Europe & Central Asia,2023-01-02,923927595,0.36192166781337587,0.4210729444541318,0.411564822945645,0.36283314270231065,0.31180033212712355,0.29244998545565193,0.2843243926467169,15.934774659144518,0.27008092642617826,0.08958656549272132
Middle East & North Africa,2023-01-02,493379661,-0.03143689233734509,0.12078391868963576,0.07814960442455746,-0.0016194195257691498,-0.033780944170836526,-0.05993799102581979,-0.06790410719218311,-0.630990667924676,-0.030047174663079802,0.0021715528318059303
East Asia & Pacific,2023-01-02,2362944397,0.7676281934477683,0.9372757875136286,0.8231967737918541,0.7676281934477683,0.4395692452086877,0.25901531403717426,0.129760226046256,2.3941087126712834,0.05839289543100691,0.14257635534197463
North America,2023-01-02,376814276,0.19113943066496863,0.1911733117384187,0.19116834625257415,0.19113943066496863,0.1910902167735735,0.19106114988360356,0.19105869363766723,0.7642097914790511,0.19105244786976278,0.10732847075040225
Other,2023-01-02,3675292,-0.06773176752851157,0.18730013091143566,0.1557320812977919,0.02839292406092603,-0.08552900541530878,-0.13837875448891257,-0.16860679083047395,-0.514730173737576,-0.085788362289596,0.0038908473122679773
Latin America & Caribbean,2023-01-09,660258572,0.05029446825926063,0.08244318049670475,0.07969214199275124,0.05756136639510185,0.04018573532363646,0.02924699338585178,0.026039515681769543,0.8572865222104601,0.01749564331041755,0.040785384911291994
South Asia,2023-01-09,1918999115,0.21810502720933375,0.5212081009508641,0.4729475363634666,0.21900662278465746,0.0915278728269522,0.01819490740206534,-0.007648474740562915,0,0,1.638354064587466e-4
Sub-Saharan Africa,2023-01-09,1211214422,0.1970523801419629,0.32682280981020556,0.30261640094644815,0.1970523801419629,0.11436046658196895,0.0627004629566025,0.05426508219047071,0.6354318985619721,0.01323816455337442,1.7701242332135967e-4
Europe & Central Asia,2023-01-09,923927595,0.20248075591934678,0.27757964641560096,0.26599206251178387,0.21051014347591168,0.16730217279013876,0.14134956033271373,0.13787998825949807,8.335359850432619,0.14127728560055286,0.08347883580639238
Middle East & North Africa,2023-01-09,493379661,-0.034004283880980056,0.04860356486721468,0.04217660952064492,6.325256357007247e-4,-0.034004283880980056,-0.06191103697940755,-0.06524548676980496,-0.6792293811942597,-0.032344256247345694,0.0025189526408142715
East Asia & Pacific,2023-01-09,2362944397,0.7059609133162742,0.8541566994142984,0.8259004884851131,0.7059609133162742,0.4032127429383466,0.3075736598192571,0.262461675410748,2.3012796134003075,0.05612877105854409,0.18094251415430154
