custom_regions,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Oceania,2021-08-30,43430556,-33.6451123356449,-6.294311757142092,-7.985954389476054,-18.632413023442012,-33.6451123356449,-40.16367791328542,-40.60607085625735,-574.0682302453488,-24.95948827153691,4.966578522887588
European Union,2021-08-30,447045744,192.16625030730648,192.16625030730648,192.16625030730648,192.16625030730648,192.16625030730648,192.16625030730648,192.16625030730648,5188.488758297275,192.16625030730648,169.0164052503167
North America,2021-08-30,370982987,214.59047183474615,214.59047183474615,214.59047183474615,214.59047183474615,214.59047183474615,214.59047183474615,214.59047183474615,429.1809436694923,214.59047183474615,178.74727797153676
Latin America and Caribbean,2021-09-06,658737988,312.1685842157275,319.009133546387,318.2250960787291,315.4921936929364,308.7068466481383,305.3336654306618,304.5617297419711,13472.868327346096,280.6847568197103,217.41274918954073
Asia,2021-09-06,4678110154,163.74897980664468,228.73943341656235,224.51509762202642,184.19209613879278,139.20107421290902,88.82244714418604,78.93936514536082,524.9799635160999,10.499599270322,22.55520955966499
Oceania,2021-09-06,43430556,-34.07160597799624,-6.414677706763178,-8.09604914854792,-19.250056235015478,-34.07160597799624,-40.61137819685744,-41.02003495450213,-587.4436199025303,-25.54102695228392,5.357996491379634
European Union,2021-09-06,447045744,194.92515254721908,194.92515254721908,194.92515254721908,194.92515254721908,194.92515254721908,194.92515254721908,194.92515254721908,5262.979118774916,194.92515254721908,169.76621487158891
North America,2021-09-06,370982987,220.24526816381137,220.24526816381137,220.24526816381137,220.24526816381137,220.24526816381137,220.24526816381137,220.24526816381137,440.49053632762275,220.24526816381137,181.48379025262417
Latin America and Caribbean,2021-09-13,658737988,315.3736935898743,322.261975600077,321.6215799903516,318.68413729693043,311.86933416061163,308.4213332088801,307.70325795810226,13596.086592198077,283.2518040041266,219.20086498285667
Asia,2021-09-13,4678110154,167.06174068544456,234.33553845462197,228.14443286923787,187.53311999963285,141.61774479793544,91.32458963992264,80.85652252187433,556.4838252692057,11.129676505384115,23.052248133673736
Oceania,2021-09-13,43430556,-34.294606945733946,-5.782782805151821,-7.969767285212549,-19.092867845775096,-34.294606945733946,-40.8653937127024,-41.25834462808326,-596.321807175289,-25.92703509457778,5.670550629530662
European Union,2021-09-13,447045744,197.25373193408606,197.25373193408606,197.25373193408606,197.25373193408606,197.25373193408606,197.25373193408606,197.25373193408606,5325.850762220323,197.25373193408606,170.54130333770345
North America,2021-09-13,370982987,225.70868105350613,225.70868105350613,225.70868105350613,225.70868105350613,225.70868105350613,225.70868105350613,225.70868105350613,451.41736210701225,225.70868105350613,185.14622235223956
Latin America and Caribbean,2021-09-20,658737988,318.18218531746936,325.1480462030755,324.63793516752884,321.42623293451004,314.65105603181695,311.13397214755366,310.50753259223995,13702.322323472536,285.46504840567786,220.9293965397767
Asia,2021-09-20,4678110154,170.28638415140952,239.3969601260169,231.5746485185918,190.92347019380995,143.97543725732436,93.58811468295808,82.71080251261961,586.3266067893667,11.726532135787332,23.474705094912707
Oceania,2021-09-20,43430556,-34.49245061578292,-5.157781572453471,-7.444022353044466,-19.21861815235654,-34.49245061578292,-41.314566694938044,-41.48191468118269,-607.5852275544348,-26.41674902410586,6.057391175619918
European Union,2021-09-20,447045744,199.2845789260328,199.2845789260328,199.2845789260328,199.2845789260328,199.2845789260328,199.2845789260328,199.2845789260328,5380.683631002886,199.2845789260328,171.3895413649958
North America,2021-09-20,370982987,230.82868196889385,230.82868196889385,230.82868196889385,230.82868196889385,230.82868196889385,230.82868196889385,230.82868196889385,461.6573639377877,230.82868196889385,189.026994652992
Latin America and Caribbean,2021-09-27,658737988,320.72823727734885,327.7304292602774,327.4249394281957,323.9125513139967,317.069318099877,313.5702734659272,312.99608034550414,13796.933281104824,287.4361100230172,222.52638839262852
Asia,2021-09-27,4678110154,173.306281563568,244.0781973680983,234.73273260119615,193.93065750806352,146.8284048063008,95.82380290752582,84.34476867179119,614.4364021819846,12.28872804363969,23.80471021432615
Oceania,2021-09-27,43430556,-34.02070366733463,-3.727543598444989,-6.920847539014543,-18.362791655852362,-34.02070366733463,-40.85609989747641,-41.20203192538774,-605.0975460595915,-26.308588959112672,6.527108855494889
