region,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Australia and New Zealand,2021-03-15,30914517,16.547672552175936,16.547672552175936,16.547672552175936,16.547672552175936,16.547672552175936,16.547672552175936,16.547672552175936,33.09534510435187,16.547672552175936,0
Western Europe,2021-03-15,198599053,-353.25197017322853,-353.25197017322853,-353.25197017322853,-353.25197017322853,-353.25197017322853,-353.25197017322853,-353.25197017322853,-3179.2677315590568,-353.25197017322853,579.001
Eastern Europe,2021-03-15,292475148,3073.3871154630615,3073.3871154630615,3073.3871154630615,3073.3871154630615,3073.3871154630615,3073.3871154630615,3073.3871154630615,30733.871154630615,3073.3871154630615,1585.286
Northern America,2021-03-15,371107718,153.8332467600592,154.16880591680876,154.08710361300922,153.9649016864461,153.8332467600592,153.76033585987022,153.74417769435001,769.8533603130229,153.9706720626046,1245
South-eastern Asia,2021-03-15,674675391,1238.60024483666,1969.9513242911557,1889.1085514084907,1508.6793698441643,945.4284430527908,637.2649152553137,593.0067660352685,4585.4664834727855,416.86058940661684,197.772
Eastern Asia,2021-03-15,1658782555,-263.8753197821932,1947.4386329221065,1198.0095737145973,442.50185876669264,-453.52513395957476,-1391.0959431134738,-2140.520835520737,-540.2393798596061,-77.177054265658,51.571
Polynesia,2021-03-15,633057,-0.6669180165635216,-0.015618120382496678,-0.10183234568261511,-0.45937491313922807,-0.8841891741143674,-1.2409281541343655,-1.444489723729977,-7.135100376079645,-0.7927889306755161,0
Northern Europe,2021-03-15,106727166,-181.66168395877824,-180.06964082950597,-180.3528854018539,-181.07948406069877,-181.88707893796015,-182.35288274808067,-182.4595732294334,-2540.43137206068,-181.45938371862002,217.714
Northern Africa,2021-03-15,250635265,801.3607078233548,1027.4181058124675,1008.5839795054931,898.6020197008469,773.9300761852612,682.8809282351081,660.8712446084334,3263.5969304714326,466.22813292449035,101.572
Melanesia,2021-03-15,11328580,-2.3003517447902224,27.485618931809054,22.508402271958143,10.704652552143067,-2.422184337200285,-9.196237035174555,-13.13210053010278,0,0,1.429
Micronesia,2021-03-15,554402,-0.11496568292826444,0.7968813937800988,0.6200889688142812,0.20266787259205893,-0.32491715390121984,-0.7061216822163295,-0.7409307624713904,0,0,0
Central Asia,2021-03-15,75250695,75.343056035455,90.67466682645501,88.711400197615,82.663938729455,74.15789270227502,65.41412020865498,62.14134795463495,403.287011985975,80.657402397195,9.286
Other,2021-03-15,25637123,-30.83324976016832,-30.83324976016832,-30.83324976016832,-30.83324976016832,-30.83324976016832,-30.83324976016832,-30.83324976016832,-61.66649952033664,-30.83324976016832,8.571
Latin America and the Caribbean,2021-03-22,658613257,5329.238086727449,5492.599662943838,5460.532442491479,5399.807122840112,5291.467026316609,5223.2526330450155,5214.210924801925,219559.9170926341,4879.109268725202,3921.4320000000002
Southern Asia,2021-03-22,1962272390,4713.094966724448,9926.42097229545,9229.04431157357,6702.0792230512225,4098.345732480514,2028.952213917905,1022.4421079011865,-611.6303210269435,-67.95892455854928,339.571
Sub-Saharan Africa,2021-03-22,1121670004,3422.955611755308,4703.691775167098,4105.780115629008,3422.955611755308,1465.2486982874489,654.8869764986424,451.1276451706615,8097.172072450991,165.24840964185697,202.864
Southern Europe,2021-03-22,150192351,810.5956046644291,811.3910531121876,811.2753864163958,810.9130483907837,810.5668515001373,810.3456084900241,810.2837285056274,12967.850537157923,810.4906585723702,783.573
Western Asia,2021-03-22,284170120,1392.335646333936,1839.0420475044466,1669.3727572994305,1404.9053340822593,1095.838603310664,856.9548388494871,773.415327470451,1678.456887313061,93.24760485072562,374.858
Australia and New Zealand,2021-03-22,30914517,7.347672552175846,7.347672552175846,7.347672552175846,7.347672552175846,7.347672552175846,7.347672552175846,7.347672552175846,14.695345104351691,7.347672552175846,0
Western Europe,2021-03-22,198599053,-166.08054160179753,-166.08054160179753,-166.08054160179753,-166.08054160179753,-166.08054160179753,-166.08054160179753,-166.08054160179753,-1494.7248744161777,-166.08054160179753,545.571
Eastern Europe,2021-03-22,292475148,3337.072829748777,3337.072829748777,3337.072829748777,3337.072829748777,3337.072829748777,3337.072829748777,3337.072829748777,33370.728297487774,3337.072829748777,1674.573
Northern America,2021-03-22,371107718,292.7727396735039,293.15352751415367,293.08287107712334,292.9588698258569,292.7727396735039,292.71135542282764,292.7001016193798,1464.424788884462,292.8849577768924,1059.286
South-eastern Asia,2021-03-22,674675391,1367.5949247470433,2191.3742766692253,2097.786510659136,1575.962634298698,1038.2836564017828,729.281761608133,663.5187819402769,4585.4664834727855,416.86058940661684,186.857
Eastern Asia,2021-03-22,1658782555,-140.4919812255326,1852.5918340865628,1436.037816466508,533.6618325964074,-421.97440327094364,-1257.4796826562308,-1998.880884627685,-584.0393798595981,-83.43419712279973,37.714
Polynesia,2021-03-22,633057,-0.8063859337263276,-0.03184751667617755,-0.07071417648890627,-0.4363147640934252,-0.8479234646897068,-1.2197223367670065,-1.390306860651686,-7.135100376079645,-0.7927889306755161,0.5
Northern Europe,2021-03-22,106727166,-98.61871599095115,-97.00419091013163,-97.23470116756903,-98.0858267807304,-98.892705206085,-99.31811818886494,-99.43046204855901,-1376.0313720607014,-98.28795514719296,143.428
