custom_regions,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
European Union,2022-02-28,447593544,-112.25761635735086,-112.25761635735086,-112.25761635735086,-112.25761635735086,-112.25761635735086,-112.25761635735086,-112.25761635735086,-3030.955641648473,-112.25761635735086,1698.287
North America,2022-02-28,375152636,577.304156801777,577.304156801777,577.304156801777,577.304156801777,577.304156801777,577.304156801777,577.304156801777,1154.608313603554,577.304156801777,1994.571
Latin America and Caribbean,2022-03-07,655119303,779.010848563293,918.5031127001523,896.0843532636566,816.9287605585796,725.9746780952491,651.8998719702678,606.9951977181319,21649.697744824913,451.03536968385237,1121.573
Asia,2022-03-07,4666863690,14750.725241851007,20515.477955641396,19518.03024675924,15451.941878820813,11648.59458760227,9165.606421747972,7788.596911756607,96558.06956179436,1970.572848199885,1914.86
Oceania,2022-03-07,44446737,58.83342751548277,82.94510600670027,79.26588730802298,66.82233220350467,49.0343729222304,35.00413062951241,31.30968229235771,778.1955858749184,33.834590690213844,45.143
European Union,2022-03-07,447593544,185.26993408081282,185.26993408081282,185.26993408081282,185.26993408081282,185.26993408081282,185.26993408081282,185.26993408081282,5002.288220181946,185.26993408081282,1486.356
North America,2022-03-07,375152636,140.6879161307537,140.6879161307537,140.6879161307537,140.6879161307537,140.6879161307537,140.6879161307537,140.6879161307537,281.3758322615074,140.6879161307537,1424.714
Latin America and Caribbean,2022-03-14,655119303,594.9263668946485,756.0352507840888,740.0808231701814,645.5947427523845,559.5901245527456,496.96497205921145,439.83039843235275,14913.469173396312,310.6972744457565,914.148
Asia,2022-03-14,4666863690,9555.768430436096,16346.891221375992,15902.370751620845,12819.762439185475,9364.669369710944,7357.669466666764,6886.943189091338,87223.95869100672,1780.080789612382,1797.286
Oceania,2022-03-14,44446737,87.14427928005868,111.01753036276406,107.82538134577139,94.95545103605784,79.12970528102815,65.47378790993255,63.46979396480772,1543.1098715892044,67.09173354735671,32.23866666666667
European Union,2022-03-14,447593544,564.66993408081,564.66993408081,564.66993408081,564.66993408081,564.66993408081,564.66993408081,564.66993408081,15246.08822018187,564.66993408081,1175.143
North America,2022-03-14,375152636,109.17363041646628,109.17363041646628,109.17363041646628,109.17363041646628,109.17363041646628,109.17363041646628,109.17363041646628,218.34726083293256,109.17363041646628,1274.571
Latin America and Caribbean,2022-03-21,655119303,412.21475976520065,560.842407000832,549.0170092623201,458.5767955765974,373.7128737909468,293.6134602669613,291.80238217936125,7284.554887682303,151.761560160048,701.2406666666666
Asia,2022-03-21,4666863690,7764.901102197169,16617.9968234692,16058.912409364466,12378.833763965567,7764.901102197169,7087.482460696457,6382.186913769129,81319.34956179459,1659.5785624856037,1592.7160000000001
Oceania,2022-03-21,44446737,78.63614493337913,103.81592365704115,98.15687185107485,87.48093782491405,71.5165434830395,59.302846011651205,56.94093097453337,1364.3670144463472,59.32030497592814,35.715
European Union,2022-03-21,447593544,934.4985055093962,934.4985055093962,934.4985055093962,934.4985055093962,934.4985055093962,934.4985055093962,934.4985055093962,25231.4596487537,934.4985055093962,1091.574
North America,2022-03-21,375152636,-144.7692267263883,-144.7692267263883,-144.7692267263883,-144.7692267263883,-144.7692267263883,-144.7692267263883,-144.7692267263883,-289.5384534527766,-144.7692267263883,1023.428
Latin America and Caribbean,2022-03-28,655119303,404.50848465632646,611.1580926690845,590.7160071926329,496.87294672940743,402.077046745032,308.69692476065416,297.4755505473793,9773.24060196771,203.60917920766062,547.002
Asia,2022-03-28,4666863690,15069.838362544364,22350.109761074196,21825.97485348175,16600.30386248702,11676.127832184531,8564.423885385735,8328.589586726477,115118.98956179435,2349.3671339141706,1866.5720000000001
Oceania,2022-03-28,44446737,89.81710276852448,108.94086819991142,108.33290844701786,97.80840356681365,79.90042302891202,64.41538767058572,61.605352715937755,1470.1670144463467,63.92030497592812,38.143
European Union,2022-03-28,447593544,1171.3756483665247,1171.3756483665247,1171.3756483665247,1171.3756483665247,1171.3756483665247,1171.3756483665247,1171.3756483665247,31627.14250589617,1171.3756483665247,1069.715
North America,2022-03-28,375152636,-120.31208386924585,-120.31208386924585,-120.31208386924585,-120.31208386924585,-120.31208386924585,-120.31208386924585,-120.31208386924585,-240.6241677384917,-120.31208386924585,769.143
Latin America and Caribbean,2022-04-04,655119303,23.48606192956513,236.19016826897007,218.690802776091,112.21992167973441,18.756572801426213,-40.23488556527504,-51.96385004912503,-4078.4534072487695,-84.9677793176827,473.43
Asia,2022-04-04,4666863690,5934.4288525549655,15666.322923535397,14830.471157543632,11746.648283744687,5934.4288525549655,4515.925894586603,3902.3576466069226,55244.88540704089,1127.4466409600182,975.432
Oceania,2022-04-04,44446737,74.30219787748354,100.40205747305225,98.04245603173014,88.79164432882364,73.92352161197547,61.88335214159487,59.83085491922299,1347.9384430177752,58.6060192616424,32.929
European Union,2022-04-04,447593544,1323.7197036660689,1323.7197036660689,1323.7197036660689,1323.7197036660689,1323.7197036660689,1323.7197036660689,1323.7197036660689,35740.43199898386,1323.7197036660689,1029.002
North America,2022-04-04,375152636,-91.74065529782065,-91.74065529782065,-91.74065529782065,-91.74065529782065,-91.74065529782065,-91.74065529782065,-91.74065529782065,-183.4813105956413,-91.74065529782065,655.143
Latin America and Caribbean,2022-04-11,655119303,-29.26746987036193,170.24171113602887,162.69397823898944,55.613157061672005,-47.670777641392334,-108.1214209615927,-124.55424398151315,-6188.624835820128,-128.929684079586,338.287
Asia,2022-04-11,4666863690,6495.801729754578,19173.982952151517,16103.336248900287,12952.338024778415,6495.801729754578,5224.856994275617,5151.123203122954,45368.5854070409,925.88949810287545,873.143
Oceania,2022-04-11,44446737,67.22441643336701,91.67306782979828,90.8206970819421,80.04991723838538,66.51712205332052,53.68508674934254,52.404188805630014,1163.281300160633,50.577447833071,39.429
European Union,2022-04-11,447593544,1278.6511322375022,1278.6511322375022,1278.6511322375022,1278.6511322375022,1278.6511322375022,1278.6511322375022,1278.6511322375022,34523.58057041256,1278.6511322375022,1039
North America,2022-04-11,375152636,-36.826369583531616,-36.826369583531616,-36.826369583531616,-36.826369583531616,-36.826369583531616,-36.826369583531616,-36.826369583531616,-73.65273916706323,-36.826369583531616,558.7139999999999
Latin America and Caribbean,2022-04-18,655119303,55.485999062708004,225.53439338265144,207.22141614010766,129.3977829213807,39.307752464972914,-31.631692783489193,-97.00616759921773,-1173.7676929630804,-24.453493603397508,226.574
Asia,2022-04-18,4666863690,5699.462071878804,18577.03517833142,16684.220692037354,12150.942680577235,5699.462071878804,4463.585288958232,3813.94945026324,39340.325407040815,802.8637838171595,638.001
Oceania,2022-04-18,44446737,73.42622269348799,97.98216716850717,96.63980401956226,84.9770186706926,70.79295380448056,62.59646822156652,61.63020338971554,1395.9098715892032,60.69173354735666,46.714999999999996
European Union,2022-04-18,447593544,1100.3368465232109,1100.3368465232109,1100.3368465232109,1100.3368465232109,1100.3368465232109,1100.3368465232109,1100.3368465232109,29709.094856126692,1100.3368465232109,676.7139999999999
North America,2022-04-18,375152636,-26.283512440677185,-26.283512440677185,-26.283512440677185,-26.283512440677185,-26.283512440677185,-26.283512440677185,-26.283512440677185,-52.56702488135437,-26.283512440677185,488.71500000000003
Latin America and Caribbean,2022-04-25,655119303,-129.28454261550704,58.619108809539426,36.640056855418905,-44.83741095629836,-149.63178903128284,-222.7891096407821,-231.20325642006378,-11354.339121534573,-236.54873169863694,240.144
Asia,2022-04-25,4666863690,4359.09911436254,17362.686896786072,14973.249997701041,10419.72673976642,4359.09911436254,3302.2889235590255,3186.348098847361,30647.1654070408,625.4523552457306,504.858
Oceania,2022-04-25,44446737,69.68662099356239,95.7813198768747,95.39578355867653,83.80666591372987,68.03451161341691,58.3498953549964,57.19498050144582,1322.3098715892038,57.49173354735669,44.858000000000004
European Union,2022-04-25,447593544,991.7511322374916,991.7511322374916,991.7511322374916,991.7511322374916,991.7511322374916,991.7511322374916,991.7511322374916,26777.280570412273,991.7511322374916,929.685
North America,2022-04-25,375152636,185.68791613075373,185.68791613075373,185.68791613075373,185.68791613075373,185.68791613075373,185.68791613075373,185.68791613075373,371.37583226150747,185.68791613075373,438.28499999999997
Latin America and Caribbean,2022-05-02,655119303,283.09694126628665,547.9412069201588,511.7931656106985,401.9188210066917,283.09694126628665,218.99795775727682,208.78484035491456,9089.66825173747,189.36808857786397,253.573
Asia,2022-05-02,4666863690,3607.395157844723,21664.018648130623,18503.565862437954,11063.712530383222,3607.395157844723,2108.599737046804,1633.9232871169802,24551.93121349249,501.05982068352023,666.0236666666667
Oceania,2022-05-02,44446737,92.98996018408714,118.56697777011394,116.97653267205736,104.22509354769979,90.9226574358004,80.62207244734296,79.75109194189783,1836.1955858749138,79.83459069021364,47.571
European Union,2022-05-02,447593544,951.0835746338194,951.0835746338194,951.0835746338194,951.0835746338194,951.0835746338194,951.0835746338194,951.0835746338194,25679.256515113124,951.0835746338194,782.572
North America,2022-05-02,375152636,219.0307732736109,219.0307732736109,219.0307732736109,219.0307732736109,219.0307732736109,219.0307732736109,219.0307732736109,438.0615465472218,219.0307732736109,405.28499999999997
Latin America and Caribbean,2022-05-09,655119303,436.4083460796477,792.8117712470436,712.5444526376407,538.9802489463025,414.89495898697794,331.7152780556692,313.5774318640814,14566.353966023178,303.4657076254829,172.001
Asia,2022-05-09,4666863690,5205.217165010137,21853.483240199006,21673.85154025231,12956.790040834918,5205.217165010137,2653.3230167250235,2465.6180131789993,36111.451213492495,736.9683921120917,275.572
Oceania,2022-05-09,44446737,98.41342536292831,125.34822261944242,123.2554712686542,110.1974213547161,95.80900602264605,87.00835921894237,85.20621453119143,2001.1384430177743,87.00601926164236,44.285999999999994
European Union,2022-05-09,447593544,951.5550032052475,951.5550032052475,951.5550032052475,951.5550032052475,951.5550032052475,951.5550032052475,951.5550032052475,25691.985086541685,951.5550032052475,671.428
North America,2022-05-09,375152636,418.65934470218497,418.65934470218497,418.65934470218497,418.65934470218497,418.65934470218497,418.65934470218497,418.65934470218497,837.3186894043699,418.65934470218497,578.571
Latin America and Caribbean,2022-05-16,655119303,362.48291263450403,693.122947828865,596.1942604429083,435.15195187498205,314.69908573532433,232.2264601753317,219.02997434387777,9708.63968030889,202.2633266731019,209.55033333333333
Asia,2022-05-16,4666863690,5395.65478634578,24214.96972079859,22008.714108375712,13641.808130904326,5395.65478634578,2794.79259405832,2356.5555866256436,29392.571213492498,599.8483921120918,233.861
Oceania,2022-05-16,44446737,74.0258501745153,102.96492603608242,95.76622770981406,88.1790335055194,72.24726745768368,62.0366040713468,59.53931701485471,1495.795585874914,65.03459069021365,52.143
European Union,2022-05-16,447593544,841.5264317766784,841.5264317766784,841.5264317766784,841.5264317766784,841.5264317766784,841.5264317766784,841.5264317766784,22721.213657970315,841.5264317766784,555
North America,2022-05-16,375152636,415.45934470218816,415.45934470218816,415.45934470218816,415.45934470218816,415.45934470218816,415.45934470218816,415.45934470218816,830.9186894043763,415.45934470218816,334.572
Latin America and Caribbean,2022-05-23,655119303,267.4814810277334,604.4391843812249,515.2346550928212,364.9434155494182,205.94147942614526,140.89278215256297,129.7156551311837,4549.668251737383,94.78475524452881,194.002
Asia,2022-05-23,4666863690,11620.21798038101,42361.04370118053,36390.1670996445,22032.50898259285,6822.647603295654,2874.676171815265,2380.3071569635076,31869.451213492448,650.3969635406622,240.85999999999999
Oceania,2022-05-23,44446737,83.26649955115325,109.2152650076986,108.93799159880227,94.2834736854769,79.89707320819431,69.80637205921336,68.8690024385745,1700.8241573034902,73.94887640449957,50.714
European Union,2022-05-23,447593544,260.49786034809665,260.49786034809665,260.49786034809665,260.49786034809665,260.49786034809665,260.49786034809665,260.49786034809665,7033.44222939861,260.49786034809665,490.998
North America,2022-05-23,375152636,333.0022018450421,333.0022018450421,333.0022018450421,333.0022018450421,333.0022018450421,333.0022018450421,333.0022018450421,666.0044036900842,333.0022018450421,417.285
Latin America and Caribbean,2022-05-30,655119303,402.12760215986543,620.0998761639404,585.5834217805972,464.2274800034359,364.8482601947885,292.33281644665357,272.20346190520405,9704.868251737384,202.18475524452882,199.289
Asia,2022-05-30,4666863690,5455.037922649731,25432.792280701695,23396.84297421297,14954.750326954798,5455.037922649731,3264.078088461889,2785.2558034876433,30997.07122104542,632.5932902254167,247.861
Oceania,2022-05-30,44446737,95.1622638803908,118.28773215135797,115.60255830372795,106.33239377999034,91.22451350018184,81.00947492310287,76.9376340137113,1886.1384430177786,82.00601926164255,56.571999999999996
European Union,2022-05-30,447593544,617.6150032052354,617.6150032052354,617.6150032052354,617.6150032052354,617.6150032052354,617.6150032052354,617.6150032052354,16675.605086541356,617.6150032052354,400.428
North America,2022-05-30,375152636,519.0132469919472,593.7995214945302,581.1784639254254,549.4111545634493,510.3646766534778,466.32729538848434,457.9355663717805,980.0815980629715,490.04079903148573,387.71399999999994
Latin America and Caribbean,2022-06-06,655119303,703.6670665869311,927.3671228800343,908.2240245232917,777.9682956469929,661.7983044662749,596.0402374717189,580.7304693558336,24447.96944989414,509.3326968727946,173.716
Asia,2022-06-06,4666863690,7510.506612218905,27573.5693273487,22721.577588628734,14367.285659630523,6753.738784296131,3410.6887960788863,3085.839854810203,38529.74864040026,786.3214008244952,240.858
Oceania,2022-06-06,44446737,94.83557162811289,121.73026240675595,118.19988774887952,107.5718145048522,92.00605481745544,81.97133050880637,79.91541389995506,1922.9384430177786,83.60601926164254,47.857
European Union,2022-06-06,447593544,520.8254179517794,520.8254179517794,520.8254179517794,520.8254179517794,520.8254179517794,520.8254179517794,520.8254179517794,14062.286284698044,520.8254179517794,324.14300000000003
North America,2022-06-06,375152636,521.4024708217836,596.2401430253116,582.9724846774468,550.3702898543437,504.8964177920147,453.89862486957605,452.37815183842775,984.48159806298,492.24079903149,364.28499999999997
Latin America and Caribbean,2022-06-13,655119303,701.8171081988596,909.7189425284502,866.4939452405858,781.777151506435,679.993037183938,602.7595476190494,580.1019615704217,25277.912307036975,526.6231730632703,253.718
Asia,2022-06-13,4666863690,6459.210955515732,17651.847481577144,17034.506341444994,10430.884415673536,6306.734177450521,3511.646887031329,2905.996340147254,35329.34864040025,721.0071151102092,256.144
Oceania,2022-06-13,44446737,126.87105036206239,148.71988979868473,147.01160133870857,133.10461732716536,120.71805577232993,107.93024056963557,106.9827139700907,2598.481300160636,112.97744783307112,49.429
European Union,2022-06-13,447593544,948.3111322374962,948.3111322374962,948.3111322374962,948.3111322374962,948.3111322374962,948.3111322374962,948.3111322374962,25604.400570412396,948.3111322374962,336.86
North America,2022-06-13,375152636,542.4003020348956,609.6329287121648,601.3326957957873,574.9979920483513,535.1431975383088,487.45627792901166,482.88255384419546,1044.3673123486972,522.1836561743486,426.143
Latin America and Caribbean,2022-06-20,655119303,622.1708373851031,836.9648989987838,811.8816389012201,722.2235161087392,600.3036297233917,531.4902178493624,510.63561315637935,21542.712307036967,448.8065063966035,252.86
Asia,2022-06-20,4666863690,5267.975929677881,15816.717923292397,15380.79664474249,10767.690647768977,5267.975929677881,3737.8166270100387,3015.8533384676534,35091.06864040019,716.1442579673509,247.287
Oceania,2022-06-20,44446737,92.36449876548463,118.04943597848327,117.47995969745871,104.62289427166073,91.7420626018188,79.87463330637792,79.11603124639106,1918.3384430177828,83.40601926164273,58.999
European Union,2022-06-20,447593544,922.111132237484,922.111132237484,922.111132237484,922.111132237484,922.111132237484,922.111132237484,922.111132237484,24897.000570412067,922.111132237484,333.859
North America,2022-06-20,375152636,633.5573806193271,707.3787794648654,699.5803070861954,659.4426282647838,633.5573806193271,612.5677110297167,609.1749257737133,1226.02445520584,613.01222760292,316.28599999999994
Latin America and Caribbean,2022-06-27,655119303,853.3251328239254,1079.082464519678,1064.7965584609137,949.4603624063601,822.459242324244,740.2340884315554,710.8348096632576,32369.798021322764,674.3707921108909,305.286
Asia,2022-06-27,4666863690,5273.60129673755,18026.549658411393,16159.863289301413,10784.89584241318,5273.60129673755,3634.36165158426,3166.976918081855,36588.92864040026,746.7128293959237,238.143
Oceania,2022-06-27,44446737,81.47539951198212,162.5501182914906,136.76347039426943,101.26568127700764,69.1166384344082,51.45156462772693,44.93755136191727,196.4460272873825,8.541131621190543,53.998999999999995
European Union,2022-06-27,447593544,1217.9625608089239,1217.9625608089239,1217.9625608089239,1217.9625608089239,1217.9625608089239,1217.9625608089239,1217.9625608089239,32884.989141840946,1217.9625608089239,296.856
North America,2022-06-27,375152636,632.7834943784018,687.9475123853899,683.4222783606745,653.8187069159079,624.9725013943882,611.4610000880832,607.9876650231466,1206.3101694915372,603.1550847457686,391
Latin America and Caribbean,2022-07-04,655119303,540.3900335613137,775.0939667949468,749.872805106758,659.5485456191991,520.1757987985941,442.2624150581398,408.34816333746886,17859.85311793209,372.08027329025185,344.43
Asia,2022-07-04,4666863690,4652.899451153775,17836.125949467536,15778.28085290308,10441.091676628002,4652.899451153775,2709.4770007201555,2081.277423963805,15404.53092194765,314.3781820805643,227.857
Oceania,2022-07-04,44446737,102.38882375599017,184.14897335576717,162.1781539917501,125.72635901845041,93.79458591821265,66.34096305655228,52.13257511042209,314.73174157309643,13.68398876404767,57.76133333333333
European Union,2022-07-04,447593544,917.8344502098493,917.8344502098493,917.8344502098493,917.8344502098493,917.8344502098493,917.8344502098493,917.8344502098493,24781.53015566593,917.8344502098493,322.856
North America,2022-07-04,375152636,618.376969529618,659.4802013167697,653.941325218157,632.397311360424,610.5071807976854,595.9656719697358,592.1836540820667,1152.710169491557,576.3550847457785,297.285
Latin America and Caribbean,2022-07-11,655119303,776.2593955798083,1028.569828836777,1012.1330080680254,898.4154544393031,756.973287811111,688.0854578015716,650.9850093735143,28309.110260789163,589.7731304331076,408.715
Asia,2022-07-11,4666863690,4382.389255460994,15809.060557428425,14987.359818276322,9905.656712689104,4382.389255460994,2398.4511158483947,1902.599761558945,14077.890921947586,287.3038963662773,237.288
Oceania,2022-07-11,44446737,109.8157510974853,192.44724490507147,178.41151517873502,142.46378408086042,105.90184031211278,78.37758206190034,61.985151616342854,390.96031300166885,16.99827447833343,60.857
European Union,2022-07-11,447593544,1540.485878781269,1540.485878781269,1540.485878781269,1540.485878781269,1540.485878781269,1540.485878781269,1540.485878781269,41593.11872709427,1540.485878781269,454.42900000000003
North America,2022-07-11,375152636,707.9873443345771,750.8712953706815,746.5734404167283,721.0100741948328,701.5234510786627,681.392421860023,671.7858880074052,1329.3387409201284,664.6693704600642,509.143
Latin America and Caribbean,2022-07-18,655119303,733.9347281922358,926.1166007765389,909.9461852872041,818.4739223201855,675.5605650301762,583.0756140577142,567.6268656337998,24178.367403646484,503.7159875759684,438.571
Asia,2022-07-18,4666863690,4534.196627122784,14783.896167338551,13630.100563280512,9665.612892711693,4429.912523860024,2887.379969628444,2395.1068831182574,16523.410921947696,337.21246779485097,248.43
Oceania,2022-07-18,44446737,96.86603918705735,185.83880967787937,150.48670079488764,122.49170769831709,90.29771246146625,60.6057923855475,54.84583361213465,222.73174157309478,9.6839887640476,74
European Union,2022-07-18,447593544,2603.7430216384323,2603.7430216384323,2603.7430216384323,2603.7430216384323,2603.7430216384323,2603.7430216384323,2603.7430216384323,70301.06158423767,2603.7430216384323,485.428
North America,2022-07-18,375152636,984.5152926642137,1019.6503739437435,1015.7702450213178,992.5822949999562,968.3664245361075,955.5968420964402,949.4001476455395,1813.2815980629914,906.6407990314957,453.428
Latin America and Caribbean,2022-07-25,655119303,608.0687120617571,801.9879419967396,791.6621366334352,687.5778971789836,556.1950968424972,447.6978991074705,440.3162380125903,17679.624546503524,368.32551138549013,497.572
Asia,2022-07-25,4666863690,6462.521007349603,15910.677005777457,14527.452182870424,10060.9526851954,5345.3507955992945,3211.3712877427733,2802.0151253847457,25794.07092194766,526.409610651993,312.855
Oceania,2022-07-25,44446737,136.61826501393506,225.68141007700763,205.80438248475872,164.15150371889783,125.2936235048717,98.99164501093394,76.94712605092352,566.4174558588118,24.626845906904858,79.715
European Union,2022-07-25,447593544,1917.5430216384182,1917.5430216384182,1917.5430216384182,1917.5430216384182,1917.5430216384182,1917.5430216384182,1917.5430216384182,51773.66158423729,1917.5430216384182,605.281
North America,2022-07-25,375152636,835.5287648566364,873.8453846420311,868.7492085565004,850.5054708388761,824.5122834466489,809.7857594393113,804.8809875899284,1529.3387409201257,764.6693704600629,495.857
Latin America and Caribbean,2022-08-01,655119303,725.8499003513454,1023.2281317939594,1010.48547156932,898.5790798617776,694.8096233928794,561.0122782702387,544.7398081975368,22364.555448001982,465.9282385000413,495.716
Asia,2022-08-01,4666863690,6524.337330200633,15331.709607271823,15070.643081515014,11367.756852349456,6524.337330200633,4801.077977316614,4654.84146534642,32480.618800420416,662.8697714371514,405.143
Oceania,2022-08-01,44446737,107.35082013771378,185.7005622905477,154.7816423723215,125.08268534835834,92.17348435536302,62.33205083641713,61.932298250442784,175.41745585881205,7.6268459069048715,110.287
European Union,2022-08-01,447593544,1673.853159887261,1673.853159887261,1673.853159887261,1673.853159887261,1673.853159887261,1673.853159887261,1673.853159887261,45194.03531695605,1673.853159887261,653.715
North America,2022-08-01,375152636,872.5117474960957,908.2877236631163,901.6387240564127,889.0390802246927,862.9149192674237,846.788281832741,844.491589342266,1627.6815980629856,813.8407990314928,486.571
Latin America and Caribbean,2022-08-08,655119303,941.090397187913,1856.051956904287,1794.2685783976785,1387.9061846553682,865.3083982665964,655.1998079237279,565.9802482154565,26714.452719264627,556.551098318013,457.573
Asia,2022-08-08,4666863690,6639.8926396890465,15470.049697299823,15028.952745946197,11267.315260088619,6639.8926396890465,5132.202389014249,4176.859090308778,31622.138800420442,645.3497714371518,516.859
Oceania,2022-08-08,44446737,81.0999634280356,164.98503970585216,146.44723993157046,99.75964508166689,64.58928487220378,23.389950648766952,16.03613153262344,-132.12540128404675,-5.744582664523771,88.571
European Union,2022-08-08,447593544,1363.916017030131,1363.916017030131,1363.916017030131,1363.916017030131,1363.916017030131,1363.916017030131,1363.916017030131,36825.73245981353,1363.916017030131,655.287
North America,2022-08-08,375152636,757.7929714538045,792.9115698253834,788.1468337379422,772.0266120685278,745.120305415469,733.8220389972404,732.345308779599,1385.567312348703,692.7836561743514,532.7149999999999
Latin America and Caribbean,2022-08-15,655119303,929.9582678321573,1748.3493582238405,1686.0925206519514,1374.429165872202,863.0767871644777,671.91147829466,521.6054556837593,26433.195576407474,550.691574508489,425.573
Asia,2022-08-15,4666863690,11095.618284798878,19168.63524566111,17774.43328806336,13723.283283965757,9020.056015813296,5946.798538198262,5230.175864346646,43882.218800420385,895.555485722865,615.143
Oceania,2022-08-15,44446737,86.52772300522705,148.12317883551037,144.34941700989447,105.05528189766834,72.42356811808247,47.893958875455006,33.9106878152796,157.67459871595423,6.855417335476271,87.858
European Union,2022-08-15,447593544,1486.4303027444064,1486.4303027444064,1486.4303027444064,1486.4303027444064,1486.4303027444064,1486.4303027444064,1486.4303027444064,40133.61817409897,1486.4303027444064,577.288
North America,2022-08-15,375152636,761.6459726287267,803.5598520391757,801.7048152591037,777.4714545377541,753.8307796554582,739.3272186577935,737.4712058725153,1390.9387409201286,695.4693704600643,516.142
Latin America and Caribbean,2022-08-22,655119303,880.4530191820447,1663.7198046044732,1565.7481647814825,1290.3052141563655,814.3257659055042,540.036308561288,466.2424224477535,25125.995576407484,523.4582411751559,325.002
Asia,2022-08-22,4666863690,8975.16168398056,14978.1730023718,14014.712990998845,11650.075613560644,7024.088047144446,5010.193158659347,4272.8578954225995,37093.47880042047,757.0097714371524,667.43
Oceania,2022-08-22,44446737,74.36181216651619,134.7655332807681,125.10612005504358,92.89692030792293,60.508682007486854,35.111503877917656,33.80116865525986,24.274598715951875,1.0554173354761685,82.572
European Union,2022-08-22,447593544,1055.8789748156614,1057.8264662754398,1057.5513173188153,1056.4349613295121,1055.1949512938495,1053.844753157669,1053.712199163379,28464.624474259886,1054.2453508985143,584.431
North America,2022-08-22,375152636,752.8444294125602,790.9167121321091,784.2673878262531,766.4473287035787,743.475978580539,729.8028240271431,727.4020110875216,1374.024455205843,687.0122276029215,653.4763333333334
Latin America and Caribbean,2022-08-29,655119303,781.3416924781327,1545.2582089056502,1502.54443324623,1217.6365543163593,736.8808439767423,530.7558344965394,445.8511398631651,25092.624147836043,522.7630030799176,367.575
Asia,2022-08-29,4666863690,7859.889216508598,14803.64293849031,13835.28452626906,10193.857707060417,6777.663002119907,4591.216048113122,4134.7018104466715,34276.67880042043,699.5240571514373,627.5709999999999
Oceania,2022-08-29,44446737,81.23061612853195,133.71680232619502,126.96927051495295,96.37580544699225,68.08465889945256,48.221979615122294,35.563742093038684,30.188884430240055,1.3125601926191328,60.714999999999996
European Union,2022-08-29,447593544,515.8147355978033,681.3774662246981,653.7704459740348,531.6324873973635,461.0073762859211,418.1121513919061,398.89343230819406,9185.814907646614,340.2153669498746,476.573
North America,2022-08-29,375152636,644.3327000763286,683.2019891057407,679.5918767168874,658.8976367875141,636.8157910252794,624.5979426502868,620.164401224209,1163.1101694915544,581.5550847457772,534.429
Latin America and Caribbean,2022-09-05,655119303,428.93878306492763,1372.6101582664307,1318.2535214577501,902.4043696139287,351.33084843486085,40.41261406506225,26.03093711862576,2776.5822623785607,57.84546379955334,280.432
Asia,2022-09-05,4666863690,5685.2207301501085,13850.984428294876,12846.950502997111,9688.092385477245,5685.2207301501085,4104.935578445133,3597.0921775335187,18794.82366899862,383.56782997956367,659.426
Oceania,2022-09-05,44446737,83.09274172105465,125.54886708116989,120.67663597466255,95.70532779415294,68.28879916450474,52.751468913544564,44.657181975973224,84.07459871595393,3.6554173354762574,52.286
European Union,2022-09-05,447593544,827.0026016221689,988.65972371237,962.8507698837265,846.7651222487182,742.7915788099739,681.3393358553631,637.3638300112667,14572.927451850144,539.7380537722275,419.71500000000003
North America,2022-09-05,375152636,647.799770324871,687.9771169091213,682.5198322512696,661.4484441456307,635.3948344764005,621.7177014999032,619.7543163138056,1169.7387409201258,584.8693704600629,505.572
Latin America and Caribbean,2022-09-12,655119303,277.1810389633357,1410.7673122572126,1167.6898756721519,743.6735710700734,266.87150297204437,32.560017547405074,-33.51089182193483,1189.1536909499719,24.774035228124415,205.33233333333334
Asia,2022-09-12,4666863690,5232.27196938182,13159.829082965838,12727.663992555686,9321.178704937058,5232.27196938182,3406.0447341641,3070.674054157968,17847.837320683604,364.2415779731348,488.714
Oceania,2022-09-12,44446737,56.48589511042484,103.95019026685662,98.53386245264899,69.2396772230097,44.03825799269948,8.848338001793142,3.636249941948911,-149.21111556975973,-6.4874398073808575,48.857
European Union,2022-09-12,447593544,611.8234336662306,835.8504601105836,768.9052891318516,642.1351236272127,530.3265835779396,470.09155556616383,456.432365580029,9187.39682985957,340.27395666146555,352.343
North America,2022-09-12,375152636,459.73012019774194,505.39136580075194,500.4652168427957,476.1206918755337,449.4141404460994,435.28512392668176,431.03619285531505,814.0244552058429,407.0122276029214,486.28600000000006
Latin America and Caribbean,2022-09-19,655119303,218.0174126366391,1343.838061578352,1072.6966577040353,697.8363107972101,113.90217953346205,-190.41709805065983,-231.52442146936193,-672.7891661928562,-14.01644096235117,154.145
Asia,2022-09-19,4666863690,4816.831150721063,12286.150555127935,12009.320662664384,8884.813330671037,4816.831150721063,2950.748141825813,2708.5905742387135,15344.357320683654,313.1501494017072,388.431
Oceania,2022-09-19,44446737,74.78368813262747,114.2391405743936,110.98333482590564,85.32832288811532,61.003607267785625,40.309796641982416,37.10801992370687,10.474598715953224,0.45541733547622715,48.286
