region,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
SEARO,2021-06-14,2044764457,0.9700145540587987,1.8558862560335876,1.723496653211742,1.3085161927419457,0.7612538444272047,0.39825718459733317,0.35877221733285974,0.0726486761402382,0.007264867614023819,0.14770126650338192
Other,2021-06-21,44924020,0.18790759159653442,0.2273430229340003,0.2234433876687785,0.20006004810033742,0.18041054884278318,0.171813482921749,0.1699735745722807,6.317426723164579,0.17548407564346052,0.042930263142078554
EMRO,2021-06-21,774669408,0.3558185303018634,0.8269400887656541,0.7511787500524741,0.4394287481046253,0.28408463166985565,0.2346564778349499,0.21346583769107214,1.7985769485285337,0.0856465213585016,0.06198024538488036
AFRO,2021-06-21,1191645942,0.1956523113171812,0.39566533325035064,0.3644240774561353,0.3029283776837696,0.1956523113171812,0.17453364314222575,0.17319538271787224,2.48896611044401,0.052956725754127874,0.025247516010926004
EURO,2021-06-21,933468778,0.3375186385558633,0.3631970877297354,0.36279221081971436,0.3503944545931322,0.3355761230809326,0.323246565417489,0.3231569326247773,15.638145295660847,0.295059345201148,0.10943868976408336
AMRO,2021-06-21,1032012460,0.4726075600971158,0.48348113034786067,0.48269253885765073,0.47597143474198367,0.46305812198478274,0.4552316036411602,0.4533742306684044,13.273489730993765,0.379242563742679,0.43052929806680823
WPRO,2021-06-21,1927284137,0.07486167023354308,0.21336603439162322,0.18888083878516723,0.1359334744674984,0.07486167023354308,0.067206075926631,0.05458727824970326,1.2032095367652724,0.04456331617649157,0.014394867610535416
SEARO,2021-06-21,2044764457,0.587560535606641,1.5208428446809938,1.3778134503072705,1.022425448110799,0.5748112270598275,0.33899582854235827,0.3259756899480708,0.0726486761402382,0.007264867614023819,0.10802505845787011
Other,2021-06-28,44924020,0.19168680260043303,0.23639978605390358,0.22610561809178345,0.20160896982014975,0.18431674334946826,0.1686153266184551,0.167360527255834,6.317426723164579,0.17548407564346052,0.0257590482775139
EMRO,2021-06-28,774669408,0.37920349853789675,0.8776392647829487,0.7543112463491067,0.45739329818243046,0.30395103175011834,0.2514094547357009,0.232998526739944,1.9260171171739955,0.0917151008178093,0.06225713769246972
AFRO,2021-06-28,1191645942,0.2328628861197563,0.40881215665058185,0.38762653463655156,0.3187016748443354,0.22812209481556583,0.19194590728353036,0.17552424340556716,3.359716119078461,0.07148332168252043,0.033219514794437154
EURO,2021-06-28,933468778,0.31956304056849444,0.34196929906364304,0.34095472030064183,0.3282806511709823,0.3151869953973971,0.3036869705287541,0.303004401537505,14.36743296583267,0.27108364086476733,0.1179014259435681
AMRO,2021-06-28,1032012460,0.47938361760706966,0.49979989491986604,0.49873104007490016,0.4899352620037889,0.4774173631092157,0.4699355854230199,0.4692078531217964,14.146565430099159,0.40418758371711877,0.39114973476192333
WPRO,2021-06-28,1927284137,0.08076084440952741,0.2118681675821966,0.20705157870282298,0.14135754114680427,0.08076084440952741,0.0585306276879316,0.04472180352018472,1.203289590199701,0.044566281118507446,0.012526902254060321
SEARO,2021-06-28,2044764457,0.5437084746881428,1.245022660657063,1.181684171485796,0.7879116601635157,0.4972855003618459,0.3582277948983563,0.32895757111054696,0.0726486761402382,0.007264867614023819,0.08765249189775014
Other,2021-07-05,44924020,0.04069581691376071,0.07765494492176891,0.07161940358811791,0.05330026160504093,0.031961423358715504,0.019935306178209777,0.018184541465836306,0.840514745434036,0.023347631817612114,0.022578121904495638
EMRO,2021-07-05,774669408,0.3286640803261623,0.7229832615485747,0.6943384675041747,0.4091354223477704,0.2700238678478961,0.22416524300631693,0.21673149117650037,1.4958515193190467,0.0712310247294784,0.06548406258996095
AFRO,2021-07-05,1191645942,0.25858008974564817,0.4286557532969978,0.41703872515997464,0.34595468700456306,0.25858008974564817,0.20285599589689768,0.20144096469702202,4.0878812394130835,0.08697619658325709,0.05307222369578631
EURO,2021-07-05,933468778,0.40532675406268426,0.42653570651319456,0.4257164320980309,0.4135884753051725,0.3998994073060814,0.3901041428673053,0.38931625481635634,19.04216309274396,0.3592860960895086,0.11955429322350619
AMRO,2021-07-05,1032012460,0.3882719748815999,0.4083193944320039,0.40810013674039575,0.39623340669822693,0.38323845806240914,0.3765656469184989,0.3757067568493866,11.191846009304102,0.3197670288372601,0.365817773169134
WPRO,2021-07-05,1927284137,0.09512411872700856,0.2542219850064248,0.23302195063650274,0.15883928739280842,0.09512411872700856,0.06966578905180014,0.06653012196714772,1.573720503013163,0.05828594455604307,0.01311991289429681
SEARO,2021-07-05,2044764457,0.5389829901054105,1.1643718380482018,1.0325460498935086,0.756039160652727,0.5309133251072051,0.3792572775430716,0.3503168195640129,0.1192627682345033,0.01192627682345033,0.07795518914382225
Other,2021-07-12,44924020,0.04170440358327024,0.07265861476157791,0.06713284517488947,0.05228730902257908,0.030874201880332096,0.016803226901439983,0.015357159029633267,0.840514745434036,0.023347631817612114,0.021309312924355388
EMRO,2021-07-12,774669408,0.3967072107210798,0.7239717698949958,0.6170203429839927,0.4693785700767741,0.31729806270249095,0.25941818312909704,0.24980741045752114,1.787878024643496,0.08513704879254741,0.06819502545787892
AFRO,2021-07-12,1191645942,0.3446925654339445,0.48619719105621695,0.47809131243154523,0.4016091769644567,0.2585178299311975,0.15108280624696924,0.08698986270304238,5.80008204583106,0.12340600097512892,0.049619184621869844
EURO,2021-07-12,933468778,0.44343702559439635,0.4660570468284681,0.4646716683092747,0.451711204275733,0.4368982238658796,0.4276812162390719,0.42595108451015623,20.932982779974115,0.39496193924479456,0.11598856068006592
AMRO,2021-07-12,1032012460,0.3904182882769725,0.41042470040760276,0.4082698233364928,0.39624279488178404,0.38509143071686125,0.3794370040034411,0.37726434610144094,11.453640329112988,0.3272468665460853,0.32494055352781304
WPRO,2021-07-12,1927284137,0.09826323582258652,0.2340184367210063,0.22392469195070264,0.15626538205862614,0.09826323582258652,0.07180141129791624,0.07021000841162518,1.5981768272309576,0.05919173434188731,0.01423915626821765
SEARO,2021-07-12,2044764457,0.6925104556725791,1.4259335603158032,1.2751982571441955,0.9512181248791926,0.6130344575978759,0.41462454079878935,0.40426820213007975,0.1192627682345033,0.01192627682345033,0.11546557315770085
Other,2021-07-19,44924020,0.05059294212587867,0.07159804223936216,0.0712153381851806,0.05323999277275113,0.03504317665767021,0.017027423150963967,0.014386786839226529,0.840514745434036,0.023347631817612114,0.0159001799037575
EMRO,2021-07-19,774669408,0.3899097031281483,0.6810177654690357,0.5977842457686406,0.47203382398084126,0.3046778426967845,0.24973552733305188,0.23713305929307826,1.6548767741281274,0.07880365591086322,0.07387486766484008
AFRO,2021-07-19,1191645942,0.3831365338558212,0.4980685201047612,0.48423981622729484,0.41177645168657945,0.27842103233763127,0.18471985027943955,0.10452366298778569,5.369270957050246,0.11423980759681375,0.05831077633963864
EURO,2021-07-19,933468778,0.44460759836985253,0.47090711146528835,0.4666263140817037,0.4512751628937233,0.4354694846004604,0.42818163745685056,0.42729662170807564,21.02804449489014,0.3967555565073611,0.11963067499618074
AMRO,2021-07-19,1032012460,0.41588495513374424,0.43316633706763563,0.4328129852764292,0.42212252032234,0.41103878979138175,0.40347153751222914,0.4028288221160717,12.509877576481127,0.3574250736137465,0.29726956978794616
WPRO,2021-07-19,1927284137,0.10476266405271077,0.23281332529129253,0.22761489195527948,0.1624775748513201,0.10476266405271077,0.07932737419517001,0.06283083301424763,1.6171494911904263,0.05989442559964541,0.01696688068574084
SEARO,2021-07-19,2044764457,0.7519738586221266,1.588437548875643,1.4459525405209182,1.0096521420178677,0.6656528394236781,0.4341804792423545,0.4253740746507935,0.1192627682345033,0.01192627682345033,0.10629243835687426
Other,2021-07-26,44924020,0.047377949439784565,0.0712493252877687,0.07062372252820162,0.05604011476785507,0.03339131657313455,0.018942438713589336,0.011131984301804275,0.840514745434036,0.023347631817612114,0.012405390256704542
EMRO,2021-07-26,774669408,0.4691225003344818,0.787252173917465,0.7319250279715482,0.5460999384496197,0.39373859120600185,0.33588276112509,0.31836356930304854,2.5166043615430675,0.11983830293062228,0.08678359995338812
AFRO,2021-07-26,1191645942,0.37472406101997346,0.483315256719693,0.47473170565655065,0.3951458159927782,0.298352228772605,0.22277917537718916,0.21683293410433457,4.788245068022259,0.10187755463877148,0.06187131378659115
EURO,2021-07-26,933468778,0.457619903633719,0.48005755401868977,0.47672087577965266,0.4674107735550737,0.45005395180118724,0.4393628651449889,0.43306877748561823,21.265131007432064,0.40122888693268044,0.12849181764491752
AMRO,2021-07-26,1032012460,0.4625829913759569,0.48179104196696887,0.4773936693486673,0.47034368401564436,0.4614138777605138,0.455435031287248,0.45395199943095954,14.394916186706146,0.4112833196201756,0.2802153183305558
WPRO,2021-07-26,1927284137,0.10307641128553319,0.2518118962740404,0.24569273058015506,0.1903924739404285,0.10307641128553319,0.0888412944762961,0.07938217818369699,1.622793258317609,0.0601034540117633,0.01576612364344905
SEARO,2021-07-26,2044764457,0.8922549508487968,1.7042459647128383,1.6612259769073052,1.0768969857262098,0.6822737599127804,0.46506158984959534,0.4118928507719635,0.1192627682345033,0.01192627682345033,0.15070547560872435
Other,2021-08-02,44924020,0.11946201785204526,0.14580952281866094,0.1449098444402953,0.12358550868808799,0.09911366898795232,0.08336297840199887,0.08183293995659253,2.7570410161491026,0.07658447267080841,0.009861094354423313
EMRO,2021-08-02,774669408,0.5612856583931808,0.8613896445616955,0.7689609242847647,0.6192354883283699,0.46898012853099486,0.39376624337835886,0.3861927351860015,2.9580279146732886,0.14085847212729946,0.10646025149349901
AFRO,2021-08-02,1191645942,0.3724264426238066,0.5095254282293034,0.4838720076661996,0.3950460974371428,0.277946603731687,0.23726876054932114,0.2325542045660867,3.6182250678589414,0.07698351208210513,0.05609275175125801
EURO,2021-08-02,933468778,0.527924152575906,0.5554866514429034,0.5547710122754131,0.536713292971618,0.5141011693755005,0.4989681428595973,0.4928554109339606,23.405881998871802,0.44162041507305283,0.13164414589557916
AMRO,2021-08-02,1032012460,0.5462225067151748,0.5654118435491945,0.5594593890358585,0.5524787162195749,0.5429674108465884,0.5382308953558675,0.536171562226848,17.159657854129815,0.4902759386894233,0.27377838054397136
WPRO,2021-08-02,1927284137,0.1890801692934023,0.3405157372123361,0.32291043951987825,0.2773443772701749,0.1890801692934023,0.1680996998452909,0.15191285410876434,2.7501457486518204,0.10185724995006744,0.023445219691547742
SEARO,2021-08-02,2044764457,0.9807767822981083,1.8321403728436891,1.7331596059082939,1.1507679813284957,0.7098105535531553,0.5446114689837679,0.46383309250529237,0.234203051770356,0.023420305177035597,0.15468774357710777
Other,2021-08-09,44924020,0.11879958862255185,0.15119302395575096,0.1405940541419664,0.12445938663176176,0.10109575922684805,0.08615153432743868,0.07682081042028262,2.7570410161491026,0.07658447267080841,0.01844447580603873
EMRO,2021-08-09,774669408,0.5105419939652397,0.8434550801805814,0.7812149193166346,0.5830570056982383,0.45242138698933565,0.38313492161265805,0.37560163939802277,2.8909386512232476,0.1376637452963451,0.1157359501667581
AFRO,2021-08-09,1191645942,0.23274044309994624,0.4231762091720863,0.39591250151099705,0.3153569148651809,0.23274044309994624,0.19062702464374384,0.1861488342199991,2.677945778089833,0.056977569746592197,0.056764176015630656
EURO,2021-08-09,933468778,0.5796914849123888,0.6100790782574176,0.6080035058269047,0.5896910525547667,0.5672935322708652,0.5518649907346613,0.5501147076645146,25.917749927371872,0.48901414957305417,0.15683966811082067
AMRO,2021-08-09,1032012460,0.6087617662596363,0.6218834607961732,0.6216141162939464,0.6130818962379824,0.6026887101986577,0.597434932221213,0.5966898229236614,19.534475757652675,0.5581278787900764,0.2776959689033212
WPRO,2021-08-09,1927284137,0.1886002762932534,0.3460250929198518,0.32893756796396506,0.27848303896157794,0.1886002762932534,0.16384013106011439,0.15727967465336604,2.7264099053438793,0.10097814464236589,0.04019723844175447
SEARO,2021-08-09,2044764457,0.819088405719231,1.7813146498745926,1.6927755009342131,1.067403955090516,0.6983860645914877,0.4704156975033187,0.41358697410781914,0.234203051770356,0.023420305177035597,0.14329983045083808
Other,2021-08-16,44924020,0.12226948404105577,0.1699082639116167,0.16209327321715464,0.1385365183674558,0.10648500092933777,0.09153946034736847,0.08783162076403883,2.7570410161491026,0.07658447267080841,0.031165955317444878
EMRO,2021-08-16,774669408,0.5490125340818267,0.9013475594993122,0.8019759585982265,0.6263865317286106,0.4819661272904062,0.44152470644189534,0.41605493929268955,3.6666398649208456,0.17460189832956405,0.13275714638779176
AFRO,2021-08-16,1191645942,0.2364972022938185,0.4149614796662208,0.4039703092161785,0.31090110227321494,0.22635422102680275,0.19152356774168353,0.182028037079438,2.9179739285222692,0.062084551670686584,0.05234071447037244
EURO,2021-08-16,933468778,0.5750736023539584,0.6077691916531479,0.6041075698693755,0.5842023880429124,0.5644127476719264,0.5497832854481964,0.5478107959356513,25.602391610312875,0.48306399264741273,0.18487142159134967
AMRO,2021-08-16,1032012460,0.6763628872037604,0.6870878831735825,0.6860363207501833,0.6793624931094042,0.6705138460195427,0.6653952634401363,0.6645161871587305,22.05938874820578,0.6302682499487366,0.28063062339382994
WPRO,2021-08-16,1927284137,0.20093280678663963,0.3442345825234035,0.3425313150260344,0.28218267736772695,0.20093280678663963,0.17085030849706534,0.16612090716129163,2.7669969965989427,0.10248137024440529,0.043547652569092876
SEARO,2021-08-16,2044764457,0.7380835697792869,1.6700943646468036,1.3938775532446719,0.94605169261421,0.6327069088854782,0.4234390504086783,0.3619730761854907,0.234203051770356,0.023420305177035597,0.13401480012130315
Other,2021-08-23,44924020,0.1293893364146101,0.20402841928272966,0.18268396033748344,0.15449707216879638,0.12212612475865568,0.10506497585753562,0.09298028528246144,2.7570410161491026,0.07658447267080841,0.06137473894811729
EMRO,2021-08-23,774669408,0.6511625680615157,0.95821889358188606,0.8790746762333275,0.7131441510185151,0.5702594166834343,0.5097431363525501,0.5009579196347885,5.183653429499334,0.24684063949996832,0.1342878638625678
AFRO,2021-08-23,1191645942,0.30945989812573854,0.44770998869210465,0.42486464272883795,0.33727645574749726,0.24008316157159032,0.20212793049215302,0.18364116758499902,2.522547271307522,0.053671218538457924,0.04572322875413275
EURO,2021-08-23,933468778,0.5654426049440979,0.5942307104695832,0.5934157662949342,0.5754192108537262,0.5522047091381432,0.5370179345354656,0.5343837917777426,24.803126986779336,0.4679835280524403,0.19836956989256688
AMRO,2021-08-23,1032012460,0.6968202858171367,0.7080113062843131,0.707488726900264,0.7032982570776757,0.6935738525277617,0.6892769751417965,0.6883845350213978,22.83489618087121,0.6524256051677488,0.3176527539212075
