region,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Micronesia,2023-01-23,539140,264.15901063175806,488.9681092332743,444.95684665314104,354.4855369744616,236.98526037374958,146.70788043626524,120.90652720566271,0,0,102.01431910079015
Central Asia,2023-01-23,76551056,225.23850860823586,237.44174150378032,234.75387215386363,227.86371395754455,219.67231830433184,213.22211630547235,209.3092290617212,1050.1003007790978,210.02006015581952,27.733124935598536
Other,2023-01-23,25675511,97.32975089811303,97.32975089811303,97.32975089811303,97.32975089811303,97.32975089811303,97.32975089811303,97.32975089811303,194.65950179622607,97.32975089811303,12.432079735433502
Latin America and the Caribbean,2023-01-30,660258572,412.7031291661643,422.7600274551416,421.1481197668286,415.9383058063752,408.65035441540243,403.41101460590573,400.9135511496631,18874.22659688747,385.1882978956627,267.54336481374753
Southern Asia,2023-01-30,2007549683,355.60345287862646,509.1033093632349,486.62910369353756,417.4530952181053,284.838627472517,212.05390613026074,186.48118562833508,126.33671444323573,14.037412715915082,38.48527418984928
Sub-Saharan Africa,2023-01-30,1166766649,206.4141759101747,302.9451523974402,280.2081509891522,206.4141759101747,136.69653381014922,85.97113116254957,77.96239260838794,1234.367407332742,24.20328249672043,14.564266140589694
Southern Europe,2023-01-30,149750531,445.80754062992406,446.00672040071197,445.9732720332006,445.8871127790822,445.80754062992406,445.76815344680745,445.75698442188474,7131.582261403402,445.72389133771264,298.44234742646756
Western Asia,2023-01-30,293775379,216.048432141852,297.28808796473095,280.8114880873096,246.415068507032,214.8543537919213,194.46256145147893,191.73388560249748,2066.340165299084,114.79667584994912,79.40794793426171
Polynesia,2023-01-30,723699,125.50537388126449,228.37694431015515,213.4373153017014,162.63496678242907,106.4036144881264,62.73619262642112,55.58314018343931,873.6466198571562,87.36466198571564,101.14702383173115
Australia and New Zealand,2023-01-30,31362699,82.14685487792272,82.14685487792272,82.14685487792272,82.14685487792272,82.14685487792272,82.14685487792272,82.14685487792272,164.29370975584544,82.14685487792272,67.72695168869235
Western Europe,2023-01-30,198806318,261.9233100526068,261.9273694226182,261.92677745674877,261.92563605458184,261.9224781404951,261.9215157947135,261.92137619590136,2357.3001428582816,261.9222380953646,214.60459823012263
Eastern Europe,2023-01-30,289626123,786.6964381282932,870.6121221602247,852.8632695014363,802.0994520597137,764.8913952001994,734.8060986051605,723.7808047803778,6691.618952506751,669.1618952506752,296.5395493693088
Northern America,2023-01-30,376870770,369.9354768436351,369.96592249229826,369.9618762877315,369.9472449344177,369.9306059225217,369.91871524687275,369.91536941435487,1849.5351660587767,369.90703321175533,304.4773145977864
South-eastern Asia,2023-01-30,680786410,250.93451229286907,394.3362722482844,368.7731211616833,296.3141416359155,240.7888665980101,200.0198051762536,191.8373053100553,771.4473024527861,70.13157295025329,53.679978717554015
Eastern Asia,2023-01-30,1613237280,112.92478733713557,269.8123864846381,249.82229541951733,160.16649284718156,86.14100670864644,54.11326146413622,45.038713738786505,72.49284121767616,12.082140202946027,10.104341253507357
Northern Europe,2023-01-30,106550176,298.24813218684636,298.82424183990486,298.6968438049586,298.27215730694684,297.7424741464979,297.4584125382443,297.3811470215976,4161.312996994642,297.2366426424744,275.61662591716413
Northern Africa,2023-01-30,259969965,276.7909333887242,328.4768519247933,319.746263554482,292.6296432887042,255.30452913913726,232.18072398099767,222.47899550341648,1055.4741399432926,150.78201999189895,34.12817322954981
Melanesia,2023-01-30,12413369,138.30648349431615,298.8357022384303,269.63134072626497,168.4121751591179,65.22058501268238,3.5915713995805225,-6.8511308028157885,0,0,16.385559794444198
Micronesia,2023-01-30,539140,265.6396540091035,492.14628023414076,447.27609913747517,357.1695208777313,237.79881860573408,147.47143271526204,121.41260838647179,0,0,102.01431910079015
Central Asia,2023-01-30,76551056,225.3988610506926,237.49241024378207,234.92175325698196,228.19217702521982,219.76789571234028,213.20169633510514,209.3939249326074,1050.2538130178332,210.0507626035666,27.733124935598536
Other,2023-01-30,25675511,98.67418445626939,98.67418445626939,98.67418445626939,98.67418445626939,98.67418445626939,98.67418445626939,98.67418445626939,197.34836891253877,98.67418445626939,12.432079735433502
Latin America and the Caribbean,2023-02-06,660258572,412.98857453312405,423.06664477097706,421.3543067137878,416.1404480693342,408.85428160841525,403.552314174085,400.98966281560666,18871.59894833671,385.13467241503486,267.76509612661266
Southern Asia,2023-02-06,2007549683,356.206004716167,511.5662734737533,487.5975786995848,419.29305219292513,286.2200112583697,212.29355003468572,187.39573641666686,126.33671444323573,14.037412715915082,38.486619112977635
Sub-Saharan Africa,2023-02-06,1166766649,207.35427974328502,303.77817733073647,281.38220708092103,207.35427974328502,137.22268577220942,86.6422671496562,78.22212039891615,1234.3388052770397,24.202721672098818,14.565723158581644
Southern Europe,2023-02-06,149750531,446.88292373501037,447.0841920455615,447.050527597026,446.9631205566135,446.88292373501037,446.843731791304,446.832389473437,7148.792425202053,446.7995265751283,298.97857257013663
Western Asia,2023-02-06,293775379,216.05674326369976,297.3823864447654,281.4731195210643,246.8092967475274,215.15759056372002,194.1712948033085,191.9718498613171,2066.206214412837,114.7892341340465,79.432116058983965
Polynesia,2023-02-06,723699,125.24693324071642,229.3684832261053,214.58782784328804,163.1561848607529,106.1703284834367,61.949588189904254,55.48782683410875,873.6466198571562,87.36466198571564,101.2852028260368
Australia and New Zealand,2023-02-06,31362699,82.72861018752359,82.72861018752359,82.72861018752359,82.72861018752359,82.72861018752359,82.72861018752359,82.72861018752359,165.45722037504717,82.72861018752359,71.89432261553765
Western Europe,2023-02-06,198806318,261.4306208215167,261.4356086562387,261.43510280702975,261.4335312828808,261.4298949384674,261.42859780183517,261.42836549769027,2352.860561615935,261.4289512906594,214.95166969492388
Eastern Europe,2023-02-06,289626123,785.916643919233,872.7540190502208,855.8358549867645,803.1392048754043,764.6520810114531,733.6591128578347,721.5913780612492,6684.61032261403,668.461032261403,296.71460263962445
Northern America,2023-02-06,376870770,370.1677273082749,370.19821845782684,370.1946117006906,370.17957917685675,370.16291249904134,370.150780857946,370.1475863133922,1850.6962248126172,370.1392449625234,305.4601448661036
South-eastern Asia,2023-02-06,680786410,251.73906335045385,397.0782343669581,370.306485424377,297.58477305564895,241.4445636141415,201.0635901091887,192.29291508455356,774.0901130014427,70.3718284546766,53.75827052716872
Eastern Asia,2023-02-06,1613237280,117.14976926381273,275.42882118766187,259.5297636143933,163.9065365266307,90.27951202562824,56.07758509453085,50.873536250509694,73.73650833567882,12.289418055946472,13.810305697869813
Northern Europe,2023-02-06,106550176,299.1018451460101,299.6810605629803,299.5512339516202,299.1287150791441,298.5980183932125,298.30787960893656,298.2315557545825,4173.239781938619,298.08855585275853,276.3233352143876
Northern Africa,2023-02-06,259969965,277.3773776356971,329.5194012140659,320.6239711025063,293.3032634758117,256.0005546530319,232.50334096928285,222.82368561486652,1057.5733896914992,151.08191281307128,34.13355846703291
Melanesia,2023-02-06,12413369,138.44866100171365,301.08874166926853,271.43659464190233,168.70100831517007,65.54721687077405,3.3473848845712437,-6.908150104400361,0,0,16.385559794444198
Micronesia,2023-02-06,539140,267.79350764233175,496.1014783986066,450.6064013335452,360.0904745251581,240.29449910812974,149.2064491800432,123.53212264841346,0,0,103.68364432243943
Central Asia,2023-02-06,76551056,225.6852662095483,237.76056568908896,235.20159379998276,228.4270730751025,219.91342219203221,213.3123852452343,209.60477072722267,1050.9876430939905,210.19752861879812,27.733124935598536
Other,2023-02-06,25675511,101.67680979135872,101.67680979135872,101.67680979135872,101.67680979135872,101.67680979135872,101.67680979135872,101.67680979135872,203.35361958271744,101.67680979135872,12.439869259077259
Latin America and the Caribbean,2023-02-13,660258572,413.22086077213186,423.4551746140195,421.5453958792535,416.3724476883181,408.98691046039283,403.61473069855447,401.0781170727994,18869.583065161605,385.0935319420736,267.90110344830174
Southern Asia,2023-02-13,2007549683,356.7877278388539,513.5073015186322,488.4956651833808,420.25781517821,287.79730663083,212.44606399841572,188.30236477602867,126.33671444323573,14.037412715915082,38.48821309594459
Sub-Saharan Africa,2023-02-13,1166766649,208.43791242752275,305.0880033781249,282.76592131614166,208.43791242752275,138.1491621455894,87.52251488099762,78.65051915298633,1235.6419176659797,24.228272895411372,14.566665934929375
Southern Europe,2023-02-13,149750531,448.20301869716167,448.4069350992554,448.3729858582885,448.28449344997335,448.20301869716167,448.1637046471567,448.15184992679514,7169.918434881744,448.119902180109,299.381910038102
Western Asia,2023-02-13,293775379,216.17085692562955,297.5700401398489,282.1556907377153,246.95074280818918,215.23484668431735,194.1839082991127,192.02780823719263,2066.551200871438,114.80840004841322,79.45083784574064
Polynesia,2023-02-13,723699,124.80128678573797,229.75908401993323,215.5663238500389,163.0247372668398,105.7412065562787,61.4143526940734,55.071026681903476,873.6466198571562,87.36466198571564,101.2852028260368
Australia and New Zealand,2023-02-13,31362699,83.78492074293838,83.78492074293838,83.78492074293838,83.78492074293838,83.78492074293838,83.78492074293838,83.78492074293838,167.56984148587676,83.78492074293838,72.31520475964138
Western Europe,2023-02-13,198806318,260.9850676742706,260.9908849606423,260.99035859232373,260.9885837043367,260.9843460697999,260.98280788508436,260.982531454621,2348.850292685483,260.9833658539426,215.3128252191663
Eastern Europe,2023-02-13,289626123,785.236835542709,875.143563981147,858.8886638158009,803.4859609517649,764.82274987241,732.9704572353482,720.1247030535359,6678.258861803165,667.8258861803165,296.8685942738667
Northern America,2023-02-13,376870770,370.15178500101064,370.18262162138046,370.1790872067994,370.1637276411002,370.14702023352083,370.13470123257554,370.13154429684545,1850.6152574646892,370.1230514929378,306.4331574454554
South-eastern Asia,2023-02-13,680786410,252.56384317631253,399.7328183773566,371.4689586051628,298.89735248825565,242.07684302015323,202.07145835500597,192.631227298604,776.7329235500993,70.61208395909992,53.78045075841041
Eastern Asia,2023-02-13,1613237280,117.9739187631072,277.77337400776395,262.64191186687236,165.2751549710513,90.96505827375934,56.20207514637613,50.9886266523724,74.97453462197446,12.495755770329076,13.978352893010259
Northern Europe,2023-02-13,106550176,299.4434306302542,300.0275337189585,299.89127530417653,299.47233216767523,298.94090640010603,298.6447814315508,298.57214794514044,4178.042849570919,298.43163211220855,276.9512084147097
Northern Africa,2023-02-13,259969965,277.97402447703786,330.1758646173671,321.63373085667655,294.0006954463286,256.45663244615145,232.82681202003454,223.18137833704128,1059.6726394397056,151.38180563424365,34.13702040541491
Melanesia,2023-02-13,12413369,138.65739347727924,303.3621876504459,273.11280092641607,169.5456867578571,65.77766876277836,3.0930425538348922,-7.063096338543464,0,0,16.385559794444198
Micronesia,2023-02-13,539140,268.5324389236699,498.47480349615745,453.06473821878114,362.269479568933,241.27580958933063,150.01609721173324,124.19359298337133,0,0,103.8691249026227
Central Asia,2023-02-13,76551056,225.94365549356104,238.0000543672472,235.52097816028913,228.67299565877852,220.11891140760272,213.38864483970002,209.8038722755523,1051.7214731701479,210.3442946340296,27.73443125330629
Other,2023-02-13,25675511,104.67943512644806,104.67943512644806,104.67943512644806,104.67943512644806,104.67943512644806,104.67943512644806,104.67943512644806,209.3588702528961,104.67943512644806,12.439869259077259
Latin America and the Caribbean,2023-02-20,660258572,413.4115205033201,423.70621036719365,421.79053211417664,416.452579198981,409.0791544052566,403.5646356740312,401.103828889047,18865.90999789772,385.0185713856678,268.02666031876976
Southern Asia,2023-02-20,2007549683,357.373208595376,515.417101536635,492.4048143898534,421.2053503508796,289.36712369405404,212.586628866711,189.15852528013596,126.33671444323573,14.037412715915082,38.48975726694381
Sub-Saharan Africa,2023-02-20,1166766649,209.52739230249767,306.5186133717116,284.40720573350967,209.52739230249767,138.7210529897453,88.49374777614504,79.08562647646568,1237.9241461455101,24.273022473441376,14.567180176573594
Southern Europe,2023-02-20,149750531,449.02366601197946,449.23030395055986,449.1961111261144,449.10666359369367,449.02366601197946,448.98399999973014,448.9715493505598,7183.054266995163,448.9408916871977,299.80661637854223
Western Asia,2023-02-20,293775379,216.45194357257466,297.83090747167944,282.8533742840164,247.41803587406488,215.0846065273092,194.2794601119931,192.04778650054305,2066.9554162554145,114.83085645863416,79.47398478209435
Polynesia,2023-02-20,723699,124.35664678370343,230.14670670573577,216.28367316465773,162.78420568884508,105.2760735454214,60.77927415401884,54.51600550912541,873.6466198571562,87.36466198571564,101.2852028260368
Australia and New Zealand,2023-02-20,31362699,84.39005839387835,84.39005839387835,84.39005839387835,84.39005839387835,84.39005839387835,84.39005839387835,84.39005839387835,168.7801167877567,84.39005839387835,72.66593987972783
Western Europe,2023-02-20,198806318,260.2944024172878,260.3009953850361,260.3003026666973,260.2984261729516,260.29358858417925,260.29193087357277,260.2916258154137,2342.634610947175,260.29273454968614,215.7494310618438
Eastern Europe,2023-02-20,289626123,784.5964719382343,874.5353103911227,859.5258038537411,804.5970676549117,765.0411984085829,732.2830113402038,719.6635527492016,6671.610466450936,667.1610466450936,297.0274197262241
Northern America,2023-02-20,376870770,370.3461459745246,370.37724000978983,370.3735793667783,370.35819297061926,370.34134978262546,370.32895216437834,370.32573521932585,1851.5859326554846,370.3171865310969,307.2477602866362
South-eastern Asia,2023-02-20,680786410,253.44253590766368,401.2825602315252,372.6632420085922,300.20771994859894,242.89392833591663,203.0843861234259,192.96991031916457,779.3757340987557,70.85233946352325,53.79631476486142
Eastern Asia,2023-02-20,1613237280,118.78934477687483,278.3168950973593,264.2445053328242,166.4572556465164,91.55406098305515,56.2912797190911,51.05549918255913,76.16427290937136,12.694045484895227,14.080383761029871
Northern Europe,2023-02-20,106550176,299.9049766502437,300.49212047041175,300.35101606001035,299.9336268022754,299.40102522894404,299.10073699036883,299.03199984551213,4184.512424696053,298.89374462114665,277.5987906392571
Northern Africa,2023-02-20,259969965,278.5868006340267,330.79699068374543,322.5943424552443,294.6989005837876,257.0784605156987,233.1714044738931,223.575745023344,1061.771889187912,151.68169845541598,34.14279030271824
Melanesia,2023-02-20,12413369,138.86228872177068,305.57247858067694,274.6350294363326,170.1446345608539,66.01212465114781,2.832868916988771,-7.2268640456755096,0,0,16.385559794444198
Micronesia,2023-02-20,539140,268.9630825621597,500.5468225859304,454.89471647565375,363.38692138273666,241.5240897669459,149.97444178915106,124.18010783613161,0,0,103.8691249026227
Central Asia,2023-02-20,76551056,226.1186166369363,238.27556779472926,235.85839099196915,228.94846521620678,220.26767645053562,213.4717135232233,209.99819831739669,1052.4553032463054,210.49106064926107,27.737043888721796
Other,2023-02-20,25675511,107.68206046153739,107.68206046153739,107.68206046153739,107.68206046153739,107.68206046153739,107.68206046153739,107.68206046153739,215.36412092307478,107.68206046153739,12.447658782721014
Latin America and the Caribbean,2023-02-27,660258572,413.58667051052333,423.803170728912,422.0282299220912,416.55737371960237,409.1808357922315,403.49301201358384,401.148029562368,18863.12880142841,384.9618122740491,268.2184033803048
Southern Asia,2023-02-27,2007549683,357.95429056914224,517.1638806894238,497.0396316155957,422.20866384437795,290.33371129332033,212.71976073670092,190.02376979756065,126.33671444323573,14.037412715915082,38.49184936958793
Sub-Saharan Africa,2023-02-27,1166766649,210.60311546001242,307.9346366967109,286.03281049789064,210.60311546001242,139.09840978151215,89.36934651227688,79.51016037813842,1239.6796626209505,24.30744436511668,14.568037245980623
Southern Europe,2023-02-27,149750531,449.06773918422164,449.27656797707834,449.242266071373,449.15304189269244,449.06773918422164,449.0278402647291,449.0146946092316,7183.765134193881,448.98532088711755,300.1852460877084
Western Asia,2023-02-27,293775379,216.62731613469563,298.2342597436895,283.5997555990895,247.78228054053264,215.15971242250302,194.07945077768377,192.08490238021068,2067.5882298190027,114.86601276772235,79.5001952835537
Polynesia,2023-02-27,723699,123.94250688592314,230.5938607650328,216.8147621116384,163.02595752642503,104.70163903656385,59.9459761708388,53.78215373450191,873.6466198571562,87.36466198571564,101.2852028260368
Australia and New Zealand,2023-02-27,31362699,85.28714317602663,85.28714317602663,85.28714317602663,85.28714317602663,85.28714317602663,85.28714317602663,85.28714317602663,170.57428635205326,85.28714317602663,72.97841298671393
Western Europe,2023-02-27,198806318,259.0481641623753,259.05571817633574,259.0549428955612,259.0526863458949,259.0473613581316,259.0454960943707,259.0452146758309,2331.419151759613,259.0465724177348,216.20162997033123
Eastern Europe,2023-02-27,289626123,783.6008757549523,875.8227507626129,859.7981585058016,804.6562159296645,764.764168007587,731.0049410250234,719.1346826615256,6663.2175809914825,666.3217580991483,297.18831681491656
Northern America,2023-02-27,376870770,370.4711911288947,370.5025539152294,370.49906857212835,370.48336636171314,370.46634647983666,370.45391688113614,370.4503990236113,1852.2101432292295,370.4420286458458,307.9193432804566
South-eastern Asia,2023-02-27,680786410,254.3073410675772,402.3485193135878,374.60409233559363,301.41448077879966,243.69716125539097,204.07398883121178,193.32924136426666,782.0185446474123,71.09259496794658,53.81217877131243
Eastern Asia,2023-02-27,1613237280,119.47290711732519,280.48066951847505,265.7598083428784,169.03820681767235,91.86480014805394,56.111493779110326,51.08393909243505,77.3172192219428,12.886203203657136,14.144602460463844
Northern Europe,2023-02-27,106550176,300.42195811366474,301.0127375021982,300.8692422095377,300.4480893588293,299.9159964893582,299.6109190215377,299.5468318887575,4191.7610864148155,299.41150617248684,278.22103268980055
Northern Africa,2023-02-27,259969965,279.1531126931245,331.42962379098344,323.53369121527726,295.3422649546825,257.75363143305094,233.54418374587055,223.92897239044413,1063.8711389361185,151.98159127658835,34.145867581280015
Melanesia,2023-02-27,12413369,139.07433675702902,307.82905605953533,276.1685990168355,170.28680030314865,66.33975891130903,2.58473070075184,-7.3650915993588555,0,0,16.385559794444198
Micronesia,2023-02-27,539140,269.313870804182,502.9639159442498,457.329445859602,365.4246539881495,242.1284777049735,150.2379007953903,124.64870031018715,0,0,103.8691249026227
Central Asia,2023-02-27,76551056,226.3032903281397,238.49787625998286,236.2154993262628,229.2599295623136,220.53267635952784,213.39940477491766,210.2063898566225,1053.189133322463,210.63782666449256,27.737043888721796
Other,2023-02-27,25675511,110.68468579662671,110.68468579662671,110.68468579662671,110.68468579662671,110.68468579662671,110.68468579662671,110.68468579662671,221.36937159325342,110.68468579662671,12.451553544542891
Latin America and the Caribbean,2023-03-06,660258572,413.9784660908548,424.1223590027588,422.4278281579321,416.8517408075135,409.58525992917697,403.678939922815,401.4189223178312,18870.563087853054,385.1135324051644,268.32699719951535
Southern Asia,2023-03-06,2007549683,358.53198478677155,518.9277348385344,500.3825182957807,423.59198157906593,290.6492174269066,212.86090069931612,190.8530061617177,126.33671444323573,14.037412715915082,38.494788275683234
Sub-Saharan Africa,2023-03-06,1166766649,211.81090595088534,309.6721008089971,287.88864250109316,211.81090595088534,139.85846102667313,90.37444055116588,80.07727342822363,1243.7883253357477,24.38800637913231,14.568894315387652
Southern Europe,2023-03-06,149750531,449.71624882138974,449.9270948474226,449.8923069050222,449.802593639465,449.71624882138974,449.6755816389756,449.6624323173869,7194.140839650292,449.63380247814325,300.540503592605
Western Asia,2023-03-06,293775379,216.56987064863975,298.59960192528655,284.23760678165917,247.73539134433938,215.15085189257076,193.79281671618097,191.64493775159227,2067.3151268586867,114.85084038103817,79.53321370747003
Polynesia,2023-03-06,723699,123.51922562941576,231.0069441519042,216.6829219623958,163.09412594468319,104.63396113093503,59.25742708227854,53.468476379553174,873.6466198571562,87.36466198571564,101.2852028260368
Australia and New Zealand,2023-03-06,31362699,86.33217440882956,86.33217440882956,86.33217440882956,86.33217440882956,86.33217440882956,86.33217440882956,86.33217440882956,172.66434881765912,86.33217440882956,73.2462470784163
Western Europe,2023-03-06,198806318,259.0679052687952,259.0763008777187,259.07559506870234,259.0729900306009,259.06702760388293,259.0651023198236,259.06478545690953,2331.597250349893,259.0663611499881,216.6050376728973
Eastern Europe,2023-03-06,289626123,782.9331166867637,880.3126903673391,860.7393119120384,806.0890949676858,764.6305674510673,729.9993701516988,718.94087626753,6657.513679494984,665.7513679494984,297.37338299418525
Northern America,2023-03-06,376870770,370.34225666524895,370.3738634207789,370.3706634281642,370.35453266628696,370.33747391656397,370.3248940443821,370.32138280828815,1851.5653473212483,370.3130694642496,308.5460833165703
South-eastern Asia,2023-03-06,680786410,255.19590112221292,403.42794737108346,376.6509486850648,302.16463486301257,244.5050634915725,205.1135763916554,193.6787586056197,784.9494896843175,71.35904451675613,53.825986332482756
Eastern Asia,2023-03-06,1613237280,120.048962538924,283.9531400100283,267.62594785416394,169.85900601153367,92.02588888979302,56.42102892785771,50.97496592855915,77.83062689649152,12.971771149415254,14.202622443736237
Northern Europe,2023-03-06,106550176,300.37346742311615,300.96793543364026,300.8218218742499,300.3967610080573,299.8634841499638,299.55561945066546,299.49936062766017,4191.093673162966,299.36383379735474,278.93431166176583
Northern Africa,2023-03-06,259969965,279.60936070865876,331.9965988086778,324.3058193523143,295.87687708252804,258.2173717953833,233.8817799284834,224.18851891551134,1065.2063411952386,152.17233445646266,34.14894485984179
Melanesia,2023-03-06,12413369,139.27818770996777,310.09999985785583,277.8821628267862,171.0161242702432,66.57133376835475,2.445442448609662,-7.499649945855403,0,0,16.385559794444198
Micronesia,2023-03-06,539140,270.04240997748553,505.3238247448203,460.55499120867023,367.72510838068,243.43699765812346,150.86841544342008,125.46353121948363,0,0,104.2400860629892
Central Asia,2023-03-06,76551056,226.06814314485965,238.30374677596868,236.14852315027542,229.10146431619782,220.37800208656998,212.89829410795411,209.96501571069354,1051.8205861221957,210.36411722443913,27.739656524137303
Other,2023-03-06,25675511,112.54602729839608,112.54602729839608,112.54602729839608,112.54602729839608,112.54602729839608,112.54602729839608,112.54602729839608,225.09205459679217,112.54602729839608,12.467132591830403
Latin America and the Caribbean,2023-03-13,660258572,414.3388783812722,424.3920522022888,422.78527325345516,417.2147407040796,409.940042737418,403.8532449073987,401.6494673311127,18876.597710510825,385.2366879696086,268.3822785719168
Southern Asia,2023-03-13,2007549683,359.1564072351983,520.7446198706155,501.08807145467784,425.46569587035316,292.15745061759964,213.00234807362438,191.26590005358827,126.33671444323573,14.037412715915082,38.49907210490691
Sub-Saharan Africa,2023-03-13,1166766649,213.01975990792747,311.06308210141066,289.53086559666286,213.01975990792747,140.52156228714813,91.34693053185276,80.46755746478402,1245.9370074477742,24.430137400936747,14.569151436209761
Southern Europe,2023-03-13,149750531,449.54016038168334,449.7528630135818,449.71818605117704,449.6271927147319,449.54016038168334,449.4988602313458,449.485214083746,7191.325540127896,449.4578462579935,300.8710533387023
Western Asia,2023-03-13,293775379,216.52214751347466,298.9783041792953,284.35593424475684,247.81665414987867,215.02946657478924,193.58525696996227,191.25526728143038,2067.223386952625,114.84574371959029,79.55908381280652
Polynesia,2023-03-13,723699,123.24060260193917,231.71942904353742,216.59263610819045,163.15546592518714,104.86150389582157,58.97248815475623,53.0062049704961,873.6466198571562,87.36466198571564,101.56156081464808
Australia and New Zealand,2023-03-13,31362699,87.52068819075873,87.52068819075873,87.52068819075873,87.52068819075873,87.52068819075873,87.52068819075873,87.52068819075873,175.04137638151747,87.52068819075873,73.53321217666885
Western Europe,2023-03-13,198806318,259.6432850328874,259.6525079559959,259.6518308068145,259.64891024592174,259.64234352564523,259.64032987453663,259.6400354876476,2336.7758942447736,259.6417660271971,217.0240384412733
Eastern Europe,2023-03-13,289626123,782.4559017659097,885.4326896628213,861.817290659915,806.7278906217686,764.6631931566358,729.1895484365759,718.44946314429,6652.931914346665,665.2931914346665,297.57674862774724
Northern America,2023-03-13,376870770,370.5958063209341,370.6275954867857,370.6247479803907,370.60824229498076,370.59112867679465,370.5782767167145,370.5749390670338,1852.832878017955,370.56657560359093,309.08950566795085
South-eastern Asia,2023-03-13,680786410,256.08231562732584,404.4983053357322,378.70608541743013,302.924886331313,245.29735619678624,206.15234548730285,193.88790306349208,787.8804347212225,71.62549406556569,53.83803122626963
Eastern Asia,2023-03-13,1613237280,120.54151293936442,286.16889525151595,270.35541986843947,170.40586773745682,91.97191595397504,56.70147514719963,50.84802400416823,78.26563320902856,13.044272201504759,14.254567685170281
Northern Europe,2023-03-13,106550176,301.302367866762,301.90105770161557,301.75172444985094,301.32446368309155,300.7905705191742,300.4783720292903,300.4291994044413,4204.10695059341,300.29335361381504,279.7001480316654
Northern Africa,2023-03-13,259969965,280.0647485242339,332.55847843350443,325.0821359843961,296.4338087954279,258.527055355509,234.20146487995027,224.43598817179424,1066.5415434543584,152.36307763633693,34.15586873660578
Melanesia,2023-03-13,12413369,139.4845386895069,312.1132716892762,279.4735065345264,171.80954241989983,66.81983693866299,2.5459019938806966,-7.642130110596141,0,0,16.385559794444198
Micronesia,2023-03-13,539140,270.39618936441275,507.76241800654225,463.4702566605578,369.0136659271225,244.2009804338362,151.18618383407224,125.47122130013601,0,0,104.2400860629892
Central Asia,2023-03-13,76551056,225.84570294843098,238.11332829719237,236.25334511950265,228.91014575129807,220.121123243473,212.40203240586777,209.72347439894082,1050.4520389219283,210.0904077843857,27.740962841845057
Other,2023-03-13,25675511,114.40736880016547,114.40736880016547,114.40736880016547,114.40736880016547,114.40736880016547,114.40736880016547,114.40736880016547,228.81473760033094,114.40736880016547,12.467132591830403
Latin America and the Caribbean,2023-03-20,660258572,414.8496450089073,424.8560600326829,423.2530310853498,417.72122948348334,410.50710961164765,404.230806276803,402.0581785824168,18890.822889458712,385.52699774405534,268.4761811770919
Southern Asia,2023-03-20,2007549683,359.9522448408848,522.5742833741848,501.8332101796227,427.2224724892319,293.5226863062258,213.149540493715,191.43413860932688,126.33671444323573,14.037412715915082,38.50514916496839
Sub-Saharan Africa,2023-03-20,1166766649,214.2826529703407,312.9070045440651,291.3250309306109,214.2826529703407,141.0636005556163,92.35946739711608,80.82772567722061,1249.2265346474971,24.49463793426465,14.569922798676087
Southern Europe,2023-03-20,149750531,449.5265451756209,449.7415327238696,449.70641717462206,449.6139051117939,449.5265451756209,449.4850041804925,449.47046942460486,7191.110832385705,449.4444270241066,301.2410019434255
Western Asia,2023-03-20,293775379,216.51308414749928,299.3772751573587,284.44166725709476,248.0088240057409,215.23778254718675,193.34475162507457,190.861323853313,2067.404917053986,114.85582872522147,79.58597510651157
Polynesia,2023-03-20,723699,123.04005898882455,232.47620502373107,217.08821029081898,163.32466423018164,104.37060641366801,58.15012572648364,52.17540751488649,873.6466198571562,87.36466198571564,101.56156081464808
Australia and New Zealand,2023-03-20,31362699,88.41968607356205,88.41968607356205,88.41968607356205,88.41968607356205,88.41968607356205,88.41968607356205,88.41968607356205,176.8393721471241,88.41968607356205,73.89670130112208
Western Europe,2023-03-20,198806318,260.28892397376353,260.2990151334769,260.2984581939945,260.29515956864634,260.2879377394516,260.285687283703,260.2854766024365,2342.586510006867,260.28739000076297,217.48730339646448
Eastern Europe,2023-03-20,289626123,782.213598440795,890.6381130532125,864.093000136296,807.7547278667681,764.8064437721638,728.5430629143522,718.0258887956451,6649.32658045762,664.932658045762,297.7925440793198
Northern America,2023-03-20,376870770,370.84144115337915,370.8735098357763,370.8709333000486,370.8539823347232,370.8365521908506,370.82384023958446,370.82055645297714,1854.0598112440746,370.81196224881495,309.59976015120515
South-eastern Asia,2023-03-20,680786410,256.97033829217816,406.63527749444455,380.1945898405928,303.6768080597534,246.0986760878896,207.18380896357164,194.0564994401216,790.8113797581276,71.89194361437525,53.85139812059409
Eastern Asia,2023-03-20,1613237280,121.37075044916314,287.89765908304537,273.24160817423746,170.79543997008244,91.67705928347692,57.307818940302546,50.72587389067755,78.77212311634095,13.128687186056824,14.293805558473085
