world,date,population,estimate,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59,B60,B61,B62,B63,B64,B65,B66,B67,B68,B69,B70,B71,B72,B73,B74,B75,B76,B77,B78,B79,B80,B81,B82,B83,B84,B85,B86,B87,B88,B89,B90,B91,B92,B93,B94,B95,B96,B97,B98,B99,B100
World,2020-03-09,7882631890,-98694.82618125352,-288443.1994787353,-241110.35884794663,-229264.77961790957,-217557.79675125616,-216632.1179184524,-214527.48629150965,-205837.00949256518,-200806.23497013957,-198361.53207026373,-192303.7480191509,-189729.91808213884,-187654.78640245256,-187395.04450040002,-187324.14232096143,-186846.5105416698,-186676.99395917615,-186423.25023143264,-184706.02718905418,-183445.21593992453,-181992.64856699161,-181914.05807410044,-178599.36042883675,-177224.0162319333,-176261.2749051717,-173385.3391922832,-173362.47775847666,-170858.03102212225,-168607.91658839484,-162119.82041311616,-158752.4380775444,-156260.3452753272,-151452.01483554725,-150265.94952093408,-149957.50023337838,-146359.70700967527,-146307.1089141976,-144162.66854379888,-143782.16433525717,-142729.0638073351,-141374.5790152971,-140084.3310611947,-140016.80876997922,-139473.76633171368,-138602.45426414607,-137967.10760176906,-137688.40464105693,-137312.67819699194,-135629.15586168182,-135604.0414740945,-134832.49013764397,-133060.9463768389,-132974.83882052827,-130349.66794008086,-129578.26696002176,-128963.69828283279,-128914.24099345054,-128152.69563756303,-124377.92352629366,-124274.67189654577,-123637.01860996829,-121243.14118447342,-120586.36907033647,-119756.0207103457,-119527.73434059469,-117876.91244979833,-117515.1889755315,-116040.12151625399,-113935.70012539988,-113635.72859437857,-111637.76312499332,-108686.74384807554,-108114.50292309927,-104271.1179610206,-101319.19686861653,-100106.08906481764,-99376.31943148465,-99331.96683088993,-98694.82618125352,-97380.63953508895,-92598.0680805381,-91901.65625753428,-91606.64104912804,-87172.9370877037,-85439.00716657969,-84366.5365938742,-83966.14310496199,-82846.57994167214,-82014.40891851895,-81884.0218909717,-80609.8353351858,-80578.57295278822,-79582.31871583391,-78050.23584722928,-74906.3109505017,-70266.9436003757,-67694.63386678594,-64306.702242102474,-52147.50788623819,-34744.129072866155,-73.66911663685414
World,2020-03-16,7882631890,-88294.90408376647,-281533.5033916537,-265743.2489807914,-258821.41374931583,-237909.71056654773,-229121.78219722965,-221259.9292276744,-211648.55453848894,-202400.17542160852,-198677.06365500353,-197044.7692607463,-195394.96275631728,-194604.33248883233,-191881.3131193824,-191095.91999285313,-190427.19410995458,-188489.6128303901,-182380.078726792,-182045.94653296558,-181473.02373146635,-181436.6021150541,-177089.23609378526,-176536.6287400382,-172557.64666600656,-170473.59655402432,-168170.87037906022,-167091.68578786563,-166236.7534441855,-162643.44871961753,-156643.075038843,-155344.97029508912,-154701.08502450804,-151268.15037196074,-151154.13837124573,-149712.73872209483,-147287.61232650338,-144536.9214160874,-139284.43092939694,-139074.43470096122,-138919.1864143729,-138228.76004218997,-137155.29941162275,-136804.93159946444,-136550.1526854808,-136376.2043877047,-136361.14130441035,-135828.91969471137,-135769.32461014556,-133133.51953697257,-132724.95490279162,-132114.4575581248,-131652.93695254132,-130900.97495491002,-128157.5845142572,-127214.19763279949,-126882.83658436933,-126550.8033900945,-125331.64826009104,-116830.104472619,-114643.08471046436,-112626.50821340467,-112397.05087538464,-111527.27307659706,-111488.96080022046,-111052.94950452402,-109511.04855173126,-108953.75700170384,-105250.75980146328,-104339.34258194682,-100926.60621283238,-100140.86162223479,-99950.50813774494,-97853.69857706052,-97552.8082883791,-96393.66938414685,-95456.32453387954,-95242.80345687484,-94163.82175147394,-92351.78146470906,-88294.90408376647,-83298.44425478956,-82806.7677693848,-80603.59886938863,-79904.43090343616,-79757.49187759744,-76867.09170111649,-75249.64173807048,-70098.14083703951,-69640.35011917385,-68446.84932066174,-68148.2122518868,-68016.56005304768,-66233.76816525725,-64278.43114367171,-64187.09219142933,-60489.33980350468,-60176.26910940907,-51193.92203221714,-46733.79349460961,-16534.561799441544,8747.684467273979
World,2020-03-23,7882631890,-56197.78519840954,-268633.21338802564,-263724.5722912938,-263152.40695652534,-234966.85418077253,-225375.32355124343,-197792.5748158075,-190476.86452588023,-185834.96722683046,-183820.71949051548,-181376.66804600437,-179084.1858115714,-173185.3214102611,-172645.20834466143,-171232.3181244345,-166496.04935710313,-164342.6621835923,-163973.01540761135,-160250.85126969314,-155825.96278893363,-155541.82026214534,-154332.31827306596,-151982.52036784193,-147841.127844441,-145081.61742619085,-143347.07771757207,-140550.45286413588,-138456.17744452538,-134647.8784863941,-132128.5212914215,-131740.78348578067,-131521.05748478757,-131074.12221050955,-124616.09488448125,-123182.1559011737,-122988.6162723682,-122023.9692084324,-121105.73244051363,-119491.23490649524,-118836.83607737797,-115332.97489860821,-112661.37157415242,-112498.20423856014,-111859.96109849754,-110807.02232174035,-110546.01375928255,-109942.93073637773,-108900.86733415812,-107628.05488005176,-106747.98503894205,-106686.60054365761,-106385.01641180049,-104947.36857774689,-104936.71310549173,-100792.0647039793,-98191.83936512083,-97827.1643566908,-97572.36708358022,-92051.93126093142,-91018.63565808027,-88194.29888590742,-81668.26834862611,-81078.46805785912,-76791.5107667025,-75209.89990688032,-74636.38598149995,-70936.8683237603,-69729.98897297701,-68228.16851498805,-67618.42210408043,-67325.21624683499,-66646.0976627732,-66113.76111041124,-65864.97526525776,-65228.87765541284,-62234.57210428892,-61590.244724774275,-61498.431371091436,-60994.755461654495,-56197.78519840954,-55414.650216450485,-55208.94106044578,-53151.20755955073,-51148.3756575286,-49062.70614039917,-44836.406662751455,-42887.96442993553,-42195.72551219312,-39534.490191769575,-38279.45687800469,-38110.972749843255,-36645.846666699574,-35814.51754298987,-34908.4227917233,-26431.183470207743,-26176.358993806683,-15782.809747578442,-10737.767965608587,7813.886192636651,28059.890953599752,42165.75390703512
World,2020-03-30,7882631890,-12637.147046367774,-273212.2487877378,-250699.863004781,-248345.10309711803,-245222.95300206583,-218118.19349770324,-175402.9962449451,-167391.49742440574,-167274.12451971482,-159220.78143115412,-158880.67613783883,-151335.8575865958,-150067.26992765118,-147537.37035469332,-145153.1969766387,-144526.1267674248,-132378.1858727384,-130369.46678180252,-129786.51107170602,-129644.28251004638,-128620.92600500083,-127468.1954905745,-124926.87998551094,-122787.50223011707,-121610.72677514705,-118818.2396139049,-112477.57555002993,-108355.1783542022,-107085.39352914026,-104157.97071484524,-100338.21780639616,-97314.38475774092,-94207.18851277344,-93910.0693326457,-92413.23087549975,-91229.27642737607,-90790.696134486,-89249.3309276727,-86984.1544325835,-84837.37109741384,-83693.21786360609,-82263.99468226556,-82198.73126553974,-79514.39516455778,-78554.39730849392,-78073.82680500901,-77510.72764793139,-71954.5490479409,-71494.542195103,-70694.8393915205,-70583.30569502056,-69813.51745567608,-68988.6840425985,-68006.13094175167,-65395.183603474245,-64210.59214362673,-62046.76271073718,-61711.59361557475,-56060.29520611615,-52084.632409735816,-50332.943675331044,-47075.46425284521,-45760.00221891027,-42295.28178541508,-40495.956481610294,-37547.84853798821,-36868.89346473112,-34037.24075580437,-31494.49547906232,-27282.330207341332,-24016.40028524991,-23829.89225130081,-23433.20907190764,-23212.92254881312,-23026.767085826163,-20961.51002368676,-18326.68947686235,-17272.52250840036,-17170.983717861087,-16178.162747895041,-16060.773155944267,-12637.147046367774,-11673.95805878429,-8133.108009324269,-7475.672127327272,-6568.511494920543,-1312.8643848999523,1087.7308873083762,1672.7214692917257,2890.9051686652747,5884.392594957675,6728.895655178515,6793.218451557431,7303.689776248887,9114.917364931709,12207.456056121173,33531.15056163183,40742.96515407298,81423.20758515199,83362.75234310616,89819.55995848027
World,2020-04-06,7882631890,40395.8347029739,-267071.89081901754,-254076.269990844,-230621.67740341774,-223029.13181107974,-207770.18556198437,-148575.5334880693,-148243.12532907218,-143166.3498205812,-135390.5482644398,-130970.1421745673,-116400.29798969784,-112721.8396526542,-111578.11151934096,-111214.55807061553,-110070.89135987288,-104728.72035412016,-100977.54972582552,-96120.49311715763,-94485.81278713417,-92555.74939716952,-91838.84690002633,-90105.01906301765,-88204.754521034,-86573.43676928717,-85978.70420993111,-85505.72850750589,-82269.96787737361,-76991.4004244662,-67655.11514759863,-63547.442673667116,-58815.62540906886,-58175.80262479469,-56008.142156492206,-50962.71890918769,-50088.62891166339,-47724.9342255127,-44505.44721828788,-43845.82877493152,-42273.224420974526,-42240.930834249164,-40483.12867217677,-39479.30303893808,-38835.7213985133,-36577.596022047386,-35243.31553045656,-33716.583503226095,-28047.66519102663,-27619.793183431037,-26453.025285848922,-25765.843431951424,-23331.914336900612,-22712.693688269905,-22434.197361163206,-18508.002234592757,-17965.54225298743,-17493.493530549935,-16832.819097270363,-16054.405044287243,-15765.505940375868,-6712.700461900064,-3313.4909154113484,-1406.9150299250132,-1153.4168666611533,1467.231168931557,5768.940804842875,8633.111868738713,12418.646955703032,13055.022127776638,15376.033076944772,17514.703722263097,21767.680721420144,27248.527527471055,28230.134822681826,28268.9475182741,29195.129875441457,29752.09925211372,30453.72128889028,30771.847612212496,32176.002046723916,34354.87152836009,37630.63806889235,38180.260799420736,40395.8347029739,41497.512960977576,44997.98709291913,45971.60534694151,47595.60988681566,53331.96430837766,58152.98267109418,59214.43686481051,59938.863769429096,60793.41611073151,61308.88676620342,61776.332504853664,67341.33605058932,82511.70616988454,106115.74840489028,143255.8716500385,153610.46430315485,178945.15452318505
World,2020-04-13,7882631890,86091.25441962821,-261693.82438936993,-252712.16927796713,-222329.9280426749,-208788.18078888807,-200164.61190477,-138940.92209715588,-131784.9951465223,-126775.92838296051,-126165.11528848996,-108530.15966836041,-106453.33033072893,-96693.06819655387,-86045.43013852337,-85987.8261974102,-81431.63824366055,-79796.16033923856,-79102.24453338637,-73169.88451273864,-70422.55718984563,-70413.71468612432,-65067.54141638013,-64770.979695180824,-61562.58691585051,-60135.829969491264,-58608.50491858778,-57326.64824871835,-57224.80125862022,-54464.0724844435,-52619.96279599111,-38309.83336600324,-34827.70801384515,-27685.700761827116,-22756.343251997223,-22167.533858352053,-18279.456009359725,-16590.111525581047,-14180.669717785024,-8300.593333072067,-8299.187257768504,-5756.184817396821,-5002.2411773921,231.64624820816425,707.8397545658188,863.1205271790466,1800.2296354198684,3299.8408013071717,6316.12205012002,7157.21348800425,7973.930101858683,9141.127357722695,11616.34874555083,12083.345757713614,13893.331775279581,14766.886083222429,16192.163756511769,19148.355926936565,23583.327204531957,25802.91031266752,29559.014370019064,32756.355634692467,33002.189044314735,35766.33690387144,38820.19569364273,39322.57924468366,39877.30816708037,45060.38469307214,47057.22368668294,48900.45019407547,51310.09341421588,51443.68897623758,53132.52449280422,56174.620959109125,59536.84200992043,65733.74444027868,66668.64893763313,71584.586402497,72130.76125724411,74638.26691520022,76524.45729784646,78345.5420665337,86050.00756692968,86091.25441962821,86219.5479930229,87916.16634224023,88722.3829834996,90883.73775486708,92895.9689348996,97309.35353756695,101797.54655308826,104153.92709747265,106713.97459729556,113038.61648122805,116091.53051969153,118116.88446210031,118410.23482516667,123655.90257361907,160651.40047535652,192819.93738822546,198931.46920354592,214401.76644478636
World,2020-04-20,7882631890,119956.45077311501,-254142.04859034947,-253546.5881025995,-219050.40711627944,-208999.83671235543,-201716.31031709028,-141189.78578399488,-123928.7007851736,-123242.42580260447,-121143.64723218956,-115671.13882663229,-93258.10255106409,-84423.00778681666,-84361.93654751648,-78556.4591674346,-75989.53890253487,-70422.75512529314,-64129.52652128248,-61732.13628430709,-60683.34530736372,-55497.47556796076,-53481.6669174501,-52403.390537360945,-48724.21625687181,-47044.806976176085,-42029.91700297127,-35807.767651714435,-35586.18158025803,-35320.75147651412,-27718.56752548789,-23821.368861021052,-20454.25194545693,-10947.854411330818,-7425.464175581214,-5063.592135804721,-141.75707215968117,1985.2880707168424,2087.1078165524686,4177.613629672697,6584.04832367295,7278.590083261507,7370.546292864352,16475.023363587425,17945.63609002557,25358.764255743525,28156.38547887555,32498.37624666043,34237.83285716568,37493.664663026175,39007.49922902068,39370.04190657045,40286.90449231833,42556.37215861068,42725.75000834543,43242.18159602162,48390.654958048675,49827.43852358024,50731.81155383809,51507.2292310873,56347.96134253636,56936.131001532776,59693.50252411246,61227.696176356665,62053.26616083964,64133.92491468807,65537.04370825563,66276.80361508652,70716.06675416652,70986.56874941944,71486.82220569083,75830.40258010066,81158.1046826889,81849.52487080758,86360.50012243101,92106.86327721203,95451.95239983231,97580.75342791094,99790.21497051192,101423.86622046065,107689.95743204864,112878.8025989729,114598.6867791874,119564.35519614426,119693.79170516857,119956.45077311501,123127.61166120124,126526.9062480426,126888.81467377715,126923.8885084982,141376.60415365634,142950.5715288759,145190.20828424837,149950.46156690645,150356.1120963166,152519.1343336241,153169.30322252316,167077.62707869738,200133.6271793971,230576.95870461024,234337.19126682862,236789.01065907656
World,2020-04-27,7882631890,145537.22371492142,-268013.66229243955,-253538.54771134662,-228269.9372258026,-222000.25088940698,-210732.42304467995,-135075.87552917338,-131211.1364562111,-129046.84760847458,-124161.94499647083,-121110.70004888123,-93167.37702129401,-87902.94922652325,-86091.89385967732,-76994.01845808845,-76902.6512114092,-75496.82361681173,-59141.015051175455,-55504.57650878516,-53914.25417121971,-53228.69004198071,-49733.40672043153,-49112.243660124106,-47388.935316616495,-36994.21025640998,-35165.734826559514,-31380.055386060783,-21717.69716686815,-16262.258769291944,-16243.733794364003,-15769.234071162347,-9547.389859509101,-2000.4765789848393,-1465.1383297239677,773.3280028763397,4853.564023599585,6122.0021664111155,9369.97545921091,15474.26585793488,16624.96344539276,20165.06738933617,20517.97952681251,25572.910701366392,27206.311076368518,44708.76770962985,44764.23070027021,47246.435378629416,53896.53379226499,55415.2357195002,55954.15549657325,57896.46231887191,58576.14918344294,59214.193921523285,59948.42348149597,63342.27117232295,63454.24406508637,65746.34238059192,67776.9483019477,70347.25145141578,73257.6797006103,74525.60169253075,75584.49557831662,75686.62291607194,76813.95265674463,77918.47541253676,83433.1350815989,83597.829351512,84174.14963413874,85533.79698937638,91141.84539595233,91669.53683431156,97244.56008397139,103533.11392336045,107510.69079296858,111999.16599635566,112016.97933097249,120153.89057561128,125816.96177299974,126477.71825445472,130974.58265329589,133489.69751297074,133569.41528537843,144504.79644271982,145501.95909804548,145537.22371492142,153039.2317536619,156378.68170446978,157858.86143415965,162509.66732931623,170153.37922209193,172747.23382021108,172966.6500527587,177065.08561164787,179917.5938054947,189410.47658040407,190842.62885708132,208738.89143369405,232502.59901419783,248209.85920256688,256884.95086548573,261675.99796598093
World,2020-05-04,7882631890,201645.8624575341,-254129.35502825442,-214823.61156042464,-207072.2269754491,-196544.6036177862,-179412.08720517886,-101794.34002261309,-99115.75651995806,-87046.04240781958,-83775.74328330853,-78484.34193469086,-59088.67351163018,-53609.85594167587,-48757.253672083636,-40418.19052325362,-36429.98026598785,-35613.79660197555,-25997.254621720138,-17772.071649508158,-14884.00055476255,-14846.532295235622,-12355.225389067858,-11113.24516160047,-8926.701867444266,-2392.814634485594,6962.840960523332,7682.072760175561,16315.194886881047,22283.12240738113,26464.228806073454,26487.406893653497,34864.86051054409,43196.50012677553,45667.894252052654,47091.507300847275,56847.94069993752,58166.82829450815,59055.46610399337,61482.71716356715,65502.200650375,74486.2490466754,77999.48951193574,83666.7706710839,83935.05712947549,84440.1895633126,84494.83383154603,86264.1301768691,96854.52458183335,99249.0423086281,100142.80846144533,106721.66635232858,108121.63956900625,112193.4440866201,113384.30470744822,113580.00420351865,113687.47051566296,116594.54885735594,117117.51541166048,117833.97086366921,118298.23262674134,119515.82441215408,120907.0141314217,128463.87794616024,134775.8234917064,135969.2573526896,136897.95720489253,137340.78817859804,138425.84976201272,138539.44173440916,140065.73403199308,144529.69643526562,163442.5468777593,163639.06393278236,165330.11582810208,169750.52259537793,170677.6518713848,174009.9207912796,181277.12660156493,186141.99721264487,186642.28253676122,189924.44922978955,192817.22405592122,201645.8624575341,202837.931739037,217989.16464739945,219969.50253344027,220098.52186624624,220161.6646773387,221045.43337032272,225544.12741310894,227378.74578808993,238277.42426465618,238941.6518187576,250500.7596754335,258134.14558639613,273936.29139616794,275901.0203854282,301111.6682339079,305876.3115790116,324448.5509450919,377707.9854342845
World,2020-05-11,7882631890,266554.65488366527,-236196.1401956635,-184937.3845431664,-173360.85870603618,-163609.20094654814,-147085.41995864667,-67666.31428323648,-63651.86304540045,-44177.77431341856,-39693.41414782503,-24674.774266243126,-23267.457488155786,-12531.124115773177,-3311.9386010624116,6497.023671284818,8204.295510570342,9745.099119019793,14503.92882548304,21499.037324423312,27374.07489717771,32498.124703524714,33323.421340571265,36734.69279206103,37219.1571529639,38350.66350945499,45968.87180184988,56337.74486347422,60997.387409557086,73568.53029115281,73686.95799469088,74245.45085282324,80283.70528659245,93498.4771030837,99564.03634424617,101361.83317403034,109795.22958623635,111179.49106527148,114148.22128670472,117919.99852399722,125372.6169840251,125676.46109459076,128090.41951349386,131502.03092117736,134983.17741678192,135432.7905455118,138222.25850563508,144346.1079304956,149489.92886826626,152125.13844898684,155575.6219446452,157491.39014690593,159875.75981648124,162462.33897248004,164428.97328558573,167925.11157945762,168686.87913459443,171130.00693153817,173245.50277321532,174203.71811129106,174219.43076733785,179368.5543491893,182565.4783750324,184174.50838499467,190309.07403775558,193288.99112296643,194470.43037619657,195244.75212469813,196455.5315606883,196661.83814868503,198841.18876721014,198938.97824955633,224296.00522447095,227194.18064204956,230368.52759398226,230571.41290225304,232469.12188830672,238867.3386269099,249776.55941615795,254087.93780717117,255758.08530807975,256585.5948342714,259532.80880951826,261304.09438308777,266554.65488366527,280907.44350706163,280927.1656503846,286985.45513752714,289459.79523762956,291578.58113719843,299989.9299871429,302159.3700457663,305164.5493425159,310490.8672659797,325668.80655812967,327181.836855284,340934.20625649416,364822.4047769443,366994.17770381505,372984.941491791,394781.4560322899,497609.30125788925
World,2020-05-18,7882631890,328362.6527186622,-212439.22374200862,-167229.8272264065,-132238.45918413252,-132172.6724987059,-110182.57503969455,-33022.8903588894,-24972.22517698178,-3185.628449920317,7631.273388181849,7926.740218328228,29374.991282883362,29824.187479611042,40930.45184878587,43023.342026382845,54618.10334192441,59628.7353473585,60491.384706327284,66850.10411174911,71132.85853675714,72831.7070464193,82824.08578940263,83945.18238703851,84134.9681590265,85234.89116195106,85390.98728967494,99815.13805055368,109002.08891666705,111969.12528921121,119792.30264950424,126301.3299332792,127231.71857517204,149416.82715628468,151522.77623612602,159136.44832090297,160786.52531274376,164734.72237559946,167235.0780577365,170210.6493068324,175035.0043182035,181041.4650785987,184307.41205352853,185658.4562760284,190741.80556056416,193345.7062616539,194723.92361649717,195268.32683180977,206460.1439731223,206569.40429011924,206603.46207848084,208438.2358274507,213832.27187631253,215020.52256690353,216725.90242353495,219142.59903921673,220793.16782165767,228624.32031536035,230021.35056708768,233977.6085406997,241875.4659976006,245195.03378779907,246505.77468547743,250885.98780573075,252624.91153549126,253790.2820103737,254067.15141025785,257874.68522885765,257912.1575673049,258144.65114385978,261614.1051272413,262208.6054413804,288015.54997401434,290667.664381291,291770.3538045239,295294.6032233174,295942.35599599744,306060.07822277973,316103.6472751114,323490.7565024614,325544.96893481346,325809.34017243044,326964.56307707966,328362.6527186622,332391.71671118395,342113.4185032942,346474.3121981035,347663.3686361995,361686.32632884174,363394.48356882686,375391.2768386355,381428.5536497735,385580.0726592345,388047.47271175525,391275.0519764108,401766.7288224742,403162.24439783883,434681.10858406953,463702.268739122,465074.84424897085,475269.41994400206,593295.1564959773
World,2020-05-25,7882631890,477839.01970902964,-160528.24298955203,-98725.55091450275,-61804.51847266483,6051.347367201701,12169.99296041869,30297.815268913924,38799.848642455254,46670.10536853764,80518.19089861444,90731.29590505443,91193.53462337493,92213.1980085544,93938.75743668493,113369.67293080804,115998.01232316866,117292.69728457721,117944.40411552634,122223.05940358197,129800.75500836459,130295.68359371927,135117.59024286683,137422.74851291307,140540.1700214958,141639.09482368713,150217.7282973731,164093.1290160997,165736.07393930605,175731.36501434402,178129.02310465375,185894.46920862878,200705.36523186034,203447.63453803,208168.49170523512,225744.2073662905,227421.5235924202,229447.55243194688,240565.4038175672,241860.5325656022,249507.9982422256,261698.93125164806,267101.9271679635,267692.97285406844,269356.5660176804,280486.2286946229,281360.3236214389,291201.1524388018,293040.722450994,301044.08906867297,303781.3698831248,311207.11700567376,315100.4084402172,317585.4377280319,317602.031771618,320435.90451724763,325105.3577219875,328329.18042927864,332701.5711429415,334046.7884229465,339488.95505187777,345321.2402163394,348796.9096470682,351327.0190678255,355048.53588572424,357164.1100188874,361150.2026928172,378449.32882028574,379029.01248520485,384681.8796479395,385313.0496585376,385461.65348417865,398173.5287294797,412483.6135577039,416143.9805155601,427220.3964826475,430684.6962921224,440865.8013714819,445612.4381670871,445974.26201668155,449033.15642504656,454534.40630638937,459199.09365311323,461944.48678696476,462800.85932200955,467999.23396698147,477839.01970902964,487286.39775408886,492657.5565819191,496798.1329795336,497957.7016476918,499273.8002450305,501208.4242826628,540840.7995150693,554755.1873013397,555196.0907147467,563043.5985910712,567779.4563604585,574050.2850163161,625638.5131473046,664190.3731412872,690909.5697845235
World,2020-06-01,7882631890,591142.7730177356,-128994.4019719228,-25819.89368930483,13296.449818051522,77758.63396270016,81257.80084344864,118140.76460980707,134807.57712467012,163048.7659441101,167289.40244564373,170634.51090347883,186424.06635970136,188015.5900877176,189994.85073578858,193125.63420774337,202267.01895046933,202581.81674033043,207729.91269469314,209924.04931059587,215029.57590459922,220519.86555058436,228480.23797056498,232023.14717796748,236406.04823187762,250343.53545054392,257273.52078808684,257990.67392393306,261382.25218294695,268516.2692618603,269523.41046323563,280367.388797198,281455.0384792839,293421.38279487746,294226.4622917411,304004.6203787703,315030.61729186657,317426.84319609724,324629.9855926469,324853.16845269373,332089.39462131873,336098.3622266274,345014.8977336448,346062.6291460089,356853.93279665284,387627.1193990996,390707.6887872876,391261.0058811246,394895.4874136328,400552.3231216257,404302.5511719103,414134.59045399446,420860.0352354144,430806.3055818059,433926.6696431784,436102.96299130574,439751.40084735444,442345.0651568497,444793.99403645674,446164.1113303751,448168.44418787904,459106.3007705112,460569.2933195629,463382.62438228383,464837.1202288663,466647.4861928671,468175.3919432541,478781.54789199156,492906.0933112141,493992.0188131205,501723.56217706745,502217.85547990387,506271.0696259918,517037.495218923,520077.88364296925,532757.8230202029,538534.9593028491,538777.5622589125,540453.0267280057,552534.6312893714,558464.6236050294,560452.336994109,566832.3617417004,571608.3604334899,585772.0575793389,591043.3428454102,591142.7730177356,594927.463612625,597450.4314550421,611569.396893213,618330.799024148,620861.549811235,639807.341646122,656668.9563127845,659502.0599296995,674254.3519025745,678486.7570273632,686348.3514031067,687360.3824665651,737320.8438563742,826539.4914585291,826749.5410070044
