continent,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
Africa,2021-06-14,1371693397,0.3131602156003812,0.4064651618434283,0.3848066007634966,0.3131602156003812,0.233530671439868,0.18697302947251276,0.18115386395745814,2.9306844698835945,0.05328517217970172,0.025172534967010562
Europe,2021-06-14,747993718,0.37231330990102857,0.3725881652464335,0.37231330990102857,0.37231330990102857,0.3683255471712792,0.3669852055063281,0.3666146367423562,17.738787598212276,0.36201607343290354,0.13856145781160156
Oceania,2021-06-14,43202462,0.008410305179479086,0.14314713884023855,0.12190194670768613,0.06285821966024292,0.008410305179479086,-0.006195438399337577,-0.009149561380745247,0.023699653247528336,0.0011285549165489682,3.3099965460301774e-4
Americas,2021-06-21,1026788511,0.4890363835762204,0.5199819511980941,0.5144535656400862,0.50190385559179,0.48190197609625396,0.4673851205738501,0.466062867610566,18.152106434333035,0.3781688840486049,0.43326517119551206
Asia,2021-06-21,4679006159,0.44109738694133394,0.7784084784595067,0.7153367795811932,0.572982350640615,0.3499494479586229,0.23651310852405752,0.19747101159836122,1.4891947280690958,0.029199896628805795,0.06337736902303573
Africa,2021-06-21,1371693397,0.3457829265441759,0.46388330482880996,0.4324420895010442,0.3578997010304548,0.27705509322736116,0.2259928905524633,0.21234916875055634,4.049832943431705,0.07363332624421282,0.030744334041581743
Europe,2021-06-21,747993718,0.3370586152750754,0.33861994861659084,0.33828462323696146,0.3370586152750754,0.3337969862488075,0.33227406545706495,0.33152679374100175,16.002436117249626,0.3265803289234617,0.12173538067067029
Oceania,2021-06-21,43202462,-0.04372561292181251,0.11019770411155665,0.07996518920454196,0.011173680703287826,-0.04372561292181251,-0.06904652962079652,-0.07819836899439608,-1.2667823567823533,-0.06032296937058825,0.0036386815177338735
Americas,2021-06-28,1026788511,0.504172551877567,0.5294880066484655,0.527533021463494,0.5135762433065525,0.4967585892713104,0.48481732023661284,0.483663298683637,19.320186731027373,0.4025038902297369,0.39298676959972334
Asia,2021-06-28,4679006159,0.4586809480532913,0.7806600567594124,0.7238267323876307,0.5631560349370734,0.3786870854476109,0.2616862228975907,0.21185991403406373,1.5479101272265174,0.030351178965225833,0.05325312502970783
Africa,2021-06-28,1371693397,0.37915626672285113,0.48203673542730185,0.4696100835851454,0.39269566460145966,0.300749147714434,0.2517539722886724,0.23559557355872368,4.93791145371372,0.08978020824934035,0.03838860791716707
Europe,2021-06-28,747993718,0.3054658124142475,0.3054658124142475,0.3054658124142475,0.3054658124142475,0.300928183627965,0.2993440604207798,0.2986295420034964,14.439457750097166,0.2946828112264727,0.13371021386037898
Oceania,2021-06-28,43202462,-0.034859116670549084,0.11335968127733456,0.08782240539519007,0.023540034609495917,-0.034859116670549084,-0.05991153201390195,-0.06544971021696924,-1.306780077282643,-0.0622276227277449,0.0033076818631308557
Americas,2021-07-05,1026788511,0.40904279827157436,0.44234139968271524,0.437306235534589,0.4235190368870324,0.40575483922445243,0.3960932702283657,0.39390305290005384,15.283439859123897,0.3184049970650812,0.3680128828399016
Asia,2021-07-05,4679006159,0.466396313911443,0.9101395579831977,0.7935755444249928,0.6026162157860585,0.3922192737319729,0.2621677931088898,0.19825415691909473,2.010315558164654,0.039417952120875566,0.04974804308651477
Africa,2021-07-05,1371693397,0.41546840698202214,0.5630299972656244,0.537964123603229,0.4395511600766016,0.3318230808323287,0.2590881661161631,0.24381845079672954,4.149605129590437,0.07544736599255339,0.056291515413630006
Europe,2021-07-05,747993718,0.39607004091500825,0.39719795075327347,0.3963639094946735,0.39607004091500825,0.3919891369990034,0.3909315315295379,0.38987229781826493,18.876534230107605,0.3852353924511756,0.133442698244693
Oceania,2021-07-05,43202462,-5.710846933768609e-4,0.15097816440271825,0.13058602074503292,0.07209630826661842,-5.710846933768609e-4,-0.010122663690429202,-0.019877190895917766,-0.8048493039556439,-0.03832615733122115,0.005622364762452658
Americas,2021-07-12,1026788511,0.4118946972637477,0.4410660691177586,0.436704905277019,0.4230670639642288,0.4018664967311202,0.394324946758749,0.3916985841771218,15.518280262954105,0.32329750547821057,0.3166737809359848
Asia,2021-07-12,4679006159,0.480152698078592,0.8777308459979501,0.778188548367966,0.6190541841487855,0.42568195036424544,0.2754367488169325,0.2432218926801252,2.1274536203216075,0.041714776869051125,0.06642132740137734
Africa,2021-07-12,1371693397,0.46487212366432157,0.6465206227517749,0.6203501497803561,0.5022902026489579,0.369703760691492,0.29566582595336777,0.2666706968736428,5.885092920129902,0.10700168945690731,0.055812035085563656
Europe,2021-07-12,747993718,0.4436421416885486,0.44513546539779564,0.44457570885701353,0.4436421416885486,0.43954096842838747,0.4370859568416848,0.43672618945981445,21.16068710316682,0.43185075720748606,0.12761805039651417
Oceania,2021-07-12,43202462,0.0321181811464372,0.29015550777145993,0.20240950059311152,0.11096655710118741,0.0321181811464372,0.011766132742890872,0.008514273758243174,-0.4593134407448727,-0.0218720686068987,0.011242414842005995
Americas,2021-07-19,1026788511,0.44142991031514156,0.4610542230050798,0.45933618510609103,0.4466818520887825,0.43089012065751386,0.4226591653774005,0.4197863062916733,17.19768021041675,0.3582850043836823,0.2986706577981958
Asia,2021-07-19,4679006159,0.4686416607986253,0.8266843352099211,0.7522419368208306,0.6124944319260065,0.4430449752537871,0.3072706341760663,0.23229971880428751,2.126699980425773,0.04169999961619162,0.06433601277078378
Africa,2021-07-19,1371693397,0.45896609878052214,0.6391374137743517,0.6102084171819324,0.4868244341291476,0.35005378647185453,0.2768985493196019,0.26901943263619926,5.448271021303137,0.09905947311460252,0.06476884717408901
Europe,2021-07-19,747993718,0.43953505038288015,0.44131988837724795,0.44101406549031347,0.43953505038288015,0.43622193086997474,0.4340203712383028,0.43370091997255555,21.05475038459148,0.42968878335900973,0.12874466413633703
Oceania,2021-07-19,43202462,0.04596890844079765,0.27541664613227723,0.21012066441077834,0.12208945518681766,0.04596890844079765,0.017552985750701824,0.012887480246615995,-0.6794397844704144,-0.032354275450972116,0.021825145057705275
Americas,2021-07-26,1026788511,0.4922346178839437,0.5176337288996726,0.5120459660849791,0.49846975732833365,0.48362639117715533,0.47510818181525966,0.47408193821888545,19.98428827254871,0.4163393390114315,0.2727505197026888
Asia,2021-07-26,4679006159,0.5326855532354005,0.9423959876993591,0.8548353308438834,0.6600470333017568,0.4698081529076327,0.3287774583505395,0.2535156179674373,2.4672985001270513,0.048378401963275516,0.08587300087800546
Africa,2021-07-26,1371693397,0.4740228785447846,0.6373975022642658,0.5971342866199835,0.5114522541943105,0.3733796681699209,0.29624385871507636,0.28167483248809067,4.862748670161323,0.08841361218475133,0.06897634719750714
Europe,2021-07-26,747993718,0.4477115127515176,0.4488901384703386,0.44850359392289185,0.4477115127515176,0.4441783617804329,0.44217013452464565,0.4412976839602774,21.430114499614614,0.43734927550233904,0.13476075744261798
Oceania,2021-07-26,43202462,0.03585948765741255,0.29129405052658514,0.19419658250641783,0.10834367581120352,0.03585948765741255,0.01707819992873896,0.006568187329698665,-0.694022286736118,-0.03304868032076753,0.0317435612812992
Americas,2021-08-02,1026788511,0.5175366422022017,0.5429137038389306,0.5370846425567579,0.525251434888663,0.5126761770954398,0.5032215234889577,0.5015991431112506,21.449549650397394,0.44686561771661243,0.2835607302583073
Asia,2021-08-02,4679006159,0.5887789628816898,0.9716577459385071,0.8842631866254453,0.717053421256849,0.5251737124454183,0.3803154979867254,0.31623814558828844,4.092582105572289,0.08024670795239783,0.09162507708509302
Africa,2021-08-02,1371693397,0.45547554062452994,0.62658254426053,0.6041486024040628,0.5051342227756214,0.3666212751446034,0.2929253673095978,0.2847493592259892,3.6462231669770278,0.06629496667230961,0.06894492618163417
Europe,2021-08-02,747993718,0.43581207628955543,0.43702043766632953,0.4364804911508038,0.43581207628955543,0.432195679025573,0.43080319422330265,0.4303863282682598,20.90036388875146,0.42653803854594824,0.14492100320018997
Oceania,2021-08-02,43202462,0.04567063202260452,0.24356870703878597,0.18981737725689835,0.10892004884307392,0.04300054580421975,0.013914318090841538,0.003572548619781828,-0.8468540785312049,-0.04032638469196213,0.02281814402151433
Americas,2021-08-09,1026788511,0.5779972123387405,0.6060745259032627,0.6000125310979915,0.58622469543817,0.5730699647275322,0.5629996170762722,0.5595771295433873,24.56863402433622,0.5118465421736712,0.27814880760776256
Asia,2021-08-09,4679006159,0.5516368419027772,0.9748906671188011,0.8805900256805511,0.705420438688085,0.5011821814218643,0.3374057560968149,0.2878437364011951,4.063271119210263,0.079671982729613,0.09975259363619915
Africa,2021-08-09,1371693397,0.40587030825088694,0.564504082457541,0.5530411078628824,0.44695915231674727,0.3343223047598109,0.26539061401562575,0.2523495950468269,2.6914700316970666,0.048935818758128476,0.06638298339785621
Europe,2021-08-09,747993718,0.4921012650162795,0.49403257524832755,0.49359748103684403,0.4921012650162795,0.48869521278304673,0.4866671164064168,0.48596515790914196,23.604595156105596,0.48172643175725705,0.15338203682614351
Oceania,2021-08-09,43202462,-0.018470177492212053,0.18854878364471891,0.1570460607696117,0.08425402724006317,-0.018470177492212053,-0.018470177492212053,-0.028496834266228628,-1.1923899417419739,-0.05678047341628446,0.031081561972093164
Americas,2021-08-16,1026788511,0.6507510258790118,0.6757647785765873,0.6690580784712438,0.6549421641959604,0.6404513047538352,0.6309393568174239,0.6274815325630945,28.0774829018689,0.5849475604556021,0.28018018990085874
Asia,2021-08-16,4679006159,0.5546299062501978,0.9156215374105545,0.8606322685872732,0.6953486880642984,0.5004756393890997,0.33266258466047416,0.28824883901514586,4.406090073811258,0.08639392301590702,0.10338894277142584
Africa,2021-08-16,1371693397,0.40502641484164825,0.5558728027703208,0.5278707698696186,0.42904964793380895,0.3332171015454501,0.24172831192527966,0.2248593828801183,2.9303301573340614,0.05327873013334657,0.06453971433676005
Europe,2021-08-16,747993718,0.4858769530685849,0.48697861155653466,0.486403432135616,0.4858769530685849,0.4813793901324197,0.479210753627845,0.4786451069760197,23.231383465576325,0.47410986664441473,0.1627974902323979
Oceania,2021-08-16,43202462,-0.023485700277095057,0.17834102125719933,0.16321438171634686,0.08358241879921768,-0.023485700277095057,-0.023485700277095057,-0.030011303884799428,-1.1382263618978352,-0.05420125532846833,0.048279655914054156
Americas,2021-08-23,1026788511,0.6720085765794079,0.6948586326643187,0.6901402534627384,0.6761043529416134,0.6586138591771045,0.6495477198738883,0.6482232346223828,28.891159989958396,0.6018991664574664,0.3203331518383146
Asia,2021-08-23,4679006159,0.5317325013932386,0.8778738328753094,0.8386373537529072,0.6957085173310332,0.484975755264061,0.34304227048067915,0.30068603245443704,5.003969419936119,0.09811704744972784,0.09721237471019112
Africa,2021-08-23,1371693397,0.45654850617023757,0.6070908228085422,0.5866894758308122,0.4889481393040104,0.354392806680913,0.26986250124632616,0.2532762350436962,2.5346357333771397,0.04608428606140254,0.05757241390292994
Europe,2021-08-23,747993718,0.46724469843014654,0.4698562923800337,0.4687706722677162,0.46724469843014654,0.46394383947901147,0.4618090643167267,0.4610127217132046,22.350012427110062,0.45612270259408294,0.18288963758382795
Oceania,2021-08-23,43202462,-0.07116189690027493,0.13041608034252586,0.10775485922258939,0.03814402504466526,-0.07116189690027493,-0.07116189690027493,-0.07573146986162696,-2.0212315943311414,-0.09624912353957818,0.055223704612019565
Americas,2021-08-30,1026788511,0.6722203941454317,0.6937961750925228,0.6892421576121134,0.6771193810441876,0.6613875176339705,0.6515736052591428,0.6464867168961962,29.138700185284375,0.6070562538600913,0.3290423455078959
Asia,2021-08-30,4679006159,0.5018442289463513,0.8195432886264417,0.7827591078038441,0.6188701275512276,0.44726298416565113,0.322853539353269,0.26630094686709477,4.321797201009939,0.08474112158843017,0.0890695771362416
Africa,2021-08-30,1371693397,0.3733614818194356,0.5168614464119223,0.49514759276388187,0.4061674671158718,0.3036018536610229,0.2328844301705448,0.20650723500446172,2.4337073061895174,0.044249223748900314,0.05770750240040705
Europe,2021-08-30,747993718,0.46990849057139206,0.4733035691642586,0.4721679685323146,0.46990849057139206,0.4658113119068102,0.4633791388036952,0.46291508716628305,22.41887129418398,0.45752798559559144,0.1974235831750662
Oceania,2021-08-30,43202462,-0.06092923575661711,0.1245624817248911,0.1063656891294752,0.022830822625879706,-0.06092923575661711,-0.06092923575661711,-0.06092923575661711,-1.5118161818483735,-0.07199124675468445,0.05919107110145713
Americas,2021-09-06,1026788511,0.6398600185030828,0.6745444621391289,0.669105180619636,0.6398600185030828,0.6168390941249651,0.6021434919215358,0.5997582381847024,26.272294840587254,0.5473394758455676,0.32955744671358134
Asia,2021-09-06,4679006159,0.4846309072077528,0.7843222501383798,0.7050421069080609,0.5717321911525551,0.42889332559098364,0.3182154039803757,0.2598190927774728,4.320873981426668,0.08472301924366016,0.08200160182776968
Africa,2021-09-06,1371693397,0.3416018230082429,0.4734398183383277,0.44215323872038775,0.37537352854746403,0.27900668101824866,0.20500192111437593,0.1773828505030852,1.698224329407977,0.030876805989235943,0.04483516515753848
Europe,2021-09-06,747993718,0.64961774288474,0.6521670203884127,0.6516193992513203,0.64961774288474,0.6451204031393424,0.6427639381200039,0.6424235723961708,31.175422280394677,0.6362331077631567,0.20269461674810482
Oceania,2021-09-06,43202462,-0.10274192170219762,0.09288565761551534,0.0636124544839536,-0.01966849932384563,-0.10274192170219762,-0.10274192170219762,-0.10387562132784486,-2.2297830302162125,-0.10618014429601011,0.05555238958372326
Americas,2021-09-13,1026788511,0.5949563303127594,0.6273520349527293,0.6135711064100494,0.5949563303127594,0.5703029790286186,0.5581684385292752,0.5502368454904781,24.42785325570127,0.5089136094937765,0.3526807089488363
Asia,2021-09-13,4679006159,0.4604920681020871,0.6690467677952417,0.6381664269615676,0.5078662680981915,0.3822411419940921,0.2663005905074378,0.24469931413929236,4.068977631779531,0.07978387513293198,0.07103160130719546
Africa,2021-09-13,1371693397,0.3265891061357298,0.4212041965539052,0.40072905699937045,0.3446016448800818,0.252116475405378,0.1834803742120451,0.16232233553833264,1.1330938738840928,0.020601706797892597,0.03657624955382066
Europe,2021-09-13,747993718,0.60901545233181,0.6140840298712155,0.6133713142990869,0.6102902596279357,0.6065247963140779,0.604176070435388,0.603776234654553,29.30567663100667,0.5980750332858504,0.21149923614732818
Oceania,2021-09-13,43202462,-0.06904579775040312,0.1962166010290753,0.11212023075749457,0.025085783393685664,-0.06904579775040312,-0.06904579775040312,-0.07903211905300277,-1.6671762047070395,-0.07938934308128759,0.044638659713420965
Americas,2021-09-20,1026788511,0.5476628343082949,0.5826333572867662,0.5650408898857059,0.5476628343082949,0.5223468429441918,0.5092974836885625,0.4996606463801907,22.235898182574942,0.4632478788036447,0.3576755057790085
Asia,2021-09-20,4679006159,0.43043276344958425,0.6278766298315276,0.6054668854565702,0.47189721608505514,0.3632865734054598,0.23078940772517653,0.21503480415568776,3.828257690025313,0.07506387627500613,0.06036997823921864
Africa,2021-09-20,1371693397,0.33871551211151346,0.4390648592139355,0.4124747108389298,0.3421695379618696,0.2546971686976056,0.1842557969233325,0.165660382313886,0.973395545280749,0.017698100823286347,0.03147321412672806
Europe,2021-09-20,747993718,0.5754654669123737,0.5806682548301402,0.5798071435053602,0.5770016325763451,0.573202722200775,0.5703007713328719,0.5696735943521306,27.630154537918813,0.563880704855486,0.2259569778900202
Oceania,2021-09-20,43202462,-0.051726328127011945,0.17940051685680086,0.14191603370116285,0.02464132447630812,-0.051726328127011945,-0.07357620677306358,-0.07614880482745232,-2.1099287496893306,-0.10047279760425383,0.055554704266622575
Americas,2021-09-27,1026788511,0.49732214656460355,0.535563857314288,0.5217200324190863,0.49732214656460355,0.46454589992383766,0.4495781370901981,0.4449532617974728,19.00488921266096,0.39593519193043664,0.353098029551287
Asia,2021-09-27,4679006159,0.40412266698988136,0.5972022290716537,0.5523523853234285,0.4375494229868238,0.3376697849491009,0.21829869191112494,0.20339920701495617,3.5725464276823105,0.0700499299545551,0.04687809602004843
Africa,2021-09-27,1371693397,0.310811724882871,0.4217038982330665,0.3951812256760282,0.3359339865409885,0.22774338471217823,0.15528959859049243,0.1291308297683129,0.6702665800838713,0.012186665092434023,0.029911130351530008
Europe,2021-09-27,747993718,0.5913286695917299,0.5959913431505349,0.5951211037810912,0.5919134098326913,0.5878262441007552,0.5843611481570851,0.5839536634514695,28.31404530824213,0.5778376593518801,0.23825668011826806
Oceania,2021-09-27,43202462,0.08983904794512895,0.2766536805321875,0.20095350520437835,0.10936127468341447,0.05054541462602553,0.01357699450220706,0.008029231045946323,-0.36988902695316417,-0.017613763188245913,0.06745680373493529
Americas,2021-10-04,1026788511,0.39418494641122376,0.44557743819337947,0.4282382393806141,0.398143946558958,0.36904161050998513,0.34933870950144014,0.3400901183227717,14.344806218279246,0.2988501295474843,0.32378361896182145
Asia,2021-10-04,4679006159,0.3430861034006539,0.5505206368099096,0.5083601388261136,0.38163753046681903,0.28019627101343425,0.16677190290046065,0.14567388523939664,0.8274965528126436,0.01622542260416948,0.041483125562177744
Africa,2021-10-04,1371693397,0.2977239937775497,0.43842013130501584,0.41864480654606684,0.3353919364563168,0.21682767458132987,0.14202466552254184,0.12664926462342074,0.42808417931811177,0.00778334871487476,0.031546043813171463
Europe,2021-10-04,747993718,0.8508186956261679,0.8604190294708232,0.8562840140221677,0.8515377077458485,0.8449794573674324,0.8404087522937411,0.839253487250926,40.26011206086621,0.8216349400176779,0.2554643112657799
Oceania,2021-10-04,43202462,-0.010952067132777823,0.20668885821953142,0.15946177665237227,0.03334183734557259,-0.023423258606759596,-0.05488890812760519,-0.061110616187506225,-1.7221771327478144,-0.08200843489275307,0.07307916849738796
Americas,2021-10-11,1026788511,0.34508229858415634,0.3835301229563524,0.3704113767762539,0.3458636609420828,0.3246170326690875,0.30690700943880056,0.29884628956201603,12.674588854501028,0.2640539344687714,0.2735156237056883
Asia,2021-10-11,4679006159,0.3515614804357913,0.5498181683870942,0.4835599498817737,0.3893062222982112,0.2768464305552842,0.16715818625734255,0.15548449668845382,1.0502656547500449,0.020593444210785194,0.03436020268764942
Africa,2021-10-11,1371693397,0.2841372891169451,0.417357406649025,0.37667072643798377,0.3105488036698477,0.20365804439604798,0.13231451322402954,0.1158890439314018,0.6536552044400514,0.011884640080728207,0.019798374811306318
Europe,2021-10-11,747993718,0.9154043581878784,0.9244931472138092,0.9214405347479719,0.9162716616658059,0.9090819130263025,0.904647078486486,0.9036262932355984,43.37322911514608,0.8851679411254303,0.29326115276278303
Oceania,2021-10-11,43202462,-0.03991739993512124,0.15542810324292572,0.10698538034430755,0.028682623325567647,-0.03991739993512124,-0.05813903046892293,-0.06328752896095366,-1.798561668425434,-0.08564579373454446,0.06117243966327659
Americas,2021-10-18,1026788511,0.3009628897980153,0.33829773939933705,0.3233317781281713,0.3009628897980153,0.27707494140183686,0.26254090464962876,0.252951248769561,10.532241994080128,0.21942170821000267,0.2686465587069663
Asia,2021-10-18,4679006159,0.33740139605413944,0.5171075873949804,0.4507022236192081,0.36764970692145305,0.25621179737432576,0.1615056189755481,0.12975285258178137,0.8825714352831528,0.017305322260453976,0.031209277149404153
Africa,2021-10-18,1371693397,0.2809848080122386,0.43443280670019924,0.37479278396506277,0.3116479688289646,0.19124519706664947,0.12928244843451486,0.10410817982652507,0.49624810006344144,0.009022692728426209,0.015924039619766427
Europe,2021-10-18,747993718,0.994774355457428,0.999595401043691,0.9973153424211655,0.994774355457428,0.9844609614550428,0.9802572080545044,0.9787070075542765,46.89740309758051,0.9570898591342959,0.32267316448237865
Oceania,2021-10-18,43202462,0.05541923653143699,0.2353703361905699,0.1982202882702983,0.10978718234256102,0.047391528785852975,0.01582778325067653,0.006498592755528299,-0.9023627434660262,-0.042969654450763145,0.0720861695335789
Americas,2021-10-25,1026788511,0.27348902408595144,0.30765910145136766,0.2943486312025174,0.27348902408595144,0.24933963950073912,0.23524517843364562,0.22588725213621866,9.579913457556474,0.19958153036575987,0.2499470896397671
Asia,2021-10-25,4679006159,0.3435165194509534,0.5100964253971499,0.47394027678572903,0.3788938539040487,0.24755557872147296,0.1513768729258578,0.12344301765232596,0.8067527703904742,0.01581868177236224,0.032403099044520836
Africa,2021-10-25,1371693397,0.2771536494315542,0.47592759210183366,0.3822449618262796,0.30811013884198313,0.1802581078991565,0.10219209991849018,0.091947374330684,0.25165991385961145,0.004575634797447482,0.01513260911323028
Europe,2021-10-25,747993718,1.0225250321438553,1.0291938522670676,1.027348612243961,1.0225250321438553,1.012452915392014,1.0076349366277562,1.0062005262614202,48.19278830828892,0.9835262920058964,0.37571010723381504
Oceania,2021-10-25,43202462,-0.03578984939920379,0.12939633784937785,0.11344334894602176,0.017587637249641803,-0.04026099002503706,-0.07359820292291298,-0.08479523723775097,-2.1681239401311596,-0.10324399714910286,0.04959902516666759
Americas,2021-11-01,1026788511,0.27520643735636435,0.30637739177140955,0.29871474073180143,0.27921305838432703,0.25527873180751054,0.24005126252931136,0.23391493909283834,9.831413633805228,0.20482111737094227,0.20827765183282226
Asia,2021-11-01,4679006159,0.33620582045661573,0.4722042385858621,0.4572184700659893,0.36190228195353696,0.23899196851486856,0.14284362336519257,0.13209762433130404,0.7376845714450654,0.014464403361667948,0.03574325280130498
Africa,2021-11-01,1371693397,0.2666709021396363,0.4600372034681917,0.38506883598896297,0.2958269979099576,0.17305135122389448,0.10266933349618872,0.08367196893310334,0.6081744035393861,0.011057716427988837,0.013257919036261133
Europe,2021-11-01,747993718,1.2135487679770127,1.2281926834044785,1.2243586660390422,1.2135487679770127,1.1941295259916502,1.1811878327315102,1.1784387363283202,56.38757497080524,1.1507668361388823,0.4274673600935242
Oceania,2021-11-01,43202462,0.056972204357757295,0.2268085882257722,0.1974163972511692,0.12126103984665665,0.045428990129648725,0.00425994982612994,-0.024565501760796644,-0.17755698451622526,-0.0084550945007726315,0.04794634157655181
Americas,2021-11-08,1026788511,0.2805117177160063,0.31009521978794224,0.2984198723269738,0.2820892808559465,0.2593433133200281,0.24487729449872556,0.2386445420022383,10.122295624122357,0.21088115883588243,0.18644822955172313
Asia,2021-11-08,4679006159,0.324558328290715,0.49247120910267284,0.4522921537539334,0.3573123038644811,0.2233677754554533,0.12099879491795688,0.11643003077998768,0.6339469740475455,0.012430332824461678,0.03062928218727314
Africa,2021-11-08,1371693397,0.2801431602544434,0.4612554276608205,0.4163845406566903,0.3102185819815666,0.18691412369017146,0.11011771436666398,0.09909932893677167,0.7084154634589885,0.012880281153799791,0.013081130257857471
Europe,2021-11-08,747993718,1.2397120865350872,1.265716180298675,1.2598373099144238,1.2435450197187132,1.224402280040631,1.2119589797070556,1.2085766618151514,57.77225772291357,1.1790256678145625,0.4750232407700515
Oceania,2021-11-08,43202462,0.06311800526279403,0.23538298552132547,0.2111290251924386,0.13006773620902895,0.05615478855411504,0.011797288903204917,-0.009644265686396663,-0.005344576806682494,-2.5450365746107115e-4,0.04298829080620452
Americas,2021-11-15,1026788511,0.25738219137242907,0.30786007881696004,0.29084576963889114,0.26480206997965483,0.23914254942102978,0.21805485593439675,0.2094773833862426,8.85376342712104,0.18445340473168834,0.18928669138566157
Asia,2021-11-15,4679006159,0.32009901324827533,0.4884671617705218,0.45862423507312194,0.36162869783599516,0.2201947482690131,0.14328556327027028,0.11380841464103889,0.49808628963479135,0.009766397835976302,0.030152898971638222
Africa,2021-11-15,1371693397,0.26259775521128276,0.46704772336333605,0.4088578087614429,0.2925863338595578,0.16851025143332599,0.0914698716412167,0.08516139430200095,0.5028926503209694,0.009143502733108533,0.011799721450434305
Europe,2021-11-15,747993718,1.261863038054222,1.2825176999242307,1.2764763218854218,1.261863038054222,1.241423567513232,1.2285420805111353,1.226806342778284,58.66897648385912,1.1973260506910024,0.5010157050543571
Oceania,2021-11-15,43202462,0.07208377884684725,0.2502591678128443,0.22627757330459028,0.13357343405823932,0.07208377884684725,0.014873036739820494,-0.0012423677063261892,0.18492235751756902,0.008805826548455667,0.03670624141744514
Americas,2021-11-22,1026788511,0.2573616752400821,0.2893541482240308,0.2785822737148661,0.2579874221044848,0.23365445750291383,0.21805687952060962,0.21062618383401346,8.978034392984997,0.1870423831871874,0.1741907881554004
Asia,2021-11-22,4679006159,0.3235733444582062,0.4678293359521198,0.45617106537072966,0.3478920187927871,0.2158963521454646,0.12227371003934417,0.10197154484709861,0.545771141225882,0.010701394925997688,0.030568158095899613
Africa,2021-11-22,1371693397,0.2313322028853984,0.4753155469855736,0.41590578428050906,0.2947570058822658,0.17087092546133092,0.09527247932592535,0.08387071461139779,0.46119236939441527,0.008385315807171187,0.00972739245459822
Europe,2021-11-22,747993718,1.2811158769252498,1.3097519736299181,1.3058878511731642,1.281479691221919,1.2557782803591233,1.2389174309101187,1.235422895600178,59.07117282567202,1.2055341392994292,0.5231709713369544
Oceania,2021-11-22,43202462,0.08139779705105141,0.2512999462542318,0.23046514813464195,0.14478832715973283,0.06569673889183862,0.020434793788782466,-3.943006462269202e-4,-0.18727865269337685,-0.008918031080636993,0.05720507317383903
Americas,2021-11-29,1026788511,0.2909157070828249,0.3122595628521159,0.30586098026292424,0.2909157070828249,0.26381765488843484,0.2478531324978789,0.23937456613634378,10.265621842432115,0.2138671217173357,0.15724484474680686
Asia,2021-11-29,4679006159,0.29809980306535844,0.46935196362536336,0.4611521936780279,0.3523404767704189,0.20352122302477604,0.12359784979086098,0.08096005660395686,0.49174886323798694,0.009642134573293862,0.031099446133471098
Africa,2021-11-29,1371693397,0.2678823853773526,0.4548071864887387,0.43938090206574265,0.31827539352231143,0.19297448968259018,0.12834196431499387,0.11919567115292104,0.8411919073982104,0.0152943983163311,0.010623292371217851
Europe,2021-11-29,747993718,1.2922590095335234,1.341269150048069,1.3316812503081576,1.30056131526449,1.268239939230891,1.243618844085761,1.2334099302302193,57.49629944784713,1.1733938662825945,0.5185297558876023
Oceania,2021-11-29,43202462,0.02008833369193267,0.20245949814314879,0.15170954100560946,0.08085676368040308,0.02008833369193267,-0.019349781626711714,-0.040842917696796786,-0.08311792222389641,-0.003957996296376019,0.019510462158383472
Americas,2021-12-06,1026788511,0.31627261371521953,0.40447326292221764,0.37993779241718184,0.33060745937750674,0.2868219836715873,0.26613696447142116,0.25638327821258106,9.952611931094353,0.20734608189779902,0.2242777334698869
Asia,2021-12-06,4679006159,0.32244821651158184,0.5237232649020744,0.47844038329400373,0.37300342223814975,0.22054294109790168,0.12921579179031412,0.0808271356251485,0.3818598803454523,0.007487448634224555,0.036320298419166924
Africa,2021-12-06,1371693397,0.24764987679233005,0.496343118200744,0.45760444624443114,0.3109148331717188,0.17744273018102735,0.11002084732663454,0.08658639417269076,0.6939807508305657,0.012617831833283012,0.009341956466383718
Europe,2021-12-06,747993718,0.9089399204435707,1.018769884660922,0.990485511780037,0.9242222999975975,0.8737896045619967,0.8256592417237627,0.8044716506709835,32.33978510973991,0.6599956144844878,0.5086177742471362
Oceania,2021-12-06,43202462,0.03587343636617561,0.2751841850469618,0.1999323321794855,0.11035303476082375,0.03587343636617561,-0.002344338171573992,-0.025898268512705064,0.16270140168408043,0.007747685794480021,0.02248714436691131
Americas,2021-12-13,1026788511,0.27131882072453256,0.34199364191584325,0.3260294997933802,0.2857927135473853,0.23740133489873638,0.21041638859046663,0.203739240798351,7.329654205827355,0.15270112928806992,0.18582210256148843
Asia,2021-12-13,4679006159,0.28252842875183093,0.4589881727258917,0.4390611878775056,0.32674694062569637,0.19075853100678172,0.11517996321354668,0.06738190121196924,0.34171905578854916,0.006700373642912729,0.027640228630868104
