world,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
World,2022-05-02,7948769202,0.0747350910170248,0.2784318743861396,0.23724292649089226,0.14595234934286097,0.0747350910170248,0.05540342104781179,0.04867683120604759,6.684711137157333,0.02919087832819796,0.031095904332519162
World,2022-05-09,7948769202,0.09282761181360819,0.32918796122642463,0.2614764429271389,0.1677391314399103,0.09282761181360819,0.06778129315875131,0.06513379885210882,9.40578545850794,0.041073298945449525,0.0254685090050247
World,2022-05-16,7948769202,0.08456452105257736,0.31785922554572565,0.25793011814771905,0.1546313942847842,0.08456452105257736,0.06111599910801514,0.056514435270852544,7.593480485713385,0.03315930343106281,0.02059061336089015
World,2022-05-23,7948769202,0.0732496016486536,0.46329864190934256,0.3798807169578181,0.15273718062455205,0.0732496016486536,0.05116713082507188,0.04559038396985829,5.532815744755694,0.02416076744434801,0.020141793351652865
World,2022-05-30,7948769202,0.07853640619524409,0.30939499646393553,0.2636782177305194,0.1593220113405848,0.07853640619524409,0.05689192311110384,0.051875259486884984,6.178963254898372,0.02698237229213263,0.018509720972019236
World,2022-06-06,7948769202,0.0937612817058392,0.3399190754290165,0.27844262746400733,0.1710675827025494,0.0937612817058392,0.06490448831392065,0.06130932012539403,8.037793149751653,0.035099533405029054,0.016468008653096125
World,2022-06-13,7948769202,0.10419354199074943,0.27383730041425985,0.24598720940543986,0.16568163820859938,0.10419354199074943,0.07324332419441856,0.06629457187033584,9.252273763903188,0.040402942200450605,0.019902603281045674
World,2022-06-20,7948769202,0.09950057760942103,0.2570847013684949,0.24258238995956624,0.1697967746691445,0.09950057760942103,0.07572118944516949,0.06859679797361135,9.027471897802535,0.03942127466289316,0.01710064747707088
World,2022-06-27,7948769202,0.1160381104305564,0.2692836593464672,0.25655375844968387,0.18084753293610287,0.1160381104305564,0.08363647274178349,0.08123706211730906,10.575854489417615,0.04618277069614679,0.018306519701614555
World,2022-07-04,7948769202,0.10224847431055072,0.261257378078292,0.2433016395872949,0.1634176308270872,0.09482018822138293,0.06797660873966556,0.06311875507159966,8.219050687139948,0.03589105103554562,0.01796564093185673
World,2022-07-11,7948769202,0.11111957314060628,0.26744273234286614,0.25362195990185943,0.17446404658983536,0.10744506466496195,0.08178491535505268,0.0750713610577453,11.025626092203117,0.0481468388305813,0.023875008634743518
World,2022-07-18,7948769202,0.12713260515295696,0.2824051126060545,0.2722194313779396,0.19285125112344553,0.12713260515295696,0.1045061857899333,0.09730171146871562,14.965431082836083,0.06535122743596543,0.02430749907185442
World,2022-07-25,7948769202,0.138429564357966,0.28130292048694383,0.2707027303613208,0.1933158075545248,0.13295387935240857,0.09742195259260443,0.09116503191976416,13.052006166209663,0.05699566011445267,0.02827569832364093
World,2022-08-01,7948769202,0.15937332059399728,0.31261501136725933,0.30404219634568347,0.2172950739982607,0.15660109959861915,0.12751631662449533,0.11872271834995309,15.434727087074759,0.06740055496539196,0.02961113777725207
World,2022-08-08,7948769202,0.1520509492731455,0.3011179814588654,0.2885806080760289,0.2062089149189518,0.14620282169555643,0.1210926246352901,0.11483430096262957,13.590789292442018,0.059348424857825405,0.030768574830234454
World,2022-08-15,7948769202,0.20980634888134111,0.3533571978090586,0.33928443256727564,0.2516390581436845,0.18339799471222928,0.15144390587740983,0.1304903899550924,14.78194790632896,0.06454999085733171,0.030788313735216184
World,2022-08-22,7948769202,0.17009654929752266,0.30863039617065946,0.2891552796100645,0.2125779908347409,0.14933562973039055,0.12409713772595941,0.11565611511957594,12.927500134764028,0.05645196565399139,0.03156023198369875
World,2022-08-29,7948769202,0.14344624325851976,0.2850099122936459,0.2609608078512547,0.18613233400054702,0.12536433593377858,0.0947555518808518,0.08002285418353773,10.259934673411097,0.04480320818083448,0.02838543858377837
World,2022-09-05,7948769202,0.1131873562356543,0.2613429481351571,0.24747014439224346,0.17220545891546313,0.11143384456110912,0.08129823643917876,0.07275713952264168,9.617675336126851,0.04199858225382904,0.026528874425859824
World,2022-09-12,7948769202,0.10909467873220939,0.2576362692861078,0.23349938616376753,0.16643442943474043,0.10486054398996701,0.07922195920856344,0.06866307729579842,8.570137525666906,0.03742418133478998,0.022107187775576496
World,2022-09-19,7948769202,0.10207917725244246,0.25617398675401337,0.23396782652451056,0.16105523011951614,0.09858459038004988,0.07118970929381292,0.06487870098966443,7.825052733655508,0.034170535954827545,0.021259429693528044
World,2022-09-26,7948769202,0.11722434835862863,0.2576620461603096,0.24413827418107056,0.17131439564017495,0.1161754818207653,0.086703802486189,0.07738532517751208,9.950557674928675,0.04345221692108591,0.019034468878770697
World,2022-10-03,7948769202,0.11175355011243034,0.2715946373455806,0.24506657008330976,0.1668800687901411,0.11175355011243034,0.08051347880615937,0.0738451563551954,7.9820866217045285,0.034856273457225015,0.018500625224216947
World,2022-10-10,7948769202,0.10893027123552113,0.25127948619343765,0.23631944580734013,0.154483334263364,0.10215838960387427,0.07000632072562074,0.06290149501599565,7.6943587149112975,0.03359981971576986,0.018549211362546742
World,2022-10-17,7948769202,0.11438836244773816,0.29443081848602415,0.2717472493301298,0.1663237595353787,0.10043709333657232,0.06772670506954276,0.05659324559051119,8.271604857521176,0.03612054522935011,0.019287778535754245
World,2022-10-24,7948769202,0.10486416308431264,0.29348858687611334,0.2514410008708457,0.1591058577007742,0.08606568984628678,0.062231677497649636,0.055430327209999825,6.899576170205303,0.030129153581682545,0.01978838434010931
World,2022-10-31,7948769202,0.10850416331840224,0.30386181075441077,0.27093567849897066,0.16491579469628292,0.09485417553296158,0.066880354656621,0.058642343088702184,5.876640093351949,0.02566218381376397,0.019138648529601628
World,2022-11-07,7948769202,0.1034453643968127,0.31124375264637416,0.27249443862904354,0.15966618181200284,0.08763056978886295,0.057074839024672884,0.04587141692956923,4.002758659006126,0.017479295454175224,0.01998760176523406
World,2022-11-14,7948769202,0.11542275301124136,0.32866814147436313,0.3009305849681242,0.17957522669481243,0.10033968557297462,0.06898281800929132,0.0551695883455708,4.367012333817088,0.019069922855096455,0.017088066913028985
World,2022-11-21,7948769202,0.12409633792054663,0.35349722539398404,0.31597683015896033,0.19061837544376078,0.11237817939387923,0.07433790280664067,0.06437636623509517,5.081026798139466,0.02218788994820728,0.018634746617467585
World,2022-11-28,7948769202,0.12967612661451075,0.340342784749411,0.31321643222325846,0.19392274542842147,0.10905858092550204,0.0697635832804196,0.06443445419302761,2.08313956927927,0.009096679341830874,0.017690160127510016
World,2022-12-05,7948769202,0.11585617974915145,0.312567164163177,0.29503898616533003,0.1652705365317508,0.07160553750414665,0.016919178158261747,3.518293283333839e-5,0.3949100930114501,0.001724498222757424,0.01862826762698601
World,2022-12-12,7948769202,0.14314577592612704,0.3503220732164197,0.2999079934156715,0.18196552423476992,0.06994796200295564,-0.01151911695578523,-0.035669089457713576,0,0,0.02075223167361502
World,2022-12-19,7948769202,0.14739779936914765,0.34787261681650283,0.30952946806796483,0.1802507431750033,0.07288124260158714,-0.01777978092941017,-0.03821833757026411,0,0,0.02261444450478838
World,2022-12-25,7948769202,0.14678820726006211,0.3448844299600078,0.30901441123591034,0.1809115968424805,0.07249832129202449,-0.019471301598627696,-0.03874186811986967,0,0,0.02991935740275714
