iso3c,date,population,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_90_top,cumulative_estimated_daily_excess_deaths_ci_50_top,cumulative_estimated_daily_excess_deaths_ci_50_bot,cumulative_estimated_daily_excess_deaths_ci_90_bot,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_raw_estimate,cumulative_daily_excess_deaths,cumulative_daily_covid_deaths
BHS,2020-06-29,393248,185.97465026931835,297.2124442778943,283.5206933009091,185.97465026931835,-15.232602308372314,-81.31937129833861,-115.39664835136216,185.97465026931835,0,11.004
BHS,2020-07-06,393248,194.85415730683525,310.3528866402819,292.21380855341823,194.85415730683525,-17.980566144908938,-83.64731503066976,-119.86826694861448,194.85415730683525,0,11.004
BHS,2020-07-13,393248,205.2901576048489,322.8879628834076,311.3000274757061,205.2901576048489,-11.80236769616864,-86.99350243992784,-124.38984973108789,205.2901576048489,0,11.004
BHS,2020-07-20,393248,217.3951662552599,336.14390520612596,322.7999429567737,217.3951662552599,-12.668637633319685,-90.32626390577796,-126.65015572075764,217.3951662552599,0,11.004
BHS,2020-07-27,393248,230.8094587561473,349.4400159015038,340.80211687808963,230.8094587561473,0.5857239984162937,-91.09653341223303,-126.47612601052315,230.8094587561473,0,11.004
BHS,2020-08-03,393248,243.5287968668635,363.17902828528054,359.5301181260569,243.5287968668635,2.691041896469967,-98.86882630834536,-126.11897701864673,243.5287968668635,0,14.007
BHS,2020-08-10,393248,256.5145594575426,377.3158762257826,373.4886962065242,256.5145594575426,6.527105658446846,-99.00401235218128,-125.0177467275219,256.5145594575426,0,15.008
BHS,2020-08-17,393248,276.30324009371856,395.5602712004842,384.59978433965307,276.30324009371856,19.21398402510129,-90.34121574859586,-114.22838547246438,276.30324009371856,0,19.005
BHS,2020-08-24,393248,308.77387824095786,419.73569676152516,415.93975016219423,308.77387824095786,52.61430489253048,-44.291439752736125,-81.51587623394718,308.77387824095786,0,44.001999999999995
BHS,2020-12-28,393248,542.8987300805996,761.650648959684,694.0187793948585,542.8987300805996,238.2358422849117,70.87665927907955,28.63596566388925,542.8987300805996,0,164.01
BHS,2021-01-04,393248,578.7398500242842,772.915508632328,715.1818787447097,578.7398500242842,253.61511566128488,70.94900021029792,36.69632054659072,578.7398500242842,0,169.00799999999998
BHS,2021-01-11,393248,583.3353916835038,782.4362905051335,724.0767663780589,583.3353916835038,252.94396556942496,72.60997778029225,41.18287212453967,583.3353916835038,0,169.00799999999998
BHS,2020-09-21,393248,372.8662516617426,502.9398283855593,480.0755798501347,372.8662516617426,108.79549495727954,-17.808762730067038,-44.2673112992892,372.8662516617426,0,74.004
BHS,2020-09-28,393248,387.2488974269855,528.1151680431724,490.53060600471406,387.2488974269855,121.46578748886645,-13.02449748498172,-34.93712308561131,387.2488974269855,0,88.004
BHS,2020-10-05,393248,403.03024343307555,538.6818161680561,500.30819038952063,403.03024343307555,135.34147821794403,-10.534792285612598,-25.649046742352585,403.03024343307555,0,95.004
BHS,2020-10-12,393248,419.2694081568063,569.1333453372789,511.8798275000489,419.2694081568063,152.5898698926713,2.7864195630941127,-16.617944606043633,419.2694081568063,0,107.002
BHS,2021-02-22,393248,609.9399986549433,869.2326855585809,784.2057080936943,609.9399986549433,260.67580079090146,71.97018453258718,48.71880533602657,609.9399986549433,0,173.012
BHS,2021-03-01,393248,615.6600683601,882.4779998024626,796.0889363633687,615.6600683601,264.5894656119319,72.06821238905376,50.24994798578778,615.6600683601,0,173.012
BHS,2021-03-08,393248,628.7232804571001,892.0843268967045,818.3458802953447,628.7232804571001,268.6394361582859,80.91299246086243,56.06033501078608,628.7232804571001,0,175.01399999999998
BHS,2021-03-15,393248,635.9513495846043,905.6594825667305,829.502114631532,635.9513495846043,272.6663431314221,81.23625697620145,58.74873840100843,635.9513495846043,0,180.012
BHS,2021-03-22,393248,642.7740811798722,918.451427988364,840.6390181741498,642.7740811798722,276.0485728459659,81.2797052351317,68.12633723434828,642.7740811798722,0,182.01399999999998
BHS,2021-03-29,393248,647.1534486915439,930.9599054275506,849.6020602869211,647.1534486915439,276.4929093977747,78.35057513090308,68.90134017141843,647.1534486915439,0,182.01399999999998
BHS,2021-04-05,393248,650.9739605649767,944.1066083202827,860.1571059358888,650.9739605649767,278.4019940900922,75.44931924455516,69.18864522106401,650.9739605649767,0,182.01399999999998
BHS,2021-04-12,393248,664.0957841927008,957.5469202359307,879.2642685098004,664.0957841927008,285.4601968765474,89.14647716308393,75.25195288020083,664.0957841927008,0,184.016
BHS,2021-04-19,393248,690.8990100978702,969.9558985825155,902.6826247013365,690.8990100978702,296.1147781064143,96.4654707059083,77.11020519117588,690.8990100978702,0,188.013
BHS,2021-04-26,393248,717.0045465024851,980.1155864632346,934.1344815900966,717.0045465024851,309.20623508893004,99.96448340721858,84.08713291373041,717.0045465024851,0,192.01
BHS,2021-05-03,393248,731.8104014547249,991.6187879887253,954.0022693995535,731.8104014547249,319.6409838594655,108.49516695037364,90.08615228465378,731.8104014547249,0,204.00799999999998
BHS,2021-05-10,393248,745.4788295103276,1013.8783163797574,966.5302935455475,745.4788295103276,326.931936326919,113.5417904252509,96.64751213006178,745.4788295103276,0,208.005
BHS,2020-05-04,393248,125.74095865632118,219.11456015384755,203.5607787909583,125.74095865632118,-13.202941430966392,-83.05453411938832,-118.94330177375556,125.74095865632118,0,11.004
BHS,2020-05-11,393248,131.08737389163798,232.01390281375788,220.5191362129257,131.08737389163798,-14.889208753294655,-79.67973225637137,-123.08826802561754,131.08737389163798,0,11.004
BHS,2020-05-18,393248,136.48007140289403,237.90685788138305,231.45018230323487,136.48007140289403,-13.916777805642536,-76.49613721802442,-125.5017805084244,136.48007140289403,0,11.004
BHS,2021-01-25,393248,591.8063130502993,802.3518997361238,742.5291113807662,591.8063130502993,251.97280549385889,76.69599760185649,48.1468049242369,591.8063130502993,0,169.00799999999998
BHS,2021-02-01,393248,595.2192124585895,821.8742833006628,751.7624140007948,595.2192124585895,255.21354846782953,78.51105496969102,47.625204674849584,595.2192124585895,0,170.009
BHS,2021-02-08,393248,599.1353153089564,840.6172334375497,763.6695761903607,599.1353153089564,258.0331110310196,76.56420631446322,47.48873751585791,599.1353153089564,0,170.009
BHS,2020-10-19,393248,440.7735108697685,598.3694230052488,534.3542275029635,440.7735108697685,174.67006728020402,21.286364489070596,-0.39552871118991917,440.7735108697685,0,122.003
BHS,2020-10-26,393248,456.7814275058964,623.6921309175892,554.9313556328457,456.7814275058964,188.58078528638282,34.59987320438392,6.667479061669953,456.7814275058964,0,131.005
BHS,2020-11-02,393248,472.4524412749021,644.8289789592685,578.1175426801989,472.4524412749021,200.1261654883866,47.35430743267158,12.257006855606063,472.4524412749021,0,145.005
BHS,2020-11-09,393248,485.0172161992703,654.1103890452829,594.7696417648276,485.0172161992703,207.25431944252858,57.992292601820374,14.801270583547037,485.0172161992703,0,153.006
BHS,2020-11-16,393248,498.01937262566514,662.6825482592184,611.28421018132,498.01937262566514,214.66131096251863,69.70395965989619,17.83801803520279,498.01937262566514,0,162.008
BHS,2020-11-23,393248,503.6193255079217,681.3803633002341,623.4910674129143,503.6193255079217,214.70750643660915,70.11717729339573,18.846239612424416,503.6193255079217,0,162.008
BHS,2020-11-30,393248,509.01538061703826,698.9783967523656,635.553840845356,509.01538061703826,215.80283063591324,71.7391726590252,19.577478732773386,509.01538061703826,0,162.008
BHS,2020-12-07,393248,515.276778199886,716.6195089578426,647.8866771169361,515.276778199886,216.56315241616724,72.57055913610037,20.370710988160816,515.276778199886,0,162.008
BHS,2020-12-14,393248,521.7132972934465,735.7523825840605,659.2148407393905,521.7132972934465,227.79061807252268,60.32785051952424,22.441050539588513,521.7132972934465,0,162.008
BHS,2020-12-21,393248,535.9152600298152,743.9920129697056,675.8335017202444,535.9152600298152,237.2246057853809,66.84273679971045,25.281520902556988,535.9152600298152,0,163.009
BHS,2020-01-01,393248,1.8434076630623029,11.078882861174701,10.36289480840494,1.8434076630623029,-2.9294145214978466,-8.049139457007449,-11.924757905127787,1.8434076630623029,0,0
BHS,2020-01-06,393248,5.705357816726194,21.823330340145294,20.760113835982494,5.705357816726194,-5.557279239946357,-14.501310141576765,-17.669206973431564,5.705357816726194,0,0
BHS,2020-01-13,393248,9.122712093482946,32.418412610890414,31.305262957367596,9.122712093482946,-8.094704846220708,-21.181400466152123,-24.76006093837134,9.122712093482946,0,0
BHS,2021-01-18,393248,587.9733917934807,792.2562462515712,732.9811769287425,587.9733917934807,252.2541146278685,74.69699562166265,45.54683897797962,587.9733917934807,0,169.00799999999998
BHS,2020-01-27,393248,14.403760754459006,53.89762079318406,52.194677288919536,14.403760754459006,-12.821401157039118,-34.81308975438309,-40.64450073309298,14.403760754459006,0,0
BHS,2020-02-03,393248,17.701711353383164,64.63646871620352,62.21661276711427,17.701711353383164,-14.964518615053366,-41.66679329281475,-48.618780029838895,17.701711353383164,0,0
BHS,2020-02-10,393248,19.436003728073683,75.36417224395872,72.16269693578812,19.436003728073683,-17.48204532025442,-48.63035469709806,-56.54935807994805,19.436003728073683,0,0
BHS,2021-02-15,393248,606.1873681261276,856.9304058353559,775.3778712465113,606.1873681261276,258.031874740884,74.45987620726565,49.38826757953471,606.1873681261276,0,172.011
BHS,2020-02-17,393248,21.19147113761757,86.23681472089677,83.03257452913145,21.19147113761757,-20.441444131660994,-55.06502450759527,-64.7087905011231,21.19147113761757,0,0
BHS,2020-02-24,393248,24.49646976139486,97.32715383912962,94.15138689532708,24.49646976139486,-23.304819306147714,-62.507819353821816,-73.46919609150444,24.49646976139486,0,0
BHS,2020-03-02,393248,30.177046154754525,113.88367241125584,104.14036734804456,30.177046154754525,-25.478365561636743,-69.34077849448025,-81.21007109872289,30.177046154754525,0,0
BHS,2020-03-09,393248,34.24674946388731,125.16004530586119,114.03439633639222,34.24674946388731,-25.912372821208383,-75.69226898815968,-83.00528695324243,34.24674946388731,0,0
BHS,2020-03-16,393248,37.9783644322507,135.3356752074964,121.84402297126309,37.9783644322507,-30.567335010563244,-82.54288179860632,-88.66418170288462,37.9783644322507,0,0
BHS,2020-03-23,393248,41.23194796207444,145.69547831719464,129.50850935316438,41.23194796207444,-32.20288923924557,-85.53570745656984,-92.5139823556417,41.23194796207444,0,0
BHS,2020-03-30,393248,47.73220312914774,151.60392203365492,137.59814233120233,47.73220312914774,-32.506926743793585,-92.56220284685578,-97.36137510079925,47.73220312914774,0,0
BHS,2020-04-06,393248,97.46382847441782,168.73838880454218,154.98527999066118,97.46382847441782,-14.736566184995716,-57.99639979188379,-96.99319338209239,97.46382847441782,0,4.997999999999999
BHS,2020-04-13,393248,106.43521133547426,180.4790495114286,164.98525491691808,106.43521133547426,-12.982567991323716,-65.43593482726119,-103.22125607219613,106.43521133547426,0,8.001
BHS,2020-04-20,393248,113.79958423183483,194.042087952628,177.07943682970512,113.79958423183483,-12.22371828531409,-73.09892868159292,-109.11319115601067,113.79958423183483,0,9.001999999999999
BHS,2020-04-27,393248,120.32843001830989,206.72787547361452,186.04685481564923,120.32843001830989,-9.920227462423654,-81.89246215995124,-115.2302238794825,120.32843001830989,0,11.004
BHS,2020-01-20,393248,12.540066370239698,43.16431770947773,41.8504120787527,12.540066370239698,-10.470973666275594,-27.922887010132868,-32.70968281567204,12.540066370239698,0,0
BIH,2020-05-04,3280815,-435.1069494127679,-171.7953119821514,-238.82106518627356,-379.0404007136976,-624.8636508065971,-772.7201466555291,-800.9891740764645,-285.3024372107548,-162.14513348171516,85.008
BIH,2020-01-20,3280815,-100.49836592821839,19.95591957637942,6.442713179326789,-74.7446438323169,-169.8355663365907,-224.59473458734863,-237.65965176150195,-100.49836592821839,0,0
BIH,2020-01-27,3280815,-125.68728356547837,19.343453778963784,5.137962780858073,-97.46819701004488,-212.32998198333996,-286.5974481559067,-293.16699439970233,-125.68728356547837,0,0
BIH,2020-02-03,3280815,-150.10669569778537,19.156427207685518,5.947832042928098,-114.8041949418999,-254.94920369060767,-343.539342826334,-355.78560004657396,-150.10669569778537,0,0
BIH,2020-04-27,3280815,-431.0747661226851,-167.76312869206856,-234.78888189619073,-375.0082174236147,-620.8314675165143,-768.6879633654463,-796.9569907863815,-316.40912566352597,-158.11295019163234,64.008
BIH,2020-02-10,3280815,-175.62562656954492,4.923243041079624,0.8136291174598551,-128.88138787690272,-302.8920811046281,-401.17335724645056,-423.50508848746557,-175.62562656954492,0,0
BIH,2020-02-17,3280815,-207.84053026236046,4.621864022214768,-24.681251074705425,-151.37453378107662,-358.944905794315,-477.05167211522325,-502.5413373250422,-207.84053026236046,0,0
BIH,2020-02-24,3280815,-240.91687332896842,-18.78300462816375,-51.74674564093319,-184.29865499552955,-407.3195810220191,-542.546928181907,-576.893733927061,-240.91687332896842,0,0
BIH,2020-03-02,3280815,-272.96181593105274,-9.65017850043622,-76.6759317045584,-216.89526723198242,-462.71851732488193,-610.575013173814,-638.8440405947492,-272.96181593105274,0,0
BIH,2020-03-09,3280815,-352.72948309210386,-89.41784566148732,-156.4435988656095,-296.6629343930335,-542.486184485933,-690.342680334865,-718.6117077558004,-291.018805720314,-79.7676671610511,0
BIH,2020-03-16,3280815,-432.4971502531549,-169.1855128225384,-236.21126602666058,-376.4306015540846,-622.2538516469841,-770.1103474959161,-798.3793749168515,-311.82347689071025,-159.5353343221022,0
BIH,2020-03-23,3280815,-512.264817414206,-248.9531799835895,-315.9789331877117,-456.19826871513567,-702.0215188080352,-849.8780146569673,-878.1470420779025,-335.8415149122886,-239.30300148315328,1.001
BIH,2020-03-30,3280815,-592.0324845752572,-328.7208471446406,-395.7466003487628,-535.9659358761868,-781.7891859690862,-929.6456818180184,-957.9147092389536,-359.4433603251614,-319.0706686442044,10.003
BIH,2020-04-06,3280815,-537.0358506610388,-273.7242132304223,-340.7499664345445,-480.9693019619685,-726.792552054868,-874.6490479038,-902.9180753247354,-331.6793826932838,-264.07403472998607,29.001
BIH,2020-04-13,3280815,-482.03921674682056,-218.72757931620401,-285.7533325203262,-425.9726680477502,-671.7959181406497,-819.6524139895818,-847.921441410517,-306.7659738284386,-209.0774008157678,39.004000000000005
BIH,2020-04-20,3280815,-427.04258283260225,-163.7309454019857,-230.7566986061079,-370.9760341335319,-616.7992842264314,-764.6557800753635,-792.9248074962987,-312.77627632502146,-154.0807669015495,49.007000000000005
BIH,2020-01-01,3280815,-25.527744765535495,8.246381124994073,0.861439323257923,-19.24898671790785,-42.3230882127872,-58.80573367872905,-63.243988996298626,-25.527744765535495,0,0
BIH,2020-01-06,3280815,-51.25644721858251,8.860700147488119,0.4188141749738423,-39.63839190245348,-85.43561795697767,-117.20497469155205,-118.99389019837872,-51.25644721858251,0,0
BIH,2020-05-11,3280815,-439.13913270285076,-175.82749527223422,-242.8532484763564,-383.0725840037804,-628.8958340966799,-776.752329945612,-805.0213573665472,-234.01194656286793,-166.177316771798,120.008
BIH,2020-05-18,3280815,-443.1713159929336,-179.85967856231707,-246.88543176643924,-387.10476729386323,-632.9280173867628,-780.7845132356948,-809.05354065663,-218.4856613023714,-170.20950006188085,140.007
BIH,2020-05-25,3280815,-447.2034992830164,-183.8918618523999,-250.91761505652207,-391.1369505839461,-636.9602006768456,-784.8166965257776,-813.085723946713,-204.33702353294768,-174.24168335196367,153.006
BIH,2020-06-01,3280815,-393.9801987021317,-130.6685612715152,-197.69431447563738,-337.9136500030614,-583.7369000959609,-731.5933959448929,-759.8624233658282,-187.6005365702028,-121.01838277107898,161.007
BIH,2021-02-08,3280815,8460.112018630889,8861.625222221457,8813.361062797107,8516.725401999409,8049.423990296813,7780.860640075223,7723.2105035716995,8110.029091143691,7788.178269064072,4764.004
BIH,2021-02-15,3280815,8569.6510880346,9039.618920967318,8982.347920785536,8662.130181950624,8157.056601727206,7837.878746372591,7801.555120818672,8219.568160547404,7788.178269064072,4867.002
BIH,2021-02-22,3280815,8687.210304675682,9204.232193509873,9188.060492558938,8782.904518423615,8237.809803409506,7950.428780995525,7891.453662869669,8337.127377188484,7788.178269064072,4967.004
BIH,2021-03-01,3280815,8841.237385440134,9444.007948487155,9364.80642415911,8954.235099008303,8383.23869886056,8146.105200347803,8019.577909886027,8491.154457952938,7788.178269064072,5022.003
BIH,2021-03-08,3280815,9156.688093844174,9810.007401564413,9774.644482748565,9372.786868133686,8710.77693265979,8348.859898189625,8320.101933329433,8806.605166356978,7788.178269064072,5248.005
BIH,2021-03-15,3280815,9543.509300205418,10412.264156047331,10369.33503700082,9870.206308298037,9129.167404469608,8665.012035502185,8632.844902255836,9193.426372718222,7788.178269064072,5535.005
BIH,2021-03-22,3280815,9971.844852457003,11106.88384802368,10974.242555447678,10339.420431254326,9534.205414182517,9063.086246659139,8932.76156534194,9621.761924969805,7788.178269064072,5889.002
BIH,2021-03-29,3280815,10396.871365581825,11801.86991632313,11741.109722673145,10848.276310870491,10024.317131674088,9425.013165341277,9256.347894152635,10046.788438094629,7788.178269064072,6378.001
BIH,2021-04-05,3280815,10853.922249837582,12519.837169357239,12404.27437395171,11427.564265291554,10473.295529142142,9816.578225326257,9579.074419897941,10503.839322350386,7788.178269064072,6904.002
BIH,2021-04-12,3280815,11269.969991005717,13141.979140089235,13008.429003118137,12024.109464192392,10972.08378485857,10113.375400430075,9925.945768069321,10919.88706351852,7788.178269064072,7438.004
BIH,2021-04-19,3280815,11733.072377626004,13695.305427147026,13613.391010287809,12581.141097078338,11354.49456515428,10333.137495344026,10255.229863638433,11382.989450138808,7788.178269064072,7889.007
BIH,2021-04-26,3280815,12165.148853180614,14243.919463652786,14176.035552755628,13085.464122351279,11693.487864487543,10593.435731499307,10448.535350229564,11815.065925693416,7788.178269064072,8301.006
BIH,2021-05-03,3280815,12436.423460724416,14627.631707040948,14591.674602420839,13323.678589295621,11860.09659798022,10799.89224957562,10601.97350600509,12086.340533237219,7788.178269064072,8502.004
BIH,2020-01-13,3280815,-75.30944829095841,14.849179105616136,8.312335231472773,-51.872520117643525,-123.58967838055878,-166.69969744049246,-173.58767028238083,-75.30944829095841,0,0
BIH,2021-01-11,3280815,7960.688965788397,8209.20624489194,8184.634754059131,7967.062134332266,7646.6664205659035,7510.309799062023,7482.309903477362,7610.6060383012,7788.178269064072,4264.001
BIH,2021-01-18,3280815,8131.483334330826,8432.188107259062,8341.640449689743,8131.483334330826,7771.340166096631,7585.35497982858,7552.134666830647,7781.40040684363,7788.178269064072,4420.003
BIH,2021-01-25,3280815,8255.600115886014,8557.503164162878,8505.64727296301,8261.150758817506,7859.805297031673,7663.884209146427,7601.071973298633,7905.517188398818,7788.178269064072,4527.005
BIH,2021-02-01,3280815,8353.790971684284,8676.980670206887,8660.519225208574,8388.759314888204,7960.46032755115,7699.262004082232,7694.573183826151,8003.708044197088,7788.178269064072,4658.003
BIH,2020-06-15,3280815,-287.53359754036234,-24.221960109745805,-91.24771331386798,-231.46704884129198,-477.2902989341915,-625.1467947831236,-653.4158222040588,-138.93326740152392,-14.571781609309584,172.004
BIH,2020-06-22,3280815,-234.31029695947763,29.001340471138892,-38.024412732983286,-178.2437482604073,-424.0669983533068,-571.9234942022389,-600.1925216231741,-105.3715232433697,38.651518971575115,178.00300000000001
BIH,2020-06-29,3280815,-181.08699637859294,82.22464105202359,15.19888784790141,-125.02044767952259,-370.8436977724221,-518.7001936213542,-546.9692210422894,-36.84229202308967,91.87481955245981,191.002
BIH,2020-07-06,3280815,-113.35788934609512,149.9537480845214,82.92799488039924,-57.29134064702477,-303.11459073992427,-450.97108658885634,-479.2401140097916,50.10873268142012,159.60392658495763,206.003
BIH,2020-07-13,3280815,-45.62878231359729,217.68285511701924,150.65710191289705,10.437766385473052,-235.38548370742646,-383.2419795563585,-411.5110069772938,152.42787040842745,227.33303361745544,233.002
BIH,2020-07-20,3280815,22.10032471890053,285.4119621495171,218.38620894539488,78.16687341797088,-167.65637667492865,-315.51287252386066,-343.78189994479595,263.90649608398843,295.0621406499533,262.003
BIH,2020-07-27,3280815,89.82943175139835,353.14106918201486,286.1153159778927,145.8959804504687,-99.92726964243083,-247.78376549136286,-276.0527929122981,376.1428447757532,362.7912476824511,301
BIH,2020-08-03,3280815,206.82950652583153,470.14114395644805,403.1153907523259,262.8960552249019,17.072805132002365,-130.78369071692967,-159.05271813786496,498.4106505987427,479.7913224568843,368.998
BIH,2020-08-10,3280815,323.82958130026475,587.1412187308813,520.1154655267591,379.8961299993351,134.07287990643556,-13.78361594249649,-42.05264336343176,619.2720676085163,596.7913972313174,431.998
BIH,2020-08-17,3280815,440.82965607469794,704.1412935053145,637.1155403011923,496.89620477376826,251.07295468086875,103.21645883193669,74.94743141100142,733.9200872824352,713.7914720057506,492.996
BIH,2020-08-24,3280815,557.8297308491311,821.1413682797477,754.1156150756254,613.8962795482014,368.07302945530193,220.2165336063699,191.9475061854346,857.3415125378257,830.7915467801838,553.994
BIH,2020-08-31,3280815,674.8298056235643,938.1414430541809,871.1156898500586,730.8963543226346,485.0731042297351,337.21660838080305,308.9475809598678,976.9286860631379,947.791621554617,615.993
BIH,2021-05-10,3280815,12853.492273656153,15106.543543299482,15066.139116302205,13824.789894565227,12096.805388508565,11248.14434263167,10763.749166768122,12503.409346168955,7788.178269064072,8813.007
BIH,2021-01-04,3280815,7772.841718606007,8100.096253485173,8041.273936984519,7813.589295093623,7546.304282968396,7410.296074661294,7346.878204070576,7422.758791118811,7788.178269064072,4183.004
BIH,2020-09-14,3280815,1061.7430734520012,1325.0547108826179,1258.0289576784958,1117.8096221510716,871.9863720581722,724.1298762092401,695.8608487883048,1222.6913736266047,1334.704889383054,730.989
BIH,2020-09-21,3280815,1255.1997073662199,1518.5113447968363,1451.4855915927142,1311.2662560652902,1065.4430059723907,917.5865101234587,889.3174827025233,1353.833518013245,1528.1615232972727,795.991
BIH,2020-09-28,3280815,1448.6563412804383,1711.967978711055,1644.9422255069328,1504.7228899795086,1258.899639886609,1111.0431440376772,1082.7741166167418,1474.2262871554608,1721.618157211491,854.994
BIH,2020-06-08,3280815,-340.75689812124705,-77.4452606906305,-144.47101389475267,-284.69034942217667,-530.5135995150762,-678.3700953640082,-706.6391227849435,-165.66161337859515,-67.79508219019428,167.006
BIH,2020-10-12,3280815,1689.8822972809182,1953.1939347115347,1886.1681815074126,1745.9488459799884,1500.125595887089,1352.269100038157,1324.0000726172216,1713.3269856365887,1962.8441132119708,957.999
BIH,2020-10-19,3280815,1810.495275281158,2073.8069127117747,2006.7811595076523,1866.5618239802284,1620.7385738873288,1472.882078038397,1444.6130506174616,1842.5824817922385,2083.457091212211,1018.997
BIH,2020-10-26,3280815,1931.108253281398,2194.4198907120144,2127.394137507892,1987.1748019804681,1741.3515518875688,1593.4950560386367,1565.2260286177013,2066.462235944841,2204.0700692124506,1125.999
BIH,2020-11-02,3280815,2517.6382205289488,2780.9498579595656,2713.9241047554433,2573.7047692280194,2327.8815191351196,2180.0250232861877,2151.7559958652523,2648.677776747186,2790.600036460002,1302
BIH,2020-11-09,3280815,3104.1681877765,3367.4798252071164,3300.454072002994,3160.23473647557,2914.411486382671,2766.554990533739,2738.2859631128035,3195.8412635283566,3377.1300037075525,1605.002
BIH,2020-11-16,3280815,3690.6981550240507,3954.0097924546676,3886.9840392505453,3746.7647037231213,3500.9414536302215,3353.0849577812896,3324.8159303603543,3761.1882869154356,3963.6599709551037,1995
BIH,2020-11-23,3280815,4277.228122271602,4540.539759702218,4473.514006498096,4333.294670970672,4087.4714208777727,3939.614925028841,3911.3458976079055,4314.250792149,4550.189938202655,2363.998
BIH,2020-11-30,3280815,4863.758089519153,5127.06972694977,5060.043973745647,4919.824638218223,4674.0013881253235,4526.144892276392,4497.875864855457,4873.26065410911,5136.719905450205,2703.001
BIH,2020-12-07,3280815,5526.62268042262,5789.934317853236,5722.908564649114,5582.68922912169,5336.86597902879,5189.009483179859,5160.740455758923,5456.961113360192,5799.584496353672,3034.003
BIH,2020-12-14,3280815,6189.487271326087,6452.798908756703,6385.773155552581,6245.553820025157,5999.730569932257,5851.8740740833255,5823.60504666239,6050.160363682264,6462.449087257139,3413.004
BIH,2020-12-21,3280815,6852.351862229553,7115.66349966017,7048.637746456047,6908.418410928623,6662.595160835724,6514.738664986792,6486.469637565857,6628.146700845908,7125.313678160605,3728.004
BIH,2020-12-28,3280815,7515.21645313302,7778.528090563636,7711.502337359514,7571.28300183209,7325.45975173919,7177.603255890259,7149.3342284693235,7165.133525645823,7788.178269064072,3964.002
BIH,2020-09-07,3280815,868.2864395377828,1131.5980769683993,1064.5723237642771,924.3529882368531,678.5297381439536,530.6732422950216,502.40421487408634,1096.2554320059205,1141.2482554688356,663.992
BIH,2020-10-05,3280815,1569.2693192806782,1832.5809567112947,1765.5552035071726,1625.3358679797486,1379.512617886849,1231.656122037917,1203.3870946169818,1594.6566507243206,1842.231135211731,913.997
BLR,2020-01-06,9449321,-23.06519908641324,169.50102116559236,138.4899387031819,-23.06519908641324,-153.3340624904133,-389.4125912627626,-449.4401852148946,-23.06519908641324,0,0
BLR,2020-01-20,9449321,-45.878540482890706,476.40094285184813,256.39643382872185,-45.878540482890706,-358.5165857432101,-773.5088692352374,-1072.0324506595257,-45.878540482890706,0,0
BLR,2020-01-13,9449321,-35.009052642853064,306.63821587590655,183.322295756476,-35.009052642853064,-264.85149435809285,-591.8543082440638,-844.3377651885746,-35.009052642853064,0,0
BLR,2020-09-28,9449321,11787.445349197587,15501.58157031208,15416.73110696106,12993.163290592316,8611.366763359287,6959.596900239819,6745.393036233453,10407.323517081635,6373.007945865745,820.995
BLR,2020-10-05,9449321,12242.999077302198,16087.61982695651,15852.485073114758,13480.296470103622,8856.513045660466,7163.424571029214,6840.336894193498,10862.877245186244,6373.007945865745,860.993
BLR,2020-10-12,9449321,12689.73658062811,16697.088428514693,16505.15276649693,13942.148377632322,9168.969220791229,7401.348327738489,6940.618749450007,11309.614748512158,6373.007945865745,899.99
BLR,2020-10-19,9449321,13067.955633100692,17301.99956580148,17156.247556722985,14362.350461247666,9419.579006771231,7618.38159806652,7077.728432965739,11687.83380098474,6373.007945865745,931.987
BLR,2020-10-26,9449321,13629.357680515555,17954.674776931835,17687.521606552913,14767.524843661116,9599.223440499762,7862.822622462222,7205.9204921600385,12249.235848399603,6373.007945865745,959.987
BLR,2020-11-02,9449321,14203.368423433012,18669.109551599562,18227.727086486786,15129.642017569378,9790.524802053242,8038.8485233453275,7316.8212138389335,12823.24659131706,6373.007945865745,987.987
BLR,2020-11-09,9449321,14795.098804447707,19431.255243204047,18809.010355847317,15607.32338592306,10230.016125102064,8202.909278018846,7463.393683370026,13414.976972331753,6373.007945865745,1009.988
BLR,2020-11-16,9449321,15535.465133497071,20385.798237748513,19470.477897735822,16337.919756788466,10683.099621204728,8374.134300415766,7607.367944983887,14155.343301381119,6373.007945865745,1056.986
BLR,2020-11-23,9449321,16288.282374286084,21371.486223723703,20188.760983066342,17211.372159646122,11300.358976335405,8566.230892877553,7778.602718121884,14908.160542170132,6373.007945865745,1107.988
BLR,2020-11-30,9449321,17100.68306016716,22114.944247632877,21075.14025733505,17805.185393817916,11835.52621406019,8909.802405958373,7927.6735336980955,15720.561228051209,6373.007945865745,1161.986
BLR,2020-12-07,9449321,17912.591612956378,22776.941931342437,22090.010734431504,18438.263696574642,12460.88204736864,9403.231021548285,8083.668058034306,16532.469780840423,6373.007945865745,1218.987
BLR,2020-12-14,9449321,18740.315014355405,23923.01376760553,22851.234818006735,19064.996386617586,12863.137567999463,9691.925856784623,8256.879917623404,17360.19318223945,6373.007945865745,1276.989
BLR,2020-12-21,9449321,19550.86543679706,24656.402399433624,23591.1049094867,19637.082864235934,13447.350427986168,9945.663639228462,8431.160148990331,18170.743604681105,6373.007945865745,1336.986
