iso3c,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
CYM,2020-12-07,66498,0.034681826999999554,0.30816080699999976,0.2662182559999998,0.15207764900000062,0.03443741600000031,-0.022925612999999793,-0.04471302299999989,0.034681826999999554,NA,NA
CYP,2020-12-07,888005,0.3621249732062528,0.7193034249999994,0.6217021770000004,0.3621249732062528,0.1366151600000001,0.07215575800000015,0.05448889199999991,0.17793618999999958,0.3621249732062528,0.22522395707231377
CZE,2020-12-07,10724553,1.218058601500004,1.4638553799999972,1.3935204269999952,1.2417882850000017,1.0769126269999978,0.968308116999998,0.9293216830000024,1.186967106999995,1.218058601500004,0.8085558437726962
DEU,2020-12-07,83900471,0.9242525553772637,0.9242525553772637,0.9242525553772637,0.9242525553772637,0.5412884379999982,0.42386563999999943,0.3945900319999994,0.5412884379999982,0.9242525553772637,0.46653969320386773
DJI,2020-12-07,1002197,0.3024271130000016,0.4263705639999998,0.40409769000000023,0.3024271130000016,0.10419003700000008,-0.012340802999999166,-0.049356828999999804,0.3024271130000016,NA,0
DMA,2020-12-07,72172,0.09082440699999965,0.33671484999999907,0.3071281960000003,0.19013533799999963,0.0647474559999998,-0.014730590999999946,-0.05753588799999985,0.09082440699999965,NA,0
DNK,2020-12-07,5813302,0.007168620301398709,0.4688353660000021,0.4508606060000003,0.2723775939999988,0.007168620301398709,0.007168620301398709,0.007168620301398709,0.22858585399999917,0.007168620301398709,0.14007529627739967
DOM,2020-12-07,10953714,0.18432134199999975,0.4420651569999997,0.3975958739999988,0.2624498559999997,0.14378567300000047,0.08159968899999988,0.056797166999999676,0.18432134199999975,NA,0.019564140528043727
DZA,2020-12-07,44616626,0.2572284450000009,0.625435912999999,0.5104563409999994,0.37520853700000056,0.23735913000000058,0.13869532199999993,0.11371767999999965,0.2572284450000009,NA,0.030737420619837995
ECU,2020-12-07,17888474,0.16289284901458576,0.6806384489999978,0.6510796000000015,0.4751138820000004,0.16289284901458576,0.16289284901458576,0.16289284901458576,0.3131487099999992,0.16289284901458576,0.2547506288127204
EGY,2020-12-07,104258327,0.48804499932774764,0.48804499932774764,0.48804499932774764,0.48804499932774764,0.2809908660000003,0.13809275799999965,0.09654671099999954,0.3208847299999993,0.48804499932774764,0.01918312002071547
ERI,2020-12-07,3601462,-2.8440500000027896e-4,0.2776266060000012,0.2463113100000001,0.08794243900000016,-0.05124857699999999,-0.15839641600000057,-0.1785177570000001,-2.8440500000027896e-4,NA,0
ESP,2020-12-07,46745211,0.3117178401842735,0.695287498,0.5789893879999987,0.4630205029999976,0.3111943860000012,0.2719747899999997,0.22502806100000022,0.4630205029999976,0.3117178401842735,0.48194455684455034
EST,2020-12-07,1325188,0.5303254322226992,0.8481141209999971,0.7889190750000019,0.5880516749999991,0.467884188,0.42117071300000003,0.381198976,0.5216342779999978,0.5303254322226992,0.1725038258722536
ETH,2020-12-07,117876226,0.29873598100000026,0.5300640220000001,0.45950464499999893,0.29873598100000026,0.09204318500000003,-0.0015311489999997826,-0.022887456000000122,0.29873598100000026,NA,0.005938432402815475
FIN,2020-12-07,5548361,0.08627480946578484,0.26842022099999974,0.2177496480000005,0.17091503999999982,0.08627480946578484,0.061230183000000056,0.04932446500000009,0.1571953860000001,0.08627480946578484,0.06436134923448564
FJI,2020-12-07,902899,-0.0636839040000004,0.046106170999999925,0.035681338000000076,-0.005979620000000015,-0.06818884399999942,-0.11667693900000009,-0.1428513060000003,-0.0636839040000004,NA,0
FLK,2020-12-07,3528,0.02083402499999961,0.35745110199999935,0.2721972540000004,0.1732969500000006,0.02083402499999961,-0.06396002899999985,-0.10244408199999987,0.02083402499999961,NA,NA
FRA,2020-12-07,67564251,0.4966789429882041,0.6663769979999977,0.6126584939999989,0.5383515039999999,0.46703400199999695,0.4040713040000004,0.39013943399999945,0.4941370059999967,0.4966789429882041,0.590760637604049
FRO,2020-12-07,49053,-0.180551178,0.4484248760000006,0.36968270200000386,0.16844550100000114,-0.180551178,-0.180551178,-0.180551178,-0.180551178,NA,NA
FSM,2020-12-07,116255,-0.02316449200000027,0.14882613300000014,0.1320299289999998,0.057951456999999984,-0.02812848299999988,-0.09927454700000038,-0.10942648600000039,-0.02316449200000027,NA,0
GAB,2020-12-07,2278829,0.19085013799999892,0.430141156,0.3402833960000001,0.2249912529999998,0.0839305870000004,-0.005437159999999938,-0.04048319999999996,0.19085013799999892,NA,0
GBR,2020-12-07,68207114,0.3437969194914352,0.5790801699999989,0.5234989159999991,0.44775168599999976,0.3437969194914352,0.31844687000000044,0.28197917699999975,0.43260137999999615,0.3437969194914352,0.6254054379137051
GEO,2020-12-07,3979773,1.7288737259234912,2.2646761300000064,2.1811074469999965,1.967890925000002,1.7288737259234912,1.3876968439999955,1.0501858339999999,1.8599728509999969,1.7288737259234912,0.9799553894154265
GGY,2020-12-07,67052,-0.2385992409999999,0.5057769670000002,0.4011175270000004,0.19482862900000036,-0.2385992409999999,-0.2385992409999999,-0.2385992409999999,-0.2385992409999999,NA,NA
GHA,2020-12-07,31732128,-0.030129424000000186,0.3280337450000004,0.2832820179999997,0.1580100640000003,-0.030129424000000186,-0.03675412800000014,-0.06797505599999971,-0.030129424000000186,NA,9.012947382539235e-4
GIB,2020-12-07,33691,-0.13760795500000075,0.6029844019999994,0.5234868459999988,0.2386069600000002,-0.13760795500000075,-0.13760795500000075,-0.15189481399999988,-0.13760795500000075,NA,NA
GIN,2020-12-07,13497237,0.2340967029999992,0.38108016699999986,0.32718289400000106,0.2340967029999992,0.010182967000000091,-0.06815973499999992,-0.1143528600000006,0.2340967029999992,NA,0.00317842829610238
GMB,2020-12-07,2486937,0.25259344099999914,0.44218489999999927,0.40376701400000053,0.25259344099999914,0.060902874000000454,-0.028557260000000233,-0.04431846399999982,0.25259344099999914,NA,0
GNB,2020-12-07,2015490,0.22950133699999925,0.37261950999999965,0.34525306999999905,0.22950133699999925,0.058937820000000585,-0.03911277200000015,-0.05959165999999939,0.22950133699999925,NA,0
GNQ,2020-12-07,1449891,0.12196884499999958,0.42319893999999925,0.3742519719999985,0.25638198100000137,0.08688632499999997,-0.015461619000000492,-0.039919915999999916,0.12196884499999958,NA,0
GRC,2020-12-07,10370747,0.8754274186888052,1.5772255840000031,1.4182598040000003,1.087691037999995,0.8754274186888052,0.8342391530000031,0.8035546339999998,0.9604953950000016,0.8754274186888052,0.9449656808713972
GRD,2020-12-07,113015,0.021993168999999865,0.2973083740000002,0.26382426999999914,0.1609373639999995,0.021993168999999865,-0.050025982000000364,-0.06682099799999998,0.021993168999999865,NA,0
GRL,2020-12-07,56868,0.009945690999999549,0.5948552069999994,0.38184202000000067,0.19610881100000022,0.007883127999999798,-0.12659515399999985,-0.1335482220000006,0.009945690999999549,NA,NA
GTM,2020-12-07,18249868,0.6683825359999986,1.0477450119999971,0.9716289999999984,0.71034103,0.4810866580000006,0.37716509699999895,0.3650944719999988,0.6683825359999986,NA,0.08062524068667236
GUY,2020-12-07,790329,0.15373726699999893,0.6325655289999996,0.5120806980000016,0.3601801239999994,0.15373726699999893,0.09344807099999981,0.07478999299999971,0.15373726699999893,NA,0.05428119175685063
HKG,2020-12-07,7552800,0.019421115999999822,0.18631435299999966,0.15060266999999988,0.06624632200000026,-0.015338757999999885,-0.049945494999999916,-0.0590599570000004,0.019421115999999822,NA,0.005680012710517953
HND,2020-12-07,10062994,0.6129259740000004,0.6562418140000018,0.6219794100000001,0.6129259740000004,0.3179352970000006,0.17616133500000009,0.15062332699999983,0.6129259740000004,NA,0.03974960136118535
HRV,2020-12-07,4081657,2.605376593759989,3.191530729000002,3.1276495880000086,2.7574286930000027,2.5396202069999947,2.353168735999999,2.294428256000007,2.624889365000002,2.605376593759989,1.564487167834044
HTI,2020-12-07,11541683,0.22772949499999967,0.4731449539999983,0.4138425759999996,0.2868040499999992,0.1445383210000009,0.0541228960000002,0.03150706099999997,0.22772949499999967,NA,0.0012389874163066166
HUN,2020-12-07,9634162,2.317794117728247,3.263874592999998,3.220741292999999,2.606630619999994,2.315666096000006,2.1783960060000007,2.0776965079999963,2.38302635500001,2.317794117728247,1.721550872821113
IDN,2020-12-07,276361788,0.54704864400000075,0.845709378,0.7338568479999988,0.5736824450000009,0.28295705399999893,0.12525912799999991,0.08680613099999983,0.54704864400000075,NA,0.04765998981016869
IMN,2020-12-07,85410,-0.17159900199999994,0.4558458189999999,0.38328541200000416,0.17811763699999994,-0.17159900199999994,-0.17159900199999994,-0.17422212400000017,-0.17159900199999994,NA,NA
IND,2020-12-07,1393409033,0.324005384,0.48901140100000007,0.4497199259999989,0.3289820319999988,0.18219695400000088,0.07341884800000002,0.028285868000000068,0.324005384,NA,0.03421206470677444
IRL,2020-12-07,4982904,-0.09555529231843195,0.2789257809999993,0.23981427099999925,0.11438059800000071,-0.09555529231843195,-0.09555529231843195,-0.09555529231843195,0.024438791000000293,-0.09555529231843195,0.13187089295719925
IRN,2020-12-07,85028760,0.7345567880659183,1.403514202999999,1.2023486150000005,0.7612843389999987,0.5756167819999991,0.4442912529999992,0.41534121700000093,0.5756167819999991,0.7345567880659183,0.39448887646956154
IRQ,2020-12-07,41179351,0.4430300199999999,0.8418990310000002,0.708378371999998,0.5369451729999994,0.3589637969999996,0.24065008799999912,0.21892262600000076,0.4430300199999999,NA,0.07007638367102968
ISL,2020-12-07,343360,0.10989266304552657,0.2019497879999999,0.11634623499999987,0.10989266304552657,-0.048481203,-0.12638457200000014,-0.18427701299999913,0.002202436999999459,0.10989266304552657,0.04164725069897483
ISR,2020-12-07,8789776,0.012605846635783388,0.31931047000000046,0.30375952200000034,0.21280133000000057,0.012605846635783388,0.012605846635783388,0.012605846635783388,0.12595209499999943,0.012605846635783388,0.08451864984955249
ITA,2020-12-07,60367471,1.1130788636028808,1.6678360619999988,1.508219404000002,1.2697132209999995,1.107692362000002,1.0212626200000035,0.9625970499999971,1.2124236419999934,1.1130788636028808,1.1903281487475266
JAM,2020-12-07,2973462,0.13196066799999986,0.4361146630000004,0.38854596899999955,0.20263173699999992,0.08383928399999967,0.04838476300000023,0.038048730999999926,0.13196066799999986,NA,0.03844004059913999
JEY,2020-12-07,101073,-0.23859924099999988,0.5057769670000002,0.4011175270000004,0.1939578550000002,-0.23859924099999988,-0.23859924099999988,-0.23859924099999988,-0.23859924099999988,NA,NA
JOR,2020-12-07,10269022,1.0898507149999963,1.3433282539999984,1.3032465240000006,1.139871654999996,0.886695889000001,0.6837924310000018,0.6548709479999985,1.0898507149999963,NA,0.5077698733141286
JPN,2020-12-07,126050796,0.11955761894688842,0.11955761894688842,0.11955761894688842,0.11955761894688842,0.0035489820000001787,-0.03914008000000048,-0.05741158499999986,0.011671083999999853,0.11955761894688842,0.025273144645591925
KAZ,2020-12-07,18994958,0.39892902910266526,0.9395126770000014,0.8785823040000019,0.5602941470000007,0.36855169399999954,0.31154687099999956,0.2741423400000005,0.4514748089999988,0.39892902910266526,0.04888665718555419
KEN,2020-12-07,54985702,0.408975527999999,0.6510714699999997,0.5734619390000004,0.408975527999999,0.2237852899999999,0.11098854599999954,0.09074701099999999,0.408975527999999,NA,0.016107823812088456
KGZ,2020-12-07,6628347,0.5938116694252584,0.6898502979999991,0.660595813000001,0.5938116694252584,0.41587900100000025,0.22620890500000052,0.16217605599999935,0.4648561000000009,0.5938116694252584,0.047417553727950576
KHM,2020-12-07,16946446,0.023911460999999783,0.17311269900000018,0.13075316800000017,0.07815844000000013,0.013269630999999935,-0.03927254799999993,-0.06349362400000025,0.023911460999999783,NA,0
KIR,2020-12-07,121388,-0.07501693800000023,0.09999743699999988,0.07056322999999973,0.022822067999999616,-0.07501693800000023,-0.11795755599999998,-0.16826431200000064,-0.07501693800000023,NA,0
KNA,2020-12-07,53546,0.02433783099999984,0.31142294800000075,0.2804487209999991,0.1673713190000001,0.02433783099999984,-0.01687375400000004,-0.03941111899999998,0.02433783099999984,NA,0
KOR,2020-12-07,51305184,-0.0247168380910244,0.031114696000000195,0.01284790000000011,-0.004496364999999922,-0.025042426999999947,-0.051824453000000256,-0.06739014400000023,-0.011593345000000213,-0.0247168380910244,0.0072390345583791295
KWT,2020-12-07,4328553,0.3014711809999999,0.6125076460000011,0.5430748809999997,0.3498059710000006,0.18059459600000038,0.09453244499999976,0.08255363099999943,0.3014711809999999,NA,0.05611575045979568
LAO,2020-12-07,7379358,0.11892233199999973,0.22610277000000012,0.20641996800000026,0.11892233199999973,0.0482965439999998,-0.008958481999999936,-0.03150804299999972,0.11892233199999973,NA,0
LBN,2020-12-07,6769151,0.512017018282876,0.6395042319999998,0.5511156740000017,0.512017018282876,0.3717021710000008,0.2211639909999998,0.18835212999999967,0.3945426989999986,0.512017018282876,0.20470809411697272
LBR,2020-12-07,5180208,-0.06024770800000053,0.22529767399999978,0.20076644899999993,0.05771497400000007,-0.06024770800000053,-0.13190572100000006,-0.1588332779999996,-0.06024770800000053,NA,0
LBY,2020-12-07,6958538,0.7982605209999974,1.088126256999999,1.0044518780000014,0.8125844020000014,0.5610098189999967,0.3780473839999997,0.3343581239999998,0.7982605209999974,NA,0.12317242501226551
LCA,2020-12-07,184401,0.21706589800000017,0.5722442829999979,0.5326980700000006,0.3689909020000005,0.1758396360000005,0.1105815640000002,0.0802096470000002,0.21706589800000017,NA,0
LIE,2020-12-07,38254,1.085102008999998,2.0261235500000017,1.900689319999998,1.5255198719999985,1.009999740999994,0.7948384139999973,0.7812839069999988,1.085102008999998,NA,1.1214513514926543
LKA,2020-12-07,21497306,0.0997466059999997,0.337693305,0.3060344020000007,0.1881276220000003,0.08540895999999973,0.01896945499999983,-0.02170724199999977,0.0997466059999997,NA,0.015950835886133826
LSO,2020-12-07,2159067,0.07100596599999975,0.5273485639999996,0.43567890600000087,0.285638137,0.07100596599999975,-0.00757470200000005,-0.04302806299999996,0.07100596599999975,NA,0
LTU,2020-12-07,2689862,2.8200009229588465,2.8200009229588465,2.8200009229588465,2.8200009229588465,2.039050566,1.6029319249999994,1.541360332000008,2.4160739930000106,2.8200009229588465,1.136526706574538
LUX,2020-12-07,634814,0.8731719301246168,1.2315091780000007,1.1572498120000037,0.9689958809999983,0.7970940459999984,0.7045155689999982,0.6862031869999994,0.8538499490000006,0.8731719301246168,0.8775798895424487
LVA,2020-12-07,1866934,1.3246540764414887,1.7298547779999982,1.626115816999998,1.3246540764414887,1.0644248199999984,0.9290902779999995,0.8514771370000015,1.0644248199999984,1.3246540764414887,0.5050526692427263
MAC,2020-12-07,658391,-5.483790000003112e-4,0.13323494499999963,0.10815359300000006,0.04432681000000015,-0.024080045000000033,-0.06775041799999994,-0.0837666750000001,-5.483790000003112e-4,NA,NA
MAR,2020-12-07,37344787,0.7225642189999973,0.9736772249999989,0.9094798979999984,0.7225642189999973,0.5408231730000014,0.4074998430000005,0.33913438399999996,0.7225642189999973,NA,0.1813211573545727
MCO,2020-12-07,39520,-0.023897453000000443,0.6187780389999993,0.4889127339999987,0.29487873100000017,-0.023897453000000443,-0.055929859999999866,-0.08753179999999966,-0.023897453000000443,NA,0
MDA,2020-12-07,4024025,1.386643777635913,1.930491496000003,1.9042444559999994,1.790561309999999,1.386643777635913,1.1151273540000022,1.0642727040000042,1.5591921909999988,1.386643777635913,0.47571772044159766
MDG,2020-12-07,28427333,0.020626470999999785,0.3575748879999993,0.31747364900000097,0.18827113200000012,0.020626470999999785,-0.05452355700000005,-0.06802861100000006,0.020626470999999785,NA,0.002008630215152438
MDV,2020-12-07,543620,0.060883434999999396,0.4281896359999991,0.36803229,0.2705877599999996,0.060883434999999396,0.011636019999999822,-0.044426315999999716,0.060883434999999396,NA,0.02630513961958721
MEX,2020-12-07,130262220,1.0650797667633696,1.5576943189999974,1.4595198640000002,1.2895393469999954,1.0650797667633696,0.7848672540000001,0.6544532419999971,1.2895393469999954,1.0650797667633696,0.45337090063412094
MHL,2020-12-07,59618,-0.0939510340000004,0.12771886000000027,0.1126701519999994,0.02113118900000007,-0.0939510340000004,-0.10651170100000035,-0.12462407100000018,-0.0939510340000004,NA,0
MKD,2020-12-07,2082661,2.3011983914603915,3.7052543529999893,3.6381940800000003,3.232867471000014,2.3011983914603915,2.3011983914603915,2.20490399100001,3.232867471000014,2.3011983914603915,1.2758197325440865
MLI,2020-12-07,20855724,-0.0014329960000003645,0.24193224999999993,0.19290668400000022,0.0925704309999998,-0.012042894000000054,-0.07939005600000033,-0.10109756999999975,-0.0014329960000003645,NA,0.013013214022203208
MLT,2020-12-07,514564,0.7675231990262076,0.7675231990262076,0.7675231990262076,0.7675231990262076,0.36583347799999855,0.2359006740000005,0.1792843229999992,0.4963802229999962,0.7675231990262076,0.499646302500758
