iso3c,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
FIN,2020-04-20,5548361,16.386837881223858,17.940646710173468,17.410862736211516,16.807412951318064,11.838995494515242,9.941997552548898,9.202794909396298,16.807412951318064,16.386837881223858,5.571
FJI,2020-04-20,902899,-0.5644692502957014,0.12435952067740737,-0.03035693610537042,-0.4144144971658842,-0.802111291964784,-1.2260737654758544,-1.444753636999369,-0.5644692502957014,NA,0
FLK,2020-04-20,3528,-2.8953893808001026e-4,0.012274088329439969,0.010277785511279988,0.006354621181440004,-0.001270769194799999,-0.005011270866000017,-0.007683604951679989,-2.8953893808001026e-4,NA,NA
FRA,2020-04-20,67564251,244.37740770469713,845.8120608375989,759.1261876615087,628.1992240126308,244.37740770469713,244.37740770469713,244.37740770469713,597.0668664148344,244.37740770469713,753.143
FRO,2020-04-20,49053,0.27737621460646866,0.27737621460646866,0.27737621460646866,0.27737621460646866,-0.031345356548939995,-0.08334998838083986,-0.08883859771556983,-0.02557003144815023,0.27737621460646866,NA
FSM,2020-04-20,116255,-0.0468850485995005,0.1486197537600499,0.1276841720436499,0.02984010902784976,-0.05525962284325073,-0.12172113804260017,-0.14248105147869977,-0.0468850485995005,NA,0
GAB,2020-04-20,2278829,-1.6794594178980853,0.10935282271388931,-0.9370656282738145,-1.6794594178980853,-5.676947295145982,-8.44976231888621,-8.894596598961511,-1.6794594178980853,NA,0
GBR,2020-04-20,68207114,1781.1669743178572,1781.1669743178572,1781.1669743178572,1781.1669743178572,1021.0581598042753,834.622504788892,697.6818706527524,1287.6586685595512,1781.1669743178572,862.143
GEO,2020-04-20,3979773,-8.5908792838610335,-2.7115429168516436,-3.602359107495531,-4.678665354078036,-8.5908792838610335,-12.490534673523921,-13.877469167359113,-4.678665354078036,-8.5908792838610335,0.143
GGY,2020-04-20,67052,-0.04121844347460024,0.11893635214351975,0.1041984439076401,0.03663802412919979,-0.04121844347460024,-0.11615993132056018,-0.13811451623556015,-0.04121844347460024,NA,NA
GHA,2020-04-20,31732128,-48.93311946926622,-9.692059042664573,-15.939146263996786,-32.903040984629754,-65.44693837919846,-92.30687736752458,-102.25480937628133,-48.93311946926622,NA,0.143
GIB,2020-04-20,33691,-0.068105861303843,0.1173024428825896,0.10979545098578045,0.06542521425432979,-0.068105861303843,-0.068105861303843,-0.068105861303843,0.05991942025321004,-0.068105861303843,NA
GIN,2020-04-20,13497237,2.542909414666079,5.287486446244114,2.542909414666079,2.542909414666079,-26.79542511701098,-39.54017387779756,-42.594591187417265,2.542909414666079,NA,0.714
GMB,2020-04-20,2486937,-0.5621269212047167,0.3366396759102983,-0.5621269212047167,-0.5621269212047167,-5.744828598315411,-8.143230840070396,-8.733541024566364,-0.5621269212047167,NA,0
GNB,2020-04-20,2015490,-1.4779963655787032,0.9739920928425057,-0.04162083593520327,-1.4779963655787032,-4.708915416364199,-7.226204239167915,-7.8557158757352115,-1.4779963655787032,NA,0
GNQ,2020-04-20,1449891,-0.2859672070386955,3.0175960249695595,2.793146750631711,1.1077545951529209,-1.3383563079623355,-3.352352876097204,-4.10603527371286,-0.2859672070386955,NA,0
GRC,2020-04-20,10370747,-13.297351524867873,4.979102971931438,2.8464616254842223,-1.3146078160790275,-13.297351524867873,-13.297351524867873,-13.297351524867873,-2.8263324203871227,-13.297351524867873,2.429
GRD,2020-04-20,113015,0.031934082344849686,0.38085669731865063,0.31113850327945014,0.1428211602048011,-0.05999679743960034,-0.21630609559755046,-0.2466922962486493,0.031934082344849686,NA,0
GRL,2020-04-20,56868,-0.5576832871326667,0.10586670397295982,0.08177825854464035,0.02858361857064001,-0.5576832871326667,-0.5576832871326667,-0.5576832871326667,0.020626091841599786,-0.5576832871326667,NA
GTM,2020-04-20,18249868,-44.413362760832285,33.959133003501115,18.863689717771084,-2.986012194885806,-47.20231834648136,-76.93099726355665,-81.27684782032831,-10.80343111704951,-44.413362760832285,0.286
GUY,2020-04-20,790329,-0.32663198222361267,0.9052383633378603,0.567256632314342,-0.21864600366851777,-0.902432110544397,-1.4684390746439402,-1.7685133074456594,-0.32663198222361267,NA,0.143
HKG,2020-04-20,7552800,-9.185979012542399,-2.5883723543039987,-3.0756112616880054,-5.515693073712006,-9.497820620736013,-15.433110933480021,-16.98427320019198,-7.547754427488014,-9.185979012542399,0
HND,2020-04-20,10062994,12.466472996729966,22.299959789422328,18.51175012583973,12.466472996729966,-17.946422494102915,-28.943095090342606,-31.665892610160913,12.466472996729966,NA,3
HRV,2020-04-20,4081657,-16.314606741576856,3.763499061382879,3.0078729214467756,0.4495445182517563,-16.314606741576856,-16.314606741576856,-16.314606741576856,-0.7695099778547388,-16.314606741576856,3.143
HTI,2020-04-20,11541683,1.210419577521213,18.90463411309055,17.05605987831148,1.210419577521213,-21.29919562594599,-34.97306559833271,-36.453011173942976,1.210419577521213,NA,0.143
HUN,2020-04-20,9634162,-6.642817014447643,26.79163407286177,22.82087720937977,12.641572703839783,-6.642817014447643,-6.642817014447643,-6.642817014447643,10.357482936599018,-6.642817014447643,12.857
IDN,2020-04-20,276361788,90.53040658702291,358.31786560660305,287.565019543245,90.53040658702291,-525.7254391871917,-886.1094297387642,-985.3399873010619,90.53040658702291,NA,27.286
IMN,2020-04-20,85410,-0.006161140884600202,0.14973601879079967,0.12366978188760017,0.041357986932600316,-0.04728065541029995,-0.13606626103199942,-0.16006798108079975,-0.006161140884600202,NA,NA
IND,2020-04-20,1393409033,-1464.547970561702,-1058.4057308247723,-1141.6716047393038,-1464.547970561702,-2269.6133929128387,-3457.579466089547,-3999.6150364970076,-1464.547970561702,NA,33.429
IRL,2020-04-20,4982904,31.925668291046733,100.65274871024826,98.33010857836992,80.64661726759297,31.925668291046733,31.925668291046733,31.925668291046733,52.50173048326193,31.925668291046733,46
IRN,2020-04-20,85028760,141.46723515252899,549.6761642897493,452.1775540063291,241.25967681051597,141.46723515252899,114.47305469398839,84.1430375145577,237.1871197649398,141.46723515252899,89.143
IRQ,2020-04-20,41179351,-20.121123255136304,41.69745229895457,29.039953403264494,3.834108070406618,-27.60842450602671,-52.61386723289528,-60.13947928119547,-20.121123255136304,NA,0.571
ISL,2020-04-20,343360,-1.5083868378811716,0.6183681900671992,0.49366733018240067,0.17830584538880015,-1.5083868378811716,-1.5083868378811716,-1.5083868378811716,0.07815308637119955,-1.5083868378811716,0.286
ISR,2020-04-20,8789776,4.2241171749657145,10.230683452293473,9.162291101768,5.623535546557368,0.4687446025406004,-4.63341536023215,-5.655692942053429,2.7803349190183666,4.2241171749657145,8.857
ITA,2020-04-20,60367471,440.1375601925971,575.4110548810614,560.2787228152495,489.92899728316075,414.3496824102705,336.9808831247106,325.04010379132933,446.2923406870785,440.1375601925971,521.286
JAM,2020-04-20,2973462,-1.44967070995999,2.351355618417913,1.1190068199605885,-1.2080613824336035,-2.962384486257478,-5.868317736975713,-7.9281544867520095,-1.4055265853493717,-1.44967070995999,0.143
JEY,2020-04-20,101073,-0.06058761149784041,0.18331216633883968,0.16009985941425015,0.05475791188580968,-0.06450619351470004,-0.17478052770066027,-0.2116359339872403,-0.06058761149784041,NA,NA
JOR,2020-04-20,10269022,-5.830996326606281,2.4505632631225374,1.5190871823401901,-4.550987585339479,-10.549254676330886,-15.694984582865839,-18.060788981443874,-5.830996326606281,NA,0
JPN,2020-04-20,126050796,-1.0943040474017234,139.9590063761594,73.2732735129583,-1.0943040474017234,-86.24906724348607,-105.27395295951268,-127.53679118693292,-86.24906724348607,-1.0943040474017234,17
KAZ,2020-04-20,18994958,-222.17499632160334,0.4197152512621403,-4.753010516306281,-31.551923733328884,-222.17499632160334,-222.17499632160334,-222.17499632160334,-138.17553717291332,-222.17499632160334,1
KEN,2020-04-20,54985702,-30.42607591990166,19.211740897287314,0.6739234588507664,-30.42607591990166,-118.73309958547594,-159.17164405081604,-165.96120045407932,-30.42607591990166,NA,0.714
KGZ,2020-04-20,6628347,-46.617736432603,-4.160285441290456,-5.1650512427349025,-16.98397677428659,-46.617736432603,-46.617736432603,-47.78275569164262,-26.004241997983232,-46.617736432603,0.286
KHM,2020-04-20,16946446,3.878195353351152,19.801164305934982,17.318469464928896,3.878195353351152,-17.011579156807628,-31.802087959355525,-35.417727449288314,3.878195353351152,NA,0
KIR,2020-04-20,121388,-0.09299705108752027,0.13618208966720013,0.08695649409020051,-0.003521992703920041,-0.09299705108752027,-0.16364086128351982,-0.21829167138048083,-0.09299705108752027,NA,0
KNA,2020-04-20,53546,0.02069306267123986,0.18268079829962003,0.15301820822164,0.0804293031536199,-0.02111997903918018,-0.08567944401043988,-0.10096918678266018,0.02069306267123986,NA,0
KOR,2020-04-20,51305184,-16.848836276029143,-11.022086612315555,-14.179036186143293,-16.848836276029143,-42.08005581371436,-64.27212957057326,-69.05711730431803,-42.08005581371436,-16.848836276029143,2.714
KWT,2020-04-20,4328553,0.030519068923910223,5.115277203708708,4.033531034039466,1.0780302367753338,-1.818162545275029,-5.126926681683139,-6.6025736849131365,0.030519068923910223,NA,1
LAO,2020-04-20,7379358,1.3787271485126813,4.643326938565157,2.481316137890118,1.3787271485126813,-11.587583674930622,-17.890563943788532,-20.130172457306124,1.3787271485126813,NA,0
LBN,2020-04-20,6769151,-8.858214241573334,-1.0496038404579393,-1.5959656420049413,-3.840296609677741,-8.858214241573334,-8.858214241573334,-8.858214241573334,-4.707436834175,-8.858214241573334,0.143
LBR,2020-04-20,5180208,-10.3583629281634,-2.4121853012611116,-4.353477055614726,-7.8254653119614375,-15.5086624274525,-21.44500513459913,-24.11150793002686,-10.3583629281634,NA,0.429
LBY,2020-04-20,6958538,-4.627151933553696,-0.05015909029465037,-1.6878238702964588,-4.627151933553696,-12.10964989192567,-18.67166263211897,-21.142863680013317,-4.627151933553696,NA,0
LCA,2020-04-20,184401,0.14025767795234925,0.7183569575359814,0.5684193316456198,0.35249245993394973,-0.10114069013432994,-0.31529757409542014,-0.34749332300781033,0.14025767795234925,NA,0
LIE,2020-04-20,38254,0.03299898181989617,0.08995699741653994,0.06943229342169992,0.03299898181989617,-0.02147598304459998,-0.05647118790369989,-0.0663995178318597,-0.013875183317840135,0.03299898181989617,0
LKA,2020-04-20,21497306,-32.46692142442479,-12.743026654026124,-16.251255644686452,-24.234253141181068,-37.95304745892732,-56.45094398900825,-66.71660089212675,-32.46692142442479,NA,0
LSO,2020-04-20,2159067,-3.569690963113645,-1.1061502836599688,-1.8869132365054813,-3.569690963113645,-5.992674022376327,-7.812123993457012,-8.432812013259582,-3.569690963113645,NA,0
LTU,2020-04-20,2689862,11.225561797747886,11.225561797747886,11.225561797747886,11.225561797747886,2.7662565285744196,-0.0177720796257256,-0.44298390446576047,4.9458916516251055,11.225561797747886,1.571
LUX,2020-04-20,634814,0.62873194221556,2.984503144688695,2.89651575322482,1.9708210211992794,0.62873194221556,0.62873194221556,0.62873194221556,1.7180229587816538,0.62873194221556,0.857
LVA,2020-04-20,1866934,2.7304173354721,4.013729005021376,3.7367225980940297,2.7304173354721,0.4104658081499295,-0.4683411915447704,-1.1775180265886007,1.4248246686944201,2.7304173354721,0
MAC,2020-04-20,658391,0.23719085285828767,0.7814388659259807,0.6833627369561303,0.23719085285828767,-0.5070279164382309,-0.9038115255458214,-0.9826424181280606,-0.13839351825969234,0.23719085285828767,NA
MAR,2020-04-20,37344787,21.513358212102894,47.91652146342831,32.52951132564177,21.513358212102894,-49.200775451497414,-86.07442584697554,-106.83048256762912,21.513358212102894,NA,2.429
MCO,2020-04-20,39520,0.19675403593645,0.31826151235839933,0.26735362201599944,0.20117935524959957,0.11112265690239995,0.0701169183103999,0.054477556868799605,0.1370062520527988,0.19675403593645,0.286
MDA,2020-04-20,4024025,-20.478312028061602,14.879384413009268,13.416314554857081,7.258151155567269,-20.478312028061602,-23.95577287503222,-24.915125021824984,-6.0296401855355395,-20.478312028061602,5
MDG,2020-04-20,28427333,-40.83524897128752,-4.369573599356477,-11.666851786963507,-32.00072153207258,-60.51676799443868,-82.14577452300152,-85.7698276693133,-40.83524897128752,NA,0
MDV,2020-04-20,543620,-0.5095774881582013,0.34084005269159834,0.2237093281807995,-0.16498270105240087,-0.8290158248680007,-1.491605257049602,-1.7517033773008022,-0.5095774881582013,NA,0
MEX,2020-04-20,130262220,427.90670144475285,530.2839425333851,498.6830717586641,427.90670144475285,212.03044027773362,-64.82872319035813,-191.8533642905685,341.17668951014826,427.90670144475285,54.286
MHL,2020-04-20,59618,-0.05522908142388024,0.06482827814684022,0.044947229388100404,7.941034134799807e-4,-0.05522908142388024,-0.07448752271558003,-0.08425868696335986,-0.05522908142388024,NA,0
MKD,2020-04-20,2082661,5.8915377756588,5.8915377756588,5.8915377756588,5.8915377756588,1.7251883174929168,-2.4181614839974284,-3.723026262926109,3.6858948540094367,5.8915377756588,2.286
MLI,2020-04-20,20855724,-5.407426444684527,74.90118877757276,50.378852058947665,-5.407426444684527,-43.52364899229626,-65.56173654228074,-67.67636826531609,-5.407426444684527,NA,0.571
MLT,2020-04-20,514564,-1.3077447833056557,0.6559306822840021,0.5169448207346787,0.002053213272798839,-1.3077447833056557,-1.3077447833056557,-1.3077447833056557,-0.10492803330396175,-1.3077447833056557,0
MMR,2020-04-20,54806014,66.71958419363871,167.81562793754097,87.44133471477608,66.71958419363871,-71.42281928330344,-132.19902283502668,-139.1246741279397,66.71958419363871,NA,0.143
MNE,2020-04-20,628051,-3.4466693418940286,0.8798512794882989,0.7010321968156604,-0.18436295793525012,-3.4466693418940286,-3.4466693418940286,-3.4466693418940286,-0.49839573076583227,-3.4466693418940286,0.286
MNG,2020-04-20,3329282,-3.06604210439563,0.25789620485882386,-0.5869805157400956,-3.06604210439563,-4.1753069233750555,-6.274524396393426,-10.962601373993778,-3.793721466701977,-3.06604210439563,0
MOZ,2020-04-20,32163045,-8.288627686075303,28.262775658400027,12.612837158928524,-8.288627686075303,-54.514686223616444,-81.65724843347189,-89.59118398907026,-8.288627686075303,NA,0
MRT,2020-04-20,4775110,-0.6449032450676155,0.777886715990612,-0.6449032450676155,-0.6449032450676155,-10.614564514366391,-15.088792063702648,-15.962445664040528,-0.6449032450676155,NA,0
MSR,2020-04-20,4981,0.0012810657310699824,0.01814826219313002,0.015722936884589964,0.009248581979530017,-0.002924335934960002,-0.008600311753120038,-0.010748534617569992,0.0012810657310699824,NA,NA
MUS,2020-04-20,1273428,-1.1858880825842666,-0.9220182975946802,-1.1009089154606435,-1.1858880825842666,-2.0507360535651675,-3.180612196050125,-3.8548603208044865,-1.5743913106194025,-1.1858880825842666,0
MWI,2020-04-20,19647681,-22.41686917094546,1.4668310261127062,-2.568826032027694,-17.488155655041098,-36.853170380414454,-53.820428878028586,-58.726018645210324,-22.41686917094546,NA,0
MYS,2020-04-20,32776195,-55.638192642030006,-13.234140289401362,-19.313410268612365,-33.80160350476623,-55.638192642030006,-69.48228200145604,-92.46187225074543,-34.59651800686222,-55.638192642030006,1.429
"NAM",2020-04-20,2587344,-3.568160831880012,-1.415466561580798,-2.449613676241917,-3.568160831880012,-6.227920554183368,-8.415189191873278,-9.189725909476312,-3.568160831880012,NA,0
NCL,2020-04-20,288217,-0.4333927560223212,0.23608699234027114,0.14392167197625957,-0.03305736585370087,-0.4333927560223212,-0.4333927560223212,-0.4929659302388392,-0.4333927560223212,NA,NA
NER,2020-04-20,25130810,31.21911814540696,118.79677927788904,97.14961698726691,31.21911814540696,-41.90215862845242,-65.15225822141169,-77.28025619589198,31.21911814540696,NA,1.143
NGA,2020-04-20,211400704,217.73170691530805,377.55521173653557,333.57677281091463,217.73170691530805,-288.45644875462654,-518.7028765160662,-580.4638120463967,217.73170691530805,NA,1.714
NIC,2020-04-20,6702379,39.45301872745133,39.45301872745133,39.45301872745133,39.45301872745133,-6.814118917926746,-17.056072927098203,-18.83712800209227,20.02872379034149,39.45301872745133,0.143
NIU,2020-04-20,1614,-9.162958997400076e-4,0.001467636943980004,0.0011787142068000011,9.785241377999952e-5,-9.249171614400015e-4,-0.0017328855452999946,-0.0024530761840799976,-9.162958997400076e-4,NA,NA
NLD,2020-04-20,17173094,151.18800160514002,189.4630369283722,180.62383232847586,163.48580733200245,141.84156573281663,121.06711438297332,113.30360233832225,163.48580733200245,151.18800160514002,133
NOR,2020-04-20,5465629,0.26681380417181,15.442252969573406,13.71884630102346,9.08790526091793,0.26681380417181,0.26681380417181,0.26681380417181,8.456670257513524,0.26681380417181,6.714
NPL,2020-04-20,29674920,-17.988252793843294,-3.5555322919642833,-9.38294233297076,-17.988252793843294,-59.69452517552026,-79.99097752373638,-93.01296894677024,-17.988252793843294,NA,0
NRU,2020-04-20,10873,-0.014397579937160036,0.006728873478400001,0.005075898151030018,-0.0018043560833600264,-0.014397579937160036,-0.01725118182527999,-0.01829445248161999,-0.014397579937160036,NA,NA
NZL,2020-04-20,4860642,-1.7896067415688857,0.6076719217081272,0.0682555166785764,-1.5536681979427873,-3.0623467309913455,-3.975904492104188,-4.646794458334896,-1.9350694089173,-1.7896067415688857,1
OMN,2020-04-20,5223376,-1.51630271141943,4.8935260214174185,2.6654299575862317,-1.0353883508745525,-2.813240424829117,-5.566521246450391,-7.759283887797106,-2.211205702963859,-1.51630271141943,0.429
