continent,date,population,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_90_top,estimated_daily_excess_deaths_ci_50_top,estimated_daily_excess_deaths_ci_50_bot,estimated_daily_excess_deaths_ci_90_bot,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_raw_estimate,daily_excess_deaths,daily_covid_deaths
Americas,2021-03-22,1030271939,5646.631523624537,5787.834423226913,5777.489506105617,5712.987685311247,5617.324637738655,5559.896042772089,5546.760142186461,261519.9649373902,5230.399298747804,4980.147
Asia,2021-03-22,4667759697,8046.121100534977,13174.31230508913,12749.576765923828,10069.169915276707,6434.880703936062,2962.2889542977427,1431.731906731393,19272.108308430477,385.44216616860956,1267.143
Africa,2021-03-22,1392394303,3774.006965515772,5190.964807474146,5119.564750885213,3774.006965515772,2381.6095533366183,1416.2046671186556,1244.96586765217,35362.15081886193,631.4669789082487,296.721
Europe,2021-03-22,747759214,3873.2189685495937,3874.725038593774,3874.528841591406,3873.838918305268,3872.779868967259,3872.2058410357704,3871.8763867445427,193657.31667221535,3873.146333444307,3158.717
Oceania,2021-03-22,44446737,2.6581627506351775,34.36352715854654,29.83546784981799,19.290858986506258,2.6581627506351775,-3.6776296400189756,-6.038186090617785,149.72664579275602,6.5098541649024355,1.929
Americas,2021-03-29,1030271939,5616.472212310846,5755.123977840532,5748.749358326583,5670.587862230697,5577.059295214147,5525.866837986635,5522.636400867879,255869.48874691362,5117.389774938272,5476.572
Asia,2021-03-29,4667759697,13673.526199972082,22450.158892882962,20181.133204470774,17219.334605252207,11844.275976409488,7166.316954984424,6581.566769118796,36513.67973700174,730.2735947400347,1128.858
Africa,2021-03-29,1392394303,4421.851223348335,5630.564619700281,5463.114946066133,4421.851223348335,2731.1528435761406,1796.6656765549794,1675.3301639195922,35859.75081886185,640.3526931939616,294.572
Europe,2021-03-29,747759214,4228.174803622996,4229.830673540372,4229.598129484561,4229.02555257627,4228.14517552219,4227.674539259662,4227.523336024256,211391.888100786,4227.83776201572,3468.571
Oceania,2021-03-29,44446737,24.288971848752006,45.59748513766654,44.24466229556955,31.918455845500155,18.495355875597387,10.338027312578387,10.246492329670854,367.2409315070407,15.966997022045248,2.286
Americas,2021-04-05,1030271939,6158.76557625661,6298.615507942024,6283.404817515797,6197.838275731969,6103.009704905774,6035.954438696338,6031.921137133784,276950.7529558231,5539.015059116462,5223.145
Asia,2021-04-05,4667759697,17463.058323968344,24798.10360846368,23357.880348491675,20377.18405272454,14808.739861461825,10890.306259296047,9365.869916002397,60445.45700274689,1208.9091400549378,1506.286
Africa,2021-04-05,1392394303,4451.026424528449,5008.988230683123,4925.358078261661,4451.026424528449,2673.503978519719,2026.5309748649868,1833.9906794107155,55806.9456575716,996.5526010280644,265.145
Europe,2021-04-05,747759214,4248.930418962379,4269.591627910284,4262.630479225077,4248.930418962379,4199.834691467701,4163.835659937654,4158.804245695894,207541.417349432,4150.82834698864,3393.858
Oceania,2021-04-05,44446737,-18.80039086107802,14.46002783610602,11.634659412902941,-1.3130355951136783,-18.80039086107802,-26.90043770682136,-29.9698998969388,-299.50963684933186,-13.022158123883994,2.571
Americas,2021-04-12,1030271939,6357.771995233806,6397.433118323803,6380.093689664177,6357.771995233806,6186.510684751917,6108.304384000432,6082.553628915119,276309.0862891565,5526.181725783131,6585.289
Asia,2021-04-12,4667759697,21889.53327451365,32383.97804893672,28999.954559053574,24076.922871697137,17284.975113880573,12743.068169003976,12543.77882407257,59235.4570027469,1184.709140054938,2156.287
Africa,2021-04-12,1392394303,5137.640745874535,5626.404497583566,5586.2989814922685,5137.640745874535,2948.16414512558,2151.139966701636,1963.898697576301,57392.54565757145,1024.8668867423473,269.859
Europe,2021-04-12,747759214,4142.850058234309,4162.083568732302,4152.8884950584,4142.850058234309,4108.069011402529,4079.3480885770987,4071.025573537655,203165.13163514668,4063.3026327029334,3639.427
Oceania,2021-04-12,44446737,23.165263382619266,54.916052512111605,54.73730151673302,39.43385586687889,23.165263382619266,15.710484963465406,13.019319184163404,537.690363150665,23.37784187611587,0.572
Americas,2021-04-19,1030271939,6577.842182138858,6643.386209361255,6628.796843347355,6577.842182138858,6437.741212247629,6340.588102829231,6318.448848029524,286980.75295582303,5739.6150591164605,5897.056
Asia,2021-04-19,4667759697,24937.039665981363,42452.79171474866,33861.61912173277,27802.7867534079,21903.88056810091,17089.715476445977,14791.666804800818,69479.88557417545,1389.597711483509,2859.148
Africa,2021-04-19,1392394303,5143.3448397270395,5428.7584031100105,5409.251942087371,5143.3448397270395,2892.411394656801,2025.6283363109267,1964.448701628287,56371.74565757152,1006.6383153137772,318.146
Europe,2021-04-19,747759214,4300.100355117569,4307.847673180994,4300.562584045836,4300.100355117569,4243.646621823405,4214.787131681508,4203.40765158715,209737.98877800355,4194.759775560071,3466.86
Oceania,2021-04-19,44446737,23.02304095694265,51.69590616727795,50.88344098774646,38.282066848402984,22.74478648280941,13.336373233007597,10.186593018001608,425.3189345792396,18.492127590401722,3.143
Americas,2021-04-26,1030271939,6575.611812357373,6707.241193045158,6667.398881281472,6575.611812357373,6434.07869770023,6345.928025223192,6341.350510092603,280762.895812966,5615.25791625932,5673.285
Asia,2021-04-26,4667759697,36056.035829314824,63892.84845755534,55868.070654082105,40696.6487175746,27788.131045169568,19997.70975691976,19621.525193058125,70756.45700274687,1415.1291400549374,4168.287
Africa,2021-04-26,1392394303,5026.688499241715,5573.469444421003,5432.301030179223,5026.688499241715,2951.1846854987734,2246.970969799824,2072.2359480142964,56678.94565757152,1012.1240295994915,318.576
