continent,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Oceania,2022-06-06,45038907,37.35567285153626,81.61989445424568,75.38697122521884,57.56018721183497,37.35567285153626,26.140562976402222,21.130244135595106,624.5383050176151,26.022429375733964,30.77611319475404
Americas,2022-06-13,1037129342,360.63659019307727,364.87275813334594,364.1370992564754,361.3460526951977,358.28312774858324,356.14783169510986,355.5078543332034,18522.698763297572,343.01294006106616,265.70165003264043
Asia,2022-06-13,4695793204,190.7756415070553,299.68834252850934,283.3670101586285,242.2780905917454,181.91447605661963,143.84487702990478,133.45649391473358,1198.1472864571,23.962945729142003,30.686992727288764
Africa,2022-06-13,1426736614,135.91801186880127,230.05165304697584,220.89829805319889,175.95948841600404,135.3521244947573,104.07601032396309,97.73822557090696,2680.863884178367,46.22179110652357,17.90396801297762
Europe,2022-06-13,746515263,429.5510692026251,433.31562818462487,432.55338885623325,429.5510692026251,422.98733163107255,418.23310802228275,416.87048023582634,20355.015427107806,407.10030854215614,248.41909575263432
Oceania,2022-06-13,45038907,39.52661769080939,83.89985472103459,77.8831633255977,59.79860971521288,39.52661769080939,28.099322080400952,22.965163464035697,672.5020340793428,28.020918086639288,31.715307833735842
Americas,2022-06-20,1037129342,361.474368156666,365.75019287142646,365.02645436802464,362.2037257028341,359.0906643481048,356.9438260139309,356.3786826597763,18561.38413198066,343.72933577741964,266.1136542858187
Asia,2022-06-20,4695793204,191.4877352807873,300.2274685711126,285.25173597115406,243.44588776190548,182.477295062744,144.5193065067958,134.05099739750653,1203.1280195429513,24.062560390859026,30.722471440418225
Africa,2022-06-20,1426736614,136.51471639703755,231.10040661016046,221.9325990231862,177.4555337947533,135.91391475831867,104.32439030794998,98.16078655295814,2683.1102008762505,46.26052070476294,17.921701839776293
Europe,2022-06-20,746515263,431.16459589236115,435.2246550768359,434.4124540134793,431.16459589236115,424.45289772696356,419.75152440990365,418.1794446910447,20415.746636159358,408.31493272318716,248.82243660167467
Oceania,2022-06-20,45038907,41.16211501310703,85.73407870104809,79.60488747471803,61.5857660145004,41.16211501310703,29.61646426091953,24.453917116791814,709.5738469584688,29.565576956602865,32.627847740621235
Americas,2022-06-27,1037129342,362.47175016230796,366.80525990662073,365.9807111648675,363.18272201341915,360.07120148253045,357.9145919140378,357.38249407988644,18608.030253161676,344.5931528363273,266.5803279979583
Asia,2022-06-27,4695793204,192.17605575961912,300.7001017848731,287.1713683024311,245.0664451174083,183.01668840037104,145.06922503431434,134.5622371309523,1208.348307471005,24.166966149420098,30.759206810249474
Africa,2022-06-27,1426736614,137.14891991638584,232.3872977855404,223.58932944669073,178.13826913950365,136.29151606710872,104.56710462274688,98.52156800815285,2686.439492514876,46.31792228473923,17.939225676870446
Europe,2022-06-27,746515263,433.3538275169713,437.4893384703658,436.5823306625849,433.3538275169713,426.44257255281684,421.64597246114835,419.96901874028765,20487.169923987603,409.74339847975205,249.2730623513052
Oceania,2022-06-27,45038907,42.34531057465675,87.15097164926328,80.96586158051373,63.01098186713843,42.34531057465675,30.713405670783022,25.382043379938388,737.5974828913824,30.733228453807598,33.584791478176854
Americas,2022-07-04,1037129342,363.36640840549467,367.7258585513466,366.9340182140034,364.0484635451109,360.9558661207812,358.805422016089,358.2233158537827,18650.173099957465,345.3735759251382,267.09183661941626
Asia,2022-07-04,4695793204,192.84316964257133,303.14251918427055,289.02293627188544,246.1307537707619,183.49134171489368,145.48311081833134,134.98122637398635,1211.2187600965744,24.224375201931487,30.794387384185157
Africa,2022-07-04,1426736614,137.7182894543921,234.38393365203933,225.08110503414332,179.0209020304874,136.62758703838756,104.92020823913045,98.86671024878201,2686.4426244987512,46.317976284461224,17.951211771453142
Europe,2022-07-04,746515263,434.8354909520286,439.05081934499225,438.1514337685679,434.8354909520286,427.79272394757135,422.91322418250576,421.19462864938487,20544.871659297376,410.8974331859475,249.79280805407993
Oceania,2022-07-04,45038907,43.959665982733334,88.86351808451327,83.00750621356904,64.74952510723877,43.959665982733334,32.333896963289945,26.70588829109879,773.9019592096986,32.245914967070775,34.51954107145629
Americas,2022-07-11,1037129342,364.5818094467385,368.89776710046357,368.11976130416247,365.2269684847174,362.06430416888827,359.8648038703049,359.34025195251587,18704.406116698512,346.3778910499724,267.6229198485705
Asia,2022-07-11,4695793204,193.5158377734892,305.66673292517237,290.74017242973764,247.36769535710232,184.0330818537957,145.98451448936706,135.4838366822176,1213.912756910739,24.27825513821478,30.83005780081622
Africa,2022-07-11,1426736614,138.28660443222728,236.3571670625286,226.59824272211063,179.77791380975367,137.47354454332162,105.49495531009342,99.20929525421873,2685.6928775073065,46.30504961219494,17.969787028960344
Europe,2022-07-11,746515263,436.90019342709894,441.4954656513436,440.1707447176016,436.90019342709894,429.683060317901,424.6816743712765,423.05567540798694,20634.118362496163,412.68236724992335,250.43003601655764
Oceania,2022-07-11,45038907,45.7101506267448,90.70209533379297,85.18936625306439,66.67851151460218,45.7101506267448,34.23096786053149,28.19546590510916,812.8707985863815,33.86961660776589,35.65854517739518
Americas,2022-07-18,1037129342,365.9059634611663,370.26405315102284,369.44435081353157,366.54368315054927,363.3402904268982,361.13603134514767,360.5768948720753,18768.424566739934,347.5634179025913,268.23113858701976
Asia,2022-07-18,4695793204,194.20248029008116,308.33093590931475,292.348101446566,248.43563386704477,184.6264544029159,146.69669747222648,135.9872666137556,1216.9480805104688,24.33896161020938,30.86873077726785
Africa,2022-07-18,1426736614,138.93286004521315,238.3116263397891,227.72903321259952,180.13856544741776,138.28905748222024,105.36016055151308,99.53974745083575,2684.395951735743,46.28268882303004,17.984998035523887
Europe,2022-07-18,746515263,440.2914239066094,445.28327705431167,443.66421344883025,440.2914239066094,432.9366910935758,427.8653194604996,426.19903594864763,20779.12815864595,415.582563172919,251.23283380208665
Oceania,2022-07-18,45038907,47.217183627071265,92.29692832321574,87.1909841035852,68.32805766575099,47.217183627071265,35.91545586356223,29.543678947251546,845.956724330191,35.24819684709129,37.00850244878278
Americas,2022-07-25,1037129342,367.05207964871545,371.44869533334185,370.7279861025774,367.6825352836657,364.43029030851926,362.2521403658989,361.6407760043313,18822.552755668676,348.5657917716421,268.88506020753067
Asia,2022-07-25,4695793204,195.13666045870042,310.69257290580924,294.58290839597356,249.81083170247285,185.71203388581495,147.46187846740338,136.68102806582962,1221.428080164975,24.428561603299503,30.915112589783458
Africa,2022-07-25,1426736614,139.474472442648,240.05355903803593,228.5121612478169,180.5969968043015,138.68626611807412,105.40125991223555,99.84731543067086,2684.3177792946376,46.281341022321335,18.003292161954707
Europe,2022-07-25,746515263,443.03426237125467,448.2406159643692,447.3061311263643,443.03426237125467,435.56735494586854,430.3006392243667,428.72029883632,20892.98119062385,417.859623812477,252.16717169786787
Oceania,2022-07-25,45038907,48.96505154019066,94.16883641806169,89.3512464392635,70.17476083816749,48.96505154019066,37.80954147746684,31.019933739343855,884.5845252354028,36.857688551475114,38.6693020769798
Americas,2022-08-01,1037129342,368.3069808446082,372.75162671790326,371.95440666577394,368.97224623677005,365.6617139725883,363.48751554877543,362.8619209674506,18881.81966285371,349.6633270898835,269.5461152681058
Asia,2022-08-01,4695793204,196.2442565598568,313.3025812207697,297.54660526639816,251.59599460141735,187.0434450970084,148.55900457584525,137.6993060093902,1233.1985424017116,24.663970848034236,30.976444443101588
Africa,2022-08-01,1426736614,140.0015888122816,241.56426844725732,229.35310099736213,181.6283703547564,139.54258193108458,105.2528545490346,100.1771908088557,2683.697489929549,46.27064637809568,18.018223509332326
Europe,2022-08-01,746515263,445.86533319052097,451.50752009272685,450.2125580818094,445.86533319052097,438.2640869339572,432.6894900891735,431.1708869726887,20997.531083298258,419.9506216659652,253.08583891606247
Oceania,2022-08-01,45038907,50.63057688416606,96.32477044970018,91.30387307050857,71.92979977828618,50.63057688416606,39.54035153247748,32.446970693858425,921.1447804073225,38.38103251697177,40.42557693507083
Americas,2022-08-08,1037129342,369.40444550696225,373.88311292509496,373.09028906922276,370.1299038668135,366.7125289309101,364.49486537481056,363.96393885528414,18933.423813159574,350.6189595029551,270.20553089960373
Asia,2022-08-08,4695793204,197.3605525064123,315.96916564790547,300.4992181149498,253.31050060383072,187.95602856565432,149.39966687102176,138.65139521117038,1244.8595023717041,24.897190047434083,31.05423775386511
Africa,2022-08-08,1426736614,140.62888139720536,242.90006409932894,230.15160306976355,182.70508024165844,139.97019718859843,105.24611508403088,100.49472315935967,2682.321882456391,46.246929007868815,18.02747630334522
Europe,2022-08-08,746515263,448.2973612851339,454.3005923571948,453.04321676959717,448.2973612851339,440.4209026463927,434.6125953819176,433.2473775490201,21084.728618101322,421.6945723620265,253.92480341021508
Oceania,2022-08-08,45038907,51.82710817739553,98.07698767932665,93.20328151000989,73.28341952896096,51.82710817739553,40.92703242136184,33.49890819102261,946.9836386323756,39.45765160968231,41.79993533146797
Americas,2022-08-15,1037129342,370.4739118342029,374.96963285514414,374.21167639408105,371.1860723997785,367.72426182992433,365.4749811486931,365.0312118389157,18983.119108012386,351.53924274097005,270.8646590066938
Asia,2022-08-15,4695793204,199.01995382344367,318.0557065371871,302.9271141867562,255.38738670398433,189.02188079078175,150.24562168782185,139.87675416483435,1258.3704586304173,25.16740917260834,31.143168501421087
Africa,2022-08-15,1426736614,141.15613756322884,244.28260130128407,230.8508574958906,183.3224426701687,140.83543832610707,105.36232210232734,100.80702508856562,2681.7186670205483,46.23652874173359,18.035117377312922
Europe,2022-08-15,746515263,451.4153437430277,458.17908150036743,456.5999028895693,451.4153437430277,443.4911346393632,437.0920450615331,435.7286415227683,21183.64727962969,423.67294559259386,254.69933733960374
Oceania,2022-08-15,45038907,52.68391726266737,99.53767840252975,94.5403429330796,74.31064459639711,52.68391726266737,41.8641801457521,34.168249838860696,964.978612013598,40.207442167233246,43.01001354229134
Americas,2022-08-22,1037129342,371.4263193474839,375.92533295181204,375.17466690543984,372.1786739468842,368.6395099343543,366.3615288174561,365.9150350049342,19028.132383175503,352.3728219106575,271.4569680612379
Asia,2022-08-22,4695793204,200.36029444688137,320.27385883068206,304.9086744346097,256.3286304105449,190.38828668328281,150.92042280291733,140.98333387456032,1270.8332213707686,25.416664427415373,31.2383387060245
Africa,2022-08-22,1426736614,141.68375778783334,245.80365040344526,231.6196552881448,183.89391833139706,141.35483805915828,105.51287860011057,101.1363765073676,2682.343961446162,46.247309680106255,18.047173632007176
Europe,2022-08-22,746515263,453.8523742736966,461.04793475727587,459.2957706887498,453.8523742736966,445.57469536852165,439.16023495453004,437.82184843887046,21261.482648183246,425.229652963665,255.35853256894495
Oceania,2022-08-22,45038907,53.17197445236954,100.64600196213986,95.5931153774645,74.95197110452379,53.17197445236954,42.35300476971241,34.535571009312534,976.2700479399703,40.67791866416543,43.973624848400526
Americas,2022-08-29,1037129342,372.36351502344735,376.8508340210418,376.1237829684994,373.10581330656055,369.54734167388295,367.23139318915565,366.80492433604314,19072.0414951898,353.18595361462593,272.0147579882729
Asia,2022-08-29,4695793204,201.4793481241758,322.33250262300055,306.9337950037693,257.9519303124269,191.4146500851547,151.69362482164348,141.89898628407525,1282.8796540226624,25.65759308045325,31.3380874342268
Africa,2022-08-29,1426736614,142.30732088022424,246.59661002780499,232.42234559571352,184.57173252680903,141.77186438760515,105.63497316096063,101.55033431218993,2682.7895730925693,46.25499263952706,18.05313184455782
Europe,2022-08-29,746515263,455.4039831543259,463.169412955959,460.9050663194114,455.4039831543259,446.7575864593264,440.3641145352251,439.0264792957583,21305.634423730167,426.1126884746033,255.93816197700434
Oceania,2022-08-29,45038907,53.403221496062024,101.37488842459621,96.28372977803473,75.17582909703158,53.403221496062024,42.547056262689395,34.643889094811556,979.1953838630725,40.79980766096135,44.699690425435946
Americas,2022-09-05,1037129342,373.12724319071185,377.5917119635374,376.89013706435185,373.8671917582902,370.2921536698567,367.9667589052516,367.5189934676187,19107.852210004454,353.84911500008246,272.5315702876592
Asia,2022-09-05,4695793204,202.23861005253949,324.41514761861913,310.2725544433235,259.4159711352103,192.15896989885022,152.32547708925148,142.60273268743256,1290.4717634672768,25.80943526934554,31.430915010115083
Africa,2022-09-05,1426736614,142.9960105071311,247.43220291670372,233.74072070343954,185.2462547607068,142.20754462329117,105.60254585637838,101.67962395191473,2684.1775589759336,46.278923430619535,18.058811379182842
Europe,2022-09-05,746515263,457.47184048433525,465.8453475009261,463.15271206395136,457.47184048433525,448.6793306721573,442.24313027468077,440.6920557137265,21372.941899806905,427.4588379961381,256.4699691880245
Oceania,2022-09-05,45038907,53.97255396020376,102.42624842193905,97.09463822471612,75.64980509671396,53.97255396020376,43.01575608107573,35.024366337558334,989.229240425896,41.217885017745665,45.274764327651205
Americas,2022-09-12,1037129342,373.71139674322023,378.1963526847101,377.48646087286335,374.5222136782723,370.8736107410545,368.4734678976655,367.8837251176884,19135.292146316922,354.3572619688319,272.9516738199339
Asia,2022-09-12,4695793204,202.94886411582144,326.37542678551284,313.7032038157836,260.7806854208559,192.87600738704091,152.92134394543643,143.24590921921552,1297.950132809464,25.959002656189284,31.503256547581135
Africa,2022-09-12,1426736614,143.70394558003792,248.73880931812715,235.26481032080193,186.05260892848165,142.36917743907097,105.8642929887252,101.57704729067781,2685.05088784917,46.293980824985695,18.06392816102496
Europe,2022-09-12,746515263,459.693465308356,468.7432576735461,465.39504745323165,459.693465308356,450.75101817613916,443.94203935388873,442.3117254944276,21432.070440632586,428.64140881265183,256.9295686322759
Oceania,2022-09-12,45038907,54.40598639247355,103.23631449364446,97.74849318316829,75.97471687871683,54.40598639247355,43.34941764773098,35.31320841837389,996.0338889619795,41.50141204008248,45.78765421638674
Americas,2022-09-19,1037129342,374.3984865593591,378.869354093727,378.22723085845377,375.2168913367612,371.5164161033334,369.10155110679256,368.436760132773,19167.736048663166,354.95807497524385,273.3658952507648
Asia,2022-09-19,4695793204,203.63882070584273,328.299145067111,316.50467379982695,262.1845677336006,193.5617976205474,153.3210688440169,143.86430250942573,1305.0361935639498,26.100723871278998,31.564545319785765
Africa,2022-09-19,1426736614,144.3537041686753,250.04482582580644,236.30784267727648,187.19529510813624,142.51478763069383,106.12006263919612,101.58267369533094,2685.4453336592715,46.30078161481502,18.06771484452841
Europe,2022-09-19,746515263,461.6070635654402,471.44692719811087,467.5304500018192,461.6070635654402,452.61212975949866,445.39817554827664,443.754296138873,21482.262794442897,429.645255888858,257.36894303794026
Oceania,2022-09-19,45038907,55.0326726536142,104.29449729286439,98.62377495435298,76.51237518612383,55.0326726536142,43.68132079424638,35.799417134835544,1007.4425568629201,41.97677320262168,46.18952675738779
Americas,2022-09-26,1037129342,375.0639344106338,379.5358858688254,378.95598772834165,375.90500732087094,372.1643349186166,369.6926693381382,368.88529426558637,19199.222182330257,355.5411515246344,273.75562513654796
Asia,2022-09-26,4695793204,204.2701528307767,330.06409733459657,317.58982779271156,262.99911477694235,194.44493291883623,153.7850821811572,144.4775837953435,1311.4748450591414,26.229496901182827,31.616145164470918
Africa,2022-09-26,1426736614,145.123728742306,251.63165469228218,237.9300449208667,187.79661612141945,142.4945263010948,106.55182252719237,103.62154281724895,2686.753641206155,46.32333864148542,18.07044912635851
Europe,2022-09-26,746515263,464.6939709822975,475.0238088349156,471.010230367821,464.6939709822975,455.56146330197214,447.8546314104683,446.0585738841432,21575.172828092524,431.50345656185056,257.8104638163306
Oceania,2022-09-26,45038907,55.27182435651764,104.94595670738595,99.07416870091457,76.64827315758356,55.27182435651764,43.498063666529404,35.88859490614919,1009.7284456520142,42.072018568833926,46.26501482373896
Americas,2022-10-03,1037129342,375.6071134240736,380.0893998523221,379.54924354283077,376.393258021039,372.68653342666624,370.176289580686,369.3471688593213,19224.728729897615,356.013494998104,274.1607821241901
Asia,2022-10-03,4695793204,204.89431034927856,331.8180065810936,318.72919919291826,263.6136318101356,195.3576293854226,154.39531541770683,144.96971337248635,1316.9448505572204,26.338897011144407,31.658779367320708
Africa,2022-10-03,1426736614,145.99776550526798,253.0149332434558,239.5960250154376,188.3647373578387,142.6442001775201,107.08825329649409,104.3180648882353,2694.132107397889,46.450553575825666,18.07346453926499
Europe,2022-10-03,746515263,467.1533935165546,478.31538950407753,473.9744636158806,467.1533935165546,457.9304387028636,449.90989406547385,448.1145258072364,21660.58642532906,433.2117285065813,258.3633006040762
Oceania,2022-10-03,45038907,55.68027947235438,105.8119445229412,99.7997106420824,77.23958654470584,55.68027947235438,43.520774404214706,36.220816997815106,1017.0979391564714,42.379080798186315,46.60471889337813
Americas,2022-10-10,1037129342,376.1886984831085,380.7170524023449,380.21321810154814,376.9703914038291,373.23784566949314,370.68921143552865,369.8600100671809,19251.539947168134,356.50999902163215,274.52833618380714
Asia,2022-10-10,4695793204,205.52231745428307,333.680200651153,319.6416987563005,264.19413929252335,196.23046474703088,154.85522538393403,145.3780891815657,1322.0742912175633,26.44148582435127,31.697558779464515
Africa,2022-10-10,1426736614,146.7470488914816,254.6380552050233,241.01238798062457,189.04736574373024,143.16639644876958,107.40210344441357,104.4163038746599,2700.8105424905402,46.565699008457585,18.07563754020264
Europe,2022-10-10,746515263,469.3713164824442,481.2186498217744,476.6813664576251,469.3713164824442,460.1543806409815,451.7557180333355,449.9125068139371,21740.042743162994,434.8008548632599,259.0735352453202
Oceania,2022-10-10,45038907,56.02481904491204,106.59723386829536,100.44355368489127,77.79304120648817,56.02481904491204,43.460227752843394,36.48064407186077,1022.9647318960101,42.62353049566709,46.893367105911345
Americas,2022-10-17,1037129342,376.6953404175533,381.25229336247094,380.7907455868733,377.42736239176884,373.7135542558139,371.1232345984258,370.27600145237744,19274.333950932803,356.93211020245934,274.83765305202087
Asia,2022-10-17,4695793204,206.17326595133568,335.46848510987695,320.8629080002587,265.5984535590339,197.01124470110065,155.24315767724104,145.7753813369796,1327.2033059647727,26.544066119295447,31.733548503172116
Africa,2022-10-17,1426736614,147.39496765951762,256.24519786942346,242.10625402962853,189.5941327199041,143.46264071884954,107.42286828185003,104.57893389119471,2705.831180357838,46.65226173030755,18.08047466285883
Europe,2022-10-17,746515263,471.7847669419703,484.53804314429595,479.49324005621764,471.7847669419703,462.1288813002901,453.7190594245663,451.5640716108494,21823.757513780896,436.475150275618,259.87432356088345
Oceania,2022-10-17,45038907,56.819046166852964,107.91332702514477,101.41654556439292,79.00461550381722,56.819046166852964,43.85059631843196,37.19783899184455,1040.3842028566253,43.34934178569272,47.133150899954124
Americas,2022-10-24,1037129342,377.2135650477053,381.8321794755342,381.36866591590115,377.9620316919298,374.188483890563,371.5492055209395,370.6806873857807,19297.775925951184,357.36622085094785,275.21812883649636
Asia,2022-10-24,4695793204,206.83180364246599,337.34719899878127,321.8991991158544,266.9412099867206,197.79460521476975,155.68649505674435,146.15105643704266,1332.3646901101633,26.64729380220327,31.770837070277423
Africa,2022-10-24,1426736614,148.1307481405119,257.5840106332707,243.30892497491328,190.4089847503574,143.78350861003923,107.12316081470661,104.59470033291318,2709.441186451723,46.71450321468487,18.082508324833668
Europe,2022-10-24,746515263,473.87428317266665,487.3320935577458,481.6979920026205,473.87428317266665,463.8288017331519,455.1520701776259,453.1400841104704,21893.72306786068,437.8744613572136,260.7069933411395
Oceania,2022-10-24,45038907,57.231733653806955,108.79398927743716,101.95401586510343,79.43931656143087,57.231733653806955,43.804495959695096,37.470761397789936,1047.2527961061096,43.6355331710879,47.29744662764574
Americas,2022-10-31,1037129342,377.8306213681952,382.5231752745517,382.0831227927364,378.6224242214075,374.7669768730846,372.0697261049962,371.2049807741791,19323.408195739612,357.8408925136966,275.63350711435817
Asia,2022-10-31,4695793204,207.5074652262192,339.2426702607248,323.6389138940369,268.3266466767848,198.53798675452947,156.13820096750237,146.5582532782136,1337.3536186921112,26.747072373842222,31.807423221442185
Africa,2022-10-31,1426736614,148.86680518400198,258.92395515792816,244.42301508708582,191.20024487554514,144.2274864956061,106.96911901284864,104.75346935864573,2714.3414937700486,46.7989912718974,18.087064316413485
Europe,2022-10-31,746515263,475.36234843427206,488.9593208183671,483.3888565395378,475.36234843427206,465.0738984434751,456.0987597846367,454.3473358433149,21941.83816447701,438.8367632895401,261.43035283124544
Oceania,2022-10-31,45038907,57.8244943738953,109.83813428063772,102.5446309583068,79.90864549564412,57.8244943738953,43.943983283740295,37.91813506428816,1058.267138274412,44.09446409476717,47.583872317327774
Americas,2022-11-07,1037129342,378.55563701659395,383.27791114992607,382.84319253513536,379.3065055897771,375.50048022510487,372.69944089807035,371.8201677371588,19354.068049171638,358.4086675772526,275.9703993281358
Asia,2022-11-07,4695793204,208.14754399923598,341.0634695678177,325.43255769292733,269.5810033659919,199.02006365514913,156.54459661749067,146.9902670418016,1342.5870058419412,26.851740116838826,31.877997091628313
Africa,2022-11-07,1426736614,149.6102790856336,260.19096190546674,245.38344526709392,192.1067282875889,144.69536172817797,107.70832965061369,104.86918779892153,2717.7845031977467,46.858353503409425,18.091761118846566
Europe,2022-11-07,746515263,476.8301351412894,490.5697114202407,485.25075837652844,476.8301351412894,466.2645285030288,457.0628209487533,455.5319182161399,21991.26883171468,439.8253766342936,262.04092038771887
Oceania,2022-11-07,45038907,58.61376239494944,111.19579814230387,103.56674955231266,80.6149412641361,58.61376239494944,44.47833043835476,38.58572218011533,1075.153736623354,44.79807235930642,47.774822777115794
Americas,2022-11-14,1037129342,379.30584845308607,383.98076175617996,383.60442388414384,380.0063007241501,376.20630397994614,373.3473001450067,372.40160507774317,19384.819174523836,358.9781328615526,276.29630014523946
Asia,2022-11-14,4695793204,208.852679377637,342.9173195316042,327.27555687477343,271.2900701021851,199.45716447171102,156.9924324340627,147.3950632365237,1347.7950511602996,26.955901023205993,31.919651758156938
Africa,2022-11-14,1426736614,150.35903084941936,261.677264148905,246.39989319683488,193.0773202873248,145.16404595796376,108.56328650893552,104.94062164877238,2722.260891866948,46.93553261839565,18.094354589823404
Europe,2022-11-14,746515263,478.63451445215935,492.5192301579751,487.3033207754246,478.63451445215935,467.9528627405199,458.38851770926533,456.8804653188491,22057.899415198404,441.15798830396807,262.5802291198432
Oceania,2022-11-14,45038907,59.45743778340421,112.62593888320366,104.74555923361221,81.70145019615205,59.45743778340421,45.237032750824866,39.45602190480974,1092.498605418335,45.52077522576396,48.10342977461686
Americas,2022-11-21,1037129342,380.41002690217573,385.13355237862424,384.8039772895416,381.11609736619874,377.25222014922537,374.34412108428927,373.38299078809166,19433.335229720247,359.87657832815273,276.60156602402503
Asia,2022-11-21,4695793204,209.54400764284185,344.88561372057376,329.15044574976946,273.29291570319106,199.84739816107702,157.441059735959,147.7924264959709,1353.0533542284668,27.06106708456934,31.965607976973427
Africa,2022-11-21,1426736614,151.01233234928068,263.3387102242871,247.26126083023146,194.1667656817414,145.59456756000029,109.40711725764798,104.97828320342983,2726.3518975617408,47.00606719934036,18.098210452178105
Europe,2022-11-21,746515263,480.6193417728568,494.6468765437221,489.66876379491345,480.6193417728568,469.75305373098195,460.0029597667898,458.4360659629469,22132.019463770266,442.6403892754053,263.1064055015845
Oceania,2022-11-21,45038907,60.44492862220734,114.10113514906617,105.99600719473588,83.26321511791748,60.44492862220734,46.05878247674606,40.289930342025094,1111.9856221122425,46.33273425467677,48.43203677211794
Americas,2022-11-28,1037129342,381.62076150467954,386.3761885004083,386.1377705028855,382.2972387840223,378.4773381204374,375.4529092076149,374.4551391125905,19487.4552339755,360.8788006291759,276.9803058630142
Asia,2022-11-28,4695793204,210.52294483336382,347.9072397048701,330.8760100240325,275.77296576453944,200.46941592916204,158.09006014090798,148.44087496183081,1358.271834418608,27.165436688372157,32.015844282055824
Africa,2022-11-28,1426736614,151.59227478564364,264.90913808429127,248.36865974725112,194.91668536754455,145.86682108252424,110.03361507426399,105.07316764260987,2729.2046368640795,47.055252359725515,18.101925503679546
Europe,2022-11-28,746515263,482.8434694645837,497.0062136481165,492.40896267290606,482.9658432248348,471.77733827906695,461.8900090576909,460.27131227246974,22220.33413169581,444.40668263391615,263.6175816541878
Oceania,2022-11-28,45038907,61.751228208724584,115.44782071444432,106.67590631384181,83.80116659747135,61.751228208724584,46.63086053018843,41.62535196339086,1110.8872608939298,46.28696920391374,48.84502192737492
Americas,2022-12-05,1037129342,382.75819467742303,387.7597256489395,387.23212076300956,383.34286504674157,379.55006209121495,376.4852113290566,375.4769743137317,19535.662741636606,361.77153225252977,277.29155103459277
Asia,2022-12-05,4695793204,211.7383420594491,351.64780245742594,332.75274383884425,277.6088155057187,201.4720988555381,158.95154751163062,149.154510648367,1366.9001632520797,27.338003265041593,32.07157514341
Africa,2022-12-05,1426736614,152.2113412479012,266.41283787545365,249.40735005645425,195.7386467704738,146.10790775710728,110.52535566811882,105.11791436152117,2728.8393811210917,47.04895484691538,18.106062006480474
Europe,2022-12-05,746515263,486.08871353542906,500.44598965083225,496.1253742677257,486.3434596238447,474.7873992145174,464.5865608089181,462.9611528875066,22341.947827102947,446.8389565420589,264.15648811724293
Oceania,2022-12-05,45038907,63.34940878416925,117.29611915422271,108.46150442231699,85.45723646743984,63.34940878416925,47.96267836011111,43.9003231763602,1114.552780823976,46.43969920099901,49.29131384116404
Americas,2022-12-12,1037129342,383.7746936578934,388.84504828464844,388.2516137956484,384.27944200819235,380.4793506016083,377.33515589280864,376.39104609350323,19576.628018559633,362.530148491845,277.73190208966884
Asia,2022-12-12,4695793204,213.34875477317473,353.96854384872483,335.3554358929055,279.2905893577285,202.98506839887963,160.40359203180776,150.0978236430882,1375.5757684434222,27.51151536886845,32.13748552032701
Africa,2022-12-12,1426736614,152.89429280605054,267.89448366820136,250.3278169765727,196.68484913330792,146.4452413136731,111.50931906525668,105.00337338561131,2728.5358214890425,47.0437210601559,18.11342244000195
Europe,2022-12-12,746515263,490.3026640252754,505.48701614618386,500.66765917777707,490.4612924803673,478.41426363309915,468.0255306446219,466.3639369545333,22495.463482430223,449.9092696486045,264.7595579033727
Oceania,2022-12-12,45038907,64.89106084962819,119.31715846812575,109.94264169971724,86.93655341457783,64.89106084962819,49.38717029773347,45.88772023139077,1118.4527647031587,46.60219852929828,49.926333691889994
Americas,2022-12-19,1037129342,384.88178794736274,389.96054106776575,389.4051734671689,385.3558606320029,381.49826581751887,378.29795443745695,377.35080936546933,19621.31424892956,363.35767127647335,278.1924048260768
Asia,2022-12-19,4695793204,215.13321923174706,356.6055345569962,338.08672301694935,281.2385122177524,204.62833999485647,162.09598844994372,151.2343884037812,1384.1974956233178,27.68394991246635,32.227353319369044
Africa,2022-12-19,1426736614,153.575721476387,269.1311171216216,251.16785696674808,197.6109285462002,146.6383217879158,112.33037771332413,104.48412237664017,2728.2322618569933,47.038487273396434,18.116576701241087
Europe,2022-12-19,746515263,495.34598176533285,511.1720741585573,506.0083526571155,495.5405135581669,483.17832735394074,472.20986675900446,470.57302812195167,22688.79346101803,453.7758692203606,265.4791685083068
Oceania,2022-12-19,45038907,66.74991155292324,121.28530057678648,111.48794070343708,88.16092132338245,65.87517125900396,50.59354236063942,48.10852028917787,1120.498351893718,46.68743132890493,50.60131232758379
Americas,2022-12-26,1037129342,386.12928159862975,391.20213472963667,390.65202018418057,386.57583955143446,382.66977217476295,379.4564462875276,378.46462028065304,19674.708390294065,364.34645167211227,278.6770130418957
