iso_o,iso_d,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,dist,distcap,distw,distwces
OMN,BMU,0,0,0,0,0,0,0,0,11383.33,11383.33,11327.73,11326.790000000001
OMN,BOL,0,0,0,0,0,0,0,0,14445.99,14230.57,14110.76,14106.459999999999
OMN,BRA,0,0,0,0,0,0,0,0,12510.15,12365.4,12013.379999999999,11975.049999999999
OMN,BRB,0,0,0,0,0,0,0,0,12172.28,12172.28,12082.879999999999,12082.18
OMN,BRN,0,0,0,0,0,0,0,0,6375.472,6375.472,6465.317,6463.0320000000002
OMN,BTN,0,0,0,0,0,0,0,0,3145.921,3145.921,3297.806,3287.5259999999998
OMN,BWA,0,0,0,0,0,0,0,0,6437.027,6437.027,6175.9790000000003,6161.2370000000001
OMN,CAF,0,0,0,0,0,0,0,0,4795.895,4795.895,4642.5429999999997,4627.576
OMN,CAN,0,0,0,0,0,0,0,0,11406.99,11068.56,11360.1,11343.16
OMN,CCK,0,0,0,0,0,0,0,0,5782.7,5782.7,.,.
OMN,CHE,0,0,0,0,0,0,0,0,5207.722,5207.722,5147.6260000000002,5144.366
OMN,CHL,0,0,0,0,0,0,0,0,15006.83,15006.83,14878.32,14874.809999999999
OMN,CHN,0,0,0,0,0,0,0,0,5658.039,5658.039,5884.1109999999999,5828.6760000000004
OMN,CIV,0,0,0,0,0,0,0,0,6995.622,7057.335,6901.3860000000004,6897.0290000000005
OMN,CMR,0,0,0,0,0,0,0,0,5513.027,5513.027,5287.8869999999997,5264.8940000000002
OMN,COG,0,0,0,0,0,0,0,0,5635.025,5635.025,5589.5119999999997,5575.509
OMN,COK,0,0,0,0,0,0,0,0,16085.13,16085.13,16191.5,16189.889999999999
OMN,COL,0,0,0,0,0,0,0,0,14109.27,14109.27,13922.280000000001,13918.549999999999
OMN,COM,0,1,0,0,0,0,0,0,4268.415,4268.415,4166.8029999999999,4151.3190000000004
OMN,CPV,0,0,0,0,0,0,0,0,8574.278,8574.278,8488.9719999999998,8487.2669999999998
OMN,CRI,0,0,0,0,0,0,0,0,14515.44,14515.44,14459.799999999999,14459.17
OMN,CUB,0,0,0,0,0,0,0,0,13341.65,13341.65,13196.040000000001,13193.969999999999
OMN,CXR,0,0,0,0,0,0,0,0,6370.266,6370.266,.,.
OMN,CYM,0,0,0,0,0,0,0,0,13580.56,13580.56,13533.1,13532.35
OMN,CYP,0,0,0,0,0,0,0,0,2756.173,2756.173,2697.2939999999999,2693.0129999999999
OMN,CZE,0,0,0,0,0,0,0,0,4810.765,4810.765,4704.2690000000002,4697.79
OMN,DEU,0,0,0,0,0,0,0,0,5356.058,4976.974,5138.5249999999996,5130.2690000000002
OMN,DJI,0,1,1,0,0,0,0,0,2114.775,2114.775,1987.96,1957.576
OMN,DMA,0,0,0,0,0,0,0,0,12204.79,12204.79,12117.190000000001,12116.52
OMN,DNK,0,0,0,0,0,0,0,0,5165.602,5165.602,5228.5389999999998,5223.4430000000002
OMN,DOM,0,0,0,0,0,0,0,0,12730.46,12730.46,12674.68,12673.940000000001
OMN,DZA,0,1,1,0,0,0,0,0,5469.943,5469.943,5369.3500000000004,5356.0609999999997
OMN,ECU,0,0,0,0,0,0,0,0,14726.31,14726.31,14791.26,14789.68
OMN,EGY,0,1,1,0,0,0,0,0,2804.602,2804.602,2740.3330000000001,2735.0790000000002
OMN,ERI,0,0,1,0,0,0,0,0,2264.88,2264.88,2107.4229999999998,2086.873
OMN,ESH,0,1,1,0,0,0,0,0,7130.792,7130.792,7082.4740000000002,7078.2790000000005
OMN,ESP,0,0,0,0,0,0,0,0,6044.162,6044.162,5913.857,5895.2960000000003
OMN,EST,0,0,0,0,0,0,0,0,4780.802,4780.802,4735.4179999999997,4728.8829999999998
OMN,ETH,0,0,0,0,0,0,0,0,2658.347,2658.347,2504.2139999999999,2474.1689999999999
OMN,FIN,0,0,0,0,0,0,0,0,4823.622,4823.622,4928.1769999999997,4919.8199999999997
OMN,FJI,0,0,0,0,0,0,0,0,13785.77,13785.77,13871.200000000001,13870.02
OMN,FLK,0,0,0,0,0,0,0,0,13866.21,13866.21,13726.940000000001,13721.57
OMN,FRA,0,0,0,0,0,0,0,0,5620.005,5620.005,5495.8370000000004,5485.0590000000002
OMN,FRO,0,0,0,0,0,0,0,0,6434.097,6434.097,6432.3010000000004,6428.9989999999998
OMN,FSM,0,0,0,0,0,0,0,0,10679.45,10679.45,10260.290000000001,10218.459999999999
OMN,GAB,0,0,0,0,0,0,0,0,5904.091,5904.091,5738.6729999999998,5730.2299999999996
OMN,GBR,0,0,0,0,0,0,0,0,5841.325,5841.325,5909.1120000000001,5904.2349999999997
OMN,GEO,0,0,0,0,0,0,0,0,2387.557,2387.557,2464.79,2451.0250000000001
OMN,GHA,0,0,0,0,0,0,0,0,6603.879,6603.879,6482.8239999999996,6478.2550000000001
OMN,GIB,0,0,0,0,0,0,0,0,6220.237,6220.237,6146.509,6145.1850000000004
OMN,GIN,0,0,0,0,0,0,0,0,8006.944,8006.944,7572.357,7566.1180000000004
OMN,GLP,0,0,0,0,0,0,0,0,12194.14,12194.14,12084.02,12083.34
OMN,GMB,0,0,0,0,0,0,0,0,7942.06,7942.06,7800.4849999999997,7798
OMN,GNB,0,0,0,0,0,0,0,0,7904.256,7904.256,7771.5709999999999,7769.4459999999999
OMN,GNQ,0,0,0,0,0,0,0,0,5785.408,5785.408,5645.1760000000004,5639.0060000000003
OMN,GRC,0,0,0,0,0,0,0,0,3671.323,3671.323,3646.0500000000002,3641.29
OMN,GRD,0,0,0,0,0,0,0,0,12428.43,12428.43,12332.620000000001,12331.92
OMN,GRL,0,0,0,0,0,0,0,0,8590.902,8590.902,8454.4249999999993,8445.7700000000004
OMN,GTM,0,0,0,0,0,0,0,0,14612.59,14612.59,14582.91,14582.01
OMN,GUF,0,0,0,0,0,0,0,0,11907.8,11907.8,11847.73,11846.110000000001
OMN,GUY,0,0,0,0,0,0,0,0,12386.11,12386.11,12290.01,12289.059999999999
OMN,HKG,0,0,0,0,0,0,0,0,5655.347,5655.347,5786.567,5781.8869999999997
OMN,HND,0,0,0,0,0,0,0,0,14430.22,14430.22,14331.77,14330.780000000001
OMN,HRV,0,0,0,0,0,0,0,0,4541.91,4541.91,4463.8159999999998,4458.973
OMN,HTI,0,0,0,0,0,0,0,0,12936.84,12936.84,12870.549999999999,12869.780000000001
OMN,HUN,0,0,0,0,0,0,0,0,4388.211,4388.211,4337.9780000000001,4333.0749999999998
OMN,IDN,0,0,0,0,0,0,0,0,6184.915,6184.915,6348.6049999999996,6290.0140000000001
OMN,IND,0,0,0,0,0,0,0,0,1936.222,1936.222,2106.3180000000002,2013.2260000000001
OMN,IRL,0,0,0,0,0,0,0,0,6275.79,6275.79,6288.9300000000003,6285.8969999999999
OMN,IRN,0,0,0,0,0,0,0,0,1510,1510,1459.204,1348.4949999999999
OMN,IRQ,0,1,1,0,0,0,0,0,1757.439,1757.439,1711.8979999999999,1674.4269999999999
OMN,ISL,0,0,0,0,0,0,0,0,7212.197,7212.197,7189.7600000000002,7186.0950000000003
OMN,ISR,0,0,1,0,0,0,0,0,2523.505,2523.505,2442.1590000000001,2438.1950000000002
OMN,ITA,0,0,0,0,0,0,0,0,4702.792,4702.792,4714.4170000000004,4699.5659999999998
OMN,JAM,0,0,0,0,0,0,0,0,13336.47,13336.47,13289.73,13289.030000000001
OMN,JOR,0,1,1,0,0,0,0,0,2413.696,2413.696,2350.4279999999999,2346.3110000000001
OMN,JPN,0,0,0,0,0,0,0,0,7746.67,7746.67,7692.4679999999998,7678.723
OMN,KAZ,0,0,0,0,0,0,0,0,2756.083,3259.07,3140.2979999999998,3071.873
OMN,KEN,0,0,0,0,0,0,0,0,3639.188,3639.188,3503.797,3482.7269999999999
OMN,KGZ,0,0,0,0,0,0,0,0,2600.396,2600.396,2643.6149999999998,2620.0329999999999
OMN,KHM,0,0,0,0,0,0,0,0,5065.485,5065.485,5140.0219999999999,5135.1450000000004
OMN,KIR,0,0,0,0,0,0,0,0,12436.75,12436.75,12680.049999999999,12660.65
OMN,KNA,0,0,0,0,0,0,0,0,12203.08,12203.08,11745.379999999999,8413.7350000000006
OMN,KOR,0,0,0,0,0,0,0,0,6590.233,6590.233,6785.7600000000002,6778.6930000000002
OMN,KWT,0,1,1,0,0,0,0,0,1234.837,1234.837,1187.125,1173.7719999999999
OMN,LAO,0,0,0,0,0,0,0,0,4603.267,4603.267,4841.1710000000003,4827.7569999999996
OMN,LBN,0,1,1,0,0,0,0,0,2521.039,2521.039,2458.1529999999998,2453.7139999999999
OMN,LBR,0,0,0,0,0,0,0,0,7637.027,7637.027,7469.6660000000002,7465.8149999999996
OMN,LBY,0,1,1,0,0,0,0,0,4544.025,4544.025,4199.7399999999998,4167.3280000000004
OMN,LCA,0,0,0,0,0,0,0,0,12244.75,12244.75,12161.709999999999,12161.040000000001
OMN,LKA,0,0,0,0,0,0,0,0,2933.096,2933.096,2992.2330000000002,2987.7310000000002
OMN,LSO,0,0,0,0,0,0,0,0,6769.214,6769.214,6647.7730000000001,6638.3230000000003
OMN,LTU,0,0,0,0,0,0,0,0,4417.438,4417.438,4523.7420000000002,4516.7110000000002
OMN,LUX,0,0,0,0,0,0,0,0,5362.961,5362.961,5335.3580000000002,5332.7380000000003
OMN,LVA,0,0,0,0,0,0,0,0,4633.485,4633.485,4622.1809999999996,4615.5540000000001
OMN,MAC,0,0,0,0,0,0,0,0,5596.034,5596.034,.,.
OMN,MAR,0,1,1,0,0,0,0,0,6384.613,6384.613,6308.2979999999998,6302.4960000000001
OMN,MDA,0,0,0,0,0,0,0,0,3712.852,3712.852,3703.9299999999998,3698.0839999999998
OMN,MDG,0,0,0,0,0,0,0,0,4880.46,4880.46,4817.6419999999998,4788.3270000000002
OMN,MDV,0,0,0,0,0,0,0,0,2687.854,2687.854,2764.6990000000001,2748.6399999999999
OMN,MEX,0,0,0,0,0,0,0,0,14672.37,14672.37,14477.860000000001,14468.700000000001
OMN,MHL,0,0,0,0,0,0,0,0,11953.39,11953.39,11944.030000000001,11938.440000000001
OMN,MKD,0,0,0,0,0,0,0,0,3988.871,3988.871,3929.7539999999999,3926.4079999999999
OMN,MLI,0,0,0,0,0,0,0,0,7092.848,7092.848,6871.6199999999999,6860.8410000000003
OMN,MLT,0,0,0,0,0,0,0,0,4433.512,4433.512,4367.415,4365.4880000000003
OMN,MMR,0,0,0,0,0,0,0,0,3981.808,3981.808,4075.893,4066.991
OMN,MNG,0,0,0,0,0,0,0,0,5014.695,5014.695,5068.3779999999997,5040.0630000000001
OMN,MNP,0,0,0,0,0,0,0,0,9059.891,9059.891,9192.6900000000005,9189.6460000000006
OMN,MOZ,0,0,0,0,0,0,0,0,6190.626,6190.626,5464.1329999999998,5385.5739999999996
OMN,MRT,0,1,0,0,0,0,0,0,7695.793,7695.793,7476.4300000000003,7468.4279999999999
OMN,MSR,0,0,0,0,0,0,0,0,12194.7,12194.7,.,.
OMN,MTQ,0,0,0,0,0,0,0,0,12219.34,12219.34,12127.969999999999,12127.290000000001
OMN,MUS,0,0,0,0,0,0,0,0,4874.6,4874.6,4817.6930000000002,4807.7179999999998
OMN,MWI,0,0,0,0,0,0,0,0,4979.074,4979.074,4864.4740000000002,4848.366
OMN,MYS,0,0,0,0,0,0,0,0,5158.557,5158.557,5463.6149999999998,5421.5299999999997
OMN,NAM,0,0,0,0,0,0,0,0,6827.026,6827.026,6647.808,6627.8770000000004
OMN,NCL,0,0,0,0,0,0,0,0,12719.58,12719.58,12788.110000000001,12786.780000000001
OMN,NER,0,1,0,0,0,0,0,0,6033.902,6033.902,5591.0789999999997,5568.5619999999999
OMN,NFK,0,0,0,0,0,0,0,0,13062.96,13062.96,13158.540000000001,13157.91
OMN,NGA,0,0,0,0,0,0,0,0,6187.65,5691.698,5766.6509999999998,5744.0879999999997
OMN,NIC,0,0,0,0,0,0,0,0,14523.26,14523.26,14446.23,14445.35
OMN,NIU,0,0,0,0,0,0,0,0,14997.07,14997.07,15114.950000000001,15114.030000000001
OMN,NLD,0,0,0,0,0,0,0,0,5519.237,5519.237,5470.0460000000003,5466.857
OMN,NOR,0,0,0,0,0,0,0,0,5465.455,5465.455,5556.0379999999996,5549.1239999999998
OMN,NPL,0,0,0,0,0,0,0,0,2709.787,2709.787,2799.0300000000002,2776.317
OMN,NRU,0,0,0,0,0,0,0,0,11900.92,11900.92,12030.18,12028.290000000001
OMN,NZL,0,0,0,0,0,0,0,0,13875.28,13875.28,13887.719999999999,13885.969999999999
OMN,OMN,0,0,0,0,0,0,0,0,173.3363,173.3363,232.3399,63.88749
OMN,PAK,0,0,0,0,0,0,0,0,1801.389,1801.389,1514.7929999999999,1365.28
OMN,PAL,0,1,1,0,0,0,0,0,2537.304,2537.304,2442.7460000000001,2438.654
OMN,PAN,0,0,0,0,0,0,0,0,14214.27,14214.27,14203.17,14201.790000000001
OMN,PCN,0,0,0,0,0,0,0,0,19135.51,19135.51,.,.
OMN,PER,0,0,0,0,0,0,0,0,15188.66,15188.66,14977.799999999999,14974
OMN,PHL,0,0,0,0,0,0,0,0,6583.553,6583.553,6839.3760000000002,6827.8270000000002
OMN,PLW,0,0,0,0,0,0,0,0,8251.708,8251.708,8377.7360000000008,8375.3420000000006
OMN,PNG,0,0,0,0,0,0,0,0,10286.13,10286.13,10310.59,10301.370000000001
OMN,POL,0,0,0,0,0,0,0,0,4501.862,4501.862,4560.0460000000003,4551.6729999999998
OMN,PRI,0,0,0,0,0,0,0,0,12426.23,12426.23,12373.08,12372.34
OMN,PRK,0,0,0,0,0,0,0,0,6465.107,6465.107,6662.1620000000003,6654.0410000000002
OMN,PRT,0,0,0,0,0,0,0,0,6521.427,6521.427,6465.5410000000002,6460.1469999999999
OMN,PRY,0,0,0,0,0,0,0,0,13639.94,13639.94,13436.68,13433.34
OMN,PYF,0,0,0,0,0,0,0,0,17024,17024,17139.619999999999,17138.330000000002
OMN,QAT,0,1,1,0,0,0,0,0,741.9512,741.9512,693.38469999999995,672.80529999999999
OMN,REU,0,0,0,0,0,0,0,0,4962.845,4962.845,4915.2920000000004,4904.9610000000002
OMN,ROM,0,0,0,0,0,0,0,0,3747.594,3747.594,3820.723,3809.8029999999999
OMN,RUS,0,0,0,0,0,0,0,0,3965.798,3965.798,3963.8470000000002,3880.5740000000001
OMN,RWA,0,0,0,0,0,0,0,0,4201.122,4201.122,4083.0990000000002,4069.3969999999999
OMN,SAU,1,1,1,0,0,0,0,0,1210.401,1210.401,1487.473,1347.8589999999999
OMN,SDN,0,1,1,0,0,0,0,0,2874.818,2874.818,2822.2139999999999,2772.0250000000001
OMN,SEN,0,0,0,0,0,0,0,0,7977.233,7977.233,7814.4040000000005,7811.9440000000004
OMN,SGP,0,0,0,0,0,0,0,0,5469.016,5469.016,5565.8419999999996,5564.0309999999999
OMN,SHN,0,0,0,0,0,0,0,0,8261.723,8261.723,8430.2860000000001,8392.6399999999994
OMN,SLB,0,0,0,0,0,0,0,0,11583.77,11583.77,11671.02,11668.27
OMN,SLE,0,0,0,0,0,0,0,0,7801.3,7801.3,7614.0940000000001,7610.6369999999997
OMN,SLV,0,0,0,0,0,0,0,0,14602.67,14602.67,14553.83,14553.09
OMN,SMR,0,0,0,0,0,0,0,0,4750.915,4750.915,4705.3580000000002,4702.924
OMN,SOM,0,1,0,0,0,0,0,0,2796.364,2796.364,2553.8780000000002,2465.3580000000002
OMN,SPM,0,0,0,0,0,0,0,0,9840.519,9840.519,9806.6470000000008,9805.1479999999992
OMN,STP,0,0,0,0,0,0,0,0,6176.055,6176.055,6036.0929999999998,6030.634
OMN,SUR,0,0,0,0,0,0,0,0,12146.89,12146.89,11967.200000000001,11569.07
OMN,SVK,0,0,0,0,0,0,0,0,4546.616,4546.616,4417.0820000000003,4411.4489999999996
OMN,SVN,0,0,0,0,0,0,0,0,4659.1,4659.1,4602.5429999999997,4599.3909999999996
OMN,SWE,0,0,0,0,0,0,0,0,5075.089,5075.089,5161.9960000000001,5155.9920000000002
OMN,SWZ,0,0,0,0,0,0,0,0,6298.065,6298.065,6179.1890000000003,6169.1440000000002
OMN,SYC,0,0,0,0,0,0,0,0,3162.938,3162.938,3091.6849999999999,3073.913
OMN,SYR,0,1,1,0,0,0,0,0,2435.818,2435.818,2394.2820000000002,2385.8359999999998
OMN,TCA,0,0,0,0,0,0,0,0,12632.97,12632.97,12580.780000000001,12580.07
OMN,TCD,0,1,1,0,0,0,0,0,4775.052,4775.052,4563.6700000000001,4550.018
OMN,TGO,0,0,0,0,0,0,0,0,6414.159,6414.159,6257.3959999999997,6253.3639999999996
OMN,THA,0,0,0,0,0,0,0,0,4531.884,4531.884,4666.3800000000001,4660.8699999999999
OMN,TJK,0,0,0,0,0,0,0,0,1931.021,1931.021,2081.7489999999998,2057.7779999999998
OMN,TKL,0,0,0,0,0,0,0,0,14418.16,14418.16,14604.879999999999,14603.07
OMN,TKM,0,0,0,0,0,0,0,0,1595.466,1595.466,1788.299,1754.019
OMN,TMP,0,0,0,0,0,0,0,0,8106.733,8106.733,8219.1360000000004,8217.6959999999999
OMN,TON,0,0,0,0,0,0,0,0,14516.03,14516.03,14635.709999999999,14634.85
OMN,TTO,0,0,0,0,0,0,0,0,12491.44,12491.44,12401.73,12400.98
OMN,TUN,0,1,1,0,0,0,0,0,4827.421,4827.421,4746.2299999999996,4744.027
OMN,TUR,0,0,0,0,0,0,0,0,3371.582,3022.088,3039.7379999999998,2991.0079999999998
OMN,TUV,0,0,0,0,0,0,0,0,13504.52,13504.52,13531.139999999999,13527.77
OMN,TWN,0,0,0,0,0,0,0,0,6319.506,6319.506,6425.7290000000003,6420.9629999999997
OMN,TZA,0,0,0,0,0,0,0,0,3989.297,4144.577,3950.5909999999999,3924.047
OMN,UGA,0,0,0,0,0,0,0,0,3824.524,3824.524,3675.5509999999999,3657.4450000000002
OMN,UKR,0,0,0,0,0,0,0,0,3845.656,3845.656,3585.2779999999998,3560.627
OMN,URY,0,0,0,0,0,0,0,0,13688.32,13688.32,13543.91,13540.41
OMN,USA,0,0,0,0,0,0,0,0,11357.15,11684.96,12482.549999999999,12404.790000000001
OMN,UZB,0,0,0,0,0,0,0,0,2197.5,2197.5,2238.2629999999999,2208.3310000000001
OMN,VCT,0,0,0,0,0,0,0,0,12315.81,12315.81,12230.389999999999,12229.709999999999
OMN,VEN,0,0,0,0,0,0,0,0,12995.54,12995.54,13018.790000000001,13013.700000000001
OMN,VGB,0,0,0,0,0,0,0,0,12295.54,12295.54,12221.540000000001,12220.889999999999
OMN,VNM,0,0,0,0,0,0,0,0,4850.225,4850.225,5294.1400000000003,5283.6559999999999
OMN,VUT,0,0,0,0,0,0,0,0,12751.62,12751.62,12802.49,12800.82
OMN,WLF,0,0,0,0,0,0,0,0,14166.28,14166.28,14291.709999999999,14290.49
OMN,WSM,0,0,0,0,0,0,0,0,12957.1,12957.1,14752.34,14751.09
OMN,YEM,1,1,1,0,0,0,0,0,1764.03,1764.03,1675.059,1632.1289999999999
OMN,YUG,0,0,0,0,0,0,0,0,4171.733,4171.733,4097.2290000000003,4092.6390000000001
OMN,ZAF,0,0,0,0,0,0,0,0,7687.026,6395.146,6674.143,6632.7569999999996
OMN,ZAR,0,0,0,0,0,0,0,0,5633.313,5633.313,5163.1890000000003,5106.6930000000002
OMN,ZMB,0,0,0,0,0,0,0,0,5461.926,5461.926,5214.5730000000003,5195.2560000000003
OMN,ZWE,0,0,0,0,0,0,0,0,5501.361,5501.361,5491.2799999999997,5475.8400000000001
PAK,ABW,0,0,1,0,0,0,0,0,13581.61,13581.61,13748.66,13747.85
PAK,AFG,1,0,0,0,0,0,0,0,374.6522,374.6522,805.97220000000004,665.75189999999998
PAK,AGO,0,0,0,0,0,0,0,0,7889.046,7889.046,7482.4719999999998,7452.8450000000003
PAK,AIA,0,1,1,0,1,0,0,0,12622.37,12622.37,12781.52,12780.68
PAK,ALB,0,0,0,0,0,0,0,0,4709.623,4709.623,4761.674,4758.6869999999999
PAK,AND,0,0,0,0,0,0,0,0,6165.773,6165.773,6249.8429999999998,6248.0389999999998
PAK,ANT,0,0,1,0,0,0,0,0,13546.45,13546.45,13578.4,13570.49
PAK,ARE,0,0,0,0,1,0,0,0,2083.979,2083.979,1626.4690000000001,1538.921
PAK,ARG,0,0,0,0,0,0,0,0,15622.21,15622.21,15391.129999999999,15374.709999999999
PAK,ARM,0,0,0,0,0,0,0,0,2635.964,2635.964,2712.6900000000001,2707.8290000000002
PAK,ATG,0,1,1,0,1,0,0,0,12632.48,12632.48,12780.52,12779.67
PAK,AUS,0,1,1,0,0,0,0,0,11079.12,11015.89,10535.42,10463.18
PAK,AUT,0,0,0,0,0,0,0,0,4915.899,4915.899,5147.6490000000003,5142.3990000000003
PAK,AZE,0,0,0,0,0,0,0,0,2188.738,2188.738,2390.6610000000001,2380.8499999999999
PAK,BDI,0,0,0,0,0,0,0,0,6172.934,6172.934,5677.5950000000003,5640.1130000000003
PAK,BEL,0,0,0,0,0,0,0,0,5752.112,5752.112,5933.2839999999997,5930.6959999999999
PAK,BEN,0,0,0,0,0,0,0,0,7829.728,7799.024,7504.473,7488.799
PAK,BFA,0,0,0,0,0,0,0,0,7861.593,7861.593,7710.8249999999998,7697.1499999999996
PAK,BGD,0,0,0,0,1,0,0,1,2010.818,2010.818,2106.587,2075.7330000000002
PAK,BGR,0,0,0,0,0,0,0,0,4408.147,4408.147,4351.3519999999999,4344.5
PAK,BHR,0,0,0,0,1,0,0,0,2317.703,2317.703,2036.894,1985.268
PAK,BHS,0,1,1,0,1,0,0,0,12786.85,12786.85,13069.85,13067.09
PAK,BIH,0,0,0,0,0,0,0,0,4790.143,4790.143,4919.8720000000003,4916.875
PAK,BLR,0,0,0,0,0,0,0,0,4198.98,4198.98,4404.1419999999998,4394.8459999999995
PAK,BLZ,0,1,1,0,1,0,0,0,14054.66,14054.66,14366.559999999999,14362.790000000001
PAK,BMU,0,1,1,0,1,0,0,0,11470.84,11470.84,11718.73,11716.75
PAK,BOL,0,0,0,0,0,0,0,0,15724.56,15613.91,15412.4,15405.6
PAK,BRA,0,0,0,0,0,0,0,0,14121.48,13836.4,13405.700000000001,13362.059999999999
PAK,BRB,0,1,1,0,1,0,0,0,12813.37,12813.37,12907.139999999999,12906.25
PAK,BRN,0,0,0,0,1,0,0,0,5373.488,5373.488,5379.0870000000004,5373.6300000000001
PAK,BTN,0,0,0,0,0,0,0,0,1729.295,1729.295,1934.0530000000001,1885.6559999999999
PAK,BWA,0,1,1,0,1,0,0,0,8198.608,8198.608,7542.5290000000005,7507.6890000000003
PAK,CAF,0,0,0,0,0,0,0,0,6499.283,6499.283,6109.8810000000003,6078.8980000000001
PAK,CAN,0,1,1,0,0,0,0,0,10987.31,10688.13,11161.709999999999,11147.75
PAK,CCK,0,0,1,0,0,0,0,0,5719.513,5719.513,.,.
PAK,CHE,0,0,0,0,0,0,0,0,5597.236,5597.236,5707.8459999999995,5704.942
PAK,CHL,0,0,0,0,0,0,0,0,16694.83,16694.83,16334.9,16323.84
PAK,CHN,1,0,0,0,0,0,0,0,3882.877,3882.877,4420.1760000000004,4314.125
PAK,CIV,0,0,0,0,0,0,0,0,8499.803,8525.107,8266.2090000000007,8253.1280000000006
PAK,CMR,0,1,1,0,0,0,0,0,7168.504,7168.504,6724.451,6689.473
PAK,COG,0,0,0,0,0,0,0,0,7391.706,7391.706,7073.973,7043.7929999999997
PAK,COK,0,1,1,0,0,0,0,0,14686.34,14686.34,14892.110000000001,14885.17
PAK,COL,0,0,0,0,0,0,0,0,14615.72,14615.72,14645.07,14640.190000000001
PAK,COM,0,0,0,0,0,0,0,0,5955.265,5955.265,5409.5290000000005,5365.4719999999998
PAK,CPV,0,0,0,0,0,0,0,0,9699.226,9699.226,9613.6579999999994,9609.1640000000007
PAK,CRI,0,0,0,0,0,0,0,0,14609.52,14609.52,14889.280000000001,14887.469999999999
PAK,CUB,0,0,0,0,0,0,0,0,13203.51,13203.51,13500.07,13497.290000000001
PAK,CXR,0,1,1,0,1,0,0,0,5996.67,5996.67,.,.
PAK,CYM,0,1,1,0,1,0,0,0,13548.01,13548.01,13849.809999999999,13847.360000000001
PAK,CYP,0,0,0,0,1,0,0,0,3632.447,3632.447,3587.393,3579.2779999999998
PAK,CZE,0,0,0,0,0,0,0,0,5048.636,5048.636,5140.3159999999998,5134.9610000000002
PAK,DEU,0,0,0,0,0,0,0,0,5560.783,5114.034,5550.7719999999999,5542.942
PAK,DJI,0,0,0,0,0,0,0,0,3912.257,3912.257,3466.9229999999998,3408.3879999999999
PAK,DMA,0,1,1,0,1,0,0,0,12756.85,12756.85,12874.66,12873.84
PAK,DNK,0,0,0,0,0,0,0,0,5173.553,5173.553,5488.4449999999997,5483.0820000000003
PAK,DOM,0,0,0,0,0,0,0,0,13020.25,13020.25,13228.33,13227.1
PAK,DZA,0,0,0,0,0,0,0,0,6236.475,6236.475,6249.3019999999997,6235.96
PAK,ECU,0,0,0,0,0,0,0,0,15278.35,15278.35,15591.719999999999,15589.969999999999
PAK,EGY,0,0,1,0,0,0,0,0,3952.961,3952.961,3833.4360000000001,3819.2919999999999
PAK,ERI,0,1,1,0,1,0,0,0,3995.498,3995.498,3583.9609999999998,3535.0590000000002
PAK,ESH,0,0,0,0,0,0,0,0,8069.371,8069.371,8094.0410000000002,8087.5460000000003
PAK,ESP,0,0,0,0,0,0,0,0,6651.62,6651.62,6669.4290000000001,6650.21
PAK,EST,0,0,0,0,0,0,0,0,4526.513,4526.513,4773.0839999999998,4764.0569999999998
PAK,ETH,0,1,0,0,0,0,0,0,4450.599,4450.599,3986.4009999999998,3931.491
PAK,FIN,0,0,0,0,0,0,0,0,4537.599,4537.599,4909.1959999999999,4898.4139999999998
PAK,FJI,0,1,1,0,1,0,0,0,12509.68,12509.68,12638.15,12632.84
PAK,FLK,0,1,1,0,1,0,0,0,15654.85,15654.85,15126.42,15109.879999999999
PAK,FRA,0,0,0,0,0,0,0,0,5932.586,5932.586,6070.6000000000004,6063.085
PAK,FRO,0,0,0,0,0,0,0,0,6241.692,6241.692,6545.0680000000002,6539.4520000000002
PAK,FSM,0,1,1,0,0,0,0,0,9139.928,9139.928,8877.5939999999991,8822.4470000000001
PAK,GAB,0,0,0,0,0,0,0,0,7584.604,7584.604,7204.9799999999996,7181.8180000000002
PAK,GBR,0,1,1,1,0,0,1,0,6049.916,6049.916,6307.2950000000001,6303.6139999999996
PAK,GEO,0,0,0,0,0,0,0,0,2635.494,2635.494,2839.8820000000001,2831.2249999999999
PAK,GHA,0,1,1,0,1,0,0,0,8137.3,8137.3,7863.5290000000005,7848.9129999999996
PAK,GIB,0,1,1,0,1,0,0,0,6960.922,6960.922,6993.3230000000003,6991.0119999999997
PAK,GIN,0,0,0,0,0,0,0,0,9326.042,9326.042,8853.1139999999996,8841.5939999999991
PAK,GLP,0,0,0,0,0,0,0,0,12722.03,12722.03,12822.42,12821.59
PAK,GMB,0,1,1,0,1,0,0,0,9171.674,9171.674,9011.3209999999999,9004.4210000000003
PAK,GNB,0,0,0,0,0,0,0,0,9177.269,9177.269,9008.9879999999994,9001.8179999999993
PAK,GNQ,0,0,0,0,0,0,0,0,7420.687,7420.687,7096.0699999999997,7075.5519999999997
PAK,GRC,0,0,0,0,0,0,0,0,4431.495,4431.495,4454.8999999999996,4450.1360000000004
PAK,GRD,0,1,1,0,1,0,0,0,13052.71,13052.71,13146.299999999999,13145.440000000001
PAK,GRL,0,0,0,0,0,0,0,0,8128.458,8128.458,8322.2399999999998,8305.2350000000006
PAK,GTM,0,0,0,0,0,0,0,0,14385.09,14385.09,14746.530000000001,14742.77
PAK,GUF,0,0,0,0,0,0,0,0,12875.83,12875.83,12896.85,12894.299999999999
